symbol,kind,session_code,anchor_date,cluster_high_high,cluster_high_close,cluster_low_low,cluster_low_close,session_open,session_close
ES,weekly,RR,2013-10-08,1671.25,1670.25,1665.25,1666.25,1669.0,1668.75
ES,weekly,RR,2013-10-15,1703.75,1703.25,1695.0,1696.0,1700.0,1703.25
ES,weekly,RR,2013-10-22,1754.5,1753.0,1743.25,1745.0,1744.0,1752.25
ES,weekly,RR,2013-10-29,1764.0,1763.0,1759.0,1759.75,1761.5,1762.0
ES,weekly,RR,2013-11-05,1757.25,1755.75,1750.5,1752.75,1756.25,1754.0
ES,weekly,RR,2013-11-12,1768.5,1768.25,1762.25,1764.25,1764.25,1767.5
ES,weekly,RR,2013-11-19,1792.75,1791.5,1783.5,1785.0,1788.25,1790.25
ES,weekly,RR,2013-11-26,1804.5,1803.5,1798.75,1800.25,1802.25,1803.25
ES,weekly,RR,2013-12-03,1798.5,1797.5,1793.0,1794.5,1794.0,1796.0
ES,weekly,RR,2013-12-10,1807.75,1807.0,1803.0,1804.0,1804.5,1806.25
ES,weekly,RR,2013-12-17,1782.25,1778.75,1774.0,1775.75,1781.5,1776.5
ES,weekly,RR,2013-12-24,1826.5,1826.0,1823.0,1823.5,1823.5,1826.0
ES,weekly,RR,2013-12-31,1840.75,1840.0,1837.25,1837.5,1838.0,1839.75
ES,weekly,RR,2014-01-07,1833.25,1833.0,1826.25,1827.75,1827.75,1832.25
ES,weekly,RR,2014-01-14,1822.75,1822.25,1815.75,1817.25,1819.25,1821.25
ES,weekly,RR,2014-01-21,1844.0,1844.0,1835.25,1836.0,1843.0,1836.25
ES,weekly,RR,2014-01-28,1788.25,1786.75,1776.75,1780.25,1777.25,1785.0
ES,weekly,RR,2014-02-04,1748.25,1746.75,1738.75,1739.5,1744.75,1744.5
ES,weekly,RR,2014-02-11,1803.75,1802.75,1795.25,1798.0,1796.5,1802.75
ES,weekly,RR,2014-02-18,1839.75,1838.5,1831.5,1832.5,1837.0,1837.0
ES,weekly,RR,2014-02-25,1847.75,1845.5,1837.25,1837.75,1845.25,1841.25
ES,weekly,RR,2014-03-04,1868.5,1867.75,1862.25,1863.25,1862.5,1867.75
ES,weekly,RR,2014-03-11,1880.0,1878.5,1871.5,1873.25,1879.5,1877.25
ES,weekly,RR,2014-03-18,1864.5,1864.25,1852.75,1853.0,1854.75,1864.25
ES,weekly,RR,2014-03-25,1864.5,1862.5,1858.5,1859.5,1859.0,1859.75
ES,weekly,RR,2014-04-01,1877.25,1876.75,1870.25,1871.5,1871.25,1875.25
ES,weekly,RR,2014-04-08,1842.5,1841.5,1830.75,1830.75,1837.0,1830.75
ES,weekly,RR,2014-04-15,1837.25,1836.5,1823.0,1823.75,1827.5,1823.75
ES,weekly,RR,2014-04-22,1874.0,1873.5,1865.75,1866.25,1866.75,1872.75
ES,weekly,RR,2014-04-29,1874.5,1873.0,1865.5,1865.75,1869.5,1865.75
ES,weekly,RR,2014-05-06,1874.5,1873.75,1869.25,1870.25,1874.25,1873.75
ES,weekly,RR,2014-05-13,1897.5,1896.75,1892.75,1894.25,1894.25,1896.75
ES,weekly,RR,2014-05-20,1880.75,1879.25,1874.0,1875.0,1880.5,1875.0
ES,weekly,RR,2014-05-27,1909.0,1908.75,1903.5,1904.25,1904.75,1908.75
ES,weekly,RR,2014-06-03,1922.25,1921.75,1916.75,1918.5,1918.0,1920.5
ES,weekly,RR,2014-06-10,1948.75,1948.25,1943.0,1944.0,1947.5,1947.75
ES,weekly,RR,2014-06-17,1933.75,1933.0,1924.25,1925.5,1926.5,1932.5
ES,weekly,RR,2014-06-24,1957.75,1957.5,1950.0,1951.25,1950.25,1957.5
ES,weekly,RR,2014-07-01,1964.0,1963.25,1956.25,1958.5,1956.75,1961.75
ES,weekly,RR,2014-07-08,1967.5,1963.75,1957.75,1958.5,1966.75,1958.75
ES,weekly,RR,2014-07-15,1976.25,1975.5,1968.5,1970.0,1972.25,1970.5
ES,weekly,RR,2014-07-22,1979.5,1978.5,1973.75,1974.25,1975.0,1978.0
ES,weekly,RR,2014-07-29,1979.5,1978.75,1973.25,1974.25,1976.75,1978.5
ES,weekly,RR,2014-08-05,1928.75,1928.0,1920.0,1921.5,1925.5,1927.25
ES,weekly,RR,2014-08-12,1936.0,1934.75,1928.25,1930.75,1930.5,1934.0
ES,weekly,RR,2014-08-19,1975.5,1975.25,1970.75,1972.0,1972.5,1974.25
ES,weekly,RR,2014-08-26,2000.75,1999.75,1997.0,1998.0,1997.75,1999.5
ES,weekly,RR,2014-09-02,2004.25,2003.75,1998.75,2000.25,2004.0,2001.75
ES,weekly,RR,2014-09-09,1998.5,1995.5,1989.75,1991.25,1998.25,1992.25
ES,weekly,RR,2014-09-16,1981.5,1980.75,1970.75,1972.5,1972.25,1979.25
ES,weekly,RR,2014-09-23,1988.0,1987.0,1978.25,1981.25,1979.75,1984.25
ES,weekly,RR,2014-09-30,1974.5,1971.5,1962.75,1963.0,1971.75,1967.75
ES,weekly,RR,2014-10-07,1948.5,1947.5,1939.75,1942.5,1947.25,1947.5
ES,weekly,RR,2014-10-14,1884.75,1883.25,1869.5,1871.25,1878.5,1874.5
ES,weekly,RR,2014-10-21,1919.25,1917.75,1908.75,1912.5,1910.75,1917.5
ES,weekly,RR,2014-10-28,1967.5,1966.5,1961.5,1963.5,1962.5,1964.0
ES,weekly,RR,2014-11-04,2010.75,2009.5,2003.5,2003.75,2007.0,2003.75
ES,weekly,RR,2014-11-11,2036.5,2035.75,2031.0,2031.75,2035.25,2035.75
ES,weekly,RR,2014-11-18,2048.0,2047.0,2039.0,2040.75,2039.25,2045.0
ES,weekly,RR,2014-11-25,2073.0,2071.5,2065.25,2066.25,2070.25,2068.5
ES,weekly,RR,2014-12-02,2061.5,2060.75,2052.5,2055.25,2052.5,2060.0
ES,weekly,RR,2014-12-09,2046.25,2044.75,2035.25,2036.5,2038.0,2036.5
ES,weekly,RR,2014-12-16,1987.5,1987.5,1968.5,1972.5,1972.75,1986.5
ES,weekly,RR,2014-12-23,2082.75,2081.25,2077.0,2077.75,2082.25,2079.25
ES,weekly,RR,2014-12-30,2081.75,2081.25,2075.75,2077.75,2079.75,2077.75
ES,weekly,RR,2015-01-06,2023.5,2022.0,2012.75,2014.5,2017.5,2022.0
ES,weekly,RR,2015-01-13,2051.75,2050.25,2037.25,2044.5,2037.5,2046.75
ES,weekly,RR,2015-01-20,2023.25,2022.25,2003.5,2005.5,2020.0,2010.5
ES,weekly,RR,2015-01-27,2029.75,2028.5,2021.5,2022.25,2025.5,2022.25
ES,weekly,RR,2015-02-03,2034.5,2033.75,2023.75,2028.75,2025.25,2033.0
ES,weekly,RR,2015-02-10,2054.5,2052.5,2046.5,2047.75,2054.0,2047.75
ES,weekly,RR,2015-02-17,2092.25,2092.0,2086.25,2086.75,2089.25,2091.0
ES,weekly,RR,2015-02-24,2111.75,2110.75,2102.75,2105.75,2106.25,2110.75
ES,weekly,RR,2015-03-03,2110.75,2110.5,2102.5,2103.0,2109.5,2104.75
ES,weekly,RR,2015-03-10,2062.75,2062.25,2052.25,2054.0,2061.75,2055.25
ES,weekly,RR,2015-03-17,2067.5,2065.75,2059.0,2060.5,2063.75,2063.75
ES,weekly,RR,2015-03-24,2098.5,2097.75,2090.5,2092.0,2094.5,2096.5
ES,weekly,RR,2015-03-31,2072.5,2071.25,2064.75,2066.0,2067.75,2071.25
ES,weekly,RR,2015-04-07,2081.75,2079.25,2072.25,2074.5,2074.0,2079.0
ES,weekly,RR,2015-04-14,2090.0,2089.25,2075.75,2077.5,2083.25,2080.5
ES,weekly,RR,2015-04-21,2103.5,2101.25,2093.0,2094.75,2101.5,2095.25
ES,weekly,RR,2015-04-28,2104.25,2103.25,2088.25,2088.75,2102.5,2094.5
ES,weekly,RR,2015-05-05,2109.25,2107.5,2097.25,2098.5,2105.0,2101.75
ES,weekly,RR,2015-05-12,2090.5,2088.25,2080.25,2081.5,2090.5,2083.25
ES,weekly,RR,2015-05-19,2127.75,2126.5,2122.25,2124.25,2127.0,2126.5
ES,weekly,RR,2015-05-26,2119.25,2116.25,2104.5,2105.25,2118.5,2107.25
ES,weekly,RR,2015-06-02,2106.5,2105.25,2096.25,2097.5,2104.5,2103.75
ES,weekly,RR,2015-06-09,2082.0,2080.5,2071.25,2072.25,2078.25,2072.25
ES,weekly,RR,2015-06-16,2082.25,2081.75,2072.0,2073.5,2074.5,2077.25
ES,weekly,RR,2015-06-23,2120.25,2119.0,2114.25,2114.75,2117.25,2115.25
ES,weekly,RR,2015-06-30,2067.5,2064.5,2053.25,2055.25,2067.0,2058.25
ES,weekly,RR,2015-07-07,2064.0,2058.5,2044.75,2045.75,2063.5,2045.75
ES,weekly,RR,2015-07-14,2098.5,2098.0,2091.5,2093.0,2092.0,2098.0
ES,weekly,RR,2015-07-21,2121.75,2121.25,2117.75,2118.75,2118.5,2118.75
ES,weekly,RR,2015-07-28,2072.25,2069.25,2061.5,2062.5,2071.75,2062.5
ES,weekly,RR,2015-08-04,2096.25,2094.75,2088.0,2088.25,2090.75,2094.75
ES,weekly,RR,2015-08-11,2088.25,2087.0,2080.75,2082.25,2083.25,2085.5
ES,weekly,RR,2015-08-18,2099.5,2098.25,2092.75,2093.5,2096.25,2097.0
ES,weekly,RR,2015-08-25,1947.25,1937.75,1923.0,1927.0,1946.75,1927.0
ES,weekly,RR,2015-09-01,1939.5,1934.25,1921.5,1924.25,1923.0,1933.75
ES,weekly,RR,2015-09-08,1959.25,1958.0,1946.75,1948.5,1951.5,1950.25
ES,weekly,RR,2015-09-15,1953.75,1952.0,1943.5,1944.75,1948.75,1951.0
ES,weekly,RR,2015-09-22,1936.75,1935.25,1927.25,1929.0,1930.75,1929.0
ES,weekly,RR,2015-09-29,1888.75,1888.75,1865.75,1866.5,1874.75,1888.75
ES,weekly,RR,2015-10-06,1982.25,1981.75,1970.0,1970.75,1975.5,1970.75
ES,weekly,RR,2015-10-13,2009.75,2009.25,1998.0,2000.0,1999.5,2009.25
ES,weekly,RR,2015-10-20,2028.75,2027.25,2019.5,2020.25,2021.75,2027.25
ES,weekly,RR,2015-10-27,2061.0,2060.5,2053.75,2055.0,2055.5,2055.5
ES,weekly,RR,2015-11-03,2097.5,2096.75,2090.5,2090.75,2093.5,2096.25
ES,weekly,RR,2015-11-10,2075.0,2073.25,2064.5,2066.0,2067.75,2066.5
ES,weekly,RR,2015-11-17,2053.25,2051.5,2045.5,2047.25,2052.75,2051.5
ES,weekly,RR,2015-11-24,2078.5,2078.5,2071.0,2072.25,2071.5,2072.25
ES,weekly,RR,2015-12-01,2097.25,2095.75,2084.25,2086.5,2087.75,2088.5
ES,weekly,RR,2015-12-08,2062.0,2061.0,2051.25,2052.25,2057.5,2052.25
ES,weekly,RR,2015-12-15,2041.75,2040.5,2029.5,2034.75,2031.0,2037.5
ES,weekly,RR,2015-12-22,2023.25,2019.25,2010.5,2013.5,2022.75,2017.25
ES,weekly,RR,2015-12-29,2068.75,2068.5,2060.75,2064.75,2061.25,2068.5
ES,weekly,RR,2016-01-05,2013.0,2011.5,1999.25,1999.5,2009.0,1999.5
ES,weekly,RR,2016-01-12,1940.25,1937.75,1923.5,1925.0,1932.75,1925.25
ES,weekly,RR,2016-01-19,1895.5,1892.75,1878.0,1882.5,1894.25,1892.75
ES,weekly,RR,2016-01-26,1892.25,1890.0,1874.5,1875.75,1878.75,1889.0
ES,weekly,RR,2016-02-02,1914.0,1912.0,1901.25,1902.75,1913.5,1904.75
ES,weekly,RR,2016-02-09,1856.75,1854.0,1825.75,1831.0,1827.25,1846.5
ES,weekly,RR,2016-02-16,1884.5,1883.0,1872.5,1873.5,1882.25,1875.5
ES,weekly,RR,2016-02-23,1937.25,1935.5,1925.75,1926.5,1934.25,1928.75
ES,weekly,RR,2016-03-01,1953.5,1952.75,1938.25,1940.75,1943.75,1952.75
ES,weekly,RR,2016-03-08,1988.25,1987.0,1979.75,1980.0,1986.75,1980.0
ES,weekly,RR,2016-03-15,2001.25,2001.25,1995.0,1995.5,1998.0,2001.25
ES,weekly,RR,2016-03-22,2039.5,2038.75,2030.5,2031.25,2032.25,2038.75
ES,weekly,RR,2016-03-29,2026.75,2026.0,2019.25,2021.0,2023.0,2024.25
ES,weekly,RR,2016-04-05,2048.0,2046.25,2036.75,2038.5,2042.0,2046.0
ES,weekly,RR,2016-04-12,2043.5,2042.0,2032.5,2033.0,2037.75,2034.25
ES,weekly,RR,2016-04-19,2097.75,2097.25,2090.5,2091.75,2093.0,2095.25
ES,weekly,RR,2016-04-26,2091.25,2090.5,2083.0,2083.25,2086.5,2083.25
ES,weekly,RR,2016-05-03,2061.75,2060.5,2050.25,2051.5,2060.5,2054.75
ES,weekly,RR,2016-05-10,2069.5,2068.5,2061.25,2063.25,2062.25,2068.0
ES,weekly,RR,2016-05-17,2062.75,2061.0,2052.25,2053.75,2059.5,2054.75
ES,weekly,RR,2016-05-24,2069.25,2068.5,2056.0,2058.5,2056.5,2068.5
ES,weekly,RR,2016-05-31,2101.5,2101.0,2097.5,2098.25,2100.0,2100.25
ES,weekly,RR,2016-06-07,2114.25,2114.25,2109.25,2110.75,2109.75,2114.25
ES,weekly,RR,2016-06-14,2072.75,2071.75,2060.5,2062.0,2065.25,2062.5
ES,weekly,RR,2016-06-21,2080.75,2079.25,2074.0,2075.0,2079.25,2077.5
ES,weekly,RR,2016-06-28,2018.25,2017.25,2008.25,2010.5,2009.75,2012.5
ES,weekly,RR,2016-07-05,2086.5,2084.0,2076.75,2078.25,2085.25,2080.75
ES,weekly,RR,2016-07-12,2145.25,2144.75,2138.25,2139.0,2141.25,2140.5
ES,weekly,RR,2016-07-19,2158.0,2156.5,2153.25,2153.5,2155.25,2156.5
ES,weekly,RR,2016-07-26,2168.0,2167.25,2161.5,2163.25,2161.75,2165.75
ES,weekly,RR,2016-08-02,2164.0,2162.5,2150.0,2151.0,2162.25,2152.5
ES,weekly,RR,2016-08-09,2182.5,2181.75,2176.0,2178.5,2177.25,2181.75
ES,weekly,RR,2016-08-16,2182.5,2181.75,2177.0,2177.75,2181.5,2179.75
ES,weekly,RR,2016-08-23,2191.5,2191.0,2187.75,2189.25,2187.75,2190.25
ES,weekly,RR,2016-08-30,2181.5,2180.75,2173.0,2173.5,2178.0,2174.75
ES,weekly,RR,2016-09-06,2182.75,2181.25,2173.0,2174.25,2181.75,2175.0
ES,weekly,RR,2016-09-13,2145.75,2144.75,2130.5,2131.75,2142.5,2131.75
ES,weekly,RR,2016-09-20,2143.5,2142.5,2137.5,2138.75,2141.75,2139.5
ES,weekly,RR,2016-09-27,2148.25,2147.0,2132.75,2136.0,2137.25,2145.0
ES,weekly,RR,2016-10-04,2158.25,2156.75,2147.75,2148.75,2155.75,2151.5
ES,weekly,RR,2016-10-11,2153.75,2149.75,2139.75,2141.25,2152.75,2141.25
ES,weekly,RR,2016-10-18,2139.25,2138.0,2129.0,2129.75,2139.0,2130.25
ES,weekly,RR,2016-10-25,2145.75,2145.25,2140.0,2141.0,2142.5,2142.75
ES,weekly,RR,2016-11-01,2125.5,2123.75,2115.5,2116.5,2125.0,2116.5
ES,weekly,RR,2016-11-08,2124.25,2123.0,2119.0,2120.0,2122.5,2123.0
ES,weekly,RR,2016-11-15,2169.25,2168.5,2163.0,2163.5,2165.5,2167.5
ES,weekly,RR,2016-11-22,2201.0,2200.25,2198.0,2198.5,2200.0,2198.5
ES,weekly,RR,2016-11-29,2202.5,2202.0,2196.25,2197.0,2200.25,2200.5
ES,weekly,RR,2016-12-06,2206.75,2204.75,2200.75,2201.0,2206.25,2201.0
ES,weekly,RR,2016-12-13,2273.25,2272.25,2264.75,2266.25,2265.0,2268.25
ES,weekly,RR,2016-12-20,2269.5,2268.5,2264.0,2265.5,2265.25,2265.5
ES,weekly,RR,2016-12-27,2269.5,2269.0,2262.0,2264.25,2262.25,2268.0
ES,weekly,RR,2017-01-03,2259.5,2258.25,2248.25,2249.5,2252.0,2256.25
ES,weekly,RR,2017-01-10,2264.5,2263.75,2259.5,2260.5,2264.5,2263.75
ES,weekly,RR,2017-01-17,2267.25,2265.5,2259.75,2260.75,2262.5,2265.25
ES,weekly,RR,2017-01-24,2266.0,2265.75,2262.0,2262.5,2263.5,2264.0
ES,weekly,RR,2017-01-31,2272.5,2270.75,2264.0,2264.25,2268.75,2266.75
ES,weekly,RR,2017-02-07,2295.0,2294.0,2290.25,2290.75,2292.25,2292.75
ES,weekly,RR,2017-02-14,2326.25,2325.25,2320.5,2321.5,2323.75,2322.75
ES,weekly,RR,2017-02-21,2363.5,2362.75,2352.75,2355.5,2353.0,2362.5
ES,weekly,RR,2017-02-28,2367.0,2366.75,2363.5,2364.0,2364.5,2365.0
ES,weekly,RR,2017-03-07,2373.5,2373.0,2366.25,2367.5,2370.5,2373.0
ES,weekly,RR,2017-03-14,2365.5,2364.5,2356.0,2356.5,2365.25,2356.5
ES,weekly,RR,2017-03-21,2378.75,2377.75,2362.25,2362.75,2377.25,2362.75
ES,weekly,RR,2017-03-28,2342.5,2341.5,2333.5,2335.0,2334.75,2337.75
ES,weekly,RR,2017-04-04,2354.5,2353.0,2346.5,2347.75,2350.75,2349.25
ES,weekly,RR,2017-04-11,2351.75,2350.0,2340.0,2341.5,2349.0,2342.0
ES,weekly,RR,2017-04-18,2344.5,2344.0,2335.0,2337.5,2336.75,2337.5
ES,weekly,RR,2017-04-25,2387.0,2386.5,2377.5,2380.5,2378.5,2384.5
ES,weekly,RR,2017-05-02,2388.75,2388.0,2381.75,2382.25,2387.5,2384.0
ES,weekly,RR,2017-05-09,2400.0,2399.5,2396.0,2397.0,2397.75,2399.25
ES,weekly,RR,2017-05-16,2404.5,2403.0,2396.5,2397.25,2404.0,2397.25
ES,weekly,RR,2017-05-23,2397.25,2396.0,2392.0,2393.0,2396.5,2395.5
ES,weekly,RR,2017-05-30,2413.5,2412.5,2408.0,2409.25,2409.75,2409.5
ES,weekly,RR,2017-06-06,2434.25,2433.25,2427.0,2428.0,2428.75,2433.25
ES,weekly,RR,2017-06-13,2438.0,2437.75,2434.0,2434.5,2435.25,2435.75
ES,weekly,RR,2017-06-20,2446.75,2445.5,2441.25,2442.5,2446.25,2442.5
ES,weekly,RR,2017-06-27,2434.5,2433.25,2429.25,2429.75,2433.25,2431.0
ES,weekly,RR,2017-07-04,2430.25,2430.0,2427.75,2428.75,2428.5,2429.25
ES,weekly,RR,2017-07-11,2425.0,2424.75,2420.5,2421.0,2423.25,2424.75
ES,weekly,RR,2017-07-18,2454.75,2454.0,2450.0,2450.0,2452.0,2453.5
ES,weekly,RR,2017-07-25,2478.25,2475.75,2472.5,2473.25,2478.0,2475.75
ES,weekly,RR,2017-08-01,2475.0,2472.5,2468.25,2468.75,2474.5,2469.25
ES,weekly,RR,2017-08-08,2477.75,2477.25,2472.5,2473.0,2474.25,2477.25
ES,weekly,RR,2017-08-15,2468.5,2467.5,2460.5,2461.75,2468.25,2463.0
ES,weekly,RR,2017-08-22,2443.25,2442.5,2432.75,2436.75,2433.25,2442.0
ES,weekly,RR,2017-08-29,2436.0,2435.25,2426.25,2432.0,2428.25,2435.25
ES,weekly,RR,2017-09-05,2471.25,2470.25,2465.5,2466.5,2468.75,2467.25
ES,weekly,RR,2017-09-12,2495.0,2494.75,2491.0,2491.25,2491.75,2491.25
ES,weekly,RR,2017-09-19,2505.25,2504.75,2501.5,2502.0,2505.0,2504.25
ES,weekly,RR,2017-09-26,2501.25,2500.5,2497.25,2499.0,2498.5,2499.0
ES,weekly,RR,2017-10-03,2529.25,2528.75,2526.0,2526.25,2527.75,2526.5
ES,weekly,RR,2017-10-10,2553.25,2552.5,2543.0,2545.25,2549.0,2546.5
ES,weekly,RR,2017-10-17,2556.25,2556.25,2554.0,2554.5,2554.75,2554.5
ES,weekly,RR,2017-10-24,2569.25,2568.75,2563.25,2563.5,2567.75,2566.25
ES,weekly,RR,2017-10-31,2573.0,2572.75,2569.0,2569.5,2573.0,2571.25
ES,weekly,RR,2017-11-07,2593.5,2593.0,2589.0,2589.75,2589.75,2589.75
ES,weekly,RR,2017-11-14,2576.0,2574.5,2564.25,2565.25,2573.5,2570.0
ES,weekly,RR,2017-11-21,2598.25,2598.25,2589.25,2591.75,2590.25,2598.25
ES,weekly,RR,2017-11-28,2608.75,2608.0,2604.25,2604.75,2605.75,2607.5
ES,weekly,RR,2017-12-05,2643.5,2643.0,2638.25,2639.0,2641.75,2642.0
ES,weekly,RR,2017-12-12,2664.5,2664.0,2660.5,2661.0,2662.5,2664.0
ES,weekly,RR,2017-12-19,2697.5,2696.0,2689.5,2690.5,2697.25,2690.5
ES,weekly,RR,2017-12-26,2688.25,2687.5,2684.25,2685.75,2685.5,2687.5
ES,weekly,RR,2018-01-02,2692.0,2692.0,2681.75,2682.75,2687.0,2692.0
ES,weekly,RR,2018-01-09,2753.5,2753.0,2748.0,2749.25,2751.0,2753.0
ES,weekly,RR,2018-01-16,2808.5,2807.5,2800.25,2802.75,2800.75,2803.75
ES,weekly,RR,2018-01-23,2841.5,2841.0,2832.0,2833.5,2835.5,2838.0
ES,weekly,RR,2018-01-30,2839.5,2836.5,2818.5,2821.5,2831.75,2828.75
ES,weekly,RR,2018-02-06,2680.75,2677.5,2589.0,2621.0,2601.75,2635.5
ES,weekly,RR,2018-02-13,2650.25,2649.75,2634.25,2638.25,2640.75,2644.25
ES,weekly,RR,2018-02-20,2732.25,2731.5,2720.5,2723.5,2720.75,2723.75
ES,weekly,RR,2018-02-27,2789.75,2789.25,2776.25,2777.5,2781.75,2786.25
ES,weekly,RR,2018-03-06,2732.75,2729.5,2717.25,2719.75,2731.5,2726.25
ES,weekly,RR,2018-03-13,2802.5,2800.5,2793.75,2794.75,2796.5,2795.5
ES,weekly,RR,2018-03-20,2727.75,2725.5,2716.25,2718.25,2720.5,2724.25
ES,weekly,RR,2018-03-27,2671.0,2666.5,2653.5,2656.25,2670.5,2658.25
ES,weekly,RR,2018-04-03,2597.5,2595.25,2573.5,2575.25,2594.0,2583.75
ES,weekly,RR,2018-04-10,2654.25,2652.25,2638.5,2640.25,2647.75,2652.25
ES,weekly,RR,2018-04-17,2701.5,2699.25,2692.5,2695.25,2698.25,2699.0
ES,weekly,RR,2018-04-24,2683.75,2681.0,2667.0,2667.25,2681.0,2670.0
ES,weekly,RR,2018-05-01,2642.75,2641.25,2634.0,2635.25,2641.25,2637.25
ES,weekly,RR,2018-05-08,2668.25,2668.0,2659.5,2660.25,2666.0,2662.25
ES,weekly,RR,2018-05-15,2717.0,2711.25,2703.25,2704.0,2716.25,2708.5
ES,weekly,RR,2018-05-22,2741.75,2740.5,2733.0,2734.25,2738.5,2734.5
ES,weekly,RR,2018-05-29,2709.5,2708.75,2697.0,2699.25,2700.75,2706.5
ES,weekly,RR,2018-06-05,2752.5,2751.25,2745.5,2747.0,2747.5,2751.25
ES,weekly,RR,2018-06-12,2787.25,2786.75,2782.25,2783.5,2786.75,2783.5
ES,weekly,RR,2018-06-19,2758.75,2757.5,2747.25,2747.75,2750.75,2747.75
ES,weekly,RR,2018-06-26,2730.5,2727.5,2718.25,2720.0,2725.75,2722.75
ES,weekly,RR,2018-07-03,2738.0,2737.0,2731.25,2733.75,2736.5,2734.5
ES,weekly,RR,2018-07-10,2795.75,2794.75,2789.0,2789.75,2791.75,2793.5
ES,weekly,RR,2018-07-17,2799.0,2799.0,2790.75,2791.75,2791.0,2798.5
ES,weekly,RR,2018-07-24,2831.25,2830.5,2822.5,2824.0,2823.0,2830.0
ES,weekly,RR,2018-07-31,2818.0,2816.75,2808.5,2809.0,2812.75,2810.0
ES,weekly,RR,2018-08-07,2861.5,2861.5,2855.75,2856.25,2857.0,2861.5
ES,weekly,RR,2018-08-14,2835.25,2834.5,2826.75,2827.5,2831.0,2834.5
ES,weekly,RR,2018-08-21,2869.75,2869.5,2862.75,2865.75,2863.5,2867.75
ES,weekly,RR,2018-08-28,2904.5,2904.25,2898.25,2898.75,2903.25,2899.5
ES,weekly,RR,2018-09-04,2900.0,2897.75,2886.25,2887.25,2897.5,2895.75
ES,weekly,RR,2018-09-11,2881.5,2880.5,2867.25,2869.0,2871.25,2880.5
ES,weekly,RR,2018-09-18,2908.75,2907.75,2897.25,2903.25,2897.75,2907.75
ES,weekly,RR,2018-09-25,2930.25,2928.25,2923.75,2925.0,2929.0,2925.5
ES,weekly,RR,2018-10-02,2930.75,2929.5,2925.0,2925.75,2928.0,2927.75
ES,weekly,RR,2018-10-09,2897.0,2896.5,2879.0,2880.75,2885.5,2896.5
ES,weekly,RR,2018-10-16,2783.25,2781.75,2768.5,2771.0,2773.75,2776.5
ES,weekly,RR,2018-10-23,2723.5,2722.0,2692.25,2695.75,2715.5,2700.75
ES,weekly,RR,2018-10-30,2675.25,2671.75,2635.75,2643.75,2641.25,2663.75
ES,weekly,RR,2018-11-06,2751.75,2750.0,2735.75,2742.0,2736.75,2746.0
ES,weekly,RR,2018-11-13,2744.0,2742.5,2721.5,2722.0,2733.25,2722.0
ES,weekly,RR,2018-11-20,2661.5,2660.0,2633.75,2634.5,2654.25,2650.75
ES,weekly,RR,2018-11-27,2676.5,2674.0,2655.25,2660.25,2662.25,2669.0
ES,weekly,RR,2018-12-04,2787.25,2785.25,2769.5,2771.25,2782.25,2774.25
ES,weekly,RR,2018-12-11,2675.5,2674.0,2662.25,2664.75,2673.25,2672.5
ES,weekly,RR,2018-12-18,2577.75,2576.25,2566.25,2568.25,2570.0,2572.75
ES,weekly,RR,2019-01-08,2581.25,2579.0,2557.5,2557.75,2576.0,2561.75
ES,weekly,RR,2019-01-15,2607.0,2605.25,2584.25,2587.5,2584.75,2596.0
ES,weekly,RR,2019-01-22,2656.5,2654.0,2641.25,2643.0,2654.25,2647.0
ES,weekly,RR,2019-01-29,2650.0,2648.5,2638.25,2640.25,2643.5,2646.25
ES,weekly,RR,2019-02-05,2733.5,2732.25,2726.75,2729.25,2728.0,2732.0
ES,weekly,RR,2019-02-12,2735.5,2734.5,2726.0,2727.5,2726.75,2732.75
ES,weekly,RR,2019-02-19,2777.5,2776.75,2766.0,2770.25,2766.25,2776.75
ES,weekly,RR,2019-02-26,2800.25,2799.25,2790.0,2790.5,2791.5,2797.0
ES,weekly,RR,2019-03-05,2795.0,2791.0,2783.25,2784.5,2794.75,2787.25
ES,weekly,RR,2019-03-12,2794.0,2794.0,2786.0,2787.75,2788.25,2794.0
ES,weekly,RR,2019-03-19,2852.75,2852.25,2846.25,2846.5,2849.75,2847.5
ES,weekly,RR,2019-03-26,2833.5,2833.0,2822.75,2825.75,2822.75,2830.25
ES,weekly,RR,2019-04-02,2872.25,2871.75,2865.75,2867.25,2871.75,2871.75
ES,weekly,RR,2019-04-09,2888.0,2886.0,2880.0,2881.0,2887.25,2886.0
ES,weekly,RR,2019-04-16,2920.0,2919.5,2913.75,2915.25,2919.25,2915.25
ES,weekly,RR,2019-04-23,2923.25,2923.25,2912.25,2913.25,2915.25,2923.25
ES,weekly,RR,2019-04-30,2941.75,2939.75,2935.0,2936.25,2941.5,2936.25
ES,weekly,RR,2019-05-07,2913.0,2912.25,2890.25,2893.0,2906.0,2900.5
ES,weekly,RR,2019-05-14,2838.5,2837.25,2821.0,2822.75,2822.75,2837.0
ES,weekly,RR,2019-05-21,2862.0,2861.0,2856.5,2858.0,2859.25,2859.75
ES,weekly,RR,2019-05-28,2841.25,2841.0,2830.25,2832.75,2830.75,2833.0
ES,weekly,RR,2019-06-04,2780.5,2778.5,2764.0,2765.5,2769.25,2778.5
ES,weekly,RR,2019-06-11,2911.5,2909.75,2897.0,2900.0,2907.0,2902.75
ES,weekly,RR,2019-06-18,2932.5,2931.5,2910.25,2911.5,2914.0,2929.25
