symbol,kind,session_code,anchor_date,cluster_high_high,cluster_high_close,cluster_low_low,cluster_low_close,session_open,session_close
ES,darkpool,AR,2013-09-06,1657.25,1657.0,1655.25,1655.25,1656.0,1655.25
ES,darkpool,AR,2013-09-13,1701.0,1700.75,1699.25,1699.5,1701.0,1699.75
ES,darkpool,AR,2013-09-20,1703.75,1703.5,1701.0,1701.5,1703.5,1702.25
ES,darkpool,AR,2013-09-27,1675.25,1674.75,1672.0,1672.5,1674.25,1672.5
ES,darkpool,AR,2013-10-04,1677.0,1677.0,1675.5,1675.75,1677.0,1676.75
ES,darkpool,AR,2013-10-11,1688.0,1688.0,1684.25,1684.25,1684.5,1685.25
ES,darkpool,AR,2013-10-18,1739.75,1739.5,1738.0,1738.5,1738.25,1738.5
ES,darkpool,AR,2013-10-25,1759.25,1758.25,1752.75,1753.25,1752.75,1758.25
ES,darkpool,AR,2013-11-01,1758.0,1757.5,1755.5,1755.75,1755.5,1757.5
ES,darkpool,AR,2013-11-08,1765.5,1765.25,1764.0,1764.0,1765.0,1764.25
ES,darkpool,AR,2013-11-15,1792.5,1792.5,1791.5,1791.5,1792.25,1792.0
ES,darkpool,AR,2013-11-22,1809.25,1808.75,1806.75,1807.0,1807.25,1807.0
ES,darkpool,AR,2013-11-29,1806.75,1806.75,1805.25,1805.25,1806.5,1805.25
ES,darkpool,AR,2013-12-06,1807.25,1806.75,1806.25,1806.25,1807.25,1806.75
ES,darkpool,AR,2013-12-13,1771.5,1771.0,1768.75,1768.75,1769.75,1769.0
ES,darkpool,AR,2013-12-20,1821.75,1821.0,1819.0,1819.5,1819.25,1820.25
ES,darkpool,AR,2013-12-27,1836.0,1835.75,1835.25,1835.25,1835.5,1835.75
ES,darkpool,AR,2014-01-03,1827.75,1827.75,1825.75,1825.75,1827.5,1826.25
ES,darkpool,AR,2014-01-10,1837.5,1837.5,1835.5,1835.75,1837.0,1837.0
ES,darkpool,AR,2014-01-17,1832.0,1831.75,1830.0,1831.0,1831.5,1831.5
ES,darkpool,AR,2014-01-24,1784.0,1784.0,1780.0,1780.5,1780.5,1782.75
ES,darkpool,AR,2014-01-31,1782.25,1781.75,1779.75,1780.0,1782.0,1780.0
ES,darkpool,AR,2014-02-07,1792.75,1792.25,1791.25,1791.5,1791.75,1791.5
ES,darkpool,AR,2014-02-14,1834.75,1834.25,1831.75,1831.75,1832.5,1834.25
ES,darkpool,AR,2014-02-21,1838.75,1838.25,1835.75,1836.25,1835.75,1836.25
ES,darkpool,AR,2014-02-28,1840.25,1839.75,1836.5,1837.25,1839.25,1839.5
ES,darkpool,AR,2014-03-07,1876.5,1876.5,1873.75,1874.0,1875.0,1874.25
ES,darkpool,AR,2014-03-14,1831.5,1831.25,1828.5,1828.5,1828.75,1829.75
ES,darkpool,AR,2014-03-21,1859.25,1859.0,1857.5,1857.5,1859.0,1858.0
ES,darkpool,AR,2014-03-28,1858.0,1857.75,1856.0,1856.75,1856.25,1857.75
ES,darkpool,AR,2014-04-04,1860.75,1860.75,1856.5,1856.5,1859.5,1856.5
ES,darkpool,AR,2014-04-11,1811.0,1809.75,1805.5,1806.0,1805.75,1809.75
ES,darkpool,AR,2014-04-18,1862.5,1862.25,1860.25,1861.25,1861.25,1861.5
ES,darkpool,AR,2014-04-25,1862.25,1862.25,1858.5,1859.0,1862.0,1859.0
ES,darkpool,AR,2014-05-02,1877.25,1876.5,1874.5,1874.75,1875.5,1876.5
ES,darkpool,AR,2014-05-09,1877.5,1877.5,1876.0,1876.5,1876.75,1877.5
ES,darkpool,AR,2014-05-16,1877.25,1877.0,1875.75,1875.75,1877.0,1876.25
ES,darkpool,AR,2014-05-23,1898.75,1898.25,1897.25,1897.25,1898.5,1897.75
ES,darkpool,AR,2014-05-30,1921.5,1921.25,1920.0,1920.0,1920.75,1921.25
ES,darkpool,AR,2014-06-06,1949.25,1949.25,1948.25,1948.5,1948.75,1949.25
ES,darkpool,AR,2014-06-13,1925.75,1925.0,1919.0,1920.5,1925.5,1920.75
ES,darkpool,AR,2014-06-20,1955.25,1955.0,1953.5,1953.5,1953.75,1955.0
ES,darkpool,AR,2014-06-27,1953.5,1953.25,1952.0,1952.25,1952.5,1952.25
ES,darkpool,AR,2014-07-04,1977.0,1977.0,1976.25,1976.5,1976.75,1977.0
ES,darkpool,AR,2014-07-11,1965.0,1964.75,1963.5,1963.5,1963.5,1964.75
ES,darkpool,AR,2014-07-18,1971.5,1971.5,1970.25,1970.25,1970.75,1971.25
ES,darkpool,AR,2014-07-25,1969.0,1969.0,1967.75,1968.0,1968.5,1969.0
ES,darkpool,AR,2014-08-01,1922.0,1922.0,1919.5,1919.5,1920.5,1921.75
ES,darkpool,AR,2014-08-08,1927.75,1927.5,1926.25,1926.5,1927.5,1926.75
ES,darkpool,AR,2014-08-15,1960.0,1960.0,1957.75,1957.75,1959.75,1958.5
ES,darkpool,AR,2014-08-29,2000.25,2000.25,1999.5,1999.75,2000.0,2000.25
ES,darkpool,AR,2014-09-05,2006.25,2006.0,2004.5,2004.5,2005.5,2004.75
ES,darkpool,AR,2014-09-12,1970.5,1970.5,1969.0,1969.25,1969.75,1970.25
ES,darkpool,AR,2014-09-19,2003.0,2003.0,2001.25,2001.5,2002.25,2002.25
ES,darkpool,AR,2014-09-26,1973.5,1973.5,1971.5,1971.75,1972.5,1973.25
ES,darkpool,AR,2014-10-03,1964.0,1963.75,1962.5,1962.75,1963.75,1963.0
ES,darkpool,AR,2014-10-10,1886.5,1886.25,1882.5,1882.75,1882.75,1886.25
ES,darkpool,AR,2014-10-17,1892.0,1891.25,1887.75,1888.0,1892.0,1890.0
ES,darkpool,AR,2014-10-24,1963.0,1962.25,1960.75,1961.0,1962.25,1962.25
ES,darkpool,AR,2014-10-31,2012.25,2011.5,2010.0,2010.25,2011.25,2011.0
ES,darkpool,AR,2014-11-07,2029.5,2029.25,2025.5,2025.75,2025.75,2029.25
ES,darkpool,AR,2014-11-14,2032.25,2031.75,2028.5,2029.5,2029.75,2031.75
ES,darkpool,AR,2014-11-21,2062.5,2062.0,2060.75,2061.0,2062.0,2061.0
ES,darkpool,AR,2014-11-28,2062.5,2062.0,2059.0,2059.5,2059.25,2060.75
ES,darkpool,AR,2014-12-05,2077.25,2077.0,2074.25,2074.5,2077.0,2074.5
ES,darkpool,AR,2014-12-12,1996.75,1996.25,1991.5,1992.25,1992.25,1996.25
ES,darkpool,AR,2014-12-19,2067.5,2067.0,2065.25,2065.5,2066.75,2065.75
ES,darkpool,AR,2014-12-26,2087.0,2087.0,2085.0,2085.0,2085.5,2087.0
ES,darkpool,AR,2015-01-02,2043.0,2042.75,2036.5,2038.0,2040.25,2042.75
ES,darkpool,AR,2015-01-09,2034.25,2034.0,2032.75,2033.25,2033.75,2034.0
ES,darkpool,AR,2015-01-16,2023.75,2020.75,2015.75,2016.25,2021.5,2016.25
ES,darkpool,AR,2015-01-23,2034.25,2033.75,2029.5,2029.75,2030.5,2030.75
ES,darkpool,AR,2015-01-30,1992.75,1992.25,1988.0,1989.0,1989.5,1991.0
ES,darkpool,AR,2015-02-06,2046.0,2045.75,2041.0,2041.5,2045.0,2042.0
ES,darkpool,AR,2015-02-13,2090.0,2089.75,2089.0,2089.25,2089.25,2089.5
ES,darkpool,AR,2015-02-20,2107.5,2107.5,2106.75,2106.75,2107.0,2107.0
ES,darkpool,AR,2015-02-27,2106.75,2106.5,2104.75,2105.0,2106.5,2105.0
ES,darkpool,AR,2015-03-06,2070.25,2070.25,2067.5,2067.75,2069.75,2068.25
ES,darkpool,AR,2015-03-13,2040.5,2039.5,2037.25,2037.75,2040.25,2037.75
ES,darkpool,AR,2015-03-20,2103.0,2103.0,2101.75,2101.75,2102.75,2101.75
ES,darkpool,AR,2015-03-27,2052.5,2052.0,2047.25,2048.25,2051.5,2049.0
ES,darkpool,AR,2015-04-03,2045.0,2045.0,2041.75,2041.75,2042.0,2045.0
ES,darkpool,AR,2015-04-10,2097.0,2097.0,2094.25,2094.25,2097.0,2095.0
ES,darkpool,AR,2015-04-17,2081.75,2081.5,2079.25,2079.25,2080.0,2080.5
ES,darkpool,AR,2015-04-24,2112.75,2112.5,2111.25,2111.75,2112.75,2112.0
ES,darkpool,AR,2015-05-01,2100.75,2100.25,2099.5,2099.5,2100.75,2099.5
ES,darkpool,AR,2015-05-08,2110.25,2110.0,2108.5,2108.75,2109.75,2109.0
ES,darkpool,AR,2015-05-15,2118.75,2118.5,2117.25,2117.5,2118.5,2118.0
ES,darkpool,AR,2015-05-22,2125.5,2125.25,2124.0,2124.5,2125.25,2124.5
ES,darkpool,AR,2015-05-29,2108.5,2108.25,2106.0,2106.25,2107.5,2107.75
ES,darkpool,AR,2015-06-05,2092.25,2092.0,2090.75,2090.75,2092.0,2090.75
ES,darkpool,AR,2015-06-12,2078.5,2077.25,2075.0,2075.25,2075.5,2077.25
ES,darkpool,AR,2015-06-19,2107.5,2107.25,2106.0,2106.0,2107.25,2106.75
ES,darkpool,AR,2015-06-26,2065.75,2063.75,2059.0,2061.0,2064.0,2062.25
ES,darkpool,AR,2015-07-03,2045.25,2045.25,2041.25,2041.25,2042.0,2045.25
ES,darkpool,AR,2015-07-10,2061.5,2061.0,2058.25,2058.5,2061.0,2059.25
ES,darkpool,AR,2015-07-17,2118.75,2118.5,2118.0,2118.0,2118.25,2118.5
ES,darkpool,AR,2015-07-24,2077.75,2077.5,2075.75,2076.0,2076.25,2077.25
ES,darkpool,AR,2015-07-31,2100.75,2100.5,2099.0,2099.0,2099.5,2099.25
ES,darkpool,AR,2015-08-07,2077.75,2077.0,2072.25,2072.25,2072.5,2076.0
ES,darkpool,AR,2015-08-14,2092.0,2092.0,2089.25,2089.5,2089.25,2092.0
ES,darkpool,AR,2015-08-21,1961.5,1960.5,1951.25,1956.0,1953.0,1957.25
ES,darkpool,AR,2015-08-28,1969.75,1968.75,1963.5,1964.5,1966.25,1965.25
ES,darkpool,AR,2015-09-04,1926.0,1925.5,1920.0,1921.0,1925.0,1921.0
ES,darkpool,AR,2015-09-11,1974.25,1974.0,1968.0,1968.25,1968.5,1971.0
ES,darkpool,AR,2015-09-18,1950.5,1950.0,1943.75,1944.25,1948.75,1944.25
ES,darkpool,AR,2015-09-25,1914.5,1913.5,1906.75,1906.75,1910.0,1908.0
ES,darkpool,AR,2015-10-02,1942.5,1942.0,1938.25,1938.5,1939.0,1941.75
ES,darkpool,AR,2015-10-09,2004.5,2004.0,2001.75,2001.75,2003.25,2003.5
ES,darkpool,AR,2015-10-16,2024.75,2024.25,2021.5,2021.5,2024.5,2021.75
ES,darkpool,AR,2015-10-23,2065.25,2065.25,2061.75,2062.25,2064.5,2062.5
ES,darkpool,AR,2015-10-30,2068.5,2068.25,2066.25,2066.25,2068.25,2066.25
ES,darkpool,AR,2015-11-06,2093.5,2093.25,2092.25,2092.5,2093.0,2092.75
ES,darkpool,AR,2015-11-13,2012.0,2011.5,2005.75,2006.25,2006.75,2011.5
ES,darkpool,AR,2015-11-20,2092.0,2092.0,2090.75,2090.75,2091.75,2090.75
ES,darkpool,AR,2015-11-27,2087.5,2087.0,2085.25,2085.75,2085.25,2086.0
ES,darkpool,AR,2015-12-04,2088.0,2087.75,2086.25,2086.25,2086.5,2086.75
ES,darkpool,AR,2015-12-11,2012.75,2012.75,2010.75,2011.25,2012.75,2012.25
ES,darkpool,AR,2015-12-18,1999.75,1999.25,1995.25,1995.75,1997.25,1997.0
ES,darkpool,AR,2015-12-25,2052.0,2052.0,2050.25,2050.5,2051.5,2050.5
ES,darkpool,AR,2016-01-01,2043.0,2043.0,2040.0,2040.25,2041.75,2040.25
ES,darkpool,AR,2016-01-08,1908.25,1905.75,1895.0,1896.75,1896.0,1900.0
ES,darkpool,AR,2016-01-15,1878.5,1877.75,1866.5,1868.75,1868.0,1873.0
ES,darkpool,AR,2016-01-22,1899.5,1898.5,1895.25,1895.75,1897.75,1897.5
ES,darkpool,AR,2016-01-29,1928.5,1927.75,1922.75,1923.75,1927.0,1924.0
ES,darkpool,AR,2016-02-05,1883.0,1882.25,1877.0,1877.25,1877.75,1882.0
ES,darkpool,AR,2016-02-12,1873.75,1873.25,1867.75,1868.0,1868.0,1871.5
ES,darkpool,AR,2016-02-19,1921.75,1921.25,1910.25,1911.0,1912.5,1920.75
ES,darkpool,AR,2016-02-26,1947.0,1946.5,1940.5,1941.0,1945.75,1941.0
ES,darkpool,AR,2016-03-04,1991.75,1991.5,1989.5,1990.0,1990.5,1991.25
ES,darkpool,AR,2016-03-11,2019.25,2018.75,2016.75,2017.0,2018.0,2017.0
ES,darkpool,AR,2016-03-18,2037.0,2036.75,2035.25,2035.5,2036.5,2036.25
ES,darkpool,AR,2016-03-25,2034.0,2034.0,2031.25,2031.5,2031.5,2032.75
ES,darkpool,AR,2016-04-01,2064.0,2063.75,2061.0,2061.25,2062.75,2063.0
ES,darkpool,AR,2016-04-08,2043.25,2043.0,2038.5,2038.75,2042.75,2038.75
ES,darkpool,AR,2016-04-15,2065.25,2065.25,2062.0,2062.25,2064.75,2062.5
ES,darkpool,AR,2016-04-22,2088.5,2088.5,2086.5,2087.0,2088.5,2087.75
ES,darkpool,AR,2016-04-29,2059.25,2059.25,2055.75,2056.75,2058.0,2058.5
ES,darkpool,AR,2016-05-06,2057.5,2057.5,2055.5,2055.5,2056.25,2056.5
ES,darkpool,AR,2016-05-13,2044.75,2044.5,2039.5,2039.75,2040.0,2044.5
ES,darkpool,AR,2016-05-20,2051.25,2051.25,2047.25,2048.0,2050.25,2048.0
ES,darkpool,AR,2016-05-27,2103.25,2103.0,2100.25,2100.75,2100.5,2101.25
ES,darkpool,AR,2016-06-03,2096.75,2096.5,2094.0,2094.0,2096.5,2095.0
ES,darkpool,AR,2016-06-10,2093.5,2093.25,2090.5,2090.75,2093.25,2091.25
ES,darkpool,AR,2016-06-17,2079.75,2079.75,2076.0,2076.5,2076.5,2079.75
ES,darkpool,AR,2016-06-24,2010.5,2009.0,2001.5,2002.5,2006.25,2005.25
ES,darkpool,AR,2016-07-01,2096.75,2096.75,2094.0,2094.0,2096.75,2095.75
ES,darkpool,AR,2016-07-08,2123.75,2123.5,2121.5,2121.75,2122.0,2123.0
ES,darkpool,AR,2016-07-15,2156.75,2156.5,2155.25,2155.5,2155.75,2156.25
ES,darkpool,AR,2016-07-22,2169.75,2169.5,2167.0,2167.25,2168.0,2169.5
ES,darkpool,AR,2016-07-29,2172.0,2171.75,2170.0,2170.25,2171.25,2171.5
ES,darkpool,AR,2016-08-05,2178.0,2178.0,2177.0,2177.0,2178.0,2177.0
ES,darkpool,AR,2016-08-12,2182.25,2182.25,2181.0,2181.5,2181.75,2181.5
ES,darkpool,AR,2016-08-19,2182.25,2182.0,2180.25,2180.5,2182.0,2180.5
ES,darkpool,AR,2016-08-26,2168.75,2168.5,2165.25,2165.75,2165.5,2167.75
ES,darkpool,AR,2016-09-02,2181.25,2181.0,2180.0,2180.0,2180.25,2181.0
ES,darkpool,AR,2016-09-09,2122.0,2121.25,2119.0,2119.25,2120.5,2120.25
ES,darkpool,AR,2016-09-16,2141.0,2139.75,2132.25,2137.75,2132.5,2138.25
ES,darkpool,AR,2016-09-23,2159.5,2159.5,2158.0,2158.0,2158.75,2159.25
ES,darkpool,AR,2016-09-30,2162.0,2162.0,2160.0,2160.25,2161.5,2160.75
ES,darkpool,AR,2016-10-07,2151.75,2151.75,2150.25,2150.75,2151.5,2151.5
ES,darkpool,AR,2016-10-14,2123.75,2123.5,2121.0,2122.0,2121.25,2123.5
ES,darkpool,AR,2016-10-21,2138.75,2138.25,2136.5,2136.75,2138.5,2137.0
ES,darkpool,AR,2016-10-28,2121.25,2121.0,2119.0,2119.25,2120.0,2120.25
ES,darkpool,AR,2016-11-04,2105.5,2105.25,2102.75,2103.5,2104.25,2105.25
ES,darkpool,AR,2016-11-11,2173.75,2173.25,2169.75,2170.25,2169.75,2171.5
ES,darkpool,AR,2016-11-18,2182.5,2182.0,2180.25,2180.5,2180.5,2180.75
ES,darkpool,AR,2016-11-25,2207.5,2207.0,2204.75,2205.25,2207.25,2205.25
ES,darkpool,AR,2016-12-02,2187.0,2186.5,2183.0,2183.25,2183.25,2185.25
ES,darkpool,AR,2016-12-09,2265.75,2265.0,2262.5,2262.75,2265.5,2264.0
ES,darkpool,AR,2016-12-16,2260.0,2260.0,2258.25,2258.5,2258.75,2259.25
ES,darkpool,AR,2017-01-06,2274.0,2273.75,2272.75,2273.0,2273.5,2273.75
ES,darkpool,AR,2017-01-13,2269.25,2269.0,2268.25,2268.25,2268.75,2268.5
ES,darkpool,AR,2017-01-20,2260.75,2260.5,2258.75,2259.0,2259.5,2260.5
ES,darkpool,AR,2017-01-27,2283.5,2283.25,2281.0,2281.25,2283.25,2281.75
ES,darkpool,AR,2017-02-03,2289.25,2289.0,2287.5,2287.75,2288.75,2288.75
ES,darkpool,AR,2017-02-10,2314.75,2314.5,2313.5,2313.75,2314.25,2314.0
ES,darkpool,AR,2017-02-17,2348.0,2347.75,2346.75,2346.75,2346.75,2346.75
ES,darkpool,AR,2017-02-24,2367.5,2366.5,2363.25,2363.25,2366.25,2364.5
ES,darkpool,AR,2017-03-03,2373.5,2373.5,2371.75,2372.5,2371.75,2373.5
ES,darkpool,AR,2017-03-10,2370.0,2369.5,2368.25,2368.25,2368.5,2369.0
ES,darkpool,AR,2017-03-17,2373.25,2373.0,2369.25,2369.5,2372.5,2369.5
ES,darkpool,AR,2017-03-24,2331.75,2331.25,2329.0,2329.5,2330.0,2330.5
ES,darkpool,AR,2017-03-31,2360.5,2360.0,2356.0,2356.5,2360.5,2357.25
ES,darkpool,AR,2017-04-07,2355.75,2355.25,2352.75,2352.75,2352.75,2355.25
ES,darkpool,AR,2017-04-14,2327.0,2326.75,2324.25,2324.5,2324.75,2326.0
ES,darkpool,AR,2017-04-21,2369.5,2368.75,2366.5,2367.25,2369.0,2367.75
ES,darkpool,AR,2017-04-28,2380.0,2379.75,2378.0,2378.0,2378.25,2379.5
ES,darkpool,AR,2017-05-05,2397.75,2397.75,2394.25,2394.5,2396.5,2395.25
ES,darkpool,AR,2017-05-12,2390.0,2390.0,2388.25,2388.5,2389.75,2389.5
ES,darkpool,AR,2017-05-19,2384.0,2383.5,2381.5,2381.75,2382.25,2382.75
ES,darkpool,AR,2017-05-26,2416.75,2416.25,2413.75,2414.5,2416.5,2415.5
ES,darkpool,AR,2017-06-02,2434.75,2434.5,2433.0,2433.5,2434.5,2433.75
ES,darkpool,AR,2017-06-09,2430.0,2430.0,2426.5,2426.75,2427.25,2429.0
ES,darkpool,AR,2017-06-16,2434.5,2434.0,2433.25,2433.25,2433.75,2434.0
ES,darkpool,AR,2017-06-23,2434.0,2433.75,2431.5,2431.75,2431.75,2433.0
ES,darkpool,AR,2017-06-30,2427.0,2426.0,2423.75,2424.0,2426.0,2424.5
ES,darkpool,AR,2017-07-07,2426.5,2426.25,2424.25,2425.25,2424.25,2426.0
ES,darkpool,AR,2017-07-14,2458.5,2458.0,2457.0,2457.0,2458.25,2457.75
ES,darkpool,AR,2017-07-21,2469.75,2469.5,2465.5,2465.75,2469.75,2465.75
ES,darkpool,AR,2017-07-28,2469.5,2469.0,2466.25,2466.5,2469.5,2466.75
ES,darkpool,AR,2017-08-04,2474.75,2474.75,2472.75,2473.0,2472.75,2474.75
ES,darkpool,AR,2017-08-11,2449.5,2449.25,2444.75,2445.25,2446.0,2449.0
ES,darkpool,AR,2017-08-18,2430.5,2430.25,2424.5,2425.0,2430.5,2425.0
ES,darkpool,AR,2017-08-25,2445.0,2443.5,2439.25,2439.5,2442.0,2439.5
ES,darkpool,AR,2017-09-01,2466.5,2466.0,2463.25,2463.75,2464.5,2465.25
ES,darkpool,AR,2017-09-08,2471.5,2471.0,2469.5,2469.75,2471.5,2471.0
ES,darkpool,AR,2017-09-15,2501.5,2501.5,2500.0,2500.25,2500.25,2500.75
ES,darkpool,AR,2017-09-22,2504.5,2503.75,2500.25,2500.5,2500.75,2503.0
ES,darkpool,AR,2017-09-29,2521.0,2520.75,2519.25,2519.25,2520.0,2519.25
ES,darkpool,AR,2017-10-06,2547.0,2546.75,2545.75,2545.75,2546.0,2546.5
ES,darkpool,AR,2017-10-13,2554.75,2554.75,2553.75,2554.0,2554.5,2554.0
ES,darkpool,AR,2017-10-20,2577.25,2577.0,2574.75,2575.0,2575.75,2576.0
ES,darkpool,AR,2017-10-27,2576.5,2576.5,2572.75,2574.0,2575.5,2576.5
ES,darkpool,AR,2017-11-03,2584.75,2584.0,2581.0,2581.5,2583.0,2581.5
ES,darkpool,AR,2017-11-10,2583.0,2582.75,2581.0,2581.25,2582.5,2582.25
ES,darkpool,AR,2017-11-17,2577.0,2576.75,2574.5,2574.75,2576.75,2575.0
ES,darkpool,AR,2017-11-24,2601.5,2601.5,2599.25,2599.75,2600.75,2599.75
ES,darkpool,AR,2017-12-01,2661.25,2660.75,2658.75,2659.25,2659.25,2659.75
ES,darkpool,AR,2017-12-08,2652.75,2652.75,2651.5,2651.75,2652.25,2651.75
ES,darkpool,AR,2017-12-15,2687.0,2687.0,2684.5,2684.75,2686.5,2685.5
ES,darkpool,AR,2018-01-05,2746.25,2746.25,2745.0,2745.25,2745.5,2745.75
ES,darkpool,AR,2018-01-12,2795.0,2794.75,2793.75,2794.0,2794.5,2794.5
ES,darkpool,AR,2018-01-19,2808.75,2808.25,2806.25,2806.5,2807.75,2808.0
ES,darkpool,AR,2018-01-26,2878.5,2878.25,2876.0,2876.5,2876.0,2878.0
ES,darkpool,AR,2018-02-02,2747.25,2746.75,2738.5,2740.0,2745.5,2741.25
ES,darkpool,AR,2018-02-09,2639.5,2638.25,2630.5,2631.0,2633.5,2633.0
ES,darkpool,AR,2018-02-16,2744.75,2744.25,2742.25,2742.25,2742.25,2742.25
ES,darkpool,AR,2018-02-23,2749.5,2749.25,2742.5,2745.5,2749.25,2748.0
ES,darkpool,AR,2018-03-02,2688.25,2686.75,2680.25,2681.25,2686.5,2683.75
ES,darkpool,AR,2018-03-09,2792.75,2792.25,2789.25,2789.5,2792.0,2792.0
ES,darkpool,AR,2018-03-16,2756.0,2756.0,2752.5,2752.5,2754.25,2754.75
ES,darkpool,AR,2018-03-23,2606.75,2606.0,2599.25,2600.25,2601.5,2604.0
ES,darkpool,AR,2018-03-30,2641.25,2640.75,2631.5,2632.0,2634.0,2638.25
ES,darkpool,AR,2018-04-06,2618.25,2617.5,2610.25,2610.75,2611.75,2616.5
ES,darkpool,AR,2018-04-13,2674.5,2674.0,2670.0,2670.25,2674.25,2670.75
ES,darkpool,AR,2018-04-20,2679.0,2678.25,2674.25,2675.0,2674.25,2676.25
ES,darkpool,AR,2018-04-27,2674.75,2674.25,2670.0,2670.25,2673.25,2673.75
ES,darkpool,AR,2018-05-04,2672.75,2671.0,2666.0,2667.0,2672.5,2668.75
ES,darkpool,AR,2018-05-11,2737.0,2736.75,2734.75,2735.5,2735.0,2736.5
ES,darkpool,AR,2018-05-18,2731.5,2730.75,2728.75,2729.25,2730.5,2729.25
ES,darkpool,AR,2018-05-25,2731.0,2730.5,2727.5,2727.75,2727.75,2730.0
ES,darkpool,AR,2018-06-01,2736.0,2734.75,2729.5,2730.25,2729.5,2734.75
ES,darkpool,AR,2018-06-08,2776.0,2775.25,2770.5,2771.0,2771.0,2774.0
ES,darkpool,AR,2018-06-15,2784.75,2784.5,2772.25,2774.0,2784.75,2774.75
ES,darkpool,AR,2018-06-22,2758.0,2757.75,2748.0,2749.25,2755.5,2749.25
ES,darkpool,AR,2018-06-29,2724.75,2723.75,2718.75,2720.0,2721.25,2721.25
ES,darkpool,AR,2018-07-06,2769.0,2768.5,2765.0,2765.25,2765.75,2768.5
ES,darkpool,AR,2018-07-13,2808.0,2808.0,2806.75,2807.0,2807.5,2807.0
ES,darkpool,AR,2018-07-20,2804.75,2804.5,2800.5,2800.75,2804.5,2800.75
ES,darkpool,AR,2018-07-27,2816.75,2816.0,2809.75,2810.75,2816.75,2811.5
ES,darkpool,AR,2018-08-03,2842.25,2841.75,2839.75,2840.0,2841.5,2841.5
ES,darkpool,AR,2018-08-10,2833.5,2832.75,2830.25,2831.0,2832.5,2831.25
ES,darkpool,AR,2018-08-17,2855.0,2854.5,2852.75,2853.0,2854.5,2854.25
ES,darkpool,AR,2018-08-24,2884.5,2883.0,2880.25,2881.5,2880.5,2882.75
ES,darkpool,AR,2018-08-31,2907.25,2907.0,2905.0,2905.75,2906.5,2906.5
ES,darkpool,AR,2018-09-07,2878.0,2877.25,2873.25,2874.0,2876.5,2876.5
ES,darkpool,AR,2018-09-14,2907.0,2906.5,2904.5,2904.75,2906.75,2904.75
ES,darkpool,AR,2018-09-21,2928.25,2928.0,2926.75,2927.25,2927.25,2927.25
ES,darkpool,AR,2018-09-28,2929.25,2929.0,2927.0,2927.25,2929.25,2928.25
ES,darkpool,AR,2018-10-05,2895.75,2895.25,2888.25,2889.5,2894.0,2894.5
ES,darkpool,AR,2018-10-12,2769.25,2767.75,2762.75,2763.25,2765.25,2763.25
ES,darkpool,AR,2018-10-19,2759.5,2759.0,2749.75,2750.5,2756.5,2754.0
ES,darkpool,AR,2018-10-26,2678.5,2678.0,2672.75,2673.25,2677.25,2678.0
ES,darkpool,AR,2018-11-02,2719.5,2718.75,2716.0,2717.0,2717.0,2717.0
ES,darkpool,AR,2018-11-09,2786.25,2786.0,2779.75,2781.75,2780.0,2786.0
ES,darkpool,AR,2018-11-16,2736.0,2735.75,2731.0,2731.25,2734.75,2735.0
ES,darkpool,AR,2018-11-23,2641.5,2641.0,2635.75,2636.25,2636.5,2639.5
ES,darkpool,AR,2018-11-30,2803.25,2802.75,2798.25,2799.0,2800.0,2801.75
ES,darkpool,AR,2018-12-07,2621.0,2619.5,2610.5,2614.5,2612.0,2619.5
ES,darkpool,AR,2018-12-14,2611.75,2611.0,2608.0,2608.75,2610.25,2610.5
ES,darkpool,AR,2018-12-21,2422.25,2419.75,2409.0,2410.0,2412.75,2419.75
ES,darkpool,AR,2018-12-28,2504.75,2503.5,2499.5,2500.0,2501.75,2500.0
ES,darkpool,AR,2019-01-04,2551.75,2549.75,2542.5,2542.5,2550.75,2543.75
ES,darkpool,AR,2019-01-11,2585.5,2584.5,2582.5,2583.25,2584.5,2583.5
ES,darkpool,AR,2019-01-18,2669.25,2669.25,2660.75,2662.0,2667.5,2662.75
ES,darkpool,AR,2019-01-25,2659.5,2658.75,2654.0,2656.0,2657.5,2657.5
ES,darkpool,AR,2019-02-01,2709.25,2707.75,2705.5,2705.75,2707.5,2706.5
ES,darkpool,AR,2019-02-08,2706.0,2705.75,2701.25,2702.0,2704.5,2702.0
ES,darkpool,AR,2019-02-15,2778.25,2777.5,2774.25,2774.75,2775.25,2775.5
ES,darkpool,AR,2019-02-22,2801.25,2801.25,2799.5,2800.0,2800.0,2801.25
ES,darkpool,AR,2019-03-01,2816.75,2816.5,2814.25,2814.75,2816.25,2816.0
ES,darkpool,AR,2019-03-08,2748.25,2746.25,2740.5,2741.25,2747.75,2741.25
ES,darkpool,AR,2019-03-15,2828.0,2827.75,2825.5,2825.75,2826.5,2826.5
ES,darkpool,AR,2019-03-22,2813.0,2812.5,2801.5,2801.5,2812.0,2802.75
ES,darkpool,AR,2019-03-29,2857.5,2856.5,2850.0,2850.25,2851.0,2855.25
ES,darkpool,AR,2019-04-05,2899.5,2898.5,2896.0,2896.5,2896.5,2896.5
ES,darkpool,AR,2019-04-12,2912.0,2911.5,2910.25,2910.5,2911.5,2911.25
ES,darkpool,AR,2019-04-19,2913.0,2912.5,2910.5,2910.5,2912.75,2912.5
ES,darkpool,AR,2019-04-26,2942.5,2942.0,2940.0,2940.5,2941.0,2942.0
