timestamp,session,stage,filters_applied,sample_size,p_model_ug,p_model_u,p_model_ux,p_model_o,p_model_i,p_model_dx,p_model_d,p_model_dg
2025-05-20T12:20:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T12:25:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T12:30:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T12:35:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T12:40:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T12:45:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T12:50:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T12:55:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T13:00:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T13:05:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T13:10:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T13:15:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T13:20:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T13:25:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T13:30:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T13:35:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T13:40:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T13:45:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T13:50:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T13:55:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T14:00:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T14:05:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T14:10:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T14:15:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T14:20:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T14:25:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T14:30:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T14:35:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T14:40:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T14:45:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T14:50:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T14:55:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T15:00:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T15:05:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T15:10:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T15:15:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T15:20:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T15:25:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T15:30:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T15:35:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T15:40:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T15:45:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T15:50:00-04:00,RS,intraday_model,"{""first_break_side"": ""UP"", ""next_model_rdr_box_direction"": ""DOWN"", ""next_model_rdr_trade_direction"": ""LONG"", ""open_bucket_quarters"": ""POS_000_025""}",40,0.0,0.261,0.109,0.109,0.391,0.022,0.109,0.0
2025-05-20T15:55:00-04:00,RS,inactive,{},0,,,,,,,,
2025-05-20T16:00:00-04:00,TOUT,inactive,{},0,,,,,,,,
2025-05-20T16:05:00-04:00,TOUT,inactive,{},0,,,,,,,,
2025-05-20T16:10:00-04:00,TOUT,inactive,{},0,,,,,,,,
2025-05-20T16:15:00-04:00,TOUT,inactive,{},0,,,,,,,,
2025-05-20T16:20:00-04:00,TOUT,inactive,{},0,,,,,,,,
2025-05-20T16:25:00-04:00,TOUT,inactive,{},0,,,,,,,,
2025-05-20T16:30:00-04:00,TOUT,inactive,{},0,,,,,,,,
2025-05-20T16:35:00-04:00,TOUT,inactive,{},0,,,,,,,,
2025-05-20T16:40:00-04:00,TOUT,inactive,{},0,,,,,,,,
2025-05-20T16:45:00-04:00,TOUT,inactive,{},0,,,,,,,,
2025-05-20T16:50:00-04:00,TOUT,inactive,{},0,,,,,,,,
2025-05-20T16:55:00-04:00,TOUT,inactive,{},0,,,,,,,,
2025-05-20T18:00:00-04:00,TA,inactive,{},0,,,,,,,,
2025-05-20T18:05:00-04:00,TA,inactive,{},0,,,,,,,,
2025-05-20T18:10:00-04:00,TA,inactive,{},0,,,,,,,,
2025-05-20T18:15:00-04:00,TA,inactive,{},0,,,,,,,,
2025-05-20T18:20:00-04:00,TA,inactive,{},0,,,,,,,,
2025-05-20T18:25:00-04:00,TA,inactive,{},0,,,,,,,,
2025-05-20T18:30:00-04:00,TA,inactive,{},0,,,,,,,,
2025-05-20T18:35:00-04:00,TA,inactive,{},0,,,,,,,,
2025-05-20T18:40:00-04:00,TA,inactive,{},0,,,,,,,,
2025-05-20T18:45:00-04:00,TA,inactive,{},0,,,,,,,,
2025-05-20T18:50:00-04:00,TA,inactive,{},0,,,,,,,,
2025-05-20T18:55:00-04:00,TA,inactive,{},0,,,,,,,,
2025-05-20T19:00:00-04:00,TA,inactive,{},0,,,,,,,,
2025-05-20T19:05:00-04:00,TA,inactive,{},0,,,,,,,,
2025-05-20T19:10:00-04:00,TA,inactive,{},0,,,,,,,,
2025-05-20T19:15:00-04:00,TA,inactive,{},0,,,,,,,,
2025-05-20T19:20:00-04:00,TA,inactive,{},0,,,,,,,,
2025-05-20T19:25:00-04:00,TA,inactive,{},0,,,,,,,,
2025-05-20T19:30:00-04:00,AR,inactive,{},0,,,,,,,,
2025-05-20T19:35:00-04:00,AR,inactive,{},0,,,,,,,,
2025-05-20T19:40:00-04:00,AR,inactive,{},0,,,,,,,,
2025-05-20T19:45:00-04:00,AR,inactive,{},0,,,,,,,,
2025-05-20T19:50:00-04:00,AR,inactive,{},0,,,,,,,,
2025-05-20T19:55:00-04:00,AR,inactive,{},0,,,,,,,,
2025-05-20T20:00:00-04:00,AR,inactive,{},0,,,,,,,,
2025-05-20T20:05:00-04:00,AR,inactive,{},0,,,,,,,,
2025-05-20T20:10:00-04:00,AR,inactive,{},0,,,,,,,,
2025-05-20T20:15:00-04:00,AR,inactive,{},0,,,,,,,,
2025-05-20T20:20:00-04:00,AR,inactive,{},0,,,,,,,,
2025-05-20T20:25:00-04:00,AR,inactive,{},0,,,,,,,,
2025-05-20T20:30:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T20:35:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T20:40:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T20:45:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T20:50:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T20:55:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T21:00:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T21:05:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T21:10:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T21:15:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T21:20:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T21:25:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T21:30:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T21:35:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T21:40:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T21:45:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T21:50:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T21:55:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T22:00:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T22:05:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T22:10:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T22:15:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T22:20:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T22:25:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T22:30:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T22:35:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T22:40:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T22:45:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T22:50:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T22:55:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T23:00:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T23:05:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T23:10:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T23:15:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T23:20:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T23:25:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T23:30:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T23:35:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T23:40:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T23:45:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T23:50:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-20T23:55:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-21T00:00:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-21T00:05:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-21T00:10:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-21T00:15:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-21T00:20:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-21T00:25:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-21T00:30:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-21T00:35:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-21T00:40:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-21T00:45:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-21T00:50:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-21T00:55:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-21T01:00:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-21T01:05:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-21T01:10:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-21T01:15:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-21T01:20:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-21T01:25:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-21T01:30:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-21T01:35:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-21T01:40:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-21T01:45:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-21T01:50:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-21T01:55:00-04:00,AS,inactive,{},0,,,,,,,,
2025-05-21T02:00:00-04:00,TO,inactive,{},0,,,,,,,,
2025-05-21T02:05:00-04:00,TO,inactive,{},0,,,,,,,,
2025-05-21T02:10:00-04:00,TO,inactive,{},0,,,,,,,,
2025-05-21T02:15:00-04:00,TO,inactive,{},0,,,,,,,,
2025-05-21T02:20:00-04:00,TO,inactive,{},0,,,,,,,,
2025-05-21T02:25:00-04:00,TO,inactive,{},0,,,,,,,,
2025-05-21T02:30:00-04:00,TO,inactive,{},0,,,,,,,,
2025-05-21T02:35:00-04:00,TO,inactive,{},0,,,,,,,,
2025-05-21T02:40:00-04:00,TO,inactive,{},0,,,,,,,,
2025-05-21T02:45:00-04:00,TO,inactive,{},0,,,,,,,,
2025-05-21T02:50:00-04:00,TO,inactive,{},0,,,,,,,,
2025-05-21T02:55:00-04:00,TO,inactive,{},0,,,,,,,,
2025-05-21T03:00:00-04:00,OR,inactive,{},0,,,,,,,,
2025-05-21T03:05:00-04:00,OR,inactive,{},0,,,,,,,,
2025-05-21T03:10:00-04:00,OR,inactive,{},0,,,,,,,,
2025-05-21T03:15:00-04:00,OR,inactive,{},0,,,,,,,,
2025-05-21T03:20:00-04:00,OR,inactive,{},0,,,,,,,,
2025-05-21T03:25:00-04:00,OR,inactive,{},0,,,,,,,,
2025-05-21T03:30:00-04:00,OR,inactive,{},0,,,,,,,,
2025-05-21T03:35:00-04:00,OR,inactive,{},0,,,,,,,,
2025-05-21T03:40:00-04:00,OR,inactive,{},0,,,,,,,,
2025-05-21T03:45:00-04:00,OR,inactive,{},0,,,,,,,,
2025-05-21T03:50:00-04:00,OR,inactive,{},0,,,,,,,,
2025-05-21T03:55:00-04:00,OR,inactive,{},0,,,,,,,,
2025-05-21T04:00:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T04:05:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T04:10:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T04:15:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T04:20:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T04:25:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T04:30:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T04:35:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T04:40:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T04:45:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T04:50:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T04:55:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T05:00:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T05:05:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T05:10:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T05:15:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T05:20:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T05:25:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T05:30:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T05:35:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T05:40:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T05:45:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T05:50:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T05:55:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T06:00:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T06:05:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T06:10:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T06:15:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T06:20:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T06:25:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T06:30:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T06:35:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T06:40:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T06:45:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T06:50:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T06:55:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T07:00:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T07:05:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T07:10:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T07:15:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T07:20:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T07:25:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T07:30:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T07:35:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T07:40:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T07:45:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T07:50:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T07:55:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T08:00:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T08:05:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T08:10:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T08:15:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T08:20:00-04:00,OS,inactive,{},0,,,,,,,,
2025-05-21T08:25:00-04:00,OS,preopen_model,"{""asia_range_model_hilo"": ""RM"", ""first_break_side"": ""DOWN"", ""open_bucket_quarters"": ""NEG_050_025""}",53,0.016,0.098,0.016,0.148,0.066,0.262,0.377,0.016
2025-05-21T08:30:00-04:00,TR,preopen_model,"{""asia_range_model_hilo"": ""RM"", ""first_break_side"": ""DOWN""}",197,0.029,0.132,0.024,0.185,0.049,0.185,0.254,0.141
2025-05-21T08:35:00-04:00,TR,preopen_model,"{""asia_range_model_hilo"": ""RM"", ""first_break_side"": ""DOWN""}",197,0.029,0.132,0.024,0.185,0.049,0.185,0.254,0.141
2025-05-21T08:40:00-04:00,TR,preopen_model,"{""asia_range_model_hilo"": ""RM"", ""first_break_side"": ""DOWN""}",197,0.029,0.132,0.024,0.185,0.049,0.185,0.254,0.141
2025-05-21T08:45:00-04:00,TR,preopen_model,"{""asia_range_model_hilo"": ""RM"", ""first_break_side"": ""DOWN""}",197,0.029,0.132,0.024,0.185,0.049,0.185,0.254,0.141
2025-05-21T08:50:00-04:00,TR,preopen_model,"{""asia_range_model_hilo"": ""RM"", ""first_break_side"": ""DOWN""}",197,0.029,0.132,0.024,0.185,0.049,0.185,0.254,0.141
2025-05-21T08:55:00-04:00,TR,preopen_model,"{""asia_range_model_hilo"": ""RM"", ""first_break_side"": ""DOWN""}",197,0.029,0.132,0.024,0.185,0.049,0.185,0.254,0.141
2025-05-21T09:00:00-04:00,TR,preopen_model,"{""asia_range_model_hilo"": ""RM"", ""first_break_side"": ""DOWN""}",197,0.029,0.132,0.024,0.185,0.049,0.185,0.254,0.141
