ts,timestamp_ny,session,archetype,direction,entry,stop,target,r_multiple,condition,expectation,invalidation,weekly_override,planned_r_multiple,horizon,outcome,exit_price,ambiguous,rej_move_away,rej_retest_count,rej_quality
1747908600,2025-05-22T06:10:00-04:00,OS,post_breakout,long,5862.25,5859.0,5885.969185368376,-1.0,perfect rejection + box up,THEN expect rotation toward 5885.97.,"IF price breaks 5859.00, THEN long thesis invalid.",False,7.298210882577293,4h,stop,5859.0,False,8.5,0.0,clean
1747908600,2025-05-22T06:10:00-04:00,OS,post_breakout,long,5862.25,5859.0,5885.969185368376,-1.0,perfect rejection + box up,THEN expect rotation toward 5885.97.,"IF price breaks 5859.00, THEN long thesis invalid.",False,7.298210882577293,session,stop,5859.0,False,8.5,0.0,clean
1748014500,2025-05-23T11:35:00-04:00,RS,post_breakout,long,5816.5,5780.0,5892.467594121289,-0.03424657534246575,first break true + confirm,THEN expect rotation toward 5892.47.,"IF price breaks 5780.00, THEN long thesis invalid.",False,2.081303948528467,1h,timeout,5815.25,False,1.5,3.0,dirty
1748014500,2025-05-23T11:35:00-04:00,RS,post_breakout,long,5816.5,5780.0,5892.467594121289,0.410958904109589,first break true + confirm,THEN expect rotation toward 5892.47.,"IF price breaks 5780.00, THEN long thesis invalid.",False,2.081303948528467,2h,timeout,5831.5,False,1.5,3.0,dirty
1748014500,2025-05-23T11:35:00-04:00,RS,post_breakout,long,5816.5,5780.0,5892.467594121289,0.4520547945205479,first break true + confirm,THEN expect rotation toward 5892.47.,"IF price breaks 5780.00, THEN long thesis invalid.",False,2.081303948528467,4h,timeout,5833.0,False,1.5,3.0,dirty
1748014500,2025-05-23T11:35:00-04:00,RS,post_breakout,long,5816.5,5780.0,5892.467594121289,0.0136986301369863,first break true + confirm,THEN expect rotation toward 5892.47.,"IF price breaks 5780.00, THEN long thesis invalid.",False,2.081303948528467,session,timeout,5817.0,False,1.5,3.0,dirty
1748962500,2025-06-03T10:55:00-04:00,RS,post_breakout,short,5961.75,5974.875,5907.67619978738,-1.0,RS low confirmed + weekly rejection holds + intraday high-holds + ADR mid break,THEN expect rotation toward 5907.68.,"IF price breaks 5974.88, THEN short thesis invalid.",True,4.1199085876281885,1h,stop,5974.875,False,-2.0,0.0,dirty
1748962500,2025-06-03T10:55:00-04:00,RS,post_breakout,short,5961.75,5974.875,5907.67619978738,-1.0,RS low confirmed + weekly rejection holds + intraday high-holds + ADR mid break,THEN expect rotation toward 5907.68.,"IF price breaks 5974.88, THEN short thesis invalid.",True,4.1199085876281885,2h,stop,5974.875,False,-2.0,0.0,dirty
1748962500,2025-06-03T10:55:00-04:00,RS,post_breakout,short,5961.75,5974.875,5907.67619978738,-1.0,RS low confirmed + weekly rejection holds + intraday high-holds + ADR mid break,THEN expect rotation toward 5907.68.,"IF price breaks 5974.88, THEN short thesis invalid.",True,4.1199085876281885,4h,stop,5974.875,False,-2.0,0.0,dirty
1748962500,2025-06-03T10:55:00-04:00,RS,post_breakout,short,5961.75,5974.875,5907.67619978738,-1.0,RS low confirmed + weekly rejection holds + intraday high-holds + ADR mid break,THEN expect rotation toward 5907.68.,"IF price breaks 5974.88, THEN short thesis invalid.",True,4.1199085876281885,session,stop,5974.875,False,-2.0,0.0,dirty
1749024300,2025-06-04T04:05:00-04:00,OS,post_breakout,long,5992.25,5987.5,6011.84740421297,-1.0,first break true + confirm,THEN expect rotation toward 6011.85.,"IF price breaks 5987.50, THEN long thesis invalid.",False,4.125769307993706,1h,stop,5987.5,False,3.75,6.0,dirty
1749024300,2025-06-04T04:05:00-04:00,OS,post_breakout,long,5992.25,5987.5,6011.84740421297,-1.0,first break true + confirm,THEN expect rotation toward 6011.85.,"IF price breaks 5987.50, THEN long thesis invalid.",False,4.125769307993706,2h,stop,5987.5,False,3.75,6.0,dirty
1749024300,2025-06-04T04:05:00-04:00,OS,post_breakout,long,5992.25,5987.5,6011.84740421297,-1.0,first break true + confirm,THEN expect rotation toward 6011.85.,"IF price breaks 5987.50, THEN long thesis invalid.",False,4.125769307993706,4h,stop,5987.5,False,3.75,6.0,dirty
1749024300,2025-06-04T04:05:00-04:00,OS,post_breakout,long,5992.25,5987.5,6011.84740421297,-1.0,first break true + confirm,THEN expect rotation toward 6011.85.,"IF price breaks 5987.50, THEN long thesis invalid.",False,4.125769307993706,session,stop,5987.5,False,3.75,6.0,dirty
1749546600,2025-06-10T05:10:00-04:00,OS,post_breakout,short,6012.0,6018.0,5977.424350081375,-0.5833333333333334,perfect rejection + box down,THEN expect rotation toward 5977.42.,"IF price breaks 6018.00, THEN short thesis invalid.",False,5.7626083197707585,1h,timeout,6015.5,False,1.0,6.0,dirty
1749546600,2025-06-10T05:10:00-04:00,OS,post_breakout,short,6012.0,6018.0,5977.424350081375,0.6666666666666666,perfect rejection + box down,THEN expect rotation toward 5977.42.,"IF price breaks 6018.00, THEN short thesis invalid.",False,5.7626083197707585,2h,timeout,6008.0,False,1.0,6.0,dirty
1749546600,2025-06-10T05:10:00-04:00,OS,post_breakout,short,6012.0,6018.0,5977.424350081375,-1.0,perfect rejection + box down,THEN expect rotation toward 5977.42.,"IF price breaks 6018.00, THEN short thesis invalid.",False,5.7626083197707585,4h,stop,6018.0,False,1.0,6.0,dirty
1749546600,2025-06-10T05:10:00-04:00,OS,post_breakout,short,6012.0,6018.0,5977.424350081375,-1.0,perfect rejection + box down,THEN expect rotation toward 5977.42.,"IF price breaks 6018.00, THEN short thesis invalid.",False,5.7626083197707585,session,stop,6018.0,False,1.0,6.0,dirty
1750406700,2025-06-20T04:05:00-04:00,OS,post_breakout,long,6030.75,6025.0,6054.431354379033,-1.0,first break true + confirm,THEN expect rotation toward 6054.43.,"IF price breaks 6025.00, THEN long thesis invalid.",False,4.1184964137448885,1h,stop,6025.0,False,2.75,4.0,dirty
1750406700,2025-06-20T04:05:00-04:00,OS,post_breakout,long,6030.75,6025.0,6054.431354379033,-1.0,first break true + confirm,THEN expect rotation toward 6054.43.,"IF price breaks 6025.00, THEN long thesis invalid.",False,4.1184964137448885,2h,stop,6025.0,False,2.75,4.0,dirty
1750406700,2025-06-20T04:05:00-04:00,OS,post_breakout,long,6030.75,6025.0,6054.431354379033,-1.0,first break true + confirm,THEN expect rotation toward 6054.43.,"IF price breaks 6025.00, THEN long thesis invalid.",False,4.1184964137448885,4h,stop,6025.0,False,2.75,4.0,dirty
1750406700,2025-06-20T04:05:00-04:00,OS,post_breakout,long,6030.75,6025.0,6054.431354379033,-1.0,first break true + confirm,THEN expect rotation toward 6054.43.,"IF price breaks 6025.00, THEN long thesis invalid.",False,4.1184964137448885,session,stop,6025.0,False,2.75,4.0,dirty
1751371800,2025-07-01T08:10:00-04:00,OS,post_breakout,short,6236.5,6241.75,6225.931185532432,-0.19047619047619047,first break true + confirm,THEN expect rotation toward 6225.93.,"IF price breaks 6241.75, THEN short thesis invalid.",False,2.01310751763196,1h,timeout,6237.5,False,9.25,2.0,mixed
1751371800,2025-07-01T08:10:00-04:00,OS,post_breakout,short,6236.5,6241.75,6225.931185532432,-1.0,first break true + confirm,THEN expect rotation toward 6225.93.,"IF price breaks 6241.75, THEN short thesis invalid.",False,2.01310751763196,2h,stop,6241.75,False,9.25,2.0,mixed
1751371800,2025-07-01T08:10:00-04:00,OS,post_breakout,short,6236.5,6241.75,6225.931185532432,-1.0,first break true + confirm,THEN expect rotation toward 6225.93.,"IF price breaks 6241.75, THEN short thesis invalid.",False,2.01310751763196,4h,stop,6241.75,False,9.25,2.0,mixed
1751371800,2025-07-01T08:10:00-04:00,OS,post_breakout,short,6236.5,6241.75,6225.931185532432,1.0476190476190477,first break true + confirm,THEN expect rotation toward 6225.93.,"IF price breaks 6241.75, THEN short thesis invalid.",False,2.01310751763196,session,timeout,6231.0,False,9.25,2.0,mixed
1752052500,2025-07-09T05:15:00-04:00,OS,post_breakout,long,6277.5,6272.25,6299.511400908582,0.42857142857142855,perfect rejection + box up,THEN expect rotation toward 6299.51.,"IF price breaks 6272.25, THEN long thesis invalid.",False,4.1926477921108365,1h,timeout,6279.75,False,6.25,0.0,clean
1752052500,2025-07-09T05:15:00-04:00,OS,post_breakout,long,6277.5,6272.25,6299.511400908582,1.0,perfect rejection + box up,THEN expect rotation toward 6299.51.,"IF price breaks 6272.25, THEN long thesis invalid.",False,4.1926477921108365,2h,timeout,6282.75,False,6.25,0.0,clean
1752052500,2025-07-09T05:15:00-04:00,OS,post_breakout,long,6277.5,6272.25,6299.511400908582,2.619047619047619,perfect rejection + box up,THEN expect rotation toward 6299.51.,"IF price breaks 6272.25, THEN long thesis invalid.",False,4.1926477921108365,4h,timeout,6291.25,False,6.25,0.0,clean
1752052500,2025-07-09T05:15:00-04:00,OS,post_breakout,long,6277.5,6272.25,6299.511400908582,1.8571428571428572,perfect rejection + box up,THEN expect rotation toward 6299.51.,"IF price breaks 6272.25, THEN long thesis invalid.",False,4.1926477921108365,session,timeout,6287.25,False,6.25,0.0,clean
1753209600,2025-07-22T14:40:00-04:00,RS,post_breakout,short,6349.5,6351.75,6329.1755030605555,-1.0,perfect rejection + box down,THEN expect rotation toward 6329.18.,"IF price breaks 6351.75, THEN short thesis invalid.",False,9.033109750864242,1h,stop,6351.75,False,2.5,6.0,dirty
1753209600,2025-07-22T14:40:00-04:00,RS,post_breakout,short,6349.5,6351.75,6329.1755030605555,-1.0,perfect rejection + box down,THEN expect rotation toward 6329.18.,"IF price breaks 6351.75, THEN short thesis invalid.",False,9.033109750864242,2h,stop,6351.75,False,2.5,6.0,dirty
1753209600,2025-07-22T14:40:00-04:00,RS,post_breakout,short,6349.5,6351.75,6329.1755030605555,-1.0,perfect rejection + box down,THEN expect rotation toward 6329.18.,"IF price breaks 6351.75, THEN short thesis invalid.",False,9.033109750864242,4h,stop,6351.75,False,2.5,6.0,dirty
1753209600,2025-07-22T14:40:00-04:00,RS,post_breakout,short,6349.5,6351.75,6329.1755030605555,-1.0,perfect rejection + box down,THEN expect rotation toward 6329.18.,"IF price breaks 6351.75, THEN short thesis invalid.",False,9.033109750864242,session,stop,6351.75,False,2.5,6.0,dirty
1753961100,2025-07-31T07:25:00-04:00,OS,post_breakout,long,6451.5,6446.0,6485.129674639904,0.5,perfect rejection + box up,THEN expect rotation toward 6485.13.,"IF price breaks 6446.00, THEN long thesis invalid.",False,6.114486298164345,1h,timeout,6454.25,False,3.0,6.0,dirty
1753961100,2025-07-31T07:25:00-04:00,OS,post_breakout,long,6451.5,6446.0,6485.129674639904,-1.0,perfect rejection + box up,THEN expect rotation toward 6485.13.,"IF price breaks 6446.00, THEN long thesis invalid.",False,6.114486298164345,2h,stop,6446.0,False,3.0,6.0,dirty
1753961100,2025-07-31T07:25:00-04:00,OS,post_breakout,long,6451.5,6446.0,6485.129674639904,-1.0,perfect rejection + box up,THEN expect rotation toward 6485.13.,"IF price breaks 6446.00, THEN long thesis invalid.",False,6.114486298164345,4h,stop,6446.0,False,3.0,6.0,dirty
1753961100,2025-07-31T07:25:00-04:00,OS,post_breakout,long,6451.5,6446.0,6485.129674639904,0.5,perfect rejection + box up,THEN expect rotation toward 6485.13.,"IF price breaks 6446.00, THEN long thesis invalid.",False,6.114486298164345,session,timeout,6454.25,False,3.0,6.0,dirty
