session_id,day_date,session,end,action,pred_mu,pred_sigma,score,pred_pnl,pnl_points_net,entered,outcome_code,equity_points,risk_pts,pnl_R,equity_R,qty,pnl_dollars,equity_dollars,walk_train_start,walk_train_end,walk_test_start,walk_test_end
ES-20120203-RR,2012-02-03,RR,2012-02-03 10:25:00-05:00,breakout_long,1.3581904172897339,2.965965330254384,-0.12479224783745813,1.3581904172897339,-2.5866361336443333,1.0,0,-2.5866361336443333,2.3366361336443573,-1.1069914123129052,-1.1069914123129052,,-129.33180668221667,,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES-20120312-RR,2012-03-12,RR,2012-03-12 10:25:00-04:00,breakout_long,1.1657289266586304,2.613731448136418,-0.14113679740957852,1.1657289266586304,0.0,0.0,-1,-2.5866361336443333,1.4714386086232343,,-1.1069914123129052,,,,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES-20120417-RR,2012-04-17,RR,2012-04-17 10:25:00-04:00,breakout_long,0.9502795338630676,2.614134781699457,-0.35678785698666093,0.9502795338630676,6.157874473111633,1.0,2,3.5712383394672997,2.563149789244691,2.4024637572688388,1.2954723449559336,,307.89372365558165,,2008-04-01,2012-03-31,2012-04-01,2012-06-30
ES-20120501-RR,2012-05-01,RR,2012-05-01 10:25:00-04:00,breakout_short,0.7967568635940552,1.625133949040952,-0.015810110926420817,0.7967568635940552,0.0,0.0,-1,3.5712383394672997,2.315707235381861,,1.2954723449559336,,,,2008-04-01,2012-03-31,2012-04-01,2012-06-30
ES-20120713-RR,2012-07-13,RR,2012-07-13 10:25:00-04:00,breakout_short,1.1345106363296509,2.299104400082882,-0.015041563711790218,1.1345106363296509,0.0,0.0,-1,3.5712383394672997,2.1783549442544508,,1.2954723449559336,,,,2008-07-01,2012-06-30,2012-07-01,2012-09-30
ES-20120809-RR,2012-08-09,RR,2012-08-09 10:25:00-04:00,breakout_short,0.8300696015357971,4.325779027733311,-1.3328199123308582,0.8300696015357971,-3.433298314310832,1.0,0,0.13794002515646753,3.1832983143109157,-1.0785348953555531,0.21693744960038042,,-171.6649157155416,,2008-07-01,2012-06-30,2012-07-01,2012-09-30
ES-20120824-RR,2012-08-24,RR,2012-08-24 10:25:00-04:00,breakout_long,1.3728556632995605,2.1659912988588337,0.2898600138701437,1.3728556632995605,5.170155337403003,1.0,2,5.30809536255947,2.1680621349611844,2.384689651662389,2.6016271012627694,,258.50776687015014,,2008-07-01,2012-06-30,2012-07-01,2012-09-30
ES-20120904-RR,2012-09-04,RR,2012-09-04 10:25:00-04:00,breakout_short,0.8172277808189392,2.62198338426669,-0.4937639113144059,0.8172277808189392,-2.2779299790672667,1.0,0,3.0301653834922035,2.0279299790672627,-1.1232784181803903,1.478348683082379,,-113.89649895336333,,2008-07-01,2012-06-30,2012-07-01,2012-09-30
ES-20120906-RR,2012-09-06,RR,2012-09-06 10:25:00-04:00,breakout_short,1.1186543703079224,1.846584468910351,0.19536213585274687,1.1186543703079224,0.0,0.0,-1,3.0301653834922035,2.0892897307331846,,1.478348683082379,,,,2008-07-01,2012-06-30,2012-07-01,2012-09-30
ES-20120907-RR,2012-09-07,RR,2012-09-07 10:25:00-04:00,breakout_long,1.9853678941726685,2.954991310997596,0.5078722386738705,1.9853678941726685,0.0,1.0,1,3.0301653834922035,2.6624521246004185,0.0,1.478348683082379,,0.0,,2008-07-01,2012-06-30,2012-07-01,2012-09-30
ES-20120914-RR,2012-09-14,RR,2012-09-14 10:25:00-04:00,breakout_short,2.024278163909912,2.501712593946387,0.7734218669367185,2.024278163909912,-3.097523161959316,1.0,0,-0.06735777846711244,2.847523161959269,-1.0877955984133354,0.3905530846690437,,-154.8761580979658,,2008-07-01,2012-06-30,2012-07-01,2012-09-30
ES-20121001-RR,2012-10-01,RR,2012-10-01 10:25:00-04:00,breakout_short,0.9937445521354675,2.814499208071718,-0.41350505190039155,0.9937445521354675,-3.249862935465444,1.0,0,-3.3172207139325565,2.9998629354653383,-1.0833371408555124,-0.6927840561864687,,-162.4931467732722,,2008-10-01,2012-09-30,2012-10-01,2012-12-31
ES-20121109-TOUT,2012-11-09,TOUT,2012-11-09 16:55:00-05:00,breakout_long,0.8432004451751709,1.9526719445239409,-0.13313552708679954,0.8432004451751709,-2.8549989897967407,1.0,0,-6.172219703729297,2.6049989897967576,-1.0959693270435733,-1.788753383230042,,-142.74994948983704,,2008-10-01,2012-09-30,2012-10-01,2012-12-31
ES-20121207-RR,2012-12-07,RR,2012-12-07 10:25:00-05:00,breakout_long,1.184219241142273,2.9731401608529424,-0.30235083928419826,1.184219241142273,0.0,0.0,-1,-6.172219703729297,2.8266529863538423,,-1.788753383230042,,,,2008-10-01,2012-09-30,2012-10-01,2012-12-31
ES-20121221-AR,2012-12-21,AR,2012-12-23 20:25:00-05:00,breakout_long,1.3046600818634033,5.519513799014788,-1.4550968176439905,1.3046600818634033,-2.0,1.0,1,-8.172219703729297,10.207155320501501,-0.195940978382382,-1.984694361612424,,-100.0,,2008-10-01,2012-09-30,2012-10-01,2012-12-31
ES-20121226-AR,2012-12-26,AR,2012-12-26 20:25:00-05:00,breakout_short,2.23606538772583,4.643606955377497,-0.08573808996291854,2.23606538772583,-1.0,1.0,1,-9.172219703729297,10.203714493932305,-0.09800352612714278,-2.0826978877395668,,-50.0,,2008-10-01,2012-09-30,2012-10-01,2012-12-31
ES-20121227-AR,2012-12-27,AR,2012-12-27 20:25:00-05:00,breakout_long,1.3588075637817383,5.746940130349055,-1.514662501392789,1.3588075637817383,0.0,0.0,-1,-9.172219703729297,10.208967935878213,,-2.0826978877395668,,,,2008-10-01,2012-09-30,2012-10-01,2012-12-31
ES-20130102-AR,2013-01-02,AR,2013-01-02 20:25:00-05:00,breakout_short,1.243863821029663,2.805173953913134,-0.158723155926904,1.243863821029663,0.25,1.0,1,-8.922219703729297,10.193030061866063,0.024526563591261683,-2.0581713241483053,,12.5,,2009-01-01,2012-12-31,2013-01-01,2013-03-31
ES-20130110-AR,2013-01-10,AR,2013-01-10 20:25:00-05:00,breakout_short,1.8790936470031738,3.695859195198711,0.03116404940381834,1.8790936470031738,0.5,1.0,1,-8.422219703729297,10.226031025100392,0.04889482525260492,-2.0092764988957,,25.0,,2009-01-01,2012-12-31,2013-01-01,2013-03-31
ES-20130114-AR,2013-01-14,AR,2013-01-14 20:25:00-05:00,breakout_short,1.014312505722046,2.6987872296336626,-0.3350811090947854,1.014312505722046,1.25,1.0,1,-7.172219703729297,10.222676997734009,0.12227716871784944,-1.8869993301778507,,62.5,,2009-01-01,2012-12-31,2013-01-01,2013-03-31
ES-20130115-AR,2013-01-15,AR,2013-01-15 20:25:00-05:00,breakout_short,1.1308430433273315,2.723263906701294,-0.23078891002331536,1.1308430433273315,2.0,1.0,1,-5.172219703729297,10.216239330234565,0.19576675284819114,-1.6912325773296595,,100.0,,2009-01-01,2012-12-31,2013-01-01,2013-03-31
ES-20130116-AR,2013-01-16,AR,2013-01-16 20:25:00-05:00,breakout_short,0.8102617263793945,2.3125868085084305,-0.3460316778748207,0.8102617263793945,-0.75,1.0,1,-5.922219703729297,10.223964044805404,-0.07335706548978528,-1.7645896428194447,,-37.5,,2009-01-01,2012-12-31,2013-01-01,2013-03-31
ES-20130117-RR,2013-01-17,RR,2013-01-17 10:25:00-05:00,breakout_short,2.1522741317749023,2.6510879622478467,0.826730150650979,2.1522741317749023,0.0,0.0,-1,-5.922219703729297,3.0179288820053274,,-1.7645896428194447,,,,2009-01-01,2012-12-31,2013-01-01,2013-03-31
ES-20130122-AR,2013-01-22,AR,2013-01-22 20:25:00-05:00,breakout_short,0.8056889176368713,4.366254512370628,-1.3774383385484428,0.8056889176368713,2.0,1.0,1,-3.922219703729297,10.27503361500456,0.19464656515375423,-1.5699430776656906,,100.0,,2009-01-01,2012-12-31,2013-01-01,2013-03-31
ES-20130123-AR,2013-01-23,AR,2013-01-23 20:25:00-05:00,breakout_short,1.3376247882843018,1.940881301245623,0.3671841376614903,1.3376247882843018,-3.25,1.0,1,-7.172219703729297,10.291307970167937,-0.3158004803102754,-1.885743557975966,,-162.5,,2009-01-01,2012-12-31,2013-01-01,2013-03-31
ES-20130212-RR,2013-02-12,RR,2013-02-12 10:25:00-05:00,breakout_short,1.1244703531265259,2.038861611946347,0.10503954715335229,1.1244703531265259,0.0,0.0,-1,-7.172219703729297,2.1856288990151786,,-1.885743557975966,,,,2009-01-01,2012-12-31,2013-01-01,2013-03-31
