ts,timestamp,symbol,session,archetype,direction,entry,stop,target,risk,reward,r_multiple,confidence,reasons,horizon,outcome,exit_price,ambiguous
1546439400,2019-01-02 09:30:00,ES,RR,model_forward,long,2470.5,2468.5,2473.5,2.0,3.0,-1.0,0.55,"['model_up_bias', 'model_up_bias']",1h,stop,2468.5,True
1546439400,2019-01-02 09:30:00,ES,RR,model_forward,long,2470.5,2468.5,2473.5,2.0,3.0,-1.0,0.55,"['model_up_bias', 'model_up_bias']",2h,stop,2468.5,True
1546439400,2019-01-02 09:30:00,ES,RR,model_forward,long,2470.5,2468.5,2473.5,2.0,3.0,-1.0,0.55,"['model_up_bias', 'model_up_bias']",4h,stop,2468.5,True
1546439400,2019-01-02 09:30:00,ES,RR,model_forward,long,2470.5,2468.5,2473.5,2.0,3.0,-1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2468.5,True
1546439700,2019-01-02 09:35:00,ES,RR,wddrb_sigma_distribution,long,2472.75,2470.75,2475.0,2.0,2.25,-1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",1h,stop,2470.75,True
1546439700,2019-01-02 09:35:00,ES,RR,wddrb_sigma_distribution,long,2472.75,2470.75,2475.0,2.0,2.25,-1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",2h,stop,2470.75,True
1546439700,2019-01-02 09:35:00,ES,RR,wddrb_sigma_distribution,long,2472.75,2470.75,2475.0,2.0,2.25,-1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",4h,stop,2470.75,True
1546439700,2019-01-02 09:35:00,ES,RR,wddrb_sigma_distribution,long,2472.75,2470.75,2475.0,2.0,2.25,-1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2470.75,True
1546439700,2019-01-02 09:35:00,ES,RR,model_forward,long,2472.75,2470.75,2475.0,2.0,2.25,-1.0,0.55,"['model_up_bias', 'model_up_bias']",1h,stop,2470.75,True
1546439700,2019-01-02 09:35:00,ES,RR,model_forward,long,2472.75,2470.75,2475.0,2.0,2.25,-1.0,0.55,"['model_up_bias', 'model_up_bias']",2h,stop,2470.75,True
1546439700,2019-01-02 09:35:00,ES,RR,model_forward,long,2472.75,2470.75,2475.0,2.0,2.25,-1.0,0.55,"['model_up_bias', 'model_up_bias']",4h,stop,2470.75,True
1546439700,2019-01-02 09:35:00,ES,RR,model_forward,long,2472.75,2470.75,2475.0,2.0,2.25,-1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2470.75,True
1546443000,2019-01-02 10:30:00,ES,RS,wddrb_sigma_distribution,long,2482.25,2480.25,2494.75,2.0,12.5,6.25,0.55,"['wddrb_mid_sigma', 'model_up_bias']",1h,target,2494.75,False
1546443000,2019-01-02 10:30:00,ES,RS,wddrb_sigma_distribution,long,2482.25,2480.25,2494.75,2.0,12.5,6.25,0.55,"['wddrb_mid_sigma', 'model_up_bias']",2h,target,2494.75,False
1546443000,2019-01-02 10:30:00,ES,RS,wddrb_sigma_distribution,long,2482.25,2480.25,2494.75,2.0,12.5,6.25,0.55,"['wddrb_mid_sigma', 'model_up_bias']",4h,target,2494.75,False
1546443000,2019-01-02 10:30:00,ES,RS,wddrb_sigma_distribution,long,2482.25,2480.25,2494.75,2.0,12.5,6.25,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2494.75,False
1546443000,2019-01-02 10:30:00,ES,RS,model_forward,long,2482.25,2480.25,2494.75,2.0,12.5,6.25,0.55,"['model_up_bias', 'model_up_bias']",1h,target,2494.75,False
1546443000,2019-01-02 10:30:00,ES,RS,model_forward,long,2482.25,2480.25,2494.75,2.0,12.5,6.25,0.55,"['model_up_bias', 'model_up_bias']",2h,target,2494.75,False
1546443000,2019-01-02 10:30:00,ES,RS,model_forward,long,2482.25,2480.25,2494.75,2.0,12.5,6.25,0.55,"['model_up_bias', 'model_up_bias']",4h,target,2494.75,False
1546443000,2019-01-02 10:30:00,ES,RS,model_forward,long,2482.25,2480.25,2494.75,2.0,12.5,6.25,0.55,"['model_up_bias', 'model_up_bias']",session,target,2494.75,False
1546993800,2019-01-08 19:30:00,ES,AR,range_pre_break_hold,short,2576.75,2578.75,2568.5,2.0,8.25,-1.0,0.55,"['near_first_high', 'pre_break']",1h,stop,2578.75,False
1546993800,2019-01-08 19:30:00,ES,AR,range_pre_break_hold,short,2576.75,2578.75,2568.5,2.0,8.25,-1.0,0.55,"['near_first_high', 'pre_break']",2h,stop,2578.75,False
1546993800,2019-01-08 19:30:00,ES,AR,range_pre_break_hold,short,2576.75,2578.75,2568.5,2.0,8.25,-1.0,0.55,"['near_first_high', 'pre_break']",4h,stop,2578.75,False
1546993800,2019-01-08 19:30:00,ES,AR,range_pre_break_hold,short,2576.75,2578.75,2568.5,2.0,8.25,-1.0,0.55,"['near_first_high', 'pre_break']",session,stop,2578.75,False
1546993800,2019-01-08 19:30:00,ES,AR,range_pre_break_hold,long,2576.75,2575.0,2579.0,1.75,2.25,1.2857142857142858,0.5,"['near_first_low', 'pre_break']",1h,target,2579.0,False
1546993800,2019-01-08 19:30:00,ES,AR,range_pre_break_hold,long,2576.75,2575.0,2579.0,1.75,2.25,1.2857142857142858,0.5,"['near_first_low', 'pre_break']",2h,target,2579.0,False
1546993800,2019-01-08 19:30:00,ES,AR,range_pre_break_hold,long,2576.75,2575.0,2579.0,1.75,2.25,1.2857142857142858,0.5,"['near_first_low', 'pre_break']",4h,target,2579.0,False
1546993800,2019-01-08 19:30:00,ES,AR,range_pre_break_hold,long,2576.75,2575.0,2579.0,1.75,2.25,1.2857142857142858,0.5,"['near_first_low', 'pre_break']",session,target,2579.0,False
1547020800,2019-01-09 03:00:00,ES,OR,wddrb_sigma_distribution,long,2576.5,2564.375,2581.25,12.125,4.75,0.3917525773195876,0.6,['wddrb_mid_sigma'],1h,target,2581.25,False
1547020800,2019-01-09 03:00:00,ES,OR,wddrb_sigma_distribution,long,2576.5,2564.375,2581.25,12.125,4.75,0.3917525773195876,0.6,['wddrb_mid_sigma'],2h,target,2581.25,False
1547020800,2019-01-09 03:00:00,ES,OR,wddrb_sigma_distribution,long,2576.5,2564.375,2581.25,12.125,4.75,0.3917525773195876,0.6,['wddrb_mid_sigma'],4h,target,2581.25,False
1547020800,2019-01-09 03:00:00,ES,OR,wddrb_sigma_distribution,long,2576.5,2564.375,2581.25,12.125,4.75,0.3917525773195876,0.6,['wddrb_mid_sigma'],session,target,2581.25,False
1547020800,2019-01-09 03:00:00,ES,OR,model_forward,short,2576.5,2581.25,2530.625,4.75,45.875,-1.0,0.5,['model_down_bias'],1h,stop,2581.25,False
1547020800,2019-01-09 03:00:00,ES,OR,model_forward,short,2576.5,2581.25,2530.625,4.75,45.875,-1.0,0.5,['model_down_bias'],2h,stop,2581.25,False
1547020800,2019-01-09 03:00:00,ES,OR,model_forward,short,2576.5,2581.25,2530.625,4.75,45.875,-1.0,0.5,['model_down_bias'],4h,stop,2581.25,False
1547020800,2019-01-09 03:00:00,ES,OR,model_forward,short,2576.5,2581.25,2530.625,4.75,45.875,-1.0,0.5,['model_down_bias'],session,stop,2581.25,False
1547024400,2019-01-09 04:00:00,ES,OS,model_forward,short,2581.5,2583.5,2530.625,2.0,50.875,-1.0,0.7000000000000001,"['model_down_bias', 'model_down_bias', 'cluster_near_weekly']",1h,stop,2583.5,False
1547024400,2019-01-09 04:00:00,ES,OS,model_forward,short,2581.5,2583.5,2530.625,2.0,50.875,-1.0,0.7000000000000001,"['model_down_bias', 'model_down_bias', 'cluster_near_weekly']",2h,stop,2583.5,False
1547024400,2019-01-09 04:00:00,ES,OS,model_forward,short,2581.5,2583.5,2530.625,2.0,50.875,-1.0,0.7000000000000001,"['model_down_bias', 'model_down_bias', 'cluster_near_weekly']",4h,stop,2583.5,False
1547024400,2019-01-09 04:00:00,ES,OS,model_forward,short,2581.5,2583.5,2530.625,2.0,50.875,-1.0,0.7000000000000001,"['model_down_bias', 'model_down_bias', 'cluster_near_weekly']",session,stop,2583.5,False
1547024400,2019-01-09 04:00:00,ES,OS,wddrb_sigma_distribution,long,2581.5,2564.375,2581.25,17.125,0.25,-0.014598540145985401,0.55,"['wddrb_mid_sigma', 'cluster_near_weekly']",1h,target,2581.25,False
1547024400,2019-01-09 04:00:00,ES,OS,wddrb_sigma_distribution,long,2581.5,2564.375,2581.25,17.125,0.25,-0.014598540145985401,0.55,"['wddrb_mid_sigma', 'cluster_near_weekly']",2h,target,2581.25,False
1547024400,2019-01-09 04:00:00,ES,OS,wddrb_sigma_distribution,long,2581.5,2564.375,2581.25,17.125,0.25,-0.014598540145985401,0.55,"['wddrb_mid_sigma', 'cluster_near_weekly']",4h,target,2581.25,False
1547024400,2019-01-09 04:00:00,ES,OS,wddrb_sigma_distribution,long,2581.5,2564.375,2581.25,17.125,0.25,-0.014598540145985401,0.55,"['wddrb_mid_sigma', 'cluster_near_weekly']",session,target,2581.25,False
1547044200,2019-01-09 09:30:00,ES,RR,range_pre_break_hold,short,2584.5,2586.0,2582.875,1.5,1.625,-1.0,0.55,"['near_first_high', 'pre_break']",1h,stop,2586.0,False
1547044200,2019-01-09 09:30:00,ES,RR,range_pre_break_hold,short,2584.5,2586.0,2582.875,1.5,1.625,-1.0,0.55,"['near_first_high', 'pre_break']",2h,stop,2586.0,False
1547044200,2019-01-09 09:30:00,ES,RR,range_pre_break_hold,short,2584.5,2586.0,2582.875,1.5,1.625,-1.0,0.55,"['near_first_high', 'pre_break']",4h,stop,2586.0,False
1547044200,2019-01-09 09:30:00,ES,RR,range_pre_break_hold,short,2584.5,2586.0,2582.875,1.5,1.625,-1.0,0.55,"['near_first_high', 'pre_break']",session,stop,2586.0,False
1547044200,2019-01-09 09:30:00,ES,RR,wddrb_sigma_distribution,long,2584.5,2582.5,2585.0,2.0,0.5,0.25,0.55,"['wddrb_mid_sigma', 'model_up_bias']",1h,target,2585.0,False
1547044200,2019-01-09 09:30:00,ES,RR,wddrb_sigma_distribution,long,2584.5,2582.5,2585.0,2.0,0.5,0.25,0.55,"['wddrb_mid_sigma', 'model_up_bias']",2h,target,2585.0,False
1547044200,2019-01-09 09:30:00,ES,RR,wddrb_sigma_distribution,long,2584.5,2582.5,2585.0,2.0,0.5,0.25,0.55,"['wddrb_mid_sigma', 'model_up_bias']",4h,target,2585.0,False
1547044200,2019-01-09 09:30:00,ES,RR,wddrb_sigma_distribution,long,2584.5,2582.5,2585.0,2.0,0.5,0.25,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2585.0,False
1547045100,2019-01-09 09:45:00,ES,RR,range_pre_break_hold,long,2581.0,2579.75,2581.25,1.25,0.25,0.2,0.7000000000000001,"['near_first_low', 'pre_break', 'model_up_bias', 'cluster_near_weekly']",1h,target,2581.25,False
1547045100,2019-01-09 09:45:00,ES,RR,range_pre_break_hold,long,2581.0,2579.75,2581.25,1.25,0.25,0.2,0.7000000000000001,"['near_first_low', 'pre_break', 'model_up_bias', 'cluster_near_weekly']",2h,target,2581.25,False
1547045100,2019-01-09 09:45:00,ES,RR,range_pre_break_hold,long,2581.0,2579.75,2581.25,1.25,0.25,0.2,0.7000000000000001,"['near_first_low', 'pre_break', 'model_up_bias', 'cluster_near_weekly']",4h,target,2581.25,False
1547045100,2019-01-09 09:45:00,ES,RR,range_pre_break_hold,long,2581.0,2579.75,2581.25,1.25,0.25,0.2,0.7000000000000001,"['near_first_low', 'pre_break', 'model_up_bias', 'cluster_near_weekly']",session,target,2581.25,False
1547045100,2019-01-09 09:45:00,ES,RR,cluster_rejection_fade,long,2581.0,2579.0,2586.5,2.0,5.5,2.75,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_weekly']",1h,target,2586.5,False
1547045100,2019-01-09 09:45:00,ES,RR,cluster_rejection_fade,long,2581.0,2579.0,2586.5,2.0,5.5,2.75,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_weekly']",2h,target,2586.5,False
1547045100,2019-01-09 09:45:00,ES,RR,cluster_rejection_fade,long,2581.0,2579.0,2586.5,2.0,5.5,2.75,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_weekly']",4h,target,2586.5,False
1547045100,2019-01-09 09:45:00,ES,RR,cluster_rejection_fade,long,2581.0,2579.0,2586.5,2.0,5.5,2.75,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_weekly']",session,target,2586.5,False
1547047800,2019-01-09 10:30:00,ES,RS,model_forward,long,2577.75,2583.625,2590.25,5.875,12.5,1.0,0.65,"['model_up_bias', 'model_up_bias']",1h,stop,2583.625,False
1547047800,2019-01-09 10:30:00,ES,RS,model_forward,long,2577.75,2583.625,2590.25,5.875,12.5,1.0,0.65,"['model_up_bias', 'model_up_bias']",2h,stop,2583.625,False
1547047800,2019-01-09 10:30:00,ES,RS,model_forward,long,2577.75,2583.625,2590.25,5.875,12.5,1.0,0.65,"['model_up_bias', 'model_up_bias']",4h,stop,2583.625,False
1547047800,2019-01-09 10:30:00,ES,RS,model_forward,long,2577.75,2583.625,2590.25,5.875,12.5,1.0,0.65,"['model_up_bias', 'model_up_bias']",session,stop,2583.625,False
1547047800,2019-01-09 10:30:00,ES,RS,wddrb_sigma_distribution,short,2577.75,2583.625,2570.375,5.875,7.375,1.2553191489361701,0.5,['wddrb_mid_sigma'],1h,target,2570.375,False
1547047800,2019-01-09 10:30:00,ES,RS,wddrb_sigma_distribution,short,2577.75,2583.625,2570.375,5.875,7.375,1.2553191489361701,0.5,['wddrb_mid_sigma'],2h,target,2570.375,False
1547047800,2019-01-09 10:30:00,ES,RS,wddrb_sigma_distribution,short,2577.75,2583.625,2570.375,5.875,7.375,1.2553191489361701,0.5,['wddrb_mid_sigma'],4h,target,2570.375,False
1547047800,2019-01-09 10:30:00,ES,RS,wddrb_sigma_distribution,short,2577.75,2583.625,2570.375,5.875,7.375,1.2553191489361701,0.5,['wddrb_mid_sigma'],session,target,2570.375,False
1547049900,2019-01-09 11:05:00,ES,RS,cluster_rejection_fade,long,2581.75,2579.625,2590.25,2.125,8.5,4.0,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_weekly']",1h,target,2590.25,False
1547049900,2019-01-09 11:05:00,ES,RS,cluster_rejection_fade,long,2581.75,2579.625,2590.25,2.125,8.5,4.0,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_weekly']",2h,target,2590.25,False
1547049900,2019-01-09 11:05:00,ES,RS,cluster_rejection_fade,long,2581.75,2579.625,2590.25,2.125,8.5,4.0,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_weekly']",4h,target,2590.25,False
1547049900,2019-01-09 11:05:00,ES,RS,cluster_rejection_fade,long,2581.75,2579.625,2590.25,2.125,8.5,4.0,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_weekly']",session,target,2590.25,False
1547049900,2019-01-09 11:05:00,ES,RS,model_forward,long,2581.75,2579.625,2590.25,2.125,8.5,4.0,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",1h,target,2590.25,False
1547049900,2019-01-09 11:05:00,ES,RS,model_forward,long,2581.75,2579.625,2590.25,2.125,8.5,4.0,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",2h,target,2590.25,False
1547049900,2019-01-09 11:05:00,ES,RS,model_forward,long,2581.75,2579.625,2590.25,2.125,8.5,4.0,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",4h,target,2590.25,False
1547049900,2019-01-09 11:05:00,ES,RS,model_forward,long,2581.75,2579.625,2590.25,2.125,8.5,4.0,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",session,target,2590.25,False
1547050800,2019-01-09 11:20:00,ES,RS,range_post_break_pullback,long,2585.5,2569.0,2611.5,16.5,26.0,0.2727272727272727,0.55,"['pullback_first_high', 'post_break', 'model_up_bias']",1h,timeout,2590.0,False
1547050800,2019-01-09 11:20:00,ES,RS,range_post_break_pullback,long,2585.5,2569.0,2611.5,16.5,26.0,0.5,0.55,"['pullback_first_high', 'post_break', 'model_up_bias']",2h,timeout,2593.75,False
1547050800,2019-01-09 11:20:00,ES,RS,range_post_break_pullback,long,2585.5,2569.0,2611.5,16.5,26.0,0.3787878787878788,0.55,"['pullback_first_high', 'post_break', 'model_up_bias']",4h,timeout,2591.75,False
1547050800,2019-01-09 11:20:00,ES,RS,range_post_break_pullback,long,2585.5,2569.0,2611.5,16.5,26.0,0.045454545454545456,0.55,"['pullback_first_high', 'post_break', 'model_up_bias']",session,timeout,2586.25,False
1547050800,2019-01-09 11:20:00,ES,RS,model_forward,long,2585.5,2579.625,2590.25,5.875,4.75,0.8085106382978723,0.55,"['model_up_bias', 'model_up_bias']",1h,target,2590.25,False
1547050800,2019-01-09 11:20:00,ES,RS,model_forward,long,2585.5,2579.625,2590.25,5.875,4.75,0.8085106382978723,0.55,"['model_up_bias', 'model_up_bias']",2h,target,2590.25,False
1547050800,2019-01-09 11:20:00,ES,RS,model_forward,long,2585.5,2579.625,2590.25,5.875,4.75,0.8085106382978723,0.55,"['model_up_bias', 'model_up_bias']",4h,target,2590.25,False
1547050800,2019-01-09 11:20:00,ES,RS,model_forward,long,2585.5,2579.625,2590.25,5.875,4.75,0.8085106382978723,0.55,"['model_up_bias', 'model_up_bias']",session,target,2590.25,False
1547598600,2019-01-15 19:30:00,ES,AR,range_pre_break_hold,short,2608.75,2609.75,2607.0,1.0,1.75,-1.0,0.6,"['near_first_high', 'pre_break']",1h,stop,2609.75,False
1547598600,2019-01-15 19:30:00,ES,AR,range_pre_break_hold,short,2608.75,2609.75,2607.0,1.0,1.75,-1.0,0.6,"['near_first_high', 'pre_break']",2h,stop,2609.75,False
1547598600,2019-01-15 19:30:00,ES,AR,range_pre_break_hold,short,2608.75,2609.75,2607.0,1.0,1.75,-1.0,0.6,"['near_first_high', 'pre_break']",4h,stop,2609.75,False
1547598600,2019-01-15 19:30:00,ES,AR,range_pre_break_hold,short,2608.75,2609.75,2607.0,1.0,1.75,-1.0,0.6,"['near_first_high', 'pre_break']",session,stop,2609.75,False
1547598600,2019-01-15 19:30:00,ES,AR,wddrb_sigma_distribution,long,2608.75,2599.0,2613.75,9.75,5.0,-0.6153846153846154,0.55,"['wddrb_mid_sigma', 'model_up_bias']",1h,timeout,2602.75,False
1547598600,2019-01-15 19:30:00,ES,AR,wddrb_sigma_distribution,long,2608.75,2599.0,2613.75,9.75,5.0,0.05128205128205128,0.55,"['wddrb_mid_sigma', 'model_up_bias']",2h,timeout,2609.25,False
1547598600,2019-01-15 19:30:00,ES,AR,wddrb_sigma_distribution,long,2608.75,2599.0,2613.75,9.75,5.0,0.38461538461538464,0.55,"['wddrb_mid_sigma', 'model_up_bias']",4h,timeout,2612.5,False
1547598600,2019-01-15 19:30:00,ES,AR,wddrb_sigma_distribution,long,2608.75,2599.0,2613.75,9.75,5.0,-0.23076923076923078,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,timeout,2606.5,False
1547602200,2019-01-15 20:30:00,ES,AS,wddrb_sigma_distribution,long,2602.75,2599.0,2613.75,3.75,11.0,1.7333333333333334,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias']",1h,timeout,2609.25,False
1547602200,2019-01-15 20:30:00,ES,AS,wddrb_sigma_distribution,long,2602.75,2599.0,2613.75,3.75,11.0,2.2666666666666666,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias']",2h,timeout,2611.25,False
1547602200,2019-01-15 20:30:00,ES,AS,wddrb_sigma_distribution,long,2602.75,2599.0,2613.75,3.75,11.0,2.1333333333333333,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias']",4h,timeout,2610.75,False
1547602200,2019-01-15 20:30:00,ES,AS,wddrb_sigma_distribution,long,2602.75,2599.0,2613.75,3.75,11.0,2.4,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias']",session,timeout,2611.75,False
1547602200,2019-01-15 20:30:00,ES,AS,model_forward,long,2602.75,2599.0,2613.75,3.75,11.0,1.7333333333333334,0.6000000000000001,"['model_up_bias', 'model_up_bias']",1h,timeout,2609.25,False
