session_id,day_date,session,end,action,pred_mu,pred_sigma,pred_R_mu,score,pred_pnl,pnl_points_net,entered,outcome_code,equity_points,risk_pts,pnl_R,equity_R,qty,pnl_dollars,equity_dollars,walk_train_start,walk_train_end,walk_test_start,walk_test_end
ES-20120203-RR,2012-02-03,RR,2012-02-03 10:25:00-05:00,breakout_long,1.3581904172897339,2.965965330254384,0.5812588437427864,-0.12479224783745813,1.3581904172897339,-2.5866361336443333,1.0,0,-2.5866361336443333,2.3366361336443573,-1.1069914123129052,-1.1069914123129052,,-129.33180668221667,,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES-20120312-RR,2012-03-12,RR,2012-03-12 10:25:00-04:00,breakout_long,1.1657289266586304,2.613731448136418,0.792237555700238,-0.14113679740957852,1.1657289266586304,0.0,0.0,-1,-2.5866361336443333,1.4714386086232343,,-1.1069914123129052,,,,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES-20120417-RR,2012-04-17,RR,2012-04-17 10:25:00-04:00,breakout_long,0.9502795338630676,2.614134781699457,0.3707467811091509,-0.35678785698666093,0.9502795338630676,6.157874473111633,1.0,2,3.5712383394672997,2.563149789244691,2.4024637572688388,1.2954723449559336,,307.89372365558165,,2008-04-01,2012-03-31,2012-04-01,2012-06-30
ES-20120501-RR,2012-05-01,RR,2012-05-01 10:25:00-04:00,breakout_short,0.7967568635940552,1.625133949040952,0.3440663186694538,-0.015810110926420817,0.7967568635940552,0.0,0.0,-1,3.5712383394672997,2.315707235381861,,1.2954723449559336,,,,2008-04-01,2012-03-31,2012-04-01,2012-06-30
ES-20120713-RR,2012-07-13,RR,2012-07-13 10:25:00-04:00,breakout_short,1.1345106363296509,2.299104400082882,0.520810733495014,-0.015041563711790218,1.1345106363296509,0.0,0.0,-1,3.5712383394672997,2.1783549442544508,,1.2954723449559336,,,,2008-07-01,2012-06-30,2012-07-01,2012-09-30
ES-20120809-RR,2012-08-09,RR,2012-08-09 10:25:00-04:00,breakout_short,0.8300696015357971,4.325779027733311,0.2607577171778452,-1.3328199123308582,0.8300696015357971,-3.433298314310832,1.0,0,0.13794002515646753,3.1832983143109157,-1.0785348953555531,0.21693744960038042,,-171.6649157155416,,2008-07-01,2012-06-30,2012-07-01,2012-09-30
ES-20120824-RR,2012-08-24,RR,2012-08-24 10:25:00-04:00,breakout_long,1.3728556632995605,2.1659912988588337,0.6332178590094417,0.2898600138701437,1.3728556632995605,5.170155337403003,1.0,2,5.30809536255947,2.1680621349611844,2.384689651662389,2.6016271012627694,,258.50776687015014,,2008-07-01,2012-06-30,2012-07-01,2012-09-30
ES-20120904-RR,2012-09-04,RR,2012-09-04 10:25:00-04:00,breakout_short,0.8172277808189392,2.62198338426669,0.40298619244971146,-0.4937639113144059,0.8172277808189392,-2.2779299790672667,1.0,0,3.0301653834922035,2.0279299790672627,-1.1232784181803903,1.478348683082379,,-113.89649895336333,,2008-07-01,2012-06-30,2012-07-01,2012-09-30
ES-20120906-RR,2012-09-06,RR,2012-09-06 10:25:00-04:00,breakout_short,1.1186543703079224,1.846584468910351,0.5354232846946307,0.19536213585274687,1.1186543703079224,0.0,0.0,-1,3.0301653834922035,2.0892897307331846,,1.478348683082379,,,,2008-07-01,2012-06-30,2012-07-01,2012-09-30
ES-20120907-RR,2012-09-07,RR,2012-09-07 10:25:00-04:00,breakout_long,1.9853678941726685,2.954991310997596,0.7456914908735244,0.5078722386738705,1.9853678941726685,0.0,1.0,1,3.0301653834922035,2.6624521246004185,0.0,1.478348683082379,,0.0,,2008-07-01,2012-06-30,2012-07-01,2012-09-30
ES-20120914-RR,2012-09-14,RR,2012-09-14 10:25:00-04:00,breakout_short,2.024278163909912,2.501712593946387,0.7108908510219407,0.7734218669367185,2.024278163909912,-3.097523161959316,1.0,0,-0.06735777846711244,2.847523161959269,-1.0877955984133354,0.3905530846690437,,-154.8761580979658,,2008-07-01,2012-06-30,2012-07-01,2012-09-30
ES-20121001-RR,2012-10-01,RR,2012-10-01 10:25:00-04:00,breakout_short,0.9937445521354675,2.814499208071718,0.331263318862706,-0.41350505190039155,0.9937445521354675,-3.249862935465444,1.0,0,-3.3172207139325565,2.9998629354653383,-1.0833371408555124,-0.6927840561864687,,-162.4931467732722,,2008-10-01,2012-09-30,2012-10-01,2012-12-31
ES-20121109-TOUT,2012-11-09,TOUT,2012-11-09 16:55:00-05:00,breakout_long,0.8432004451751709,1.9526719445239409,0.3236855171452322,-0.13313552708679954,0.8432004451751709,-2.8549989897967407,1.0,0,-6.172219703729297,2.6049989897967576,-1.0959693270435733,-1.788753383230042,,-142.74994948983704,,2008-10-01,2012-09-30,2012-10-01,2012-12-31
ES-20121207-RR,2012-12-07,RR,2012-12-07 10:25:00-05:00,breakout_long,1.184219241142273,2.9731401608529424,0.4189475138474007,-0.30235083928419826,1.184219241142273,0.0,0.0,-1,-6.172219703729297,2.8266529863538423,,-1.788753383230042,,,,2008-10-01,2012-09-30,2012-10-01,2012-12-31
ES-20121226-AR,2012-12-26,AR,2012-12-26 20:25:00-05:00,breakout_short,2.23606538772583,4.643606955377497,0.219142292647988,-0.08573808996291854,2.23606538772583,-1.0,1.0,1,-7.172219703729297,10.203714493932305,-0.09800352612714278,-1.8867569093571848,,-50.0,,2008-10-01,2012-09-30,2012-10-01,2012-12-31
ES-20130110-AR,2013-01-10,AR,2013-01-10 20:25:00-05:00,breakout_short,1.8790936470031738,3.695859195198711,0.1837559110070005,0.03116404940381834,1.8790936470031738,0.5,1.0,1,-6.672219703729297,10.226031025100392,0.04889482525260492,-1.8378620841045799,,25.0,,2009-01-01,2012-12-31,2013-01-01,2013-03-31
ES-20130117-RR,2013-01-17,RR,2013-01-17 10:25:00-05:00,breakout_short,2.1522741317749023,2.6510879622478467,0.7131626409780664,0.826730150650979,2.1522741317749023,0.0,0.0,-1,-6.672219703729297,3.0179288820053274,,-1.8378620841045799,,,,2009-01-01,2012-12-31,2013-01-01,2013-03-31
ES-20130212-RR,2013-02-12,RR,2013-02-12 10:25:00-05:00,breakout_short,1.1244703531265259,2.038861611946347,0.5144836589748609,0.10503954715335229,1.1244703531265259,0.0,0.0,-1,-6.672219703729297,2.1856288990151786,,-1.8378620841045799,,,,2009-01-01,2012-12-31,2013-01-01,2013-03-31
ES-20130304-RR,2013-03-04,RR,2013-03-04 10:25:00-05:00,breakout_short,1.0144729614257812,2.8741500261473365,0.35538306816743853,-0.422602051647887,1.0144729614257812,-3.1045900249469014,1.0,0,-9.776809728676199,2.8545900249468636,-1.0875782504020666,-2.9254403345066464,,-155.22950124734507,,2009-01-01,2012-12-31,2013-01-01,2013-03-31
ES-20130305-RR,2013-03-05,RR,2013-03-05 10:25:00-05:00,breakout_short,1.230808973312378,2.346338190891581,0.4363424498792887,0.05763987786658742,1.230808973312378,0.0,0.0,-1,-9.776809728676199,2.8207408507993508,,-2.9254403345066464,,,,2009-01-01,2012-12-31,2013-01-01,2013-03-31
ES-20130307-RR,2013-03-07,RR,2013-03-07 10:25:00-05:00,breakout_short,1.4751460552215576,2.596511198375581,0.515458782371586,0.17689045603376718,1.4751460552215576,-3.1118118570693696,1.0,0,-12.888621585745568,2.861811857069395,-1.087357245160059,-4.012797579666706,,-155.59059285346848,,2009-01-01,2012-12-31,2013-01-01,2013-03-31
ES-20130322-RR,2013-03-22,RR,2013-03-22 10:25:00-04:00,breakout_short,0.9457604289054871,1.8066962486158467,0.37729279383200054,0.04241230459756373,0.9457604289054871,0.0,0.0,-1,-12.888621585745568,2.5067015441768854,,-4.012797579666706,,,,2009-01-01,2012-12-31,2013-01-01,2013-03-31
ES-20130503-RR,2013-05-03,RR,2013-05-03 10:25:00-04:00,breakout_long,0.9434764981269836,2.5137411136176104,0.433957351385565,-0.3133940586818216,0.9434764981269836,-2.424122630057127,1.0,0,-15.312744215802695,2.1741226300570675,-1.1149889139388138,-5.1277864936055195,,-121.20613150285635,,2009-04-01,2013-03-31,2013-04-01,2013-06-30
ES-20130522-RR,2013-05-22,RR,2013-05-22 10:25:00-04:00,breakout_long,1.2950847148895264,1.5546830527083848,0.7616455065788219,0.517743188535334,1.2950847148895264,0.0,0.0,-1,-15.312744215802695,1.7003772801165988,,-5.1277864936055195,,,,2009-04-01,2013-03-31,2013-04-01,2013-06-30
ES-20130607-RR,2013-06-07,RR,2013-06-07 10:25:00-04:00,breakout_short,0.9367521405220032,2.454615729221849,0.2727238010007718,-0.2905557240889214,0.9367521405220032,0.0,0.0,-1,-15.312744215802695,3.4348015724500414,,-5.1277864936055195,,,,2009-04-01,2013-03-31,2013-04-01,2013-06-30
ES-20130627-RR,2013-06-27,RR,2013-06-27 10:25:00-04:00,breakout_short,0.9550583958625793,2.2757669686086395,0.3834589713348231,-0.1828250884417404,0.9550583958625793,-2.7406403742179464,1.0,0,-18.05338459002064,2.4906403742179117,-1.1003757919400698,-6.228162285545589,,-137.03201871089732,,2009-04-01,2013-03-31,2013-04-01,2013-06-30
ES-20130715-RR,2013-07-15,RR,2013-07-15 10:25:00-04:00,breakout_short,1.0280555486679077,2.3278325044343657,0.2901373709709171,-0.13586070354927515,1.0280555486679077,0.0,0.0,-1,-18.05338459002064,3.543340677650789,,-6.228162285545589,,,,2009-07-01,2013-06-30,2013-07-01,2013-09-30
ES-20130716-RR,2013-07-16,RR,2013-07-16 10:25:00-04:00,breakout_long,1.2928154468536377,3.5148682182428646,0.3546358545857965,-0.4646186622677946,1.2928154468536377,0.0,0.0,-1,-18.05338459002064,3.645473039841404,,-6.228162285545589,,,,2009-07-01,2013-06-30,2013-07-01,2013-09-30
ES-20130717-RR,2013-07-17,RR,2013-07-17 10:25:00-04:00,breakout_short,0.9925054907798767,3.3131665692746686,0.2688270318615989,-0.6640777938574576,0.9925054907798767,-3.9419854521581783,1.0,0,-21.99537004217882,3.6919854521581428,-1.067714242983785,-7.295876528529374,,-197.09927260790892,,2009-07-01,2013-06-30,2013-07-01,2013-09-30
ES-20130718-RR,2013-07-18,RR,2013-07-18 10:25:00-04:00,breakout_short,2.732952117919922,2.3935951282410843,0.7327444529405795,1.5361545537993797,2.732952117919922,0.0,0.0,-1,-21.99537004217882,3.729747945483997,,-7.295876528529374,,,,2009-07-01,2013-06-30,2013-07-01,2013-09-30
ES-20130725-RR,2013-07-25,RR,2013-07-25 10:25:00-04:00,breakout_short,1.0500167608261108,3.3170395461017392,0.31430688435647863,-0.6085030122247588,1.0500167608261108,-3.590737391024504,1.0,0,-25.586107433203324,3.3407373910245295,-1.0748337779173074,-8.370710306446682,,-179.5368695512252,,2009-07-01,2013-06-30,2013-07-01,2013-09-30
ES-20130731-RR,2013-07-31,RR,2013-07-31 10:25:00-04:00,breakout_short,1.4073930978775024,2.5283045644848006,0.5053575134017475,0.14324081563510216,1.4073930978775024,-3.0349454308175154,1.0,0,-28.62105286402084,2.784945430817524,-1.0897683657401516,-9.460478672186834,,-151.74727154087577,,2009-07-01,2013-06-30,2013-07-01,2013-09-30
ES-20130822-RR,2013-08-22,RR,2013-08-22 10:25:00-04:00,breakout_short,1.1534770727157593,1.9125168768443528,0.5265329500989928,0.19721863429358288,1.1534770727157593,0.0,0.0,-1,-28.62105286402084,2.1907025429251776,,-9.460478672186834,,,,2009-07-01,2013-06-30,2013-07-01,2013-09-30
ES-20130917-RR,2013-09-17,RR,2013-09-17 10:25:00-04:00,breakout_short,1.0690466165542603,2.302820619839814,0.2610827920927765,-0.08236369336564664,1.0690466165542603,0.0,0.0,-1,-28.62105286402084,4.094665174924173,,-9.460478672186834,,,,2009-07-01,2013-06-30,2013-07-01,2013-09-30
