entry_ts,entry_time,entry_time_et,ny_day,session,setup,direction,entry_price,stop_price,primary_target,primary_reason,r_target,reasoning,hit_1h,r_1h,hit_2h,r_2h,hit_4h,r_4h,hit_session,r_session
1454632500,2016-02-05 00:35:00+00:00,2016-02-04 19:35:00-05:00,2016-02-04,AR,percentile_extension,short,1904.25,1906.25,1897.93,daycycle_pct_level,3.159999999999968,"setup=percentile_extension, rej_count=31, rej_long_share=0.00, wick=0.58, conf=1.64, p_bias=-0.18, wddrb_bias=0.09, breakout=False, first_break=False, target=daycycle_pct_level",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1454638500,2016-02-05 02:15:00+00:00,2016-02-04 21:15:00-05:00,2016-02-04,AS,asia_rotation,short,1907.5,1907.0,1906.0,asia_low,3.0,"setup=asia_rotation, rej_count=40, rej_long_share=0.00, wick=0.42, conf=1.63, p_bias=0.28, wddrb_bias=0.24, breakout=True, first_break=False, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1454963700,2016-02-08 20:35:00+00:00,2016-02-08 15:35:00-05:00,2016-02-08,RS,breakout_continuation,short,1842.25,1843.375,1838.638888888889,session_sd_3,3.209876543209854,"setup=breakout_continuation, rej_count=5, rej_long_share=0.00, wick=0.40, conf=1.76, p_bias=-0.68, wddrb_bias=0.09, breakout=True, first_break=True, target=session_sd_3",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1454984100,2016-02-09 02:15:00+00:00,2016-02-08 21:15:00-05:00,2016-02-08,AS,wddrb_completion,short,1839.25,1838.5,1821.75,prev_wddrb_lo,23.333333333333332,"setup=wddrb_completion, rej_count=16, rej_long_share=0.00, wick=0.44, conf=1.28, p_bias=-0.30, wddrb_bias=-0.29, breakout=False, first_break=True, target=prev_wddrb_lo",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1455066600,2016-02-10 01:10:00+00:00,2016-02-09 20:10:00-05:00,2016-02-09,AR,percentile_extension,short,1844.25,1844.75,1836.39,daycycle_pct_level,15.7199999999998,"setup=percentile_extension, rej_count=22, rej_long_share=0.00, wick=0.41, conf=1.47, p_bias=-0.50, wddrb_bias=0.09, breakout=False, first_break=True, target=daycycle_pct_level",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1455240300,2016-02-12 01:25:00+00:00,2016-02-11 20:25:00-05:00,2016-02-11,AR,percentile_extension,short,1829.75,1831.5,1811.4835,daycycle_pct_level,10.437999999999972,"setup=percentile_extension, rej_count=41, rej_long_share=0.00, wick=0.44, conf=1.52, p_bias=-0.26, wddrb_bias=0.00, breakout=True, first_break=True, target=daycycle_pct_level",stop,-1.0,stop,-1.0,stop,-1.0,open,0.0
1455584100,2016-02-16 00:55:00+00:00,2016-02-15 19:55:00-05:00,2016-02-15,AR,percentile_extension,short,1889.25,1893.25,1880.18525,daycycle_pct_level,2.266187500000001,"setup=percentile_extension, rej_count=31, rej_long_share=0.00, wick=0.65, conf=1.55, p_bias=-0.18, wddrb_bias=1.00, breakout=False, first_break=False, target=daycycle_pct_level",open,0.0,open,0.0,open,0.0,open,0.0
1455587700,2016-02-16 01:55:00+00:00,2016-02-15 20:55:00-05:00,2016-02-15,AS,asia_rotation,short,1889.75,1890.5,1874.75,asia_low,20.0,"setup=asia_rotation, rej_count=18, rej_long_share=0.00, wick=0.56, conf=1.25, p_bias=-0.72, wddrb_bias=1.00, breakout=False, first_break=True, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1455756300,2016-02-18 00:45:00+00:00,2016-02-17 19:45:00-05:00,2016-02-17,AR,percentile_extension,short,1925.75,1931.5,1906.457,daycycle_pct_level,3.3553043478260682,"setup=percentile_extension, rej_count=52, rej_long_share=0.00, wick=0.46, conf=1.70, p_bias=-0.06, wddrb_bias=1.00, breakout=False, first_break=True, target=daycycle_pct_level",open,0.0,open,0.0,open,0.0,open,0.0
1455759900,2016-02-18 01:45:00+00:00,2016-02-17 20:45:00-05:00,2016-02-17,AS,asia_rotation,short,1926.25,1928.25,1883.5,asia_low,21.375,"setup=asia_rotation, rej_count=54, rej_long_share=0.00, wick=0.74, conf=1.89, p_bias=-0.14, wddrb_bias=1.00, breakout=False, first_break=False, target=asia_low",open,0.0,open,0.0,stop,-1.0,open,0.0
1455861900,2016-02-19 06:05:00+00:00,2016-02-19 01:05:00-05:00,2016-02-19,AS,wddrb_completion,short,1919.0,1919.5,1911.25,prev_wddrb_lo,15.5,"setup=wddrb_completion, rej_count=64, rej_long_share=0.00, wick=0.41, conf=1.88, p_bias=0.28, wddrb_bias=-0.68, breakout=True, first_break=False, target=prev_wddrb_lo",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1455880500,2016-02-19 11:15:00+00:00,2016-02-19 06:15:00-05:00,2016-02-19,OS,wddrb_completion,short,1913.0,1912.5,1911.25,prev_wddrb_lo,3.5,"setup=wddrb_completion, rej_count=23, rej_long_share=0.00, wick=0.61, conf=1.42, p_bias=-1.00, wddrb_bias=-0.68, breakout=True, first_break=False, target=prev_wddrb_lo",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1456192500,2016-02-23 01:55:00+00:00,2016-02-22 20:55:00-05:00,2016-02-22,AS,breakout_continuation,short,1929.25,1930.5,1926.5833333333333,session_sd_3,2.133333333333394,"setup=breakout_continuation, rej_count=29, rej_long_share=0.00, wick=0.45, conf=1.38, p_bias=-0.12, wddrb_bias=-1.00, breakout=True, first_break=True, target=session_sd_3",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1456387800,2016-02-25 08:10:00+00:00,2016-02-25 03:10:00-05:00,2016-02-25,OR,percentile_extension,short,1924.25,1936.25,1889.90675,daycycle_pct_level,2.8619374999999914,"setup=percentile_extension, rej_count=59, rej_long_share=0.00, wick=0.46, conf=1.88, p_bias=-0.40, wddrb_bias=1.00, breakout=False, first_break=True, target=daycycle_pct_level",open,0.0,open,0.0,stop,-1.0,open,0.0
1456448700,2016-02-26 01:05:00+00:00,2016-02-25 20:05:00-05:00,2016-02-25,AR,percentile_extension,short,1950.5,1952.0,1945.0825,daycycle_pct_level,3.611666666666679,"setup=percentile_extension, rej_count=62, rej_long_share=0.00, wick=0.56, conf=1.84, p_bias=-0.20, wddrb_bias=1.00, breakout=False, first_break=True, target=daycycle_pct_level",open,0.0,stop,-1.0,stop,-1.0,open,0.0
1456452300,2016-02-26 02:05:00+00:00,2016-02-25 21:05:00-05:00,2016-02-25,AS,asia_rotation,short,1950.0,1953.0,1924.25,asia_low,8.583333333333334,"setup=asia_rotation, rej_count=42, rej_long_share=0.00, wick=0.45, conf=1.65, p_bias=-0.36, wddrb_bias=1.00, breakout=True, first_break=False, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1456476300,2016-02-26 08:45:00+00:00,2016-02-26 03:45:00-05:00,2016-02-26,OR,percentile_extension,short,1960.75,1961.75,1933.1275,daycycle_pct_level,27.622499999999945,"setup=percentile_extension, rej_count=14, rej_long_share=0.00, wick=0.50, conf=1.36, p_bias=-1.00, wddrb_bias=1.00, breakout=False, first_break=True, target=daycycle_pct_level",stop,-1.0,stop,-1.0,stop,-1.0,open,0.0
1456821000,2016-03-01 08:30:00+00:00,2016-03-01 03:30:00-05:00,2016-03-01,OR,wddrb_completion,short,1942.75,1946.25,1927.75,prev_wddrb_lo,4.285714285714286,"setup=wddrb_completion, rej_count=39, rej_long_share=0.00, wick=0.41, conf=1.34, p_bias=0.38, wddrb_bias=-1.00, breakout=False, first_break=False, target=prev_wddrb_lo",open,0.0,stop,-1.0,stop,-1.0,open,0.0
1456886700,2016-03-02 02:45:00+00:00,2016-03-01 21:45:00-05:00,2016-03-01,AS,asia_rotation,short,1978.25,1981.5,1922.75,asia_low,17.076923076923077,"setup=asia_rotation, rej_count=9, rej_long_share=0.00, wick=0.56, conf=1.33, p_bias=0.76, wddrb_bias=1.00, breakout=True, first_break=True, target=asia_low",open,0.0,stop,-1.0,stop,-1.0,stop,-1.0
1456914000,2016-03-02 10:20:00+00:00,2016-03-02 05:20:00-05:00,2016-03-02,OS,percentile_extension,short,1973.5,1977.0,1939.57925,daycycle_pct_level,9.691642857142856,"setup=percentile_extension, rej_count=22, rej_long_share=0.00, wick=0.41, conf=1.52, p_bias=-1.00, wddrb_bias=1.00, breakout=True, first_break=False, target=daycycle_pct_level",open,0.0,open,0.0,open,0.0,open,0.0
1456934100,2016-03-02 15:55:00+00:00,2016-03-02 10:55:00-05:00,2016-03-02,RS,percentile_extension,short,1974.25,1981.5,1957.72125,daycycle_pct_level,2.279827586206889,"setup=percentile_extension, rej_count=25, rej_long_share=0.00, wick=0.44, conf=1.50, p_bias=-0.32, wddrb_bias=0.09, breakout=True, first_break=False, target=daycycle_pct_level",open,0.0,open,0.0,open,0.0,stop,-1.0
1457054700,2016-03-04 01:25:00+00:00,2016-03-03 20:25:00-05:00,2016-03-03,AR,percentile_extension,short,1990.0,1991.5,1986.16325,daycycle_pct_level,2.557833333333292,"setup=percentile_extension, rej_count=64, rej_long_share=0.00, wick=0.66, conf=1.92, p_bias=-0.24, wddrb_bias=1.00, breakout=True, first_break=True, target=daycycle_pct_level",stop,-1.0,stop,-1.0,stop,-1.0,open,0.0
1457058300,2016-03-04 02:25:00+00:00,2016-03-03 21:25:00-05:00,2016-03-03,AS,asia_rotation,short,1991.5,1992.0,1984.0,asia_low,15.0,"setup=asia_rotation, rej_count=60, rej_long_share=0.00, wick=0.58, conf=1.83, p_bias=-0.24, wddrb_bias=1.00, breakout=False, first_break=True, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1457314500,2016-03-07 01:35:00+00:00,2016-03-06 20:35:00-05:00,2016-03-06,AS,asia_rotation,short,1993.0,1993.5,1991.25,asia_low,3.5,"setup=asia_rotation, rej_count=58, rej_long_share=0.00, wick=0.53, conf=1.93, p_bias=0.52, wddrb_bias=0.09, breakout=True, first_break=True, target=asia_low",tp,3.5,tp,3.5,tp,3.5,tp,3.5
1457336100,2016-03-07 07:35:00+00:00,2016-03-07 02:35:00-05:00,2016-03-07,TO,wddrb_completion,short,1992.5,1989.5,1984.0,prev_wddrb_lo,2.8333333333333335,"setup=wddrb_completion, rej_count=25, rej_long_share=0.00, wick=0.40, conf=1.26, p_bias=0.00, wddrb_bias=-0.49, breakout=False, first_break=False, target=prev_wddrb_lo",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1457339700,2016-03-07 08:35:00+00:00,2016-03-07 03:35:00-05:00,2016-03-07,OR,wddrb_completion,short,1989.5,1990.0,1984.0,prev_wddrb_lo,11.0,"setup=wddrb_completion, rej_count=38, rej_long_share=0.00, wick=0.45, conf=1.40, p_bias=0.08, wddrb_bias=-0.49, breakout=False, first_break=False, target=prev_wddrb_lo",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1457400600,2016-03-08 01:30:00+00:00,2016-03-07 20:30:00-05:00,2016-03-07,AS,breakout_continuation,short,1993.5,1992.875,1990.5,session_sd_3,4.8,"setup=breakout_continuation, rej_count=52, rej_long_share=0.00, wick=0.40, conf=1.88, p_bias=-0.12, wddrb_bias=0.72, breakout=True, first_break=True, target=session_sd_3",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1457419500,2016-03-08 06:45:00+00:00,2016-03-08 01:45:00-05:00,2016-03-08,AS,breakout_continuation,short,1989.25,1988.0,1986.25,session_sd_3,2.4,"setup=breakout_continuation, rej_count=18, rej_long_share=0.00, wick=0.44, conf=1.27, p_bias=-0.12, wddrb_bias=0.01, breakout=True, first_break=True, target=session_sd_3",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1457435100,2016-03-08 11:05:00+00:00,2016-03-08 06:05:00-05:00,2016-03-08,OS,breakout_continuation,short,1985.25,1986.5,1982.4807692307693,session_sd_3,2.2153846153845733,"setup=breakout_continuation, rej_count=23, rej_long_share=0.00, wick=0.48, conf=1.28, p_bias=-0.40, wddrb_bias=-1.00, breakout=True, first_break=True, target=session_sd_3",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1457573400,2016-03-10 01:30:00+00:00,2016-03-09 20:30:00-05:00,2016-03-09,AS,asia_rotation,short,1993.25,1991.75,1982.75,asia_low,7.0,"setup=asia_rotation, rej_count=57, rej_long_share=0.00, wick=0.56, conf=1.75, p_bias=0.46, wddrb_bias=1.00, breakout=True, first_break=True, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1458030300,2016-03-15 08:25:00+00:00,2016-03-15 04:25:00-04:00,2016-03-15,OS,breakout_continuation,short,1999.5,2000.0,1996.95,session_sd_3,5.099999999999909,"setup=breakout_continuation, rej_count=29, rej_long_share=0.00, wick=0.41, conf=1.51, p_bias=-0.24, wddrb_bias=-1.00, breakout=True, first_break=True, target=session_sd_3",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1458086100,2016-03-15 23:55:00+00:00,2016-03-15 19:55:00-04:00,2016-03-15,AR,percentile_extension,short,2009.0,2008.25,2005.425,daycycle_pct_level,4.766666666666727,"setup=percentile_extension, rej_count=17, rej_long_share=0.00, wick=0.76, conf=1.13, p_bias=-0.40, wddrb_bias=1.00, breakout=False, first_break=True, target=daycycle_pct_level",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1458089700,2016-03-16 00:55:00+00:00,2016-03-15 20:55:00-04:00,2016-03-15,AS,asia_rotation,short,2010.75,2008.5,2003.5,asia_low,3.2222222222222223,"setup=asia_rotation, rej_count=15, rej_long_share=0.00, wick=0.80, conf=1.42, p_bias=0.56, wddrb_bias=1.00, breakout=True, first_break=True, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1458106800,2016-03-16 05:40:00+00:00,2016-03-16 01:40:00-04:00,2016-03-16,AS,asia_rotation,short,2009.25,2010.0,2006.0,asia_low,4.333333333333333,"setup=asia_rotation, rej_count=77, rej_long_share=0.00, wick=0.43, conf=1.70, p_bias=0.56, wddrb_bias=1.00, breakout=True, first_break=False, target=asia_low",open,0.0,tp,4.333333333333333,tp,4.333333333333333,tp,4.333333333333333
1458112500,2016-03-16 07:15:00+00:00,2016-03-16 03:15:00-04:00,2016-03-16,OR,percentile_extension,short,2007.0,2008.75,2001.164,daycycle_pct_level,3.33485714285715,"setup=percentile_extension, rej_count=20, rej_long_share=0.00, wick=0.50, conf=1.40, p_bias=-0.12, wddrb_bias=1.00, breakout=False, first_break=True, target=daycycle_pct_level",stop,-1.0,stop,-1.0,stop,-1.0,open,0.0
1458178800,2016-03-17 01:40:00+00:00,2016-03-16 21:40:00-04:00,2016-03-16,AS,asia_rotation,short,2024.0,2022.5,2006.0,asia_low,12.0,"setup=asia_rotation, rej_count=21, rej_long_share=0.00, wick=0.43, conf=1.34, p_bias=0.38, wddrb_bias=1.00, breakout=True, first_break=True, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1458288300,2016-03-18 08:05:00+00:00,2016-03-18 04:05:00-04:00,2016-03-18,OS,percentile_extension,short,2028.5,2036.75,2008.478,daycycle_pct_level,2.426909090909083,"setup=percentile_extension, rej_count=13, rej_long_share=0.00, wick=0.62, conf=1.64, p_bias=-0.48, wddrb_bias=0.72, breakout=True, first_break=False, target=daycycle_pct_level",open,0.0,open,0.0,stop,-1.0,stop,-1.0
1458528900,2016-03-21 02:55:00+00:00,2016-03-20 22:55:00-04:00,2016-03-20,AS,wddrb_completion,short,2034.5,2034.0,2033.0,prev_wddrb_lo,3.0,"setup=wddrb_completion, rej_count=6, rej_long_share=0.00, wick=1.00, conf=1.13, p_bias=-0.58, wddrb_bias=-1.00, breakout=True, first_break=False, target=prev_wddrb_lo",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1458551100,2016-03-21 09:05:00+00:00,2016-03-21 05:05:00-04:00,2016-03-21,OS,wddrb_completion,short,2038.0,2040.375,2033.0,prev_wddrb_lo,2.1052631578947367,"setup=wddrb_completion, rej_count=83, rej_long_share=0.00, wick=0.41, conf=1.89, p_bias=-0.50, wddrb_bias=-1.00, breakout=True, first_break=False, target=prev_wddrb_lo",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1458606600,2016-03-22 00:30:00+00:00,2016-03-21 20:30:00-04:00,2016-03-21,AS,asia_rotation,short,2043.5,2040.75,2032.75,asia_low,3.909090909090909,"setup=asia_rotation, rej_count=20, rej_long_share=0.00, wick=0.55, conf=1.48, p_bias=0.34, wddrb_bias=1.00, breakout=False, first_break=True, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1458693000,2016-03-23 00:30:00+00:00,2016-03-22 20:30:00-04:00,2016-03-22,AS,asia_rotation,short,2041.0,2041.75,2038.25,asia_low,3.6666666666666665,"setup=asia_rotation, rej_count=52, rej_long_share=0.00, wick=0.58, conf=1.77, p_bias=0.22, wddrb_bias=0.72, breakout=False, first_break=True, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1458717900,2016-03-23 07:25:00+00:00,2016-03-23 03:25:00-04:00,2016-03-23,OR,percentile_extension,short,2040.75,2043.75,2034.01875,daycycle_pct_level,2.243750000000015,"setup=percentile_extension, rej_count=32, rej_long_share=0.00, wick=0.53, conf=1.97, p_bias=-1.00, wddrb_bias=0.72, breakout=False, first_break=True, target=daycycle_pct_level",stop,-1.0,stop,-1.0,stop,-1.0,open,0.0
1458783000,2016-03-24 01:30:00+00:00,2016-03-23 21:30:00-04:00,2016-03-23,AS,breakout_continuation,short,2025.25,2026.25,2022.5833333333333,session_sd_3,2.6666666666667425,"setup=breakout_continuation, rej_count=25, rej_long_share=0.00, wick=0.44, conf=1.34, p_bias=-0.58, wddrb_bias=-1.00, breakout=True, first_break=True, target=session_sd_3",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1459127400,2016-03-28 01:10:00+00:00,2016-03-27 21:10:00-04:00,2016-03-27,AS,asia_rotation,short,2034.0,2034.5,2032.75,asia_low,2.5,"setup=asia_rotation, rej_count=36, rej_long_share=0.00, wick=0.75, conf=2.00, p_bias=0.80, wddrb_bias=0.09, breakout=True, first_break=True, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1459213800,2016-03-29 01:10:00+00:00,2016-03-28 21:10:00-04:00,2016-03-28,AS,asia_rotation,short,2031.5,2032.0,2028.5,asia_low,6.0,"setup=asia_rotation, rej_count=57, rej_long_share=0.00, wick=0.54, conf=1.74, p_bias=0.22, wddrb_bias=0.00, breakout=True, first_break=False, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1459305900,2016-03-30 02:45:00+00:00,2016-03-29 22:45:00-04:00,2016-03-29,AS,asia_rotation,short,2049.5,2050.75,2030.5,asia_low,15.2,"setup=asia_rotation, rej_count=29, rej_long_share=0.00, wick=0.66, conf=1.21, p_bias=-0.78, wddrb_bias=1.00, breakout=False, first_break=False, target=asia_low",open,0.0,open,0.0,open,0.0,open,0.0
1459384200,2016-03-31 00:30:00+00:00,2016-03-30 20:30:00-04:00,2016-03-30,AS,wddrb_completion,short,2054.0,2054.5,2051.5,prev_wddrb_lo,5.0,"setup=wddrb_completion, rej_count=36, rej_long_share=0.00, wick=0.58, conf=1.73, p_bias=-0.34, wddrb_bias=-0.68, breakout=False, first_break=True, target=prev_wddrb_lo",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1459818300,2016-04-05 01:05:00+00:00,2016-04-04 21:05:00-04:00,2016-04-04,AS,breakout_continuation,short,2051.75,2052.25,2048.75,session_sd_3,6.0,"setup=breakout_continuation, rej_count=48, rej_long_share=0.00, wick=0.44, conf=1.67, p_bias=-0.16, wddrb_bias=-1.00, breakout=True, first_break=True, target=session_sd_3",tp,6.0,tp,6.0,tp,6.0,tp,6.0
1459907700,2016-04-06 01:55:00+00:00,2016-04-05 21:55:00-04:00,2016-04-05,AS,asia_rotation,short,2046.25,2046.75,2042.0,asia_low,8.5,"setup=asia_rotation, rej_count=46, rej_long_share=0.00, wick=0.43, conf=1.77, p_bias=0.66, wddrb_bias=0.00, breakout=True, first_break=True, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1459989000,2016-04-07 00:30:00+00:00,2016-04-06 20:30:00-04:00,2016-04-06,AS,asia_rotation,short,2058.5,2059.5,2044.25,asia_low,14.25,"setup=asia_rotation, rej_count=47, rej_long_share=0.00, wick=0.77, conf=1.76, p_bias=0.16, wddrb_bias=0.72, breakout=False, first_break=True, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1460019300,2016-04-07 08:55:00+00:00,2016-04-07 04:55:00-04:00,2016-04-07,OS,percentile_extension,short,2054.5,2052.25,2045.125,daycycle_pct_level,4.166666666666667,"setup=percentile_extension, rej_count=24, rej_long_share=0.00, wick=0.42, conf=1.58, p_bias=-0.16, wddrb_bias=1.00, breakout=False, first_break=True, target=daycycle_pct_level",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1460079900,2016-04-08 01:45:00+00:00,2016-04-07 21:45:00-04:00,2016-04-07,AS,wddrb_completion,short,2037.5,2042.5,2026.0,prev_wddrb_lo,2.3,"setup=wddrb_completion, rej_count=24, rej_long_share=0.00, wick=0.50, conf=1.67, p_bias=0.16, wddrb_bias=-0.68, breakout=True, first_break=False, target=prev_wddrb_lo",open,0.0,open,0.0,stop,-1.0,open,0.0
1460094000,2016-04-08 05:40:00+00:00,2016-04-08 01:40:00-04:00,2016-04-08,AS,wddrb_completion,short,2043.0,2047.5,2026.0,prev_wddrb_lo,3.7777777777777777,"setup=wddrb_completion, rej_count=27, rej_long_share=0.00, wick=0.44, conf=1.41, p_bias=0.16, wddrb_bias=-0.68, breakout=True, first_break=False, target=prev_wddrb_lo",open,0.0,stop,-1.0,stop,-1.0,open,0.0
1460097900,2016-04-08 06:45:00+00:00,2016-04-08 02:45:00-04:00,2016-04-08,TO,wddrb_completion,short,2042.75,2048.5,2026.0,prev_wddrb_lo,2.9130434782608696,"setup=wddrb_completion, rej_count=30, rej_long_share=0.00, wick=0.47, conf=1.34, p_bias=0.00, wddrb_bias=-0.68, breakout=False, first_break=False, target=prev_wddrb_lo",stop,-1.0,stop,-1.0,stop,-1.0,open,0.0
