archetype,trades,win_rate,total_r,avg_r
cluster_rejection_fade,41,0.17073170731707318,45.96232577983134,1.1210323360934473
wddrb_sigma_distribution,187,0.36363636363636365,203.92610530938933,1.0905139321357717
range_post_break_pullback,28,0.7142857142857143,28.19604174385956,1.0070014908521272
model_forward,104,0.28846153846153844,102.66324955856726,0.987146630370839
