symbol,day_date,session,session_id,next_session_id,entry_ts,direction,entry,exit_ts,exit,exit_reason,prior_range_sd,stop_dist,tp_dist,p_up,p_dn,ev_long,ev_short,pnl_points,pnl_R,equity_points
CME_MINI_ES1!,2025-09-03,TR,CME_MINI_ES1!-20250903-TR,CME_MINI_ES1!-20250904-RR,2025-09-04 09:25:00-04:00,long,6462.75,2025-09-04 09:35:00-04:00,6471.753905402657,tp,6.002603601771485,6.002603601771485,9.003905402657228,0.8878264137957003,0.8186709963974516,1.2195660344892505,1.0466774909936287,8.753905402657438,1.4583514060588625,16.100111390374877
CME_MINI_ES1!,2025-09-04,RR,CME_MINI_ES1!-20250904-RR,CME_MINI_ES1!-20250904-RS,2025-09-04 10:25:00-04:00,long,6469.25,2025-09-04 13:05:00-04:00,6487.783865901853,tp,12.355910601235115,12.355910601235115,18.53386590185267,0.9410725916234395,0.2943550459881396,1.3526814790585988,-0.26411238502965095,18.28386590185255,1.4797667684666533,34.38397729222743
CME_MINI_ES1!,2025-09-04,RS,CME_MINI_ES1!-20250904-RS,CME_MINI_ES1!-20250904-TOUT,2025-09-04 15:55:00-04:00,long,6508.25,2025-09-04 16:55:00-04:00,6512.5,timeout,14.508002717712142,14.508002717712142,21.76200407656821,0.8069294371844336,0.10135046207545781,1.0173235929610838,-0.7466238448113555,4.0,0.27570990148193086,38.38397729222743
CME_MINI_ES1!,2025-09-04,TOUT,CME_MINI_ES1!-20250904-TOUT,CME_MINI_ES1!-20250904-TA,2025-09-04 17:55:00-04:00,long,6512.5,2025-09-04 19:20:00-04:00,6516.75,timeout,15.127533239254902,15.127533239254902,22.691299858882353,0.7891278439874411,0.3920866305051091,0.9728196099686027,-0.01978342373722719,4.0,0.2644185232804696,42.38397729222743
CME_MINI_ES1!,2025-09-04,TA,CME_MINI_ES1!-20250904-TA,CME_MINI_ES1!-20250904-AR,2025-09-04 19:25:00-04:00,long,6516.75,2025-09-04 20:20:00-04:00,6518.5,timeout,5.102082907989638,5.102082907989638,7.653124361984458,0.8539606995128335,0.3313599630824398,1.1349017487820838,-0.1716000922939005,1.5,0.2939975745300151,43.88397729222743
CME_MINI_ES1!,2025-09-04,AR,CME_MINI_ES1!-20250904-AR,CME_MINI_ES1!-20250904-AS,2025-09-04 20:25:00-04:00,long,6518.5,2025-09-05 01:50:00-04:00,6526.25,timeout,6.6117530033855445,6.6117530033855445,9.917629505078317,0.8596376512687868,0.44645559129734436,1.149094128171967,0.11613897824336095,7.5,1.1343436447428736,51.38397729222743
CME_MINI_ES1!,2025-09-04,AS,CME_MINI_ES1!-20250904-AS,CME_MINI_ES1!-20250904-TO,2025-09-05 01:55:00-04:00,long,6526.25,2025-09-05 02:50:00-04:00,6526.5,timeout,7.388523382772621,7.388523382772621,11.08278507415893,0.852254716406906,0.30846666765192077,1.130636791017265,-0.22883333087019808,0.0,0.0,51.38397729222743
CME_MINI_ES1!,2025-09-04,TO,CME_MINI_ES1!-20250904-TO,CME_MINI_ES1!-20250904-OR,2025-09-05 02:55:00-04:00,short,6526.5,2025-09-05 03:30:00-04:00,6519.818635992554,tp,4.454242671630922,4.454242671630922,6.681364007446383,0.41580840664556,0.7898416940398534,0.03952101661390006,0.9746042350996336,6.431364007446064,1.4438737360241798,57.81534129967349
CME_MINI_ES1!,2025-09-04,OR,CME_MINI_ES1!-20250904-OR,CME_MINI_ES1!-20250904-OS,2025-09-05 03:55:00-04:00,short,6523.0,2025-09-05 08:20:00-04:00,6514.5,timeout,12.104865871944957,12.104865871944957,18.157298807917435,0.5190205982831398,0.7727147753725656,0.29755149570784967,0.9317869384314139,8.25,0.6815441069132991,66.06534129967349
CME_MINI_ES1!,2025-09-04,OS,CME_MINI_ES1!-20250904-OS,CME_MINI_ES1!-20250904-TR,2025-09-05 08:25:00-04:00,short,6514.5,2025-09-05 08:30:00-04:00,6522.756100438127,stop,8.256100438127218,8.256100438127218,12.384150657190826,0.718364438365014,0.7706916092537556,0.795911095912535,0.9267290231343889,-8.50610043812685,-1.0302806393736583,57.55924086154664
CME_MINI_ES1!,2025-09-04,TR,CME_MINI_ES1!-20250904-TR,CME_MINI_ES1!-20250905-RR,2025-09-05 09:25:00-04:00,long,6536.25,2025-09-05 09:50:00-04:00,6530.493059744003,stop,5.756940255996332,5.756940255996332,8.635410383994497,0.8765267872559944,0.6628647354159323,1.191316968139986,0.6571618385398307,-6.0069402559965965,-1.04342584582841,51.552300605550045
CME_MINI_ES1!,2025-09-05,RR,CME_MINI_ES1!-20250905-RR,CME_MINI_ES1!-20250905-RS,2025-09-05 10:25:00-04:00,short,6487.0,2025-09-05 10:40:00-04:00,6469.467886607713,tp,11.688075594857827,11.688075594857827,17.53211339228674,0.23326456747338842,0.8966966827588151,-0.41683858131652896,1.2417417068970376,17.2821133922871,1.4786106790659683,68.83441399783715
CME_MINI_ES1!,2025-09-05,TOUT,CME_MINI_ES1!-20250905-TOUT,CME_MINI_ES1!-20250905-TA,2025-09-05 17:55:00-04:00,long,6488.75,2025-09-07 19:20:00-04:00,6501.0,timeout,14.205129858108101,14.205129858108101,21.307694787162152,0.8474633714116867,0.6980383561175874,1.118658428529217,0.7450958902939684,12.0,0.844765244659172,80.83441399783715
CME_MINI_ES1!,2025-09-05,TA,CME_MINI_ES1!-20250905-TA,CME_MINI_ES1!-20250905-AR,2025-09-07 19:25:00-04:00,long,6501.0,2025-09-07 20:20:00-04:00,6505.0,timeout,5.142483727625095,5.142483727625095,7.713725591437642,0.8900406512807528,0.15479917478420824,1.225101628201882,-0.6130020630394795,3.75,0.7292196142216725,84.58441399783715
CME_MINI_ES1!,2025-09-05,AR,CME_MINI_ES1!-20250905-AR,CME_MINI_ES1!-20250905-AS,2025-09-07 20:25:00-04:00,short,6505.0,2025-09-07 22:20:00-04:00,6495.545834251506,tp,6.302777165662768,6.302777165662768,9.454165748494152,0.48337301291994433,0.7673984445157984,0.2084325322998608,0.918496111289496,9.204165748494233,1.4603349454646903,93.78857974633138
CME_MINI_ES1!,2025-09-05,TO,CME_MINI_ES1!-20250905-TO,CME_MINI_ES1!-20250905-OR,2025-09-08 02:55:00-04:00,long,6499.0,2025-09-08 03:40:00-04:00,6505.3846740324,tp,4.256449354933183,4.256449354933183,6.384674032399775,0.9456439012346034,0.41272424974275773,1.3641097530865085,0.0318106243568943,6.134674032399744,1.4412655997632666,99.92325377873112
CME_MINI_ES1!,2025-09-05,OR,CME_MINI_ES1!-20250905-OR,CME_MINI_ES1!-20250905-OS,2025-09-08 03:55:00-04:00,long,6500.75,2025-09-08 08:20:00-04:00,6498.75,timeout,11.498792207106893,11.498792207106893,17.24818831066034,0.8471630287468938,0.8234216739352911,1.1179075718672342,1.0585541848382276,-2.25,-0.19567272453270135,97.67325377873112
CME_MINI_ES1!,2025-09-05,TR,CME_MINI_ES1!-20250905-TR,CME_MINI_ES1!-20250908-RR,2025-09-08 09:25:00-04:00,long,6507.0,2025-09-08 10:15:00-04:00,6496.584466728326,stop,10.415533271673292,10.415533271673292,15.623299907509939,0.9247502492588553,0.6923014073504329,1.3118756231471382,0.7307535183760822,-10.665533271673667,-1.024002611626261,87.00772050705746
CME_MINI_ES1!,2025-09-08,RR,CME_MINI_ES1!-20250908-RR,CME_MINI_ES1!-20250908-RS,2025-09-08 10:25:00-04:00,long,6498.25,2025-09-08 15:50:00-04:00,6503.0,timeout,15.092400589553524,15.092400589553524,22.638600884330287,0.897024648793954,0.8879879724865115,1.2425616219848852,1.2199699312162786,4.5,0.29816330233871186,91.50772050705746
CME_MINI_ES1!,2025-09-08,TOUT,CME_MINI_ES1!-20250908-TOUT,CME_MINI_ES1!-20250908-TA,2025-09-08 17:55:00-04:00,long,6507.0,2025-09-08 19:20:00-04:00,6512.0,timeout,13.544486885814464,13.544486885814464,20.316730328721697,0.902032594091603,0.2385900044204432,1.2550814852290075,-0.403524988948892,4.75,0.3506961939602757,96.25772050705746
CME_MINI_ES1!,2025-09-08,AR,CME_MINI_ES1!-20250908-AR,CME_MINI_ES1!-20250908-AS,2025-09-08 20:25:00-04:00,short,6509.25,2025-09-08 23:35:00-04:00,6515.304299749314,stop,6.054299749314156,6.054299749314156,9.081449623971235,0.8482667085009679,0.8987565346512318,1.1206667712524196,1.2468913366280796,-6.304299749313941,-1.0412929670401776,89.95342075774352
CME_MINI_ES1!,2025-09-08,AS,CME_MINI_ES1!-20250908-AS,CME_MINI_ES1!-20250908-TO,2025-09-09 01:55:00-04:00,long,6512.5,2025-09-09 02:50:00-04:00,6516.5,timeout,6.771346717133628,6.771346717133628,10.157020075700443,0.8340844412557781,0.16034384792671966,1.0852111031394451,-0.5991403801832009,3.75,0.5538041628427216,93.70342075774352
CME_MINI_ES1!,2025-09-08,TO,CME_MINI_ES1!-20250908-TO,CME_MINI_ES1!-20250908-OR,2025-09-09 02:55:00-04:00,long,6516.5,2025-09-09 03:35:00-04:00,6522.565902278684,tp,4.043934852456093,4.043934852456093,6.06590227868414,0.8736891129989502,0.3062247329987786,1.1842227824973754,-0.23443816750305346,5.815902278684007,1.4381790238662486,99.51932303642752
CME_MINI_ES1!,2025-09-08,OR,CME_MINI_ES1!-20250908-OR,CME_MINI_ES1!-20250908-OS,2025-09-09 03:55:00-04:00,short,6514.75,2025-09-09 08:20:00-04:00,6512.5,timeout,10.96715136628054,10.96715136628054,16.45072704942081,0.3809655854193966,0.8812155569590622,-0.047586036451508495,1.2030388923976556,2.0,0.18236276068452686,101.51932303642752
CME_MINI_ES1!,2025-09-08,OS,CME_MINI_ES1!-20250908-OS,CME_MINI_ES1!-20250908-TR,2025-09-09 08:25:00-04:00,short,6512.5,2025-09-09 09:20:00-04:00,6505.25,timeout,7.615623892546642,7.615623892546642,11.423435838819962,0.3937107655022461,0.6541788493963917,-0.015723086244384787,0.6354471234909792,7.0,0.9191630388747074,108.51932303642752
CME_MINI_ES1!,2025-09-08,TR,CME_MINI_ES1!-20250908-TR,CME_MINI_ES1!-20250909-RR,2025-09-09 09:25:00-04:00,short,6505.25,2025-09-09 10:20:00-04:00,6506.5,timeout,9.961859081699377,9.961859081699377,14.942788622549065,0.8216360770118084,0.8837865214318866,1.0540901925295212,1.2094663035797164,-1.5,-0.1505743042235564,107.01932303642752
CME_MINI_ES1!,2025-09-09,RR,CME_MINI_ES1!-20250909-RR,CME_MINI_ES1!-20250909-RS,2025-09-09 10:25:00-04:00,long,6506.5,2025-09-09 10:35:00-04:00,6491.682780287787,stop,14.81721971221322,14.81721971221322,22.22582956831983,0.8990148144244777,0.7821281681559509,1.2475370360611944,0.9553204203898773,-15.067219712213046,-1.01687226111615,91.95210332421448
CME_MINI_ES1!,2025-09-09,RS,CME_MINI_ES1!-20250909-RS,CME_MINI_ES1!-20250909-TOUT,2025-09-09 15:55:00-04:00,long,6521.5,2025-09-09 16:55:00-04:00,6530.25,timeout,13.17120654375224,13.17120654375224,19.75680981562836,0.8718993591583076,0.10943470883762303,1.1797483978957692,-0.7264132279059423,8.5,0.6453471040610151,100.45210332421448
CME_MINI_ES1!,2025-09-09,TOUT,CME_MINI_ES1!-20250909-TOUT,CME_MINI_ES1!-20250909-TA,2025-09-09 17:55:00-04:00,long,6530.25,2025-09-09 19:20:00-04:00,6529.25,timeout,13.118477215151325,13.118477215151325,19.677715822726988,0.8537030153630366,0.24327295702184737,1.1342575384075917,-0.3918176074453816,-1.25,-0.09528544963711941,99.20210332421448
CME_MINI_ES1!,2025-09-09,TA,CME_MINI_ES1!-20250909-TA,CME_MINI_ES1!-20250909-AR,2025-09-09 19:25:00-04:00,short,6529.25,2025-09-09 20:20:00-04:00,6532.5,timeout,5.936213975560211,5.936213975560211,8.904320963340316,0.30645529727025717,0.8204699168543297,-0.23386175682435706,1.0511747921358243,-3.5,-0.5896013880917591,95.70210332421448
CME_MINI_ES1!,2025-09-09,AR,CME_MINI_ES1!-20250909-AR,CME_MINI_ES1!-20250909-AS,2025-09-09 20:25:00-04:00,long,6532.5,2025-09-10 01:50:00-04:00,6538.0,timeout,5.866047337316361,5.866047337316361,8.799071005974541,0.9495147035184741,0.2188827482862023,1.3737867587961852,-0.4527931292844942,5.25,0.8949808445292577,100.95210332421448
CME_MINI_ES1!,2025-09-09,AS,CME_MINI_ES1!-20250909-AS,CME_MINI_ES1!-20250909-TO,2025-09-10 01:55:00-04:00,long,6538.0,2025-09-10 02:50:00-04:00,6539.25,timeout,6.502476218310758,6.502476218310758,9.753714327466136,0.9143481563869017,0.24477575695489706,1.2858703909672542,-0.38806060761275735,1.0,0.15378756744761837,101.95210332421448
CME_MINI_ES1!,2025-09-09,TO,CME_MINI_ES1!-20250909-TO,CME_MINI_ES1!-20250909-OR,2025-09-10 02:55:00-04:00,long,6539.25,2025-09-10 03:50:00-04:00,6542.75,timeout,3.9057916397746224,3.9057916397746224,5.858687459661933,0.8592076209375574,0.33880959286119455,1.1480190523438936,-0.15297601784701365,3.25,0.8320976385180486,105.20210332421448
CME_MINI_ES1!,2025-09-09,OR,CME_MINI_ES1!-20250909-OR,CME_MINI_ES1!-20250909-OS,2025-09-10 03:55:00-04:00,long,6542.75,2025-09-10 04:30:00-04:00,6532.259564240498,stop,10.490435759502198,10.490435759502198,15.735653639253297,0.8803566556421025,0.7727960170865036,1.2008916391052564,0.9319900427162591,-10.740435759502361,-1.023831231202547,94.46166756471212
CME_MINI_ES1!,2025-09-09,OS,CME_MINI_ES1!-20250909-OS,CME_MINI_ES1!-20250909-TR,2025-09-10 08:25:00-04:00,long,6540.75,2025-09-10 08:30:00-04:00,6552.050455039109,tp,7.533636692738894,7.533636692738894,11.300455039108341,0.8863600888660214,0.17752860127738104,1.2159002221650534,-0.5561784968065474,11.050455039108783,1.4668154955971644,105.5121226038209
CME_MINI_ES1!,2025-09-10,RR,CME_MINI_ES1!-20250910-RR,CME_MINI_ES1!-20250910-RS,2025-09-10 10:25:00-04:00,short,6561.5,2025-09-10 12:40:00-04:00,6539.706279248267,tp,14.529147167822426,14.529147167822426,21.793720751733638,0.5694164820744769,0.7311924542676315,0.4235412051861923,0.8279811356690786,21.543720751733417,1.4827932089122275,127.05584335555432
CME_MINI_ES1!,2025-09-10,TOUT,CME_MINI_ES1!-20250910-TOUT,CME_MINI_ES1!-20250910-TA,2025-09-10 17:55:00-04:00,long,6536.75,2025-09-10 19:20:00-04:00,6546.25,timeout,12.646370302113638,12.646370302113638,18.969555453170457,0.8745550927610094,0.658822345300205,1.1863877319025233,0.6470558632505125,9.25,0.7314351690661794,136.30584335555432
CME_MINI_ES1!,2025-09-10,AR,CME_MINI_ES1!-20250910-AR,CME_MINI_ES1!-20250910-AS,2025-09-10 20:25:00-04:00,long,6542.5,2025-09-11 01:50:00-04:00,6541.25,timeout,5.620831788979278,5.620831788979278,8.431247683468918,0.8322245686180827,0.7514519726627614,1.0805614215452068,0.8786299316569036,-1.5,-0.26686441728091537,134.80584335555432
CME_MINI_ES1!,2025-09-10,AS,CME_MINI_ES1!-20250910-AS,CME_MINI_ES1!-20250910-TO,2025-09-11 01:55:00-04:00,long,6541.25,2025-09-11 02:50:00-04:00,6547.25,timeout,6.321704066760189,6.321704066760189,9.482556100140282,0.7562212849229245,0.27173984938687873,0.8905532123073113,-0.32065037653280315,5.75,0.9095648798610749,140.55584335555432
CME_MINI_ES1!,2025-09-10,OR,CME_MINI_ES1!-20250910-OR,CME_MINI_ES1!-20250910-OS,2025-09-11 03:55:00-04:00,long,6549.0,2025-09-11 08:20:00-04:00,6553.75,timeout,10.200278088215198,10.200278088215198,15.300417132322796,0.9584132734660633,0.40141593394680014,1.3960331836651583,0.00353983486700038,4.5,0.44116444287916384,145.05584335555432
CME_MINI_ES1!,2025-09-10,OS,CME_MINI_ES1!-20250910-OS,CME_MINI_ES1!-20250910-TR,2025-09-11 08:25:00-04:00,long,6553.75,2025-09-11 08:30:00-04:00,6546.513053307099,stop,7.236946692901464,7.236946692901464,10.855420039352197,0.8024378453568295,0.6490739415971423,1.0060946133920738,0.6226848539928557,-7.486946692901256,-1.0345449552979311,137.56889666265306
CME_MINI_ES1!,2025-09-10,TR,CME_MINI_ES1!-20250910-TR,CME_MINI_ES1!-20250911-RR,2025-09-11 09:25:00-04:00,long,6555.75,2025-09-11 09:55:00-04:00,6570.621807996236,tp,9.914538664157648,9.914538664157648,14.871807996236473,0.8695725445524382,0.26008998992149773,1.1739313613810953,-0.3497750251962557,14.621807996236384,1.4747845050114263,152.19070465888944
CME_MINI_ES1!,2025-09-11,RR,CME_MINI_ES1!-20250911-RR,CME_MINI_ES1!-20250911-RS,2025-09-11 10:25:00-04:00,long,6576.25,2025-09-11 15:30:00-04:00,6597.253562541223,tp,14.002375027482174,14.002375027482174,21.00356254122326,0.8624163419096914,0.2577691233965213,1.1560408547742287,-0.3555771915086967,20.75356254122289,1.4821458860007892,172.94426720011234
CME_MINI_ES1!,2025-09-11,TOUT,CME_MINI_ES1!-20250911-TOUT,CME_MINI_ES1!-20250911-TA,2025-09-11 17:55:00-04:00,long,6591.75,2025-09-11 19:20:00-04:00,6594.5,timeout,12.262439571407649,12.262439571407649,18.393659357111474,0.8489244608323804,0.30889829480149444,1.1223111520809508,-0.2277542629962639,2.5,0.203874603046302,175.44426720011234
CME_MINI_ES1!,2025-09-11,AR,CME_MINI_ES1!-20250911-AR,CME_MINI_ES1!-20250911-AS,2025-09-11 20:25:00-04:00,short,6592.5,2025-09-12 01:50:00-04:00,6593.5,timeout,5.401973591319998,5.401973591319998,8.102960386979998,0.4724922378392875,0.8693424836771514,0.18123059459821877,1.1733562091928786,-1.25,-0.23139691056774614,174.19426720011234
CME_MINI_ES1!,2025-09-11,AS,CME_MINI_ES1!-20250911-AS,CME_MINI_ES1!-20250911-TO,2025-09-12 01:55:00-04:00,short,6593.5,2025-09-12 02:50:00-04:00,6587.75,timeout,6.131906288037574,6.131906288037574,9.197859432056362,0.4972140872197829,0.5846835987153771,0.24303521804945716,0.4617089967884428,5.5,0.8969478236693982,179.69426720011234
CME_MINI_ES1!,2025-09-11,TO,CME_MINI_ES1!-20250911-TO,CME_MINI_ES1!-20250911-OR,2025-09-12 02:55:00-04:00,short,6587.75,2025-09-12 03:50:00-04:00,6586.5,timeout,3.678391385757256,3.678391385757256,5.517587078635884,0.3944009419830582,0.7375233596935539,-0.013997645042354567,0.8438083992338846,1.0,0.2718579659228225,180.69426720011234
CME_MINI_ES1!,2025-09-11,OR,CME_MINI_ES1!-20250911-OR,CME_MINI_ES1!-20250911-OS,2025-09-12 03:55:00-04:00,short,6586.5,2025-09-12 08:20:00-04:00,6588.5,timeout,9.985858820032776,9.985858820032776,14.978788230049165,0.4173611620471886,0.8701660451363605,0.04340290511797151,1.1754151128409012,-2.25,-0.22531862712561512,178.44426720011234
CME_MINI_ES1!,2025-09-11,OS,CME_MINI_ES1!-20250911-OS,CME_MINI_ES1!-20250911-TR,2025-09-12 08:25:00-04:00,long,6588.5,2025-09-12 09:20:00-04:00,6592.5,timeout,7.069829295233108,7.069829295233108,10.604743942849662,0.9257248481447069,0.18884188330314747,1.3143121203617671,-0.5278952917421313,3.75,0.5304229909099035,182.19426720011234
