timestamp_ny,session,archetype,direction,entry,stop,target,planned_r,bias_score,pred_reward,r_multiple_raw,r_multiple_reward,outcome,year,month
2023-01-04T09:45:00-05:00,RR,frontrun,short,3864.25,3870.5,3846.0060845183734,2.9190264770602514,2,0.0,-1.0,-1.1,stop,2023,2023-01
2023-01-04T09:50:00-05:00,RR,frontrun,short,3865.75,3870.5,3846.0060845183734,4.156613785605594,2,-0.4807498452921203,-1.0,-1.1,stop,2023,2023-01
2023-01-18T09:35:00-05:00,RR,m7,short,4020.75,4028.5,3998.986367043356,2.8082107040830917,3,-0.6952229144532887,-1.0,-1.15,stop,2023,2023-01
2023-01-20T09:50:00-05:00,RR,frontrun,short,3924.25,3931.0,3910.9073005156515,1.9766962199034794,4,-0.9001571921210804,-1.0,-1.2,stop,2023,2023-01
2023-01-24T10:15:00-05:00,RR,frontrun,short,4016.75,4021.25,4006.947060755437,2.1784309432361826,3,-0.9894483890376887,-1.0,-1.15,stop,2023,2023-01
2023-01-26T10:05:00-05:00,RR,frontrun,long,4039.5,4034.125,4052.836840523938,2.481272655616374,2,-0.8321592600796797,2.481272655616374,2.7293999211780116,target,2023,2023-01
2023-01-26T10:15:00-05:00,RR,frontrun,short,4054.25,4067.5,4032.999077673493,1.6038431944533549,2,0.010292592223614429,0.0,0.0,timeout,2023,2023-01
2023-01-26T10:20:00-05:00,RR,frontrun,long,4058.75,4056.75,4062.5318645073166,1.8909322536583204,2,0.3179379616277224,0.0,0.0,no_data,2023,2023-01
2023-01-31T10:05:00-05:00,RR,frontrun,short,4035.25,4046.25,4014.7045874437235,1.8677647778433146,1,-0.043344257531191026,-1.0,-1.05,stop,2023,2023-01
2023-02-07T09:45:00-05:00,RR,frontrun,long,4113.0,4107.5,4122.736115244955,1.7702027718099667,2,0.009690124244378345,-1.0,-1.1,stop,2023,2023-02
2023-02-07T10:20:00-05:00,RR,frontrun,long,4111.25,4107.5,4122.736115244955,3.0629640653212844,1,-0.2804609179965116,0.0,0.0,no_data,2023,2023-02
2023-02-15T09:35:00-05:00,RR,m7,long,4124.5,4119.25,4144.635242211216,3.8352842307077872,3,-0.3749368441351999,-1.0,-1.15,stop,2023,2023-02
2023-02-15T10:00:00-05:00,RR,frontrun,long,4126.5,4119.25,4144.635242211216,2.5014127187883974,3,-0.6592389590919596,-1.0,-1.15,stop,2023,2023-02
2023-02-16T10:20:00-05:00,RR,frontrun,long,4117.75,4103.0,4159.408771520349,2.8243234929049925,2,-0.7884954629355982,0.0,0.0,no_data,2023,2023-02
2023-02-27T09:50:00-05:00,RR,frontrun,short,4008.5,4012.25,3991.222625305611,4.607299918503728,3,-1.1301087231294185,-1.0,-1.15,stop,2023,2023-02
2023-03-01T04:05:00-05:00,OS,post_breakout,long,3986.75,3980.75,3996.8790510295435,1.6881751715905768,3,-0.5703019399448013,-1.0,-1.15,stop,2023,2023-03
2023-03-02T09:35:00-05:00,RR,m7,short,3935.0,3940.0,3926.6444463762714,1.6711107247457222,3,-1.0966752818596643,-1.0,-1.15,stop,2023,2023-03
2023-03-13T10:30:00-04:00,RS,after_formed,long,3842.5,3815.25,3885.098838710572,1.5632601361677865,3,-0.8032516261975456,1.5632601361677865,1.7977491565929542,target,2023,2023-03
2023-03-14T09:50:00-04:00,RR,frontrun,long,3944.25,3935.75,3957.25,1.5294117647058822,1,0.13889696073181668,1.5294117647058822,1.6058823529411765,target,2023,2023-03
2023-03-15T09:35:00-04:00,RR,m7,long,3897.75,3888.25,3953.392926202054,5.857150126531978,3,0.47342507355589486,-1.0,-1.15,stop,2023,2023-03
2023-03-15T09:40:00-04:00,RR,m7,long,3907.25,3888.25,3953.392926202054,2.428575063265989,3,-0.48459387566819856,-1.0,-1.15,stop,2023,2023-03
2023-03-16T09:45:00-04:00,RR,frontrun,long,3905.25,3894.5,3949.6561966753616,4.13080899305689,3,-1.073447549461212,0.5116279069767442,0.5883720930232558,timeout,2023,2023-03
2023-03-16T10:20:00-04:00,RR,frontrun,long,3906.5,3894.5,3949.6561966753616,3.5963497229467976,2,0.056500192505819516,0.0,0.0,no_data,2023,2023-03
2023-03-16T10:30:00-04:00,RS,after_formed,long,3910.75,3894.5,3949.6561966753616,2.3942274877145584,3,0.12290356669092023,2.3942274877145584,2.753361610871742,target,2023,2023-03
2023-03-17T09:35:00-04:00,RR,m7,long,3986.25,3977.0,4009.7162209167304,2.5368887477546416,2,0.8982195517550666,-1.0,-1.1,stop,2023,2023-03
2023-03-17T09:50:00-04:00,RR,frontrun,long,3976.25,3969.25,4009.7162209167304,4.780888702390063,2,0.18717987733736402,-1.0,-1.1,stop,2023,2023-03
2023-03-20T10:05:00-04:00,RR,frontrun,short,3963.25,3966.75,3907.1705611055613,16.02269682698248,3,-2.8296381221661977,-1.0,-1.15,stop,2023,2023-03
2023-03-21T10:10:00-04:00,RR,frontrun,short,4018.25,4028.25,3994.378098774223,2.387190122577704,2,0.8503138587734351,0.6,0.66,timeout,2023,2023-03
2023-03-21T10:15:00-04:00,RR,frontrun,short,4015.5,4028.25,3994.378098774223,1.6566197039825128,3,0.8611533921949818,0.2549019607843137,0.29313725490196074,timeout,2023,2023-03
2023-03-22T09:50:00-04:00,RR,frontrun,short,4032.75,4037.5,4024.810514021875,1.6714707322368525,3,0.6553885517196261,-1.0,-1.15,stop,2023,2023-03
2023-03-22T09:55:00-04:00,RR,frontrun,short,4034.25,4037.5,4024.810514021875,2.9044572240384765,4,0.055683093767543934,-1.0,-1.2,stop,2023,2023-03
2023-03-22T10:05:00-04:00,RR,frontrun,short,4035.0,4037.5,4024.810514021875,4.075794391250019,4,-0.6866341342816215,-1.0,-1.2,stop,2023,2023-03
2023-03-22T12:50:00-04:00,RS,post_breakout,long,4029.5,4027.5,4049.693207342977,10.096603671488538,1,1.1218645350377419,-1.0,-1.05,stop,2023,2023-03
