ts,timestamp,symbol,session,archetype,direction,entry,stop,target,risk,reward,r_multiple,confidence,reasons,horizon,outcome,exit_price,ambiguous,month
1452502800,2016-01-11 04:00:00,ES,OS,wddrb_sigma_distribution,long,1922.75,1931.625,1953.25,8.875,30.5,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,1931.625,False,2016-01
1452502800,2016-01-11 04:00:00,ES,OS,model_forward,long,1922.75,1931.625,1953.25,8.875,30.5,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,1931.625,False,2016-01
1454287800,2016-01-31 19:50:00,ES,AR,wddrb_sigma_distribution,short,1925.75,1912.625,1873.875,13.125,51.875,1.0,0.5,['wddrb_mid_sigma'],session,stop,1912.625,False,2016-01
1451930400,2016-01-04 13:00:00,ES,RS,range_post_break_pullback,short,1994.25,2002.0,1990.625,7.75,3.625,0.4677419354838709,0.55,"['pullback_first_low', 'post_break', 'model_down_bias']",session,target,1990.625,False,2016-01
1453128600,2016-01-18 09:50:00,ES,RR,wddrb_sigma_distribution,long,1870.75,1868.75,1871.5,2.0,0.75,0.375,0.5,['wddrb_mid_sigma'],session,target,1871.5,False,2016-01
1453681800,2016-01-24 19:30:00,ES,AR,wddrb_sigma_distribution,long,1896.25,1892.75,1902.25,3.5,6.0,0.3571428571428571,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",session,timeout,1897.5,False,2016-01
1453681800,2016-01-24 19:30:00,ES,AR,model_forward,long,1896.25,1892.75,1902.25,3.5,6.0,0.3571428571428571,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",session,timeout,1897.5,False,2016-01
1454945400,2016-02-08 10:30:00,ES,RS,wddrb_sigma_distribution,short,1842.25,1844.25,1823.625,2.0,18.625,9.3125,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,target,1823.625,False,2016-02
1456759800,2016-02-29 10:30:00,ES,RS,model_forward,long,1942.5,1940.5,1947.75,2.0,5.25,2.625,0.55,"['model_up_bias', 'model_up_bias']",session,target,1947.75,False,2016-02
1455550200,2016-02-15 10:30:00,ES,RS,range_post_break_pullback,long,1880.75,1878.75,1889.75,2.0,9.0,2.25,0.55,"['pullback_first_high', 'post_break', 'model_up_bias']",session,timeout,1885.25,False,2016-02
1455550200,2016-02-15 10:30:00,ES,RS,wddrb_sigma_distribution,long,1880.75,1878.75,1884.75,2.0,4.0,2.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,1884.75,False,2016-02
1454922000,2016-02-08 04:00:00,ES,OS,wddrb_sigma_distribution,short,1872.0,1885.5,1846.0,13.5,26.0,1.9259259259259256,0.5,['wddrb_mid_sigma'],session,target,1846.0,False,2016-02
1454945400,2016-02-08 10:30:00,ES,RS,model_forward,short,1842.25,1852.5,1823.625,10.25,18.625,1.8170731707317072,0.55,"['model_down_bias', 'model_down_bias']",session,target,1823.625,False,2016-02
1456101000,2016-02-21 19:30:00,ES,AR,wddrb_sigma_distribution,long,1911.5,1907.25,1916.0,4.25,4.5,1.0588235294117647,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",session,target,1916.0,False,2016-02
1456101000,2016-02-21 19:30:00,ES,AR,model_forward,long,1911.5,1907.25,1916.0,4.25,4.5,1.0588235294117647,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",session,target,1916.0,False,2016-02
1456726200,2016-02-29 01:10:00,ES,AS,model_forward,long,1928.75,1952.0,1961.0,23.25,32.25,1.0,0.65,"['model_up_bias', 'model_up_bias']",session,stop,1952.0,False,2016-02
1456757400,2016-02-29 09:50:00,ES,RR,cluster_rejection_fade,short,1947.5,1944.375,1937.625,3.125,9.875,1.0,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']",session,stop,1944.375,False,2016-02
1456761300,2016-02-29 10:55:00,ES,RS,wddrb_sigma_distribution,short,1947.25,1944.5,1937.5,2.75,9.75,1.0,0.65,"['wddrb_mid_sigma', 'cluster_near_darkpool']",session,stop,1944.5,False,2016-02
1456761300,2016-02-29 10:55:00,ES,RS,cluster_rejection_fade,short,1947.25,1944.5,1937.5,2.75,9.75,1.0,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']",session,stop,1944.5,False,2016-02
1454340900,2016-02-01 10:35:00,ES,RS,wddrb_sigma_distribution,short,1919.75,1917.75,1907.25,2.0,12.5,1.0,0.6000000000000001,"['wddrb_mid_sigma', 'model_down_bias']",session,stop,1917.75,False,2016-02
1456740000,2016-02-29 05:00:00,ES,OS,model_forward,long,1936.75,1952.0,1961.0,15.25,24.25,1.0,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",session,stop,1952.0,False,2016-02
1456756200,2016-02-29 09:30:00,ES,RR,wddrb_sigma_distribution,long,1944.5,1942.5,1946.5,2.0,2.0,1.0,0.6,['wddrb_mid_sigma'],session,target,1946.5,False,2016-02
1454317200,2016-02-01 04:00:00,ES,OS,wddrb_sigma_distribution,short,1925.0,1912.625,1873.875,12.375,51.125,1.0,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,stop,1912.625,False,2016-02
1454925300,2016-02-08 04:55:00,ES,OS,model_forward,long,1848.75,1885.5,1905.25,36.75,56.5,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,1885.5,False,2016-02
1454935500,2016-02-08 07:45:00,ES,OS,model_forward,long,1845.25,1885.5,1905.25,40.25,60.0,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,1885.5,False,2016-02
1456705800,2016-02-28 19:30:00,ES,AR,wddrb_sigma_distribution,long,1944.5,1952.0,1961.0,7.5,16.5,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,1952.0,False,2016-02
1456705800,2016-02-28 19:30:00,ES,AR,model_forward,long,1944.5,1952.0,1961.0,7.5,16.5,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,1952.0,False,2016-02
1456709400,2016-02-28 20:30:00,ES,AS,model_forward,long,1942.5,1952.0,1961.0,9.5,18.5,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,1952.0,False,2016-02
1456725900,2016-02-29 01:05:00,ES,AS,model_forward,long,1930.25,1952.0,1961.0,21.75,30.75,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,1952.0,False,2016-02
1456733400,2016-02-29 03:10:00,ES,OR,model_forward,long,1932.5,1952.0,1961.0,19.5,28.5,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,1952.0,False,2016-02
1456742400,2016-02-29 05:40:00,ES,OS,model_forward,long,1933.75,1952.0,1961.0,18.25,27.25,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,1952.0,False,2016-02
1456746000,2016-02-29 06:40:00,ES,OS,wddrb_sigma_distribution,long,1938.75,1952.0,1961.0,13.25,22.25,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,1952.0,False,2016-02
1456746000,2016-02-29 06:40:00,ES,OS,model_forward,long,1938.75,1952.0,1961.0,13.25,22.25,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,1952.0,False,2016-02
1456709400,2016-02-28 20:30:00,ES,AS,wddrb_sigma_distribution,short,1942.5,1952.0,1934.0,9.5,8.5,0.6052631578947368,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,timeout,1936.75,False,2016-02
1454918400,2016-02-08 03:00:00,ES,OR,wddrb_sigma_distribution,short,1879.25,1885.5,1846.0,6.25,33.25,0.4,0.6,['wddrb_mid_sigma'],session,timeout,1876.75,False,2016-02
1454313900,2016-02-01 03:05:00,ES,OR,wddrb_sigma_distribution,long,1922.75,1912.625,1932.0,10.125,9.25,0.3209876543209876,0.65,"['wddrb_mid_sigma', 'cluster_near_darkpool']",session,timeout,1926.0,False,2016-02
1454313600,2016-02-01 03:00:00,ES,OR,wddrb_sigma_distribution,long,1923.5,1912.625,1932.0,10.875,8.5,0.2298850574712643,0.65,"['wddrb_mid_sigma', 'cluster_near_darkpool']",session,timeout,1926.0,False,2016-02
1457380800,2016-03-07 15:00:00,ES,RS,range_post_break_pullback,long,1989.5,1986.0,2023.0,3.5,33.5,2.9285714285714284,0.65,"['pullback_first_high', 'post_break', 'cluster_near_darkpool']",session,timeout,1999.75,False,2016-03
1457337600,2016-03-07 03:00:00,ES,OR,wddrb_sigma_distribution,long,1991.5,1995.75,2007.5,4.25,16.0,1.0,0.65,"['wddrb_mid_sigma', 'cluster_near_darkpool']",session,stop,1995.75,False,2016-03
1457337600,2016-03-07 03:00:00,ES,OR,cluster_rejection_fade,long,1991.5,1995.75,2007.5,4.25,16.0,1.0,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']",session,stop,1995.75,False,2016-03
1457339700,2016-03-07 03:35:00,ES,OR,wddrb_sigma_distribution,long,1989.5,1995.75,2007.5,6.25,18.0,1.0,0.65,"['wddrb_mid_sigma', 'cluster_near_darkpool']",session,stop,1995.75,False,2016-03
1457339700,2016-03-07 03:35:00,ES,OR,cluster_rejection_fade,long,1989.5,1995.75,2007.5,6.25,18.0,1.0,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']",session,stop,1995.75,False,2016-03
1457341200,2016-03-07 04:00:00,ES,OS,wddrb_sigma_distribution,long,1992.25,1995.75,2007.5,3.5,15.25,1.0,0.65,"['wddrb_mid_sigma', 'cluster_near_darkpool']",session,stop,1995.75,False,2016-03
1457344200,2016-03-07 04:50:00,ES,OS,cluster_rejection_fade,long,1989.25,1995.75,2007.5,6.5,18.25,1.0,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']",session,stop,1995.75,False,2016-03
1457380800,2016-03-07 15:00:00,ES,RS,wddrb_sigma_distribution,long,1989.5,1995.25,2004.5,5.75,15.0,1.0,0.65,"['wddrb_mid_sigma', 'cluster_near_darkpool']",session,stop,1995.25,False,2016-03
1457956200,2016-03-14 07:50:00,ES,OS,model_forward,long,2004.75,2013.75,2022.25,9.0,17.5,1.0,0.65,"['model_up_bias', 'model_up_bias']",session,stop,2013.75,False,2016-03
1457966400,2016-03-14 10:40:00,ES,RS,wddrb_sigma_distribution,short,2007.75,2005.375,1998.625,2.375,9.125,1.0,0.65,"['wddrb_mid_sigma', 'model_down_bias']",session,stop,2005.375,False,2016-03
1457314200,2016-03-06 20:30:00,ES,AS,wddrb_sigma_distribution,long,1992.5,1995.75,2007.5,3.25,15.0,1.0,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",session,stop,1995.75,False,2016-03
1457314200,2016-03-06 20:30:00,ES,AS,model_forward,long,1992.5,1995.75,2007.5,3.25,15.0,1.0,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",session,stop,1995.75,False,2016-03
1457928000,2016-03-14 00:00:00,ES,AS,model_forward,long,2008.75,2013.75,2022.25,5.0,13.5,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2013.75,False,2016-03
1457942400,2016-03-14 04:00:00,ES,OR,wddrb_sigma_distribution,long,2008.75,2013.75,2022.25,5.0,13.5,1.0,0.5,['wddrb_mid_sigma'],session,stop,2013.75,False,2016-03
1457915400,2016-03-13 20:30:00,ES,AR,wddrb_sigma_distribution,long,2017.0,2013.75,2022.25,3.25,5.25,0.5384615384615384,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",session,timeout,2018.75,False,2016-03
1457915400,2016-03-13 20:30:00,ES,AR,model_forward,long,2017.0,2013.75,2022.25,3.25,5.25,0.5384615384615384,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",session,timeout,2018.75,False,2016-03
1457946000,2016-03-14 05:00:00,ES,OS,wddrb_sigma_distribution,short,2008.75,2013.75,1996.75,5.0,12.0,0.5,0.65,"['wddrb_mid_sigma', 'model_down_bias']",session,timeout,2006.25,False,2016-03
1459470600,2016-03-31 20:30:00,ES,AS,model_forward,short,2051.0,2059.75,2043.25,8.75,7.75,0.4285714285714285,0.65,"['model_down_bias', 'model_down_bias']",session,timeout,2047.25,False,2016-03
1457962200,2016-03-14 09:30:00,ES,RR,wddrb_sigma_distribution,long,2007.25,2005.25,2008.0,2.0,0.75,0.375,0.6,['wddrb_mid_sigma'],session,target,2008.0,False,2016-03
1457965800,2016-03-14 10:30:00,ES,RS,range_post_break_pullback,short,2006.25,2009.0,2005.375,2.75,0.875,0.3181818181818182,0.65,"['pullback_first_low', 'post_break', 'model_down_bias']",session,target,2005.375,False,2016-03
1457364600,2016-03-07 10:30:00,ES,RS,wddrb_sigma_distribution,long,1993.75,1990.375,1994.75,3.375,1.0,0.2962962962962963,0.5,['wddrb_mid_sigma'],session,target,1994.75,False,2016-03
1457344200,2016-03-07 04:50:00,ES,OS,wddrb_sigma_distribution,short,1989.25,1995.75,1972.25,6.5,17.0,0.2307692307692307,0.55,"['wddrb_mid_sigma', 'cluster_near_darkpool']",session,timeout,1987.75,False,2016-03
1457946000,2016-03-14 05:00:00,ES,OS,model_forward,short,2008.75,2022.25,1996.75,13.5,12.0,0.1851851851851851,0.65,"['model_down_bias', 'model_down_bias']",session,timeout,2006.25,False,2016-03
1457919000,2016-03-13 21:30:00,ES,AS,wddrb_sigma_distribution,long,2017.5,2013.75,2022.25,3.75,4.75,0.1333333333333333,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",session,timeout,2018.0,False,2016-03
1457919000,2016-03-13 21:30:00,ES,AS,model_forward,long,2017.5,2013.75,2022.25,3.75,4.75,0.1333333333333333,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",session,timeout,2018.0,False,2016-03
1457998200,2016-03-14 19:30:00,ES,AR,wddrb_sigma_distribution,long,2009.25,2007.25,2015.0,2.0,5.75,0.125,0.65,"['wddrb_mid_sigma', 'model_up_bias']",session,timeout,2009.5,False,2016-03
1457949000,2016-03-14 05:50:00,ES,OS,wddrb_sigma_distribution,short,2006.5,2013.75,1996.75,7.25,9.75,0.0344827586206896,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,timeout,2006.25,False,2016-03
1457949000,2016-03-14 05:50:00,ES,OS,model_forward,short,2006.5,2022.25,1996.75,15.75,9.75,0.0158730158730158,0.55,"['model_down_bias', 'model_down_bias']",session,timeout,2006.25,False,2016-03
1459468800,2016-03-31 20:00:00,ES,AR,model_forward,short,2051.25,2059.75,2043.25,8.5,8.0,-0.0294117647058823,0.65,"['model_down_bias', 'model_down_bias']",session,timeout,2051.5,False,2016-03
1459468800,2016-03-31 20:00:00,ES,AR,wddrb_sigma_distribution,short,2051.25,2054.25,2043.25,3.0,8.0,-0.0833333333333333,0.65,"['wddrb_mid_sigma', 'model_down_bias']",session,timeout,2051.5,False,2016-03
1460558700,2016-04-13 10:45:00,ES,RS,range_post_break_pullback,long,2067.0,2064.0,2077.0,3.0,10.0,3.3333333333333335,0.6000000000000001,"['pullback_first_high', 'post_break', 'model_up_bias']",session,target,2077.0,False,2016-04
1460039400,2016-04-07 10:30:00,ES,RS,wddrb_sigma_distribution,short,2041.5,2045.375,2034.125,3.875,7.375,1.903225806451613,0.7000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'cluster_near_monthly']",session,target,2034.125,False,2016-04
1460039400,2016-04-07 10:30:00,ES,RS,cluster_rejection_fade,short,2041.5,2045.375,2034.125,3.875,7.375,1.903225806451613,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_down_bias', 'cluster_near_monthly']",session,target,2034.125,False,2016-04
1461076800,2016-04-19 10:40:00,ES,RS,wddrb_sigma_distribution,long,2094.0,2092.0,2097.75,2.0,3.75,1.875,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2097.75,False,2016-04
1461076800,2016-04-19 10:40:00,ES,RS,model_forward,long,2094.0,2092.0,2097.75,2.0,3.75,1.875,0.55,"['model_up_bias', 'model_up_bias']",session,target,2097.75,False,2016-04
1460558700,2016-04-13 10:45:00,ES,RS,wddrb_sigma_distribution,long,2067.0,2065.0,2070.5,2.0,3.5,1.75,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2070.5,False,2016-04
1459517400,2016-04-01 09:30:00,ES,RR,wddrb_sigma_distribution,short,2038.25,2040.25,2035.375,2.0,2.875,1.4375,0.6,['wddrb_mid_sigma'],session,target,2035.375,False,2016-04
1461578100,2016-04-25 05:55:00,ES,OS,model_forward,short,2085.0,2089.0,2068.0,4.0,17.0,1.25,0.65,"['model_down_bias', 'model_down_bias']",session,timeout,2080.0,False,2016-04
1461591600,2016-04-25 09:40:00,ES,RR,wddrb_sigma_distribution,short,2077.5,2079.5,2075.125,2.0,2.375,1.1875,0.55,['wddrb_mid_sigma'],session,target,2075.125,False,2016-04
1459518300,2016-04-01 09:45:00,ES,RR,range_post_break_pullback,long,2040.5,2035.25,2046.25,5.25,5.75,1.0952380952380951,0.5,"['pullback_first_high', 'post_break']",session,target,2046.25,False,2016-04
1460036700,2016-04-07 09:45:00,ES,RR,cluster_rejection_fade,long,2045.75,2047.875,2050.25,2.125,4.5,1.0,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_weekly']",session,stop,2047.875,False,2016-04
1460558100,2016-04-13 10:35:00,ES,RS,wddrb_sigma_distribution,long,2065.0,2067.25,2070.5,2.25,5.5,1.0,0.65,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2067.25,False,2016-04
1460558100,2016-04-13 10:35:00,ES,RS,model_forward,long,2065.0,2067.25,2070.5,2.25,5.5,1.0,0.65,"['model_up_bias', 'model_up_bias']",session,stop,2067.25,False,2016-04
1461578100,2016-04-25 05:55:00,ES,OS,wddrb_sigma_distribution,short,2085.0,2082.0,2068.0,3.0,17.0,1.0,0.65,"['wddrb_mid_sigma', 'model_down_bias']",session,stop,2082.0,False,2016-04
1461604200,2016-04-25 13:10:00,ES,RS,wddrb_sigma_distribution,short,2080.0,2076.25,2065.75,3.75,14.25,1.0,0.65,"['wddrb_mid_sigma', 'model_down_bias']",session,stop,2076.25,False,2016-04
1461571200,2016-04-25 04:00:00,ES,OS,model_forward,long,2076.5,2082.0,2089.0,5.5,12.5,1.0,0.6000000000000001,"['model_up_bias', 'model_up_bias']",session,stop,2082.0,False,2016-04
1459497900,2016-04-01 04:05:00,ES,OS,model_forward,long,2046.0,2054.25,2059.75,8.25,13.75,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2054.25,False,2016-04
1459987200,2016-04-06 20:00:00,ES,AR,wddrb_sigma_distribution,short,2058.25,2047.75,2022.25,10.5,36.0,1.0,0.55,['wddrb_mid_sigma'],session,stop,2047.75,False,2016-04
1460016000,2016-04-07 04:00:00,ES,OS,wddrb_sigma_distribution,short,2055.5,2047.75,2022.25,7.75,33.25,1.0,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,stop,2047.75,False,2016-04
1461542400,2016-04-24 20:00:00,ES,AR,wddrb_sigma_distribution,short,2087.0,2082.0,2068.0,5.0,19.0,1.0,0.55,"['wddrb_mid_sigma', 'cluster_near_darkpool']",session,stop,2082.0,False,2016-04
1461544200,2016-04-24 20:30:00,ES,AS,wddrb_sigma_distribution,short,2087.25,2082.0,2068.0,5.25,19.25,1.0,0.55,"['wddrb_mid_sigma', 'cluster_near_darkpool']",session,stop,2082.0,False,2016-04
1461603000,2016-04-25 12:50:00,ES,RS,wddrb_sigma_distribution,short,2079.0,2076.25,2065.75,2.75,13.25,1.0,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,stop,2076.25,False,2016-04
1461548100,2016-04-24 21:35:00,ES,AS,wddrb_sigma_distribution,short,2084.5,2082.0,2068.0,2.5,16.5,1.0,0.5,['wddrb_mid_sigma'],session,stop,2082.0,False,2016-04
1461603000,2016-04-25 12:50:00,ES,RS,range_post_break_pullback,short,2079.0,2082.0,2076.25,3.0,2.75,0.9166666666666666,0.55,"['pullback_first_low', 'post_break', 'model_down_bias']",session,target,2076.25,False,2016-04
1460554500,2016-04-13 09:35:00,ES,RR,wddrb_sigma_distribution,long,2068.0,2066.0,2069.75,2.0,1.75,0.875,0.5,['wddrb_mid_sigma'],session,target,2069.75,False,2016-04
1460035800,2016-04-07 09:30:00,ES,RR,wddrb_sigma_distribution,long,2047.75,2045.75,2049.0,2.0,1.25,0.625,0.65,"['wddrb_mid_sigma', 'cluster_near_weekly']",session,target,2049.0,False,2016-04
1460035800,2016-04-07 09:30:00,ES,RR,cluster_rejection_fade,long,2047.75,2045.75,2049.0,2.0,1.25,0.625,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_weekly']",session,target,2049.0,False,2016-04
1461072600,2016-04-19 09:30:00,ES,RR,wddrb_sigma_distribution,long,2092.5,2090.5,2093.75,2.0,1.25,0.625,0.55,"['wddrb_mid_sigma', 'cluster_near_weekly']",session,target,2093.75,False,2016-04
1460554200,2016-04-13 09:30:00,ES,RR,wddrb_sigma_distribution,long,2066.75,2064.75,2068.0,2.0,1.25,0.625,0.5,['wddrb_mid_sigma'],session,target,2068.0,False,2016-04
1460036100,2016-04-07 09:35:00,ES,RR,wddrb_sigma_distribution,long,2049.0,2047.0,2049.75,2.0,0.75,0.375,0.65,"['wddrb_mid_sigma', 'cluster_near_monthly']",session,target,2049.75,False,2016-04
1462547400,2016-05-06 11:10:00,ES,RS,range_post_break_pullback,long,2037.75,2033.75,2059.75,4.0,22.0,3.5625,0.5,"['pullback_first_high', 'post_break']",session,timeout,2052.0,False,2016-05
1463578200,2016-05-18 09:30:00,ES,RR,wddrb_sigma_distribution,long,2036.5,2034.5,2040.0,2.0,3.5,1.75,0.6,['wddrb_mid_sigma'],session,target,2040.0,False,2016-05
1463063400,2016-05-12 10:30:00,ES,RS,wddrb_sigma_distribution,short,2059.75,2064.25,2053.25,4.5,6.5,1.4444444444444444,0.5,['wddrb_mid_sigma'],session,target,2053.25,False,2016-05
1464076800,2016-05-24 04:00:00,ES,OS,wddrb_sigma_distribution,long,2050.0,2048.0,2052.75,2.0,2.75,1.375,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2052.75,False,2016-05
1464076800,2016-05-24 04:00:00,ES,OS,model_forward,long,2050.0,2048.0,2052.75,2.0,2.75,1.375,0.55,"['model_up_bias', 'model_up_bias']",session,target,2052.75,False,2016-05
