archetype,horizon,trades,win_rate,stop_rate,timeout_rate,ambiguous_rate,total_r,avg_r
strict_confluence,1h,68,0.04411764705882353,0.5,0.45588235294117646,0.0,-12.963172537542423,-0.1906348902579768
strict_confluence,2h,68,0.04411764705882353,0.5588235294117647,0.39705882352941174,0.0,-15.524273458434948,-0.2282981390946316
strict_confluence,4h,68,0.058823529411764705,0.6029411764705882,0.3382352941176471,0.0,-13.676241597838988,-0.20112119996822042
strict_confluence,session,68,0.07352941176470588,0.6029411764705882,0.3235294117647059,0.0,-14.82774714460191,-0.21805510506767514
