ts,timestamp,symbol,session,archetype,direction,entry,stop,target,risk,reward,r_multiple,confidence,reasons
1547047800,2019-01-09 10:30:00,ES,RS,wddrb_sigma_distribution,short,2577.75,2583.625,2570.375,5.875,7.375,1.2553191489361701,0.5,['wddrb_mid_sigma']
1547049900,2019-01-09 11:05:00,ES,RS,cluster_rejection_fade,long,2581.75,2579.625,2590.25,2.125,8.5,4.0,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_weekly']"
1547049900,2019-01-09 11:05:00,ES,RS,model_forward,long,2581.75,2579.625,2590.25,2.125,8.5,4.0,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']"
1547050800,2019-01-09 11:20:00,ES,RS,range_post_break_pullback,long,2585.5,2569.0,2611.5,16.5,26.0,1.5757575757575757,0.55,"['pullback_first_high', 'post_break', 'model_up_bias']"
1547050800,2019-01-09 11:20:00,ES,RS,model_forward,long,2585.5,2579.625,2590.25,5.875,4.75,0.8085106382978723,0.55,"['model_up_bias', 'model_up_bias']"
1547598600,2019-01-15 19:30:00,ES,AR,range_pre_break_hold,short,2608.75,2609.75,2607.0,1.0,1.75,1.75,0.6,"['near_first_high', 'pre_break']"
1547598600,2019-01-15 19:30:00,ES,AR,wddrb_sigma_distribution,long,2608.75,2599.0,2613.75,9.75,5.0,0.5128205128205128,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1547602200,2019-01-15 20:30:00,ES,AS,wddrb_sigma_distribution,long,2602.75,2599.0,2613.75,3.75,11.0,2.933333333333333,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias']"
1547602200,2019-01-15 20:30:00,ES,AS,model_forward,long,2602.75,2599.0,2613.75,3.75,11.0,2.933333333333333,0.6000000000000001,"['model_up_bias', 'model_up_bias']"
1547605200,2019-01-15 21:20:00,ES,AS,range_post_break_pullback,long,2608.75,2584.25,2643.25,24.5,34.5,1.4081632653061225,0.65,"['pullback_first_high', 'post_break', 'model_up_bias']"
1547605200,2019-01-15 21:20:00,ES,AS,wddrb_sigma_distribution,long,2608.75,2599.0,2613.75,9.75,5.0,0.5128205128205128,0.65,"['wddrb_mid_sigma', 'model_up_bias']"
1547608200,2019-01-15 22:10:00,ES,AS,wddrb_sigma_distribution,long,2610.75,2599.0,2613.75,11.75,3.0,0.2553191489361702,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1547608200,2019-01-15 22:10:00,ES,AS,model_forward,long,2610.75,2599.0,2613.75,11.75,3.0,0.2553191489361702,0.55,"['model_up_bias', 'model_up_bias']"
1547625600,2019-01-16 03:00:00,ES,OR,model_forward,short,2613.5,2615.5,2569.5,2.0,44.0,22.0,0.65,"['model_down_bias', 'model_down_bias']"
1547625600,2019-01-16 03:00:00,ES,OR,wddrb_sigma_distribution,long,2613.5,2599.0,2613.75,14.5,0.25,0.017241379310344827,0.5,['wddrb_mid_sigma']
1547629200,2019-01-16 04:00:00,ES,OS,model_forward,short,2614.75,2616.75,2569.5,2.0,45.25,22.625,0.6000000000000001,"['model_down_bias', 'model_down_bias']"
1547629200,2019-01-16 04:00:00,ES,OS,wddrb_sigma_distribution,long,2614.75,2599.0,2613.75,15.75,1.0,0.06349206349206349,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1547649000,2019-01-16 09:30:00,ES,RR,wddrb_sigma_distribution,long,2616.75,2614.75,2618.0,2.0,1.25,0.625,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1547649000,2019-01-16 09:30:00,ES,RR,model_forward,long,2616.75,2614.75,2618.0,2.0,1.25,0.625,0.55,"['model_up_bias', 'model_up_bias']"
1547649300,2019-01-16 09:35:00,ES,RR,range_post_break_pullback,long,2618.25,2612.75,2625.25,5.5,7.0,1.2727272727272727,0.55,"['pullback_first_high', 'post_break', 'model_up_bias']"
1547649300,2019-01-16 09:35:00,ES,RR,wddrb_sigma_distribution,long,2618.25,2615.875,2619.0,2.375,0.75,0.3157894736842105,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1547652600,2019-01-16 10:30:00,ES,RS,range_post_break_pullback,long,2617.75,2612.75,2635.25,5.0,17.5,3.5,0.65,"['pullback_first_high', 'post_break', 'model_up_bias']"
1547652600,2019-01-16 10:30:00,ES,RS,wddrb_sigma_distribution,long,2617.75,2615.75,2624.0,2.0,6.25,3.125,0.65,"['wddrb_mid_sigma', 'model_up_bias']"
1548203400,2019-01-22 19:30:00,ES,AR,model_forward,long,2634.25,2636.5,2656.5,2.25,22.25,9.88888888888889,0.65,"['model_up_bias', 'model_up_bias']"
1548203400,2019-01-22 19:30:00,ES,AR,range_pre_break_hold,short,2634.25,2635.75,2627.5,1.5,6.75,4.5,0.55,"['near_first_high', 'pre_break', 'model_down_bias']"
1548207000,2019-01-22 20:30:00,ES,AS,model_forward,short,2636.0,2656.5,2596.5,20.5,39.5,1.9268292682926829,0.65,"['model_down_bias', 'model_down_bias']"
1548207000,2019-01-22 20:30:00,ES,AS,wddrb_sigma_distribution,long,2636.0,2634.0,2656.5,2.0,20.5,10.25,0.5,['wddrb_mid_sigma']
1548222300,2019-01-23 00:45:00,ES,AS,wddrb_sigma_distribution,long,2635.0,2633.0,2656.5,2.0,21.5,10.75,0.6,['wddrb_mid_sigma']
1548222300,2019-01-23 00:45:00,ES,AS,model_forward,long,2635.0,2633.0,2656.5,2.0,21.5,10.75,0.6,['model_up_bias']
1548230400,2019-01-23 03:00:00,ES,OR,wddrb_sigma_distribution,long,2629.5,2636.5,2656.5,7.0,27.0,3.857142857142857,0.6,['wddrb_mid_sigma']
1548230400,2019-01-23 03:00:00,ES,OR,model_forward,long,2629.5,2636.5,2656.5,7.0,27.0,3.857142857142857,0.6,['model_up_bias']
1548234000,2019-01-23 04:00:00,ES,OS,wddrb_sigma_distribution,short,2632.75,2636.5,2596.5,3.75,36.25,9.666666666666666,0.65,"['wddrb_mid_sigma', 'model_down_bias']"
1548234000,2019-01-23 04:00:00,ES,OS,model_forward,short,2632.75,2656.5,2596.5,23.75,36.25,1.5263157894736843,0.65,"['model_down_bias', 'model_down_bias']"
1548234600,2019-01-23 04:10:00,ES,OS,wddrb_sigma_distribution,long,2635.5,2633.5,2656.5,2.0,21.0,10.5,0.6,['wddrb_mid_sigma']
1548234600,2019-01-23 04:10:00,ES,OS,model_forward,long,2635.5,2633.5,2656.5,2.0,21.0,10.5,0.6,['model_up_bias']
1548236400,2019-01-23 04:40:00,ES,OS,wddrb_sigma_distribution,long,2637.0,2635.0,2656.5,2.0,19.5,9.75,0.6,['wddrb_mid_sigma']
1548236400,2019-01-23 04:40:00,ES,OS,model_forward,long,2637.0,2635.0,2656.5,2.0,19.5,9.75,0.6,['model_up_bias']
1548253800,2019-01-23 09:30:00,ES,RR,range_pre_break_hold,short,2648.5,2649.75,2646.875,1.25,1.625,1.3,0.6,"['near_first_high', 'pre_break']"
1548253800,2019-01-23 09:30:00,ES,RR,wddrb_sigma_distribution,long,2648.5,2646.5,2648.75,2.0,0.25,0.125,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1548256500,2019-01-23 10:15:00,ES,RR,model_forward,long,2645.0,2649.125,2653.75,4.125,8.75,2.121212121212121,0.65,"['model_up_bias', 'model_up_bias']"
1548256500,2019-01-23 10:15:00,ES,RR,wddrb_sigma_distribution,short,2645.0,2649.125,2639.875,4.125,5.125,1.2424242424242424,0.5,['wddrb_mid_sigma']
1548257400,2019-01-23 10:30:00,ES,RS,model_forward,long,2641.5,2646.25,2653.75,4.75,12.25,2.5789473684210527,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']"
1548257400,2019-01-23 10:30:00,ES,RS,wddrb_sigma_distribution,short,2641.5,2646.25,2631.25,4.75,10.25,2.1578947368421053,0.55,"['wddrb_mid_sigma', 'cluster_near_weekly']"
1548808200,2019-01-29 19:30:00,ES,AR,range_pre_break_hold,short,2643.75,2644.75,2641.25,1.0,2.5,2.5,0.6,"['near_first_high', 'pre_break']"
1548808200,2019-01-29 19:30:00,ES,AR,wddrb_sigma_distribution,long,2643.75,2639.625,2650.0,4.125,6.25,1.5151515151515151,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1548811800,2019-01-29 20:30:00,ES,AS,wddrb_sigma_distribution,short,2639.5,2641.5,2618.875,2.0,20.625,10.3125,0.7000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'cluster_near_weekly']"
1548811800,2019-01-29 20:30:00,ES,AS,cluster_rejection_fade,short,2639.5,2641.5,2618.875,2.0,20.625,10.3125,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_down_bias', 'cluster_near_weekly']"
1548835200,2019-01-30 03:00:00,ES,OR,wddrb_sigma_distribution,long,2640.25,2638.25,2650.0,2.0,9.75,4.875,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']"
1548835200,2019-01-30 03:00:00,ES,OR,cluster_rejection_fade,long,2640.25,2638.25,2650.0,2.0,9.75,4.875,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_weekly']"
1548838800,2019-01-30 04:00:00,ES,OS,wddrb_sigma_distribution,long,2644.75,2639.625,2650.0,5.125,5.25,1.024390243902439,0.65,"['wddrb_mid_sigma', 'model_up_bias']"
1548838800,2019-01-30 04:00:00,ES,OS,model_forward,long,2644.75,2639.625,2650.0,5.125,5.25,1.024390243902439,0.65,"['model_up_bias', 'model_up_bias']"
1548858600,2019-01-30 09:30:00,ES,RR,cluster_rejection_fade,short,2655.0,2657.0,2651.5,2.0,3.5,1.75,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']"
1548858600,2019-01-30 09:30:00,ES,RR,wddrb_sigma_distribution,long,2655.0,2653.0,2656.75,2.0,1.75,0.875,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']"
1548858900,2019-01-30 09:35:00,ES,RR,range_pre_break_hold,short,2656.25,2657.75,2656.0,1.5,0.25,0.16666666666666666,0.65,"['near_first_high', 'pre_break', 'cluster_near_darkpool']"
1548858900,2019-01-30 09:35:00,ES,RR,cluster_rejection_fade,short,2656.25,2658.25,2651.5,2.0,4.75,2.375,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']"
1548859200,2019-01-30 09:40:00,ES,RR,model_forward,long,2653.0,2651.0,2656.75,2.0,3.75,1.875,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']"
1548859200,2019-01-30 09:40:00,ES,RR,range_post_break_pullback,short,2653.0,2657.75,2652.0,4.75,1.0,0.21052631578947367,0.55,"['pullback_first_low', 'post_break', 'cluster_near_darkpool']"
1548862200,2019-01-30 10:30:00,ES,RS,model_forward,long,2652.25,2650.25,2656.75,2.0,4.5,2.25,0.55,"['model_up_bias', 'model_up_bias']"
1548862200,2019-01-30 10:30:00,ES,RS,range_post_break_pullback,short,2652.25,2657.75,2651.625,5.5,0.625,0.11363636363636363,0.5,"['pullback_first_low', 'post_break']"
1548864000,2019-01-30 11:00:00,ES,RS,wddrb_sigma_distribution,long,2657.25,2652.25,2658.0,5.0,0.75,0.15,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1548864000,2019-01-30 11:00:00,ES,RS,model_forward,long,2657.25,2652.25,2658.0,5.0,0.75,0.15,0.55,"['model_up_bias', 'model_up_bias']"
1549413000,2019-02-05 19:30:00,ES,AR,range_pre_break_hold,long,2732.5,2730.5,2733.5,2.0,1.0,0.5,0.7000000000000001,"['near_first_low', 'pre_break', 'model_up_bias', 'cluster_near_weekly']"
1549413000,2019-02-05 19:30:00,ES,AR,wddrb_sigma_distribution,long,2732.5,2730.0,2737.75,2.5,5.25,2.1,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']"
1549416600,2019-02-05 20:30:00,ES,AS,range_post_break_pullback,long,2732.5,2722.25,2753.25,10.25,20.75,2.024390243902439,0.7000000000000001,"['pullback_first_high', 'post_break', 'model_up_bias', 'cluster_near_weekly']"
1549416600,2019-02-05 20:30:00,ES,AS,wddrb_sigma_distribution,long,2732.5,2730.0,2737.75,2.5,5.25,2.1,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']"
1549440000,2019-02-06 03:00:00,ES,OR,wddrb_sigma_distribution,long,2727.0,2730.0,2737.75,3.0,10.75,3.5833333333333335,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']"
1549440000,2019-02-06 03:00:00,ES,OR,cluster_rejection_fade,long,2727.0,2730.0,2737.75,3.0,10.75,3.5833333333333335,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_weekly']"
1549443600,2019-02-06 04:00:00,ES,OS,cluster_rejection_fade,long,2726.25,2730.0,2737.75,3.75,11.5,3.066666666666667,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_weekly']"
1549443600,2019-02-06 04:00:00,ES,OS,model_forward,long,2726.25,2730.0,2737.75,3.75,11.5,3.066666666666667,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']"
1549463400,2019-02-06 09:30:00,ES,RR,wddrb_sigma_distribution,long,2735.0,2733.0,2736.5,2.0,1.5,0.75,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1549463400,2019-02-06 09:30:00,ES,RR,model_forward,long,2735.0,2733.0,2736.5,2.0,1.5,0.75,0.55,"['model_up_bias', 'model_up_bias']"
1549463700,2019-02-06 09:35:00,ES,RR,range_post_break_pullback,short,2729.75,2737.5,2729.5,7.75,0.25,0.03225806451612903,0.65,"['pullback_first_low', 'post_break', 'cluster_near_weekly']"
1549463700,2019-02-06 09:35:00,ES,RR,cluster_rejection_fade,short,2729.75,2733.0,2726.0,3.25,3.75,1.1538461538461537,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_weekly']"
1549467000,2019-02-06 10:30:00,ES,RS,model_forward,long,2728.0,2726.0,2736.5,2.0,8.5,4.25,0.65,"['model_up_bias', 'model_up_bias']"
1549467000,2019-02-06 10:30:00,ES,RS,wddrb_sigma_distribution,short,2728.0,2730.0,2715.125,2.0,12.875,6.4375,0.5,['wddrb_mid_sigma']
1549467600,2019-02-06 10:40:00,ES,RS,model_forward,long,2730.5,2728.5,2736.5,2.0,6.0,3.0,0.65,"['model_up_bias', 'model_up_bias']"
1549467600,2019-02-06 10:40:00,ES,RS,range_post_break_pullback,short,2730.5,2737.5,2729.375,7.0,1.125,0.16071428571428573,0.5,"['pullback_first_low', 'post_break']"
1550017800,2019-02-12 19:30:00,ES,AR,range_pre_break_hold,long,2751.0,2749.25,2755.75,1.75,4.75,2.7142857142857144,0.55,"['near_first_low', 'pre_break', 'model_up_bias']"
1550017800,2019-02-12 19:30:00,ES,AR,wddrb_sigma_distribution,long,2751.0,2737.0,2748.0,14.0,3.0,0.21428571428571427,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1550021400,2019-02-12 20:30:00,ES,AS,model_forward,short,2752.25,2748.0,2715.0,4.25,37.25,8.764705882352942,0.65,"['model_down_bias', 'model_down_bias']"
1550021400,2019-02-12 20:30:00,ES,AS,range_post_break_pullback,long,2752.25,2726.0,2770.0,26.25,17.75,0.6761904761904762,0.55,"['pullback_first_high', 'post_break', 'model_up_bias']"
1550044800,2019-02-13 03:00:00,ES,OR,wddrb_sigma_distribution,long,2752.25,2737.0,2748.0,15.25,4.25,0.2786885245901639,0.6,['wddrb_mid_sigma']
1550044800,2019-02-13 03:00:00,ES,OR,model_forward,short,2752.25,2748.0,2715.0,4.25,37.25,8.764705882352942,0.55,"['model_down_bias', 'model_down_bias']"
1550048400,2019-02-13 04:00:00,ES,OS,wddrb_sigma_distribution,short,2751.25,2737.0,2715.0,14.25,36.25,2.543859649122807,0.55,"['wddrb_mid_sigma', 'model_down_bias']"
1550048400,2019-02-13 04:00:00,ES,OS,model_forward,short,2751.25,2748.0,2715.0,3.25,36.25,11.153846153846153,0.55,"['model_down_bias', 'model_down_bias']"
1550068200,2019-02-13 09:30:00,ES,RR,wddrb_sigma_distribution,long,2756.25,2754.25,2756.5,2.0,0.25,0.125,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1550068200,2019-02-13 09:30:00,ES,RR,model_forward,long,2756.25,2754.25,2756.5,2.0,0.25,0.125,0.55,"['model_up_bias', 'model_up_bias']"
1550071800,2019-02-13 10:30:00,ES,RS,range_post_break_pullback,long,2757.25,2752.0,2772.0,5.25,14.75,2.8095238095238093,0.55,"['pullback_first_high', 'post_break', 'model_up_bias']"
1550071800,2019-02-13 10:30:00,ES,RS,wddrb_sigma_distribution,long,2757.25,2755.25,2762.0,2.0,4.75,2.375,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1550075100,2019-02-13 11:25:00,ES,RS,wddrb_sigma_distribution,long,2752.25,2757.0,2762.0,4.75,9.75,2.0526315789473686,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1550075100,2019-02-13 11:25:00,ES,RS,model_forward,long,2752.25,2757.0,2762.0,4.75,9.75,2.0526315789473686,0.55,"['model_up_bias', 'model_up_bias']"
1550622600,2019-02-19 19:30:00,ES,AR,range_pre_break_hold,long,2777.75,2776.25,2778.25,1.5,0.5,0.3333333333333333,0.6000000000000001,"['near_first_low', 'pre_break', 'model_up_bias', 'cluster_near_darkpool']"
1550622600,2019-02-19 19:30:00,ES,AR,wddrb_sigma_distribution,long,2777.75,2775.75,2787.5,2.0,9.75,4.875,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']"
1550626200,2019-02-19 20:30:00,ES,AS,wddrb_sigma_distribution,long,2779.5,2776.75,2787.5,2.75,8.0,2.909090909090909,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1550626200,2019-02-19 20:30:00,ES,AS,model_forward,long,2779.5,2776.75,2787.5,2.75,8.0,2.909090909090909,0.55,"['model_up_bias', 'model_up_bias']"
1550649600,2019-02-20 03:00:00,ES,OR,wddrb_sigma_distribution,long,2778.25,2776.25,2787.5,2.0,9.25,4.625,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']"
1550649600,2019-02-20 03:00:00,ES,OR,model_forward,long,2778.25,2776.25,2787.5,2.0,9.25,4.625,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']"
1550653200,2019-02-20 04:00:00,ES,OS,cluster_rejection_fade,short,2779.0,2776.75,2755.25,2.25,23.75,10.555555555555555,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']"
1550653200,2019-02-20 04:00:00,ES,OS,wddrb_sigma_distribution,long,2779.0,2776.75,2787.5,2.25,8.5,3.7777777777777777,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']"
1550673000,2019-02-20 09:30:00,ES,RR,range_pre_break_hold,long,2780.0,2778.0,2780.125,2.0,0.125,0.0625,0.65,"['near_first_low', 'pre_break', 'model_up_bias']"
1550673000,2019-02-20 09:30:00,ES,RR,wddrb_sigma_distribution,long,2780.0,2778.0,2781.25,2.0,1.25,0.625,0.65,"['wddrb_mid_sigma', 'model_up_bias']"
1550673300,2019-02-20 09:35:00,ES,RR,range_pre_break_hold,short,2780.25,2782.25,2779.0,2.0,1.25,0.625,0.6,"['near_first_high', 'pre_break']"
1550673300,2019-02-20 09:35:00,ES,RR,wddrb_sigma_distribution,long,2780.25,2778.25,2781.5,2.0,1.25,0.625,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1550676600,2019-02-20 10:30:00,ES,RS,wddrb_sigma_distribution,long,2783.75,2781.0,2784.25,2.75,0.5,0.18181818181818182,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1550676600,2019-02-20 10:30:00,ES,RS,model_forward,long,2783.75,2781.0,2784.25,2.75,0.5,0.18181818181818182,0.55,"['model_up_bias', 'model_up_bias']"
1550679600,2019-02-20 11:20:00,ES,RS,wddrb_sigma_distribution,long,2781.5,2779.5,2785.5,2.0,4.0,2.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1550679600,2019-02-20 11:20:00,ES,RS,model_forward,long,2781.5,2779.5,2785.5,2.0,4.0,2.0,0.55,"['model_up_bias', 'model_up_bias']"
1550684100,2019-02-20 12:35:00,ES,RS,wddrb_sigma_distribution,long,2779.75,2777.75,2786.75,2.0,7.0,3.5,0.65,"['wddrb_mid_sigma', 'model_up_bias']"
1550684100,2019-02-20 12:35:00,ES,RS,model_forward,long,2779.75,2777.75,2786.75,2.0,7.0,3.5,0.65,"['model_up_bias', 'model_up_bias']"
1551227400,2019-02-26 19:30:00,ES,AR,range_pre_break_hold,long,2790.5,2789.25,2791.25,1.25,0.75,0.6,0.6000000000000001,"['near_first_low', 'pre_break', 'model_up_bias', 'cluster_near_weekly']"
1551227400,2019-02-26 19:30:00,ES,AR,wddrb_sigma_distribution,long,2790.5,2796.5,2803.5,6.0,13.0,2.1666666666666665,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']"
1551239100,2019-02-26 22:45:00,ES,AS,wddrb_sigma_distribution,long,2790.75,2796.5,2803.5,5.75,12.75,2.217391304347826,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']"
1551239100,2019-02-26 22:45:00,ES,AS,cluster_rejection_fade,long,2790.75,2796.5,2803.5,5.75,12.75,2.217391304347826,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_weekly']"
1551239700,2019-02-26 22:55:00,ES,AS,cluster_rejection_fade,short,2791.5,2796.5,2782.5,5.0,9.0,1.8,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_weekly']"
1551239700,2019-02-26 22:55:00,ES,AS,wddrb_sigma_distribution,long,2791.5,2796.5,2803.5,5.0,12.0,2.4,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']"
1551245100,2019-02-27 00:25:00,ES,AS,wddrb_sigma_distribution,long,2792.75,2796.5,2803.5,3.75,10.75,2.8666666666666667,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1551245100,2019-02-27 00:25:00,ES,AS,model_forward,long,2792.75,2796.5,2803.5,3.75,10.75,2.8666666666666667,0.55,"['model_up_bias', 'model_up_bias']"
1551254700,2019-02-27 03:05:00,ES,OR,model_forward,short,2786.25,2803.5,2782.5,17.25,3.75,0.21739130434782608,0.6000000000000001,"['model_down_bias', 'model_down_bias']"
1551254700,2019-02-27 03:05:00,ES,OR,wddrb_sigma_distribution,long,2786.25,2796.5,2803.5,10.25,17.25,1.6829268292682926,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1551255300,2019-02-27 03:15:00,ES,OR,model_forward,long,2785.0,2796.5,2803.5,11.5,18.5,1.608695652173913,0.6000000000000001,"['model_up_bias', 'model_up_bias']"
