ts,timestamp,symbol,session,archetype,direction,entry,stop,target,risk,reward,r_multiple,confidence,reasons,horizon,outcome,exit_price,ambiguous
1514853000,2018-01-01 19:30:00,ES,AR,range_pre_break_hold,short,2680.5,2681.75,2674.25,1.25,6.25,-1.0,0.55,"['near_first_high', 'pre_break', 'model_down_bias']",1h,stop,2681.75,False
1514853000,2018-01-01 19:30:00,ES,AR,range_pre_break_hold,short,2680.5,2681.75,2674.25,1.25,6.25,-1.0,0.55,"['near_first_high', 'pre_break', 'model_down_bias']",2h,stop,2681.75,False
1514853000,2018-01-01 19:30:00,ES,AR,range_pre_break_hold,short,2680.5,2681.75,2674.25,1.25,6.25,-1.0,0.55,"['near_first_high', 'pre_break', 'model_down_bias']",4h,stop,2681.75,False
1514853000,2018-01-01 19:30:00,ES,AR,range_pre_break_hold,short,2680.5,2681.75,2674.25,1.25,6.25,-1.0,0.55,"['near_first_high', 'pre_break', 'model_down_bias']",session,stop,2681.75,False
1514853000,2018-01-01 19:30:00,ES,AR,wddrb_sigma_distribution,short,2680.5,2684.125,2664.375,3.625,16.125,0.20689655172413793,0.55,"['wddrb_mid_sigma', 'model_down_bias']",1h,timeout,2679.75,False
1514853000,2018-01-01 19:30:00,ES,AR,wddrb_sigma_distribution,short,2680.5,2684.125,2664.375,3.625,16.125,0.5517241379310345,0.55,"['wddrb_mid_sigma', 'model_down_bias']",2h,timeout,2678.5,False
1514853000,2018-01-01 19:30:00,ES,AR,wddrb_sigma_distribution,short,2680.5,2684.125,2664.375,3.625,16.125,0.4827586206896552,0.55,"['wddrb_mid_sigma', 'model_down_bias']",4h,timeout,2678.75,False
1514853000,2018-01-01 19:30:00,ES,AR,wddrb_sigma_distribution,short,2680.5,2684.125,2664.375,3.625,16.125,0.20689655172413793,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,timeout,2679.75,False
1514856600,2018-01-01 20:30:00,ES,AS,range_post_break_pullback,long,2679.75,2674.25,2713.75,5.5,34.0,-0.22727272727272727,0.6,"['pullback_first_high', 'post_break']",1h,timeout,2678.5,False
1514856600,2018-01-01 20:30:00,ES,AS,range_post_break_pullback,long,2679.75,2674.25,2713.75,5.5,34.0,-0.13636363636363635,0.6,"['pullback_first_high', 'post_break']",2h,timeout,2679.0,False
1514856600,2018-01-01 20:30:00,ES,AS,range_post_break_pullback,long,2679.75,2674.25,2713.75,5.5,34.0,0.045454545454545456,0.6,"['pullback_first_high', 'post_break']",4h,timeout,2680.0,False
1514856600,2018-01-01 20:30:00,ES,AS,range_post_break_pullback,long,2679.75,2674.25,2713.75,5.5,34.0,-0.09090909090909091,0.6,"['pullback_first_high', 'post_break']",session,timeout,2679.25,False
1514856600,2018-01-01 20:30:00,ES,AS,wddrb_sigma_distribution,short,2679.75,2684.125,2664.375,4.375,15.375,0.2857142857142857,0.55,"['wddrb_mid_sigma', 'model_down_bias']",1h,timeout,2678.5,False
1514856600,2018-01-01 20:30:00,ES,AS,wddrb_sigma_distribution,short,2679.75,2684.125,2664.375,4.375,15.375,0.17142857142857143,0.55,"['wddrb_mid_sigma', 'model_down_bias']",2h,timeout,2679.0,False
1514856600,2018-01-01 20:30:00,ES,AS,wddrb_sigma_distribution,short,2679.75,2684.125,2664.375,4.375,15.375,-0.05714285714285714,0.55,"['wddrb_mid_sigma', 'model_down_bias']",4h,timeout,2680.0,False
1514856600,2018-01-01 20:30:00,ES,AS,wddrb_sigma_distribution,short,2679.75,2684.125,2664.375,4.375,15.375,0.11428571428571428,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,timeout,2679.25,False
1514880000,2018-01-02 03:00:00,ES,OR,wddrb_sigma_distribution,short,2679.25,2684.125,2664.375,4.875,14.875,0.2564102564102564,0.6,['wddrb_mid_sigma'],1h,timeout,2678.0,False
1514880000,2018-01-02 03:00:00,ES,OR,wddrb_sigma_distribution,short,2679.25,2684.125,2664.375,4.875,14.875,0.46153846153846156,0.6,['wddrb_mid_sigma'],2h,timeout,2677.0,False
1514880000,2018-01-02 03:00:00,ES,OR,wddrb_sigma_distribution,short,2679.25,2684.125,2664.375,4.875,14.875,-0.5128205128205128,0.6,['wddrb_mid_sigma'],4h,timeout,2681.75,False
1514880000,2018-01-02 03:00:00,ES,OR,wddrb_sigma_distribution,short,2679.25,2684.125,2664.375,4.875,14.875,0.20512820512820512,0.6,['wddrb_mid_sigma'],session,timeout,2678.25,False
1514880000,2018-01-02 03:00:00,ES,OR,model_forward,short,2679.25,2694.0,2664.375,14.75,14.875,0.0847457627118644,0.6,['model_down_bias'],1h,timeout,2678.0,False
1514880000,2018-01-02 03:00:00,ES,OR,model_forward,short,2679.25,2694.0,2664.375,14.75,14.875,0.15254237288135594,0.6,['model_down_bias'],2h,timeout,2677.0,False
1514880000,2018-01-02 03:00:00,ES,OR,model_forward,short,2679.25,2694.0,2664.375,14.75,14.875,-0.1694915254237288,0.6,['model_down_bias'],4h,timeout,2681.75,False
1514880000,2018-01-02 03:00:00,ES,OR,model_forward,short,2679.25,2694.0,2664.375,14.75,14.875,0.06779661016949153,0.6,['model_down_bias'],session,timeout,2678.25,False
1514883600,2018-01-02 04:00:00,ES,OS,model_forward,long,2678.0,2684.125,2694.0,6.125,16.0,1.0,0.65,"['model_up_bias', 'model_up_bias']",1h,stop,2684.125,False
1514883600,2018-01-02 04:00:00,ES,OS,model_forward,long,2678.0,2684.125,2694.0,6.125,16.0,1.0,0.65,"['model_up_bias', 'model_up_bias']",2h,stop,2684.125,False
1514883600,2018-01-02 04:00:00,ES,OS,model_forward,long,2678.0,2684.125,2694.0,6.125,16.0,1.0,0.65,"['model_up_bias', 'model_up_bias']",4h,stop,2684.125,False
1514883600,2018-01-02 04:00:00,ES,OS,model_forward,long,2678.0,2684.125,2694.0,6.125,16.0,1.0,0.65,"['model_up_bias', 'model_up_bias']",session,stop,2684.125,False
1514883600,2018-01-02 04:00:00,ES,OS,wddrb_sigma_distribution,short,2678.0,2684.125,2664.375,6.125,13.625,0.16326530612244897,0.55,"['wddrb_mid_sigma', 'model_down_bias']",1h,timeout,2677.0,False
1514883600,2018-01-02 04:00:00,ES,OS,wddrb_sigma_distribution,short,2678.0,2684.125,2664.375,6.125,13.625,-0.24489795918367346,0.55,"['wddrb_mid_sigma', 'model_down_bias']",2h,timeout,2679.5,False
1514883600,2018-01-02 04:00:00,ES,OS,wddrb_sigma_distribution,short,2678.0,2684.125,2664.375,6.125,13.625,-1.0,0.55,"['wddrb_mid_sigma', 'model_down_bias']",4h,stop,2684.125,False
1514883600,2018-01-02 04:00:00,ES,OS,wddrb_sigma_distribution,short,2678.0,2684.125,2664.375,6.125,13.625,-1.0,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,stop,2684.125,False
1514903400,2018-01-02 09:30:00,ES,RR,range_pre_break_hold,long,2682.75,2681.5,2684.5,1.25,1.75,1.4,0.6000000000000001,"['near_first_low', 'pre_break', 'model_up_bias', 'cluster_near_weekly']",1h,target,2684.5,False
1514903400,2018-01-02 09:30:00,ES,RR,range_pre_break_hold,long,2682.75,2681.5,2684.5,1.25,1.75,1.4,0.6000000000000001,"['near_first_low', 'pre_break', 'model_up_bias', 'cluster_near_weekly']",2h,target,2684.5,False
1514903400,2018-01-02 09:30:00,ES,RR,range_pre_break_hold,long,2682.75,2681.5,2684.5,1.25,1.75,1.4,0.6000000000000001,"['near_first_low', 'pre_break', 'model_up_bias', 'cluster_near_weekly']",4h,target,2684.5,False
1514903400,2018-01-02 09:30:00,ES,RR,range_pre_break_hold,long,2682.75,2681.5,2684.5,1.25,1.75,1.4,0.6000000000000001,"['near_first_low', 'pre_break', 'model_up_bias', 'cluster_near_weekly']",session,target,2684.5,False
1514903400,2018-01-02 09:30:00,ES,RR,wddrb_sigma_distribution,long,2682.75,2684.875,2687.25,2.125,4.5,1.0,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",1h,stop,2684.875,False
1514903400,2018-01-02 09:30:00,ES,RR,wddrb_sigma_distribution,long,2682.75,2684.875,2687.25,2.125,4.5,1.0,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",2h,stop,2684.875,False
1514903400,2018-01-02 09:30:00,ES,RR,wddrb_sigma_distribution,long,2682.75,2684.875,2687.25,2.125,4.5,1.0,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",4h,stop,2684.875,False
1514903400,2018-01-02 09:30:00,ES,RR,wddrb_sigma_distribution,long,2682.75,2684.875,2687.25,2.125,4.5,1.0,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",session,stop,2684.875,False
1514904900,2018-01-02 09:55:00,ES,RR,cluster_rejection_fade,short,2687.5,2684.75,2678.75,2.75,8.75,1.0,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']",1h,stop,2684.75,False
1514904900,2018-01-02 09:55:00,ES,RR,cluster_rejection_fade,short,2687.5,2684.75,2678.75,2.75,8.75,1.0,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']",2h,stop,2684.75,False
1514904900,2018-01-02 09:55:00,ES,RR,cluster_rejection_fade,short,2687.5,2684.75,2678.75,2.75,8.75,1.0,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']",4h,stop,2684.75,False
1514904900,2018-01-02 09:55:00,ES,RR,cluster_rejection_fade,short,2687.5,2684.75,2678.75,2.75,8.75,1.0,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']",session,stop,2684.75,False
1514904900,2018-01-02 09:55:00,ES,RR,range_post_break_pullback,long,2687.5,2681.75,2693.75,5.75,6.25,0.5652173913043478,0.6000000000000001,"['pullback_first_high', 'post_break', 'model_up_bias', 'cluster_near_darkpool']",1h,timeout,2690.75,False
1514904900,2018-01-02 09:55:00,ES,RR,range_post_break_pullback,long,2687.5,2681.75,2693.75,5.75,6.25,0.30434782608695654,0.6000000000000001,"['pullback_first_high', 'post_break', 'model_up_bias', 'cluster_near_darkpool']",2h,timeout,2689.25,False
1514904900,2018-01-02 09:55:00,ES,RR,range_post_break_pullback,long,2687.5,2681.75,2693.75,5.75,6.25,0.5652173913043478,0.6000000000000001,"['pullback_first_high', 'post_break', 'model_up_bias', 'cluster_near_darkpool']",4h,timeout,2690.75,False
1514904900,2018-01-02 09:55:00,ES,RR,range_post_break_pullback,long,2687.5,2681.75,2693.75,5.75,6.25,0.782608695652174,0.6000000000000001,"['pullback_first_high', 'post_break', 'model_up_bias', 'cluster_near_darkpool']",session,timeout,2692.0,False
1514907000,2018-01-02 10:30:00,ES,RS,wddrb_sigma_distribution,long,2691.5,2687.0,2692.25,4.5,0.75,0.16666666666666666,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",1h,target,2692.25,False
1514907000,2018-01-02 10:30:00,ES,RS,wddrb_sigma_distribution,long,2691.5,2687.0,2692.25,4.5,0.75,0.16666666666666666,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",2h,target,2692.25,False
1514907000,2018-01-02 10:30:00,ES,RS,wddrb_sigma_distribution,long,2691.5,2687.0,2692.25,4.5,0.75,0.16666666666666666,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",4h,target,2692.25,False
1514907000,2018-01-02 10:30:00,ES,RS,wddrb_sigma_distribution,long,2691.5,2687.0,2692.25,4.5,0.75,0.16666666666666666,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",session,target,2692.25,False
1514907000,2018-01-02 10:30:00,ES,RS,model_forward,long,2691.5,2687.0,2692.25,4.5,0.75,0.16666666666666666,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",1h,target,2692.25,False
1514907000,2018-01-02 10:30:00,ES,RS,model_forward,long,2691.5,2687.0,2692.25,4.5,0.75,0.16666666666666666,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",2h,target,2692.25,False
1514907000,2018-01-02 10:30:00,ES,RS,model_forward,long,2691.5,2687.0,2692.25,4.5,0.75,0.16666666666666666,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",4h,target,2692.25,False
1514907000,2018-01-02 10:30:00,ES,RS,model_forward,long,2691.5,2687.0,2692.25,4.5,0.75,0.16666666666666666,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",session,target,2692.25,False
1514911200,2018-01-02 11:40:00,ES,RS,range_post_break_pullback,long,2688.25,2681.75,2702.75,6.5,14.5,0.07692307692307693,0.65,"['pullback_first_high', 'post_break', 'model_up_bias']",1h,timeout,2688.75,False
1514911200,2018-01-02 11:40:00,ES,RS,range_post_break_pullback,long,2688.25,2681.75,2702.75,6.5,14.5,0.4230769230769231,0.65,"['pullback_first_high', 'post_break', 'model_up_bias']",2h,timeout,2691.0,False
1514911200,2018-01-02 11:40:00,ES,RS,range_post_break_pullback,long,2688.25,2681.75,2702.75,6.5,14.5,0.8461538461538461,0.65,"['pullback_first_high', 'post_break', 'model_up_bias']",4h,timeout,2693.75,False
1514911200,2018-01-02 11:40:00,ES,RS,range_post_break_pullback,long,2688.25,2681.75,2702.75,6.5,14.5,1.1538461538461537,0.65,"['pullback_first_high', 'post_break', 'model_up_bias']",session,timeout,2695.75,False
1514911200,2018-01-02 11:40:00,ES,RS,wddrb_sigma_distribution,long,2688.25,2686.25,2692.25,2.0,4.0,0.25,0.65,"['wddrb_mid_sigma', 'model_up_bias']",1h,timeout,2688.75,False
1514911200,2018-01-02 11:40:00,ES,RS,wddrb_sigma_distribution,long,2688.25,2686.25,2692.25,2.0,4.0,1.375,0.65,"['wddrb_mid_sigma', 'model_up_bias']",2h,timeout,2691.0,False
1514911200,2018-01-02 11:40:00,ES,RS,wddrb_sigma_distribution,long,2688.25,2686.25,2692.25,2.0,4.0,2.0,0.65,"['wddrb_mid_sigma', 'model_up_bias']",4h,target,2692.25,False
1514911200,2018-01-02 11:40:00,ES,RS,wddrb_sigma_distribution,long,2688.25,2686.25,2692.25,2.0,4.0,2.0,0.65,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2692.25,False
1515457800,2018-01-08 19:30:00,ES,AR,range_pre_break_hold,short,2747.0,2748.25,2746.25,1.25,0.75,0.6,0.6000000000000001,"['near_first_high', 'pre_break', 'cluster_near_darkpool']",1h,target,2746.25,False
1515457800,2018-01-08 19:30:00,ES,AR,range_pre_break_hold,short,2747.0,2748.25,2746.25,1.25,0.75,0.6,0.6000000000000001,"['near_first_high', 'pre_break', 'cluster_near_darkpool']",2h,target,2746.25,False
1515457800,2018-01-08 19:30:00,ES,AR,range_pre_break_hold,short,2747.0,2748.25,2746.25,1.25,0.75,0.6,0.6000000000000001,"['near_first_high', 'pre_break', 'cluster_near_darkpool']",4h,target,2746.25,False
1515457800,2018-01-08 19:30:00,ES,AR,range_pre_break_hold,short,2747.0,2748.25,2746.25,1.25,0.75,0.6,0.6000000000000001,"['near_first_high', 'pre_break', 'cluster_near_darkpool']",session,target,2746.25,False
1515457800,2018-01-08 19:30:00,ES,AR,range_pre_break_hold,long,2747.0,2745.75,2748.25,1.25,1.25,-1.0,0.6000000000000001,"['near_first_low', 'pre_break', 'model_up_bias', 'cluster_near_darkpool']",1h,stop,2745.75,False
1515457800,2018-01-08 19:30:00,ES,AR,range_pre_break_hold,long,2747.0,2745.75,2748.25,1.25,1.25,-1.0,0.6000000000000001,"['near_first_low', 'pre_break', 'model_up_bias', 'cluster_near_darkpool']",2h,stop,2745.75,False
1515457800,2018-01-08 19:30:00,ES,AR,range_pre_break_hold,long,2747.0,2745.75,2748.25,1.25,1.25,-1.0,0.6000000000000001,"['near_first_low', 'pre_break', 'model_up_bias', 'cluster_near_darkpool']",4h,stop,2745.75,False
1515457800,2018-01-08 19:30:00,ES,AR,range_pre_break_hold,long,2747.0,2745.75,2748.25,1.25,1.25,-1.0,0.6000000000000001,"['near_first_low', 'pre_break', 'model_up_bias', 'cluster_near_darkpool']",session,stop,2745.75,False
1515461400,2018-01-08 20:30:00,ES,AS,range_post_break_pullback,long,2746.75,2737.0,2760.0,9.75,13.25,-0.3076923076923077,0.7000000000000001,"['pullback_first_high', 'post_break', 'model_up_bias', 'cluster_near_darkpool']",1h,timeout,2743.75,False
1515461400,2018-01-08 20:30:00,ES,AS,range_post_break_pullback,long,2746.75,2737.0,2760.0,9.75,13.25,-0.20512820512820512,0.7000000000000001,"['pullback_first_high', 'post_break', 'model_up_bias', 'cluster_near_darkpool']",2h,timeout,2744.75,False
1515461400,2018-01-08 20:30:00,ES,AS,range_post_break_pullback,long,2746.75,2737.0,2760.0,9.75,13.25,-0.2564102564102564,0.7000000000000001,"['pullback_first_high', 'post_break', 'model_up_bias', 'cluster_near_darkpool']",4h,timeout,2744.25,False
1515461400,2018-01-08 20:30:00,ES,AS,range_post_break_pullback,long,2746.75,2737.0,2760.0,9.75,13.25,-0.23076923076923078,0.7000000000000001,"['pullback_first_high', 'post_break', 'model_up_bias', 'cluster_near_darkpool']",session,timeout,2744.5,False
1515461400,2018-01-08 20:30:00,ES,AS,model_forward,long,2746.75,2742.75,2748.5,4.0,1.75,-1.0,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",1h,stop,2742.75,False
1515461400,2018-01-08 20:30:00,ES,AS,model_forward,long,2746.75,2742.75,2748.5,4.0,1.75,-1.0,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",2h,stop,2742.75,False
1515461400,2018-01-08 20:30:00,ES,AS,model_forward,long,2746.75,2742.75,2748.5,4.0,1.75,-1.0,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",4h,stop,2742.75,False
1515461400,2018-01-08 20:30:00,ES,AS,model_forward,long,2746.75,2742.75,2748.5,4.0,1.75,-1.0,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",session,stop,2742.75,False
1515484800,2018-01-09 03:00:00,ES,OR,range_pre_break_hold,short,2746.25,2748.0,2745.25,1.75,1.0,-1.0,0.65,"['near_first_high', 'pre_break', 'cluster_near_darkpool']",1h,stop,2748.0,False
1515484800,2018-01-09 03:00:00,ES,OR,range_pre_break_hold,short,2746.25,2748.0,2745.25,1.75,1.0,-1.0,0.65,"['near_first_high', 'pre_break', 'cluster_near_darkpool']",2h,stop,2748.0,False
1515484800,2018-01-09 03:00:00,ES,OR,range_pre_break_hold,short,2746.25,2748.0,2745.25,1.75,1.0,-1.0,0.65,"['near_first_high', 'pre_break', 'cluster_near_darkpool']",4h,stop,2748.0,False
1515484800,2018-01-09 03:00:00,ES,OR,range_pre_break_hold,short,2746.25,2748.0,2745.25,1.75,1.0,-1.0,0.65,"['near_first_high', 'pre_break', 'cluster_near_darkpool']",session,stop,2748.0,False
1515484800,2018-01-09 03:00:00,ES,OR,wddrb_sigma_distribution,short,2746.25,2742.75,2731.25,3.5,15.0,1.0,0.65,"['wddrb_mid_sigma', 'cluster_near_darkpool']",1h,stop,2742.75,False
1515484800,2018-01-09 03:00:00,ES,OR,wddrb_sigma_distribution,short,2746.25,2742.75,2731.25,3.5,15.0,1.0,0.65,"['wddrb_mid_sigma', 'cluster_near_darkpool']",2h,stop,2742.75,False
1515484800,2018-01-09 03:00:00,ES,OR,wddrb_sigma_distribution,short,2746.25,2742.75,2731.25,3.5,15.0,1.0,0.65,"['wddrb_mid_sigma', 'cluster_near_darkpool']",4h,stop,2742.75,False
1515484800,2018-01-09 03:00:00,ES,OR,wddrb_sigma_distribution,short,2746.25,2742.75,2731.25,3.5,15.0,1.0,0.65,"['wddrb_mid_sigma', 'cluster_near_darkpool']",session,stop,2742.75,False
1515488400,2018-01-09 04:00:00,ES,OS,wddrb_sigma_distribution,long,2749.0,2742.75,2748.5,6.25,0.5,-0.08,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",1h,target,2748.5,False
1515488400,2018-01-09 04:00:00,ES,OS,wddrb_sigma_distribution,long,2749.0,2742.75,2748.5,6.25,0.5,-0.08,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",2h,target,2748.5,False
1515488400,2018-01-09 04:00:00,ES,OS,wddrb_sigma_distribution,long,2749.0,2742.75,2748.5,6.25,0.5,-0.08,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",4h,target,2748.5,False
1515488400,2018-01-09 04:00:00,ES,OS,wddrb_sigma_distribution,long,2749.0,2742.75,2748.5,6.25,0.5,-0.08,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",session,target,2748.5,False
1515488400,2018-01-09 04:00:00,ES,OS,model_forward,long,2749.0,2742.75,2748.5,6.25,0.5,-0.08,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",1h,target,2748.5,False
1515488400,2018-01-09 04:00:00,ES,OS,model_forward,long,2749.0,2742.75,2748.5,6.25,0.5,-0.08,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",2h,target,2748.5,False
1515488400,2018-01-09 04:00:00,ES,OS,model_forward,long,2749.0,2742.75,2748.5,6.25,0.5,-0.08,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",4h,target,2748.5,False
1515488400,2018-01-09 04:00:00,ES,OS,model_forward,long,2749.0,2742.75,2748.5,6.25,0.5,-0.08,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",session,target,2748.5,False
1515489300,2018-01-09 04:15:00,ES,OS,wddrb_sigma_distribution,long,2748.0,2742.75,2748.5,5.25,0.5,0.09523809523809523,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",1h,target,2748.5,False
1515489300,2018-01-09 04:15:00,ES,OS,wddrb_sigma_distribution,long,2748.0,2742.75,2748.5,5.25,0.5,0.09523809523809523,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",2h,target,2748.5,False
1515489300,2018-01-09 04:15:00,ES,OS,wddrb_sigma_distribution,long,2748.0,2742.75,2748.5,5.25,0.5,0.09523809523809523,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",4h,target,2748.5,False
1515489300,2018-01-09 04:15:00,ES,OS,wddrb_sigma_distribution,long,2748.0,2742.75,2748.5,5.25,0.5,0.09523809523809523,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",session,target,2748.5,False
1515489300,2018-01-09 04:15:00,ES,OS,model_forward,long,2748.0,2742.75,2748.5,5.25,0.5,0.09523809523809523,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",1h,target,2748.5,False
1515489300,2018-01-09 04:15:00,ES,OS,model_forward,long,2748.0,2742.75,2748.5,5.25,0.5,0.09523809523809523,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",2h,target,2748.5,False
1515489300,2018-01-09 04:15:00,ES,OS,model_forward,long,2748.0,2742.75,2748.5,5.25,0.5,0.09523809523809523,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",4h,target,2748.5,False
1515489300,2018-01-09 04:15:00,ES,OS,model_forward,long,2748.0,2742.75,2748.5,5.25,0.5,0.09523809523809523,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",session,target,2748.5,False
1515497700,2018-01-09 06:35:00,ES,OS,wddrb_sigma_distribution,long,2746.75,2742.75,2748.5,4.0,1.75,0.4375,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",1h,target,2748.5,False
1515497700,2018-01-09 06:35:00,ES,OS,wddrb_sigma_distribution,long,2746.75,2742.75,2748.5,4.0,1.75,0.4375,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",2h,target,2748.5,False
1515497700,2018-01-09 06:35:00,ES,OS,wddrb_sigma_distribution,long,2746.75,2742.75,2748.5,4.0,1.75,0.4375,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",4h,target,2748.5,False
1515497700,2018-01-09 06:35:00,ES,OS,wddrb_sigma_distribution,long,2746.75,2742.75,2748.5,4.0,1.75,0.4375,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",session,target,2748.5,False
1515497700,2018-01-09 06:35:00,ES,OS,model_forward,long,2746.75,2742.75,2748.5,4.0,1.75,0.4375,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",1h,target,2748.5,False
1515497700,2018-01-09 06:35:00,ES,OS,model_forward,long,2746.75,2742.75,2748.5,4.0,1.75,0.4375,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",2h,target,2748.5,False
1515497700,2018-01-09 06:35:00,ES,OS,model_forward,long,2746.75,2742.75,2748.5,4.0,1.75,0.4375,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",4h,target,2748.5,False
1515497700,2018-01-09 06:35:00,ES,OS,model_forward,long,2746.75,2742.75,2748.5,4.0,1.75,0.4375,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",session,target,2748.5,False
1515508200,2018-01-09 09:30:00,ES,RR,wddrb_sigma_distribution,long,2753.0,2751.0,2753.5,2.0,0.5,0.25,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",1h,target,2753.5,False
1515508200,2018-01-09 09:30:00,ES,RR,wddrb_sigma_distribution,long,2753.0,2751.0,2753.5,2.0,0.5,0.25,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",2h,target,2753.5,False
1515508200,2018-01-09 09:30:00,ES,RR,wddrb_sigma_distribution,long,2753.0,2751.0,2753.5,2.0,0.5,0.25,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",4h,target,2753.5,False
1515508200,2018-01-09 09:30:00,ES,RR,wddrb_sigma_distribution,long,2753.0,2751.0,2753.5,2.0,0.5,0.25,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",session,target,2753.5,False
1515508200,2018-01-09 09:30:00,ES,RR,model_forward,long,2753.0,2751.0,2753.5,2.0,0.5,0.25,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",1h,target,2753.5,False
1515508200,2018-01-09 09:30:00,ES,RR,model_forward,long,2753.0,2751.0,2753.5,2.0,0.5,0.25,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",2h,target,2753.5,False
1515508200,2018-01-09 09:30:00,ES,RR,model_forward,long,2753.0,2751.0,2753.5,2.0,0.5,0.25,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",4h,target,2753.5,False
1515508200,2018-01-09 09:30:00,ES,RR,model_forward,long,2753.0,2751.0,2753.5,2.0,0.5,0.25,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",session,target,2753.5,False
1515509400,2018-01-09 09:50:00,ES,RR,wddrb_sigma_distribution,long,2750.25,2748.25,2753.5,2.0,3.25,-1.0,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",1h,stop,2748.25,False
