session_id,day_date,session,end,action,pred_mu,pred_sigma,pred_R_mu,score,pred_pnl,pnl_points_net,entered,outcome_code,equity_points,risk_pts,pnl_R,equity_R,qty,pnl_dollars,equity_dollars,walk_train_start,walk_train_end,walk_test_start,walk_test_end
ES-20120802-TR,2012-08-02,TR,2012-08-03 09:25:00-04:00,breakout_short,1.384978175163269,0.0,0.25961378008025177,1.384978175163269,1.384978175163269,0.0,0.0,-1,0.0,5.334763719919431,,0.0,,,0.0,2008-07-01,2012-06-30,2012-07-01,2012-09-30
ES-20120806-TR,2012-08-06,TR,2012-08-07 09:25:00-04:00,breakout_short,2.335087776184082,0.0,0.44083071950024527,2.335087776184082,2.335087776184082,0.0,0.0,-1,0.0,5.297016911233617,,0.0,,,0.0,2008-07-01,2012-06-30,2012-07-01,2012-09-30
ES-20120808-TR,2012-08-08,TR,2012-08-09 09:25:00-04:00,breakout_short,1.7045531272888184,0.0,0.31839388831783266,1.7045531272888184,1.7045531272888184,0.0,0.0,-1,0.0,5.353598765021739,,0.0,,,0.0,2008-07-01,2012-06-30,2012-07-01,2012-09-30
ES-20120809-TR,2012-08-09,TR,2012-08-10 09:25:00-04:00,breakout_short,1.7332582473754883,0.0,0.32236022724557,1.7332582473754883,1.7332582473754883,-3.5,1.0,1,-3.5,5.376774492887777,-0.650947887926058,-0.650947887926058,0.7439404433440663,-130.1895775852116,-130.1895775852116,2008-07-01,2012-06-30,2012-07-01,2012-09-30
ES-20120810-TR,2012-08-10,TR,2012-08-13 09:25:00-04:00,breakout_short,0.8062607049942017,0.0,0.14940608304080638,0.8062607049942017,0.8062607049942017,1.0,1.0,1,-2.5,5.396438274698578,0.18530741001681442,-0.46564047790924357,0.7412296400672577,37.06148200336288,-93.12809558184871,2008-07-01,2012-06-30,2012-07-01,2012-09-30
ES-20120813-TR,2012-08-13,TR,2012-08-14 09:25:00-04:00,breakout_short,1.6070027351379395,0.0,0.2973264022885591,1.6070027351379395,1.6070027351379395,1.0,1.0,1,-1.5,5.40484370970299,0.1850192260332635,-0.2806212518759801,0.740076904133054,37.003845206652706,-56.124250375196006,2008-07-01,2012-06-30,2012-07-01,2012-09-30
ES-20120815-TR,2012-08-15,TR,2012-08-16 09:25:00-04:00,breakout_long,1.1652183532714844,0.0,0.21684654382551505,1.1652183532714844,1.1652183532714844,0.0,0.0,-1,-1.5,5.373469794423258,,-0.2806212518759801,,,-56.124250375196006,2008-07-01,2012-06-30,2012-07-01,2012-09-30
ES-20120820-TR,2012-08-20,TR,2012-08-21 09:25:00-04:00,breakout_short,1.8387737274169922,0.0,0.3396038614154033,1.8387737274169922,1.8387737274169922,0.0,0.0,-1,-1.5,5.41446648973112,,-0.2806212518759801,,,-56.124250375196006,2008-07-01,2012-06-30,2012-07-01,2012-09-30
ES-20120829-TR,2012-08-29,TR,2012-08-30 09:25:00-04:00,breakout_short,2.668456792831421,0.0,0.49117813234235214,2.668456792831421,2.668456792831421,3.0,1.0,1,1.5,5.432767904601056,0.5522047053508903,0.2715834534749102,0.7362729404678537,110.44094107017806,54.31669069498205,2008-07-01,2012-06-30,2012-07-01,2012-09-30
ES-20140212-TR,2014-02-12,TR,2014-02-13 09:25:00-05:00,breakout_long,1.1634835004806519,0.0,0.20416911587045689,1.1634835004806519,1.1634835004806519,5.75,1.0,1,7.25,5.698626334939265,1.009015096277809,1.2805985497527193,0.7019235452367366,201.80301925556176,256.11970995054384,2010-01-01,2013-12-31,2014-01-01,2014-03-31
ES-20140213-TR,2014-02-13,TR,2014-02-14 09:25:00-05:00,breakout_long,1.0351779460906982,0.0,0.1844443699692458,1.0351779460906982,1.0351779460906982,4.25,1.0,1,11.5,5.612412817280916,0.7572500702218528,2.037848619974572,0.7127059484440966,151.45001404437053,407.5697239949144,2010-01-01,2013-12-31,2014-01-01,2014-03-31
ES-20140218-TR,2014-02-18,TR,2014-02-19 09:25:00-05:00,breakout_long,0.7594093680381775,0.0,0.1367152970668224,0.7594093680381775,0.7594093680381775,9.5,1.0,1,21.0,5.554677379423025,1.7102703453475425,3.7481189653221145,0.7201138296200179,342.0540690695085,749.6237930644229,2010-01-01,2013-12-31,2014-01-01,2014-03-31
ES-20140221-TR,2014-02-21,TR,2014-02-24 09:25:00-05:00,breakout_short,0.833423912525177,0.0,0.14770085760240212,0.833423912525177,0.833423912525177,0.0,0.0,-1,21.0,5.642647754752256,,3.7481189653221145,,,749.6237930644229,2010-01-01,2013-12-31,2014-01-01,2014-03-31
ES-20140225-TR,2014-02-25,TR,2014-02-26 09:25:00-05:00,breakout_short,2.2074923515319824,0.0,0.3838735226395027,2.2074923515319824,2.2074923515319824,-3.5,1.0,1,17.5,5.7505720539237295,-0.6086351005048064,3.1394838648173082,0.695582972005493,-121.72702010096128,627.8967729634617,2010-01-01,2013-12-31,2014-01-01,2014-03-31
ES-20140227-TR,2014-02-27,TR,2014-02-28 09:25:00-05:00,breakout_short,1.1490458250045776,0.0,0.20603612545905703,1.1490458250045776,1.1490458250045776,0.0,0.0,-1,17.5,5.5769143515218795,,3.1394838648173082,,,627.8967729634617,2010-01-01,2013-12-31,2014-01-01,2014-03-31
ES-20140303-TR,2014-03-03,TR,2014-03-04 09:25:00-05:00,breakout_short,1.0740569829940796,0.0,0.19137969470192984,1.0740569829940796,1.0740569829940796,0.0,0.0,-1,17.5,5.61217836963792,,3.1394838648173082,,,627.8967729634617,2010-01-01,2013-12-31,2014-01-01,2014-03-31
ES-20141024-RR,2014-10-24,RR,2014-10-24 10:25:00-04:00,breakout_long,1.7260184288024902,0.0,0.2562476768125786,1.7260184288024902,1.7260184288024902,5.5,1.0,1,23.0,6.735742740274335,0.8165394986234279,3.9560233634407362,0.5938469080897658,163.3078997246856,791.2046726881473,2010-10-01,2014-09-30,2014-10-01,2014-12-31
ES-20141027-RR,2014-10-27,RR,2014-10-27 10:25:00-04:00,breakout_long,3.642648696899414,0.0,0.5496895927938297,3.642648696899414,3.642648696899414,2.5,1.0,1,25.5,6.626737607283845,0.37725954280309815,4.333282906243834,0.6036152684849571,75.45190856061963,866.6565812487669,2010-10-01,2014-09-30,2014-10-01,2014-12-31
ES-20141028-RR,2014-10-28,RR,2014-10-28 10:25:00-04:00,breakout_long,3.3308937549591064,0.0,0.49337669877427226,3.3308937549591064,3.3308937549591064,10.0,1.0,1,35.5,6.75121821365756,1.4812141577308564,5.814497063974691,0.5924856630923426,296.2428315461713,1162.8994127949381,2010-10-01,2014-09-30,2014-10-01,2014-12-31
ES-20141029-RR,2014-10-29,RR,2014-10-29 10:25:00-04:00,breakout_long,1.5142481327056885,0.0,0.21688573255492424,1.5142481327056885,1.5142481327056885,0.0,0.0,-1,35.5,6.981778445579493,,5.814497063974691,,,1162.8994127949381,2010-10-01,2014-09-30,2014-10-01,2014-12-31
ES-20141031-RR,2014-10-31,RR,2014-10-31 10:25:00-04:00,breakout_short,1.2074140310287476,0.0,0.17214828699808063,1.2074140310287476,1.2074140310287476,0.0,0.0,-1,35.5,7.013802182313959,,5.814497063974691,,,1162.8994127949381,2010-10-01,2014-09-30,2014-10-01,2014-12-31
ES-20141104-RR,2014-11-04,RR,2014-11-04 10:25:00-05:00,breakout_long,2.0434253215789795,0.0,0.2922535910653066,2.0434253215789795,2.0434253215789795,0.0,0.0,-1,35.5,6.991959668075929,,5.814497063974691,,,1162.8994127949381,2010-10-01,2014-09-30,2014-10-01,2014-12-31
ES-20141106-RR,2014-11-06,RR,2014-11-06 10:25:00-05:00,breakout_long,1.54448664188385,0.0,0.21939405207366142,1.54448664188385,1.54448664188385,4.75,1.0,1,40.25,7.039783564256745,0.6747366530012775,6.489233716975968,0.5681992867379179,134.9473306002555,1297.8467433951937,2010-10-01,2014-09-30,2014-10-01,2014-12-31
ES-20141107-RR,2014-11-07,RR,2014-11-07 10:25:00-05:00,breakout_long,1.9260578155517578,0.0,0.2732391158008582,1.9260578155517578,1.9260578155517578,0.75,1.0,1,41.0,7.048982756024964,0.1063983309306515,6.595632047906619,0.5674577649634747,21.2796661861303,1319.126409581324,2010-10-01,2014-09-30,2014-10-01,2014-12-31
ES-20141110-RR,2014-11-10,RR,2014-11-10 10:25:00-05:00,breakout_long,1.1470738649368286,0.0,0.16688166347622108,1.1470738649368286,1.1470738649368286,4.0,1.0,1,45.0,6.873576407633753,0.5819386826860066,7.177570730592626,0.5819386826860066,116.38773653720132,1435.5141461185253,2010-10-01,2014-09-30,2014-10-01,2014-12-31
ES-20141112-RR,2014-11-12,RR,2014-11-12 10:25:00-05:00,breakout_long,2.1613268852233887,0.0,0.3081946047162723,2.1613268852233887,2.1613268852233887,0.25,1.0,1,45.25,7.01286411945184,0.0356487728468267,7.213219503439452,0.5703803655492272,7.12975456936534,1442.6439006878907,2010-10-01,2014-09-30,2014-10-01,2014-12-31
ES-20150113-RR,2015-01-13,RR,2015-01-13 10:25:00-05:00,breakout_long,1.5211074352264404,0.0,0.255619333577791,1.5211074352264404,1.5211074352264404,0.0,0.0,-1,45.25,5.950674442093918,,7.213219503439452,,,1442.6439006878907,2011-01-01,2014-12-31,2015-01-01,2015-03-31
ES-20150116-RR,2015-01-16,RR,2015-01-16 10:25:00-05:00,breakout_long,1.1841129064559937,0.0,0.18203980793562805,1.1841129064559937,1.1841129064559937,16.011730330910723,1.0,2,61.26173033091072,6.5046921323643305,2.4615662056077614,9.674785709047214,0.614940710275565,492.3132411215523,1934.9571418094429,2011-01-01,2014-12-31,2015-01-01,2015-03-31
