archetype,horizon,trades,win_rate,stop_rate,timeout_rate,ambiguous_rate,total_r,avg_r
strict_confluence,1h,47,0.0425531914893617,0.14893617021276595,0.8085106382978723,0.0,-0.8545180550882854,-0.01818123521464437
strict_confluence,2h,47,0.0425531914893617,0.23404255319148937,0.723404255319149,0.0,-0.7401433364037115,-0.015747730561781095
strict_confluence,4h,47,0.0425531914893617,0.2978723404255319,0.6595744680851063,0.0,-2.6157388438140963,-0.05565401795349141
strict_confluence,session,47,0.0425531914893617,0.3191489361702128,0.6382978723404256,0.0,-1.1470852148868766,-0.02440606840184844
