ts,timestamp,symbol,session,archetype,direction,entry,stop,target,risk,reward,r_multiple,confidence,reasons,horizon,outcome,exit_price,ambiguous,month
1533137100,2018-08-01 11:25:00,ES,RS,wddrb_sigma_distribution,long,2818.75,2821.75,2825.75,3.0,7.0,1.0,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",session,stop,2821.75,False,2018-08
1533137100,2018-08-01 11:25:00,ES,RS,cluster_rejection_fade,long,2818.75,2821.75,2825.75,3.0,7.0,1.0,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_weekly']",session,stop,2821.75,False,2018-08
1534120200,2018-08-12 20:30:00,ES,AS,model_forward,long,2830.5,2834.5,2843.0,4.0,12.5,1.0,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",session,stop,2834.5,False,2018-08
1534120500,2018-08-12 20:35:00,ES,AS,cluster_rejection_fade,long,2829.5,2834.5,2843.0,5.0,13.5,1.0,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_darkpool']",session,stop,2834.5,False,2018-08
1534120500,2018-08-12 20:35:00,ES,AS,model_forward,long,2829.5,2834.5,2843.0,5.0,13.5,1.0,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",session,stop,2834.5,False,2018-08
1533625200,2018-08-07 03:00:00,ES,OR,wddrb_sigma_distribution,short,2856.0,2844.5,2826.5,11.5,29.5,1.0,0.6500000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'cluster_near_weekly']",session,stop,2844.5,False,2018-08
1533625200,2018-08-07 03:00:00,ES,OR,model_forward,short,2856.0,2853.5,2826.5,2.5,29.5,1.0,0.6500000000000001,"['model_down_bias', 'model_down_bias', 'cluster_near_weekly']",session,stop,2853.5,False,2018-08
1533628800,2018-08-07 04:00:00,ES,OS,model_forward,short,2855.75,2853.5,2826.5,2.25,29.25,1.0,0.6500000000000001,"['model_down_bias', 'model_down_bias', 'cluster_near_weekly']",session,stop,2853.5,False,2018-08
1533166200,2018-08-01 19:30:00,ES,AR,wddrb_sigma_distribution,long,2813.25,2815.625,2825.75,2.375,12.5,1.0,0.65,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2815.625,False,2018-08
1535068800,2018-08-23 20:00:00,ES,AR,wddrb_sigma_distribution,long,2856.75,2862.25,2869.75,5.5,13.0,1.0,0.65,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2862.25,False,2018-08
1535068800,2018-08-23 20:00:00,ES,AR,model_forward,long,2856.75,2862.25,2869.75,5.5,13.0,1.0,0.65,"['model_up_bias', 'model_up_bias']",session,stop,2862.25,False,2018-08
1535121000,2018-08-24 10:30:00,ES,RS,cluster_rejection_fade,short,2870.0,2867.125,2860.875,2.875,9.125,1.0,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_weekly']",session,stop,2867.125,False,2018-08
1534118400,2018-08-12 20:00:00,ES,AR,model_forward,long,2831.25,2834.5,2843.0,3.25,11.75,1.0,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",session,stop,2834.5,False,2018-08
1534147200,2018-08-13 04:00:00,ES,OS,model_forward,long,2824.25,2834.5,2843.0,10.25,18.75,1.0,0.6000000000000001,"['model_up_bias', 'model_up_bias']",session,stop,2834.5,False,2018-08
1534121700,2018-08-12 20:55:00,ES,AS,model_forward,long,2828.0,2834.5,2843.0,6.5,15.0,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2834.5,False,2018-08
1534143600,2018-08-13 03:00:00,ES,OR,model_forward,long,2827.75,2834.5,2843.0,6.75,15.25,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2834.5,False,2018-08
1535094000,2018-08-24 03:00:00,ES,OR,wddrb_sigma_distribution,long,2861.25,2859.25,2869.75,2.0,8.5,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,timeout,2863.25,False,2018-08
1535094000,2018-08-24 03:00:00,ES,OR,model_forward,long,2861.25,2859.25,2869.75,2.0,8.5,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,timeout,2863.25,False,2018-08
1535616000,2018-08-30 04:00:00,ES,OS,wddrb_sigma_distribution,short,2910.25,2908.125,2889.375,2.125,20.875,1.0,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,stop,2908.125,False,2018-08
1533684600,2018-08-07 19:30:00,ES,AR,wddrb_sigma_distribution,long,2859.0,2857.0,2863.75,2.0,4.75,0.75,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias']",session,timeout,2860.5,False,2018-08
1533133800,2018-08-01 10:30:00,ES,RS,wddrb_sigma_distribution,long,2823.5,2821.375,2825.0,2.125,1.5,0.7058823529411765,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2825.0,False,2018-08
1533133800,2018-08-01 10:30:00,ES,RS,model_forward,long,2823.5,2821.375,2825.0,2.125,1.5,0.7058823529411765,0.55,"['model_up_bias', 'model_up_bias']",session,target,2825.0,False,2018-08
1534121700,2018-08-12 20:55:00,ES,AS,wddrb_sigma_distribution,short,2828.0,2834.5,2817.5,6.5,10.5,0.6923076923076923,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,timeout,2823.5,False,2018-08
1536154200,2018-09-05 09:30:00,ES,RR,wddrb_sigma_distribution,long,2889.25,2887.25,2893.0,2.0,3.75,1.875,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2893.0,False,2018-09
1536672600,2018-09-11 09:30:00,ES,RR,wddrb_sigma_distribution,long,2869.0,2867.0,2871.5,2.0,2.5,1.25,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",session,target,2871.5,False,2018-09
1536672600,2018-09-11 09:30:00,ES,RR,model_forward,long,2869.0,2867.0,2871.5,2.0,2.5,1.25,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",session,target,2871.5,False,2018-09
1536673200,2018-09-11 09:40:00,ES,RR,range_post_break_pullback,long,2872.25,2867.25,2877.75,5.0,5.5,1.1,0.6000000000000001,"['pullback_first_high', 'post_break', 'model_up_bias', 'cluster_near_darkpool']",session,target,2877.75,False,2018-09
1536134400,2018-09-05 04:00:00,ES,OS,model_forward,long,2887.5,2893.25,2901.0,5.75,13.5,1.0,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",session,stop,2893.25,False,2018-09
1537167600,2018-09-17 03:00:00,ES,OR,wddrb_sigma_distribution,long,2905.0,2908.25,2914.5,3.25,9.5,1.0,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",session,stop,2908.25,False,2018-09
1537167600,2018-09-17 03:00:00,ES,OR,cluster_rejection_fade,long,2905.0,2908.25,2914.5,3.25,9.5,1.0,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_darkpool']",session,stop,2908.25,False,2018-09
1537194600,2018-09-17 10:30:00,ES,RS,cluster_rejection_fade,long,2904.75,2906.875,2910.25,2.125,5.5,1.0,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_darkpool']",session,stop,2906.875,False,2018-09
1537194600,2018-09-17 10:30:00,ES,RS,model_forward,long,2904.75,2906.875,2910.25,2.125,5.5,1.0,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",session,stop,2906.875,False,2018-09
1537142400,2018-09-16 20:00:00,ES,AR,model_forward,long,2905.25,2908.25,2914.5,3.0,9.25,1.0,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",session,stop,2908.25,False,2018-09
1537171200,2018-09-17 04:00:00,ES,OS,wddrb_sigma_distribution,long,2906.25,2908.25,2914.5,2.0,8.25,1.0,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",session,stop,2908.25,False,2018-09
1537171200,2018-09-17 04:00:00,ES,OS,model_forward,long,2906.25,2908.25,2914.5,2.0,8.25,1.0,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",session,stop,2908.25,False,2018-09
1536130800,2018-09-05 03:00:00,ES,OR,wddrb_sigma_distribution,long,2889.75,2893.25,2901.0,3.5,11.25,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2893.25,False,2018-09
1536130800,2018-09-05 03:00:00,ES,OR,model_forward,long,2889.75,2893.25,2901.0,3.5,11.25,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2893.25,False,2018-09
1536157800,2018-09-05 10:30:00,ES,RS,model_forward,long,2879.5,2886.25,2895.0,6.75,15.5,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2886.25,False,2018-09
1536163200,2018-09-05 12:00:00,ES,RS,wddrb_sigma_distribution,short,2888.25,2886.25,2868.75,2.0,19.5,1.0,0.55,"['wddrb_mid_sigma', 'cluster_near_weekly']",session,stop,2886.25,False,2018-09
1536168600,2018-09-05 13:30:00,ES,RS,wddrb_sigma_distribution,short,2892.75,2886.25,2868.75,6.5,24.0,1.0,0.55,['wddrb_mid_sigma'],session,stop,2886.25,False,2018-09
1537227000,2018-09-17 19:30:00,ES,AR,model_forward,long,2885.5,2901.25,2910.25,15.75,24.75,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2901.25,False,2018-09
1537227300,2018-09-17 19:35:00,ES,AR,model_forward,long,2886.75,2901.25,2910.25,14.5,23.5,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2901.25,False,2018-09
1538118000,2018-09-28 03:00:00,ES,OR,wddrb_sigma_distribution,long,2918.0,2923.0,2932.0,5.0,14.0,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2923.0,False,2018-09
1538118000,2018-09-28 03:00:00,ES,OR,model_forward,long,2918.0,2923.0,2932.0,5.0,14.0,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2923.0,False,2018-09
1538121600,2018-09-28 04:00:00,ES,OS,wddrb_sigma_distribution,long,2918.0,2923.0,2932.0,5.0,14.0,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2923.0,False,2018-09
1536107400,2018-09-04 20:30:00,ES,AS,wddrb_sigma_distribution,short,2895.75,2893.25,2877.75,2.5,18.0,1.0,0.5,['wddrb_mid_sigma'],session,stop,2893.25,False,2018-09
1536676200,2018-09-11 10:30:00,ES,RS,wddrb_sigma_distribution,long,2878.25,2874.375,2881.5,3.875,3.25,0.8387096774193549,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",session,target,2881.5,False,2018-09
1536676200,2018-09-11 10:30:00,ES,RS,cluster_rejection_fade,long,2878.25,2874.375,2881.5,3.875,3.25,0.8387096774193549,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_darkpool']",session,target,2881.5,False,2018-09
1536107400,2018-09-04 20:30:00,ES,AS,model_forward,long,2895.75,2893.25,2901.0,2.5,5.25,0.8,0.65,"['model_up_bias', 'model_up_bias']",session,timeout,2897.75,False,2018-09
1536625800,2018-09-10 20:30:00,ES,AS,wddrb_sigma_distribution,long,2883.25,2881.25,2888.25,2.0,5.0,0.75,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,timeout,2884.75,False,2018-09
1536625800,2018-09-10 20:30:00,ES,AS,model_forward,long,2883.25,2881.25,2888.25,2.0,5.0,0.75,0.55,"['model_up_bias', 'model_up_bias']",session,timeout,2884.75,False,2018-09
1538121600,2018-09-28 04:00:00,ES,OS,model_forward,short,2918.0,2932.0,2905.0,14.0,13.0,0.5178571428571429,0.6000000000000001,"['model_down_bias', 'model_down_bias']",session,timeout,2910.75,False,2018-09
1538145000,2018-09-28 10:30:00,ES,RS,wddrb_sigma_distribution,long,2918.75,2916.0,2920.0,2.75,1.25,0.4545454545454545,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2920.0,False,2018-09
1539700200,2018-10-16 10:30:00,ES,RS,wddrb_sigma_distribution,long,2776.25,2774.25,2783.25,2.0,7.0,3.5,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2783.25,False,2018-10
1539700200,2018-10-16 10:30:00,ES,RS,model_forward,long,2776.25,2774.25,2783.25,2.0,7.0,3.5,0.55,"['model_up_bias', 'model_up_bias']",session,target,2783.25,False,2018-10
1539181800,2018-10-10 10:30:00,ES,RS,wddrb_sigma_distribution,short,2856.0,2865.5,2836.5,9.5,19.5,2.0526315789473686,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,target,2836.5,False,2018-10
1539696600,2018-10-16 09:30:00,ES,RR,wddrb_sigma_distribution,long,2771.0,2769.0,2775.0,2.0,4.0,2.0,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",session,target,2775.0,False,2018-10
1538611200,2018-10-03 20:00:00,ES,AR,wddrb_sigma_distribution,long,2925.5,2935.125,2944.75,9.625,19.25,1.0,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",session,stop,2935.125,False,2018-10
1538611200,2018-10-03 20:00:00,ES,AR,cluster_rejection_fade,long,2925.5,2935.125,2944.75,9.625,19.25,1.0,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_weekly']",session,stop,2935.125,False,2018-10
1538663400,2018-10-04 10:30:00,ES,RS,cluster_rejection_fade,long,2907.25,2914.75,2924.0,7.5,16.75,1.0,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_monthly']",session,stop,2914.75,False,2018-10
1538663400,2018-10-04 10:30:00,ES,RS,model_forward,long,2907.25,2914.75,2924.0,7.5,16.75,1.0,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_monthly']",session,stop,2914.75,False,2018-10
1540218600,2018-10-22 10:30:00,ES,RS,cluster_rejection_fade,long,2758.75,2765.75,2780.5,7.0,21.75,1.0,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_darkpool']",session,stop,2765.75,False,2018-10
1540218600,2018-10-22 10:30:00,ES,RS,model_forward,long,2758.75,2765.75,2780.5,7.0,21.75,1.0,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",session,stop,2765.75,False,2018-10
1538613000,2018-10-03 20:30:00,ES,AS,model_forward,long,2921.75,2935.125,2944.75,13.375,23.0,1.0,0.65,"['model_up_bias', 'model_up_bias']",session,stop,2935.125,False,2018-10
1539181800,2018-10-10 10:30:00,ES,RS,model_forward,long,2856.0,2865.5,2880.0,9.5,24.0,1.0,0.65,"['model_up_bias', 'model_up_bias']",session,stop,2865.5,False,2018-10
1540195200,2018-10-22 04:00:00,ES,OS,model_forward,long,2775.0,2781.375,2800.5,6.375,25.5,1.0,0.65,"['model_up_bias', 'model_up_bias']",session,stop,2781.375,False,2018-10
1538650500,2018-10-04 06:55:00,ES,OS,wddrb_sigma_distribution,long,2921.0,2935.125,2944.75,14.125,23.75,1.0,0.55,"['wddrb_mid_sigma', 'cluster_near_monthly']",session,stop,2935.125,False,2018-10
1539178200,2018-10-10 09:30:00,ES,RR,wddrb_sigma_distribution,long,2872.0,2875.75,2880.0,3.75,8.0,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2875.75,False,2018-10
1539648000,2018-10-15 20:00:00,ES,AR,wddrb_sigma_distribution,long,2756.5,2765.0,2778.75,8.5,22.25,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2765.0,False,2018-10
1539648000,2018-10-15 20:00:00,ES,AR,model_forward,long,2756.5,2765.0,2778.75,8.5,22.25,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2765.0,False,2018-10
1539649800,2018-10-15 20:30:00,ES,AS,wddrb_sigma_distribution,long,2756.5,2765.0,2778.75,8.5,22.25,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2765.0,False,2018-10
1539649800,2018-10-15 20:30:00,ES,AS,model_forward,long,2756.5,2765.0,2778.75,8.5,22.25,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2765.0,False,2018-10
1540166700,2018-10-21 20:05:00,ES,AR,wddrb_sigma_distribution,long,2755.25,2781.375,2800.5,26.125,45.25,1.0,0.5,['wddrb_mid_sigma'],session,stop,2781.375,False,2018-10
1538695800,2018-10-04 19:30:00,ES,AR,wddrb_sigma_distribution,long,2908.75,2905.875,2924.0,2.875,15.25,0.8695652173913043,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,timeout,2911.25,False,2018-10
1540191600,2018-10-22 03:00:00,ES,OR,wddrb_sigma_distribution,short,2778.0,2781.375,2743.125,3.375,34.875,0.5185185185185185,0.65,"['wddrb_mid_sigma', 'model_down_bias']",session,timeout,2776.25,False,2018-10
1538613000,2018-10-03 20:30:00,ES,AS,wddrb_sigma_distribution,short,2921.75,2935.125,2915.875,13.375,5.875,0.2803738317757009,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,timeout,2918.0,False,2018-10
1540166400,2018-10-21 20:00:00,ES,AR,wddrb_sigma_distribution,short,2758.0,2781.375,2743.125,23.375,14.875,0.1711229946524064,0.6000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'cluster_near_darkpool']",session,timeout,2754.0,False,2018-10
1540166400,2018-10-21 20:00:00,ES,AR,model_forward,short,2758.0,2800.5,2743.125,42.5,14.875,0.0941176470588235,0.6000000000000001,"['model_down_bias', 'model_down_bias', 'cluster_near_darkpool']",session,timeout,2754.0,False,2018-10
1540191600,2018-10-22 03:00:00,ES,OR,model_forward,short,2778.0,2800.5,2743.125,22.5,34.875,0.0777777777777777,0.65,"['model_down_bias', 'model_down_bias']",session,timeout,2776.25,False,2018-10
1538650500,2018-10-04 06:55:00,ES,OS,model_forward,short,2921.0,2944.75,2915.875,23.75,5.125,0.0631578947368421,0.6500000000000001,"['model_down_bias', 'model_down_bias', 'cluster_near_monthly']",session,timeout,2919.5,False,2018-10
1540166700,2018-10-21 20:05:00,ES,AR,model_forward,short,2755.25,2800.5,2743.125,45.25,12.125,0.0276243093922651,0.55,"['model_down_bias', 'model_down_bias']",session,timeout,2754.0,False,2018-10
1540769400,2018-10-28 19:30:00,ES,AR,wddrb_sigma_distribution,long,2678.0,2660.0,2692.75,18.0,14.75,0.0,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",session,timeout,2678.0,False,2018-10
1540769400,2018-10-28 19:30:00,ES,AR,model_forward,long,2678.0,2660.0,2692.75,18.0,14.75,0.0,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",session,timeout,2678.0,False,2018-10
1543505400,2018-11-29 10:30:00,ES,RS,wddrb_sigma_distribution,short,2735.0,2737.0,2723.875,2.0,11.125,5.5625,0.6,['wddrb_mid_sigma'],session,target,2723.875,False,2018-11
1541168100,2018-11-02 10:15:00,ES,RR,wddrb_sigma_distribution,short,2746.5,2749.0,2734.0,2.5,12.5,4.8,0.5,['wddrb_mid_sigma'],session,timeout,2734.5,False,2018-11
1542900600,2018-11-22 10:30:00,ES,RS,wddrb_sigma_distribution,short,2637.75,2639.75,2630.625,2.0,7.125,3.5625,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,target,2630.625,False,2018-11
1541667600,2018-11-08 04:00:00,ES,OS,model_forward,short,2812.5,2815.0,2753.875,2.5,58.625,2.4,0.55,"['model_down_bias', 'model_down_bias']",session,timeout,2806.5,False,2018-11
1543501800,2018-11-29 09:30:00,ES,RR,wddrb_sigma_distribution,long,2735.0,2733.0,2738.75,2.0,3.75,1.875,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2738.75,False,2018-11
1542292200,2018-11-15 09:30:00,ES,RR,wddrb_sigma_distribution,long,2686.75,2684.0,2690.25,2.75,3.5,1.2727272727272727,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2690.25,False,2018-11
1542292200,2018-11-15 09:30:00,ES,RR,model_forward,long,2686.75,2684.0,2690.25,2.75,3.5,1.2727272727272727,0.55,"['model_up_bias', 'model_up_bias']",session,target,2690.25,False,2018-11
1543455000,2018-11-28 20:30:00,ES,AS,range_post_break_pullback,short,2739.5,2742.0,2736.75,2.5,2.75,1.1,0.65,"['pullback_first_low', 'post_break', 'model_down_bias']",session,target,2736.75,False,2018-11
1541169000,2018-11-02 10:30:00,ES,RS,wddrb_sigma_distribution,short,2732.25,2744.25,2719.75,12.0,12.5,1.0416666666666667,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,target,2719.75,False,2018-11
1541169000,2018-11-02 10:30:00,ES,RS,model_forward,long,2732.25,2744.25,2756.5,12.0,24.25,1.0,0.65,"['model_up_bias', 'model_up_bias']",session,stop,2744.25,False,2018-11
1542241800,2018-11-14 19:30:00,ES,AR,wddrb_sigma_distribution,long,2700.5,2717.25,2748.25,16.75,47.75,1.0,0.65,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2717.25,False,2018-11
1542241800,2018-11-14 19:30:00,ES,AR,model_forward,long,2700.5,2717.25,2748.25,16.75,47.75,1.0,0.65,"['model_up_bias', 'model_up_bias']",session,stop,2717.25,False,2018-11
1542272400,2018-11-15 04:00:00,ES,OS,wddrb_sigma_distribution,long,2704.5,2717.25,2748.25,12.75,43.75,1.0,0.65,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2717.25,False,2018-11
1542272400,2018-11-15 04:00:00,ES,OS,model_forward,long,2704.5,2717.25,2748.25,12.75,43.75,1.0,0.65,"['model_up_bias', 'model_up_bias']",session,stop,2717.25,False,2018-11
1542850200,2018-11-21 20:30:00,ES,AS,model_forward,long,2651.0,2660.5,2671.25,9.5,20.25,1.0,0.65,"['model_up_bias', 'model_up_bias']",session,stop,2660.5,False,2018-11
1543455000,2018-11-28 20:30:00,ES,AS,wddrb_sigma_distribution,short,2739.5,2714.625,2653.875,24.875,85.625,1.0,0.65,"['wddrb_mid_sigma', 'model_down_bias']",session,stop,2714.625,False,2018-11
1542245400,2018-11-14 20:30:00,ES,AS,wddrb_sigma_distribution,long,2700.25,2717.25,2748.25,17.0,48.0,1.0,0.6,['wddrb_mid_sigma'],session,stop,2717.25,False,2018-11
1543510200,2018-11-29 11:50:00,ES,RS,wddrb_sigma_distribution,short,2738.0,2731.625,2714.875,6.375,23.125,1.0,0.6,['wddrb_mid_sigma'],session,stop,2731.625,False,2018-11
1541168100,2018-11-02 10:15:00,ES,RR,model_forward,long,2746.5,2749.0,2756.5,2.5,10.0,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2749.0,False,2018-11
1541667600,2018-11-08 04:00:00,ES,OS,wddrb_sigma_distribution,short,2812.5,2794.625,2753.875,17.875,58.625,1.0,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,stop,2794.625,False,2018-11
1541701500,2018-11-08 13:25:00,ES,RS,model_forward,long,2804.75,2809.625,2815.25,4.875,10.5,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2809.625,False,2018-11
1542295800,2018-11-15 10:30:00,ES,RS,model_forward,long,2676.25,2687.0,2698.0,10.75,21.75,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2687.0,False,2018-11
1542873600,2018-11-22 03:00:00,ES,OR,wddrb_sigma_distribution,long,2650.25,2660.5,2671.25,10.25,21.0,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2660.5,False,2018-11
1542877200,2018-11-22 04:00:00,ES,OS,model_forward,long,2642.25,2660.5,2671.25,18.25,29.0,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2660.5,False,2018-11
1542877800,2018-11-22 04:10:00,ES,OS,model_forward,long,2640.5,2660.5,2671.25,20.0,30.75,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2660.5,False,2018-11
1542883500,2018-11-22 05:45:00,ES,OS,model_forward,long,2645.75,2660.5,2671.25,14.75,25.5,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2660.5,False,2018-11
1542268800,2018-11-15 03:00:00,ES,OR,wddrb_sigma_distribution,long,2710.25,2717.25,2748.25,7.0,38.0,1.0,0.5,['wddrb_mid_sigma'],session,stop,2717.25,False,2018-11
1541664000,2018-11-08 03:00:00,ES,OR,model_forward,short,2814.75,2816.75,2753.875,2.0,60.875,0.875,0.55,"['model_down_bias', 'model_down_bias']",session,timeout,2813.0,False,2018-11
1542897000,2018-11-22 09:30:00,ES,RR,wddrb_sigma_distribution,long,2642.0,2640.0,2643.75,2.0,1.75,0.875,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2643.75,False,2018-11
1541687400,2018-11-08 09:30:00,ES,RR,wddrb_sigma_distribution,long,2806.5,2804.5,2808.0,2.0,1.5,0.75,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2808.0,False,2018-11
1544111400,2018-12-06 10:50:00,ES,RS,wddrb_sigma_distribution,short,2648.25,2656.125,2629.875,7.875,18.375,2.3333333333333335,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,target,2629.875,False,2018-12
1544711400,2018-12-13 09:30:00,ES,RR,wddrb_sigma_distribution,long,2661.0,2659.0,2665.25,2.0,4.25,2.125,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2665.25,False,2018-12
1544711400,2018-12-13 09:30:00,ES,RR,model_forward,long,2661.0,2659.0,2665.25,2.0,4.25,2.125,0.55,"['model_up_bias', 'model_up_bias']",session,target,2665.25,False,2018-12
1544715000,2018-12-13 10:30:00,ES,RS,model_forward,short,2658.75,2671.0,2643.625,12.25,15.125,1.2346938775510203,0.65,"['model_down_bias', 'model_down_bias']",session,target,2643.625,False,2018-12
1544110200,2018-12-06 10:30:00,ES,RS,model_forward,long,2651.5,2656.375,2669.25,4.875,17.75,1.0,0.65,"['model_up_bias', 'model_up_bias']",session,stop,2656.375,False,2018-12
1544661000,2018-12-12 19:30:00,ES,AR,wddrb_sigma_distribution,long,2656.5,2668.375,2686.5,11.875,30.0,1.0,0.65,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2668.375,False,2018-12
1546011000,2018-12-28 10:30:00,ES,RS,model_forward,long,2483.25,2495.375,2509.75,12.125,26.5,1.0,0.65,"['model_up_bias', 'model_up_bias']",session,stop,2495.375,False,2018-12
1545987600,2018-12-28 04:00:00,ES,OS,model_forward,short,2495.0,2491.25,2349.875,3.75,145.125,1.0,0.6000000000000001,"['model_down_bias', 'model_down_bias']",session,stop,2491.25,False,2018-12
1545991800,2018-12-28 05:10:00,ES,OS,model_forward,short,2505.75,2491.25,2349.875,14.5,155.875,1.0,0.6000000000000001,"['model_down_bias', 'model_down_bias', 'cluster_near_darkpool']",session,stop,2491.25,False,2018-12
1545269400,2018-12-19 20:30:00,ES,AS,wddrb_sigma_distribution,long,2515.25,2540.75,2592.0,25.5,76.75,1.0,0.6,['wddrb_mid_sigma'],session,stop,2540.75,False,2018-12
1544111400,2018-12-06 10:50:00,ES,RS,model_forward,long,2648.25,2656.125,2669.25,7.875,21.0,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2656.125,False,2018-12
1544117100,2018-12-06 12:25:00,ES,RS,wddrb_sigma_distribution,short,2659.25,2645.25,2597.25,14.0,62.0,1.0,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,stop,2645.25,False,2018-12
1544712000,2018-12-13 09:40:00,ES,RR,wddrb_sigma_distribution,long,2660.25,2664.125,2669.0,3.875,8.75,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2664.125,False,2018-12
