ts,timestamp,symbol,session,archetype,direction,entry,stop,target,risk,reward,r_multiple,confidence,reasons,day_date
1474554900,2016-09-22 10:35:00,ES,RS,cluster_rejection_fade,short,2171.0,2175.875,2160.25,4.875,10.75,2.2051282051282053,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_monthly']",2016-09-22
1474557000,2016-09-22 11:10:00,ES,RS,wddrb_sigma_distribution,long,2167.25,2159.75,2179.0,7.5,11.75,1.5666666666666667,0.65,"['wddrb_mid_sigma', 'model_up_bias']",2016-09-22
1474896600,2016-09-26 09:30:00,ES,RR,wddrb_sigma_distribution,long,2145.75,2142.25,2153.5,3.5,7.75,2.2142857142857144,0.65,"['wddrb_mid_sigma', 'model_up_bias']",2016-09-26
1474963200,2016-09-27 04:00:00,ES,OS,wddrb_sigma_distribution,short,2148.75,2159.0,2124.0,10.25,24.75,2.4146341463414633,0.65,"['wddrb_mid_sigma', 'cluster_near_weekly']",2016-09-27
1475155800,2016-09-29 09:30:00,ES,RR,wddrb_sigma_distribution,long,2160.0,2158.125,2165.0,1.875,5.0,2.6666666666666665,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_monthly']",2016-09-29
1475155800,2016-09-29 09:30:00,ES,RR,model_forward,long,2160.0,2158.125,2165.0,1.875,5.0,2.6666666666666665,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_monthly']",2016-09-29
1475242500,2016-09-30 09:35:00,ES,RR,wddrb_sigma_distribution,long,2153.75,2147.25,2164.25,6.5,10.5,1.6153846153846154,0.65,"['wddrb_mid_sigma', 'model_up_bias']",2016-09-30
1475242500,2016-09-30 09:35:00,ES,RR,model_forward,long,2153.75,2147.25,2164.25,6.5,10.5,1.6153846153846154,0.65,"['model_up_bias', 'model_up_bias']",2016-09-30
1475502000,2016-10-03 09:40:00,ES,RR,wddrb_sigma_distribution,long,2150.25,2147.25,2159.75,3.0,9.5,3.1666666666666665,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias']",2016-10-03
1475505300,2016-10-03 10:35:00,ES,RS,wddrb_sigma_distribution,short,2154.0,2161.0,2142.75,7.0,11.25,1.6071428571428572,0.65,"['wddrb_mid_sigma', 'model_down_bias']",2016-10-03
1475678700,2016-10-05 10:45:00,ES,RS,wddrb_sigma_distribution,long,2150.25,2146.75,2161.75,3.5,11.5,3.2857142857142856,0.55,"['wddrb_mid_sigma', 'model_up_bias']",2016-10-05
1475678700,2016-10-05 10:45:00,ES,RS,model_forward,long,2150.25,2146.75,2161.75,3.5,11.5,3.2857142857142856,0.55,"['model_up_bias', 'model_up_bias']",2016-10-05
1475768700,2016-10-06 11:45:00,ES,RS,wddrb_sigma_distribution,short,2152.0,2158.625,2133.0,6.625,19.0,2.8679245283018866,0.7000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'cluster_near_monthly']",2016-10-06
1475768700,2016-10-06 11:45:00,ES,RS,cluster_rejection_fade,short,2152.0,2158.625,2133.0,6.625,19.0,2.8679245283018866,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_down_bias', 'cluster_near_monthly']",2016-10-06
1475847000,2016-10-07 09:30:00,ES,RR,wddrb_sigma_distribution,long,2154.75,2150.75,2164.25,4.0,9.5,2.375,0.55,"['wddrb_mid_sigma', 'model_up_bias']",2016-10-07
1475827200,2016-10-07 04:00:00,ES,OS,wddrb_sigma_distribution,short,2151.25,2163.5,2129.75,12.25,21.5,1.7551020408163265,0.6000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'cluster_near_darkpool']",2016-10-07
1476116100,2016-10-10 12:15:00,ES,RS,wddrb_sigma_distribution,long,2158.75,2154.875,2169.25,3.875,10.5,2.7096774193548385,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",2016-10-10
1476116100,2016-10-10 12:15:00,ES,RS,model_forward,long,2158.75,2154.875,2169.25,3.875,10.5,2.7096774193548385,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",2016-10-10
1476172800,2016-10-11 04:00:00,ES,OS,wddrb_sigma_distribution,long,2155.0,2152.625,2170.75,2.375,15.75,6.631578947368421,0.55,"['wddrb_mid_sigma', 'model_up_bias']",2016-10-11
1476172800,2016-10-11 04:00:00,ES,OS,model_forward,long,2155.0,2152.625,2170.75,2.375,15.75,6.631578947368421,0.55,"['model_up_bias', 'model_up_bias']",2016-10-11
1476279000,2016-10-12 09:30:00,ES,RR,wddrb_sigma_distribution,long,2129.25,2125.625,2138.75,3.625,9.5,2.6206896551724137,0.55,"['wddrb_mid_sigma', 'model_up_bias']",2016-10-12
1476365400,2016-10-13 09:30:00,ES,RR,wddrb_sigma_distribution,long,2117.75,2114.75,2122.25,3.0,4.5,1.5,0.55,"['wddrb_mid_sigma', 'model_up_bias']",2016-10-13
1476365400,2016-10-13 09:30:00,ES,RR,model_forward,long,2117.75,2114.75,2122.25,3.0,4.5,1.5,0.55,"['model_up_bias', 'model_up_bias']",2016-10-13
1476452400,2016-10-14 09:40:00,ES,RR,cluster_rejection_fade,short,2139.75,2142.25,2134.0,2.5,5.75,2.3,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_weekly']",2016-10-14
1476455400,2016-10-14 10:30:00,ES,RS,wddrb_sigma_distribution,long,2140.25,2134.25,2149.25,6.0,9.0,1.5,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",2016-10-14
1476711000,2016-10-17 09:30:00,ES,RR,wddrb_sigma_distribution,long,2127.5,2122.75,2133.75,4.75,6.25,1.3157894736842106,0.55,"['wddrb_mid_sigma', 'model_up_bias']",2016-10-17
1476970200,2016-10-20 09:30:00,ES,RR,range_pre_break_hold,short,2135.75,2139.0,2129.0,3.25,6.75,2.076923076923077,0.6,"['near_first_high', 'pre_break']",2016-10-20
1477057200,2016-10-21 09:40:00,ES,RR,wddrb_sigma_distribution,long,2125.0,2121.375,2130.75,3.625,5.75,1.5862068965517242,0.55,"['wddrb_mid_sigma', 'model_up_bias']",2016-10-21
1477057200,2016-10-21 09:40:00,ES,RR,model_forward,long,2125.0,2121.375,2130.75,3.625,5.75,1.5862068965517242,0.55,"['model_up_bias', 'model_up_bias']",2016-10-21
1477406100,2016-10-25 10:35:00,ES,RS,cluster_rejection_fade,long,2141.5,2137.125,2151.5,4.375,10.0,2.2857142857142856,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_weekly']",2016-10-25
1477402200,2016-10-25 09:30:00,ES,RR,wddrb_sigma_distribution,long,2141.0,2139.0,2144.75,2.0,3.75,1.875,0.65,"['wddrb_mid_sigma', 'cluster_near_weekly']",2016-10-25
1477504200,2016-10-26 13:50:00,ES,RS,wddrb_sigma_distribution,long,2129.25,2117.125,2155.25,12.125,26.0,2.1443298969072164,0.55,"['wddrb_mid_sigma', 'model_up_bias']",2016-10-26
1477504200,2016-10-26 13:50:00,ES,RS,model_forward,long,2129.25,2117.125,2155.25,12.125,26.0,2.1443298969072164,0.55,"['model_up_bias', 'model_up_bias']",2016-10-26
1477575000,2016-10-27 09:30:00,ES,RR,wddrb_sigma_distribution,long,2140.0,2137.75,2144.75,2.25,4.75,2.111111111111111,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",2016-10-27
1477575000,2016-10-27 09:30:00,ES,RR,model_forward,long,2140.0,2137.75,2144.75,2.25,4.75,2.111111111111111,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",2016-10-27
1477674300,2016-10-28 13:05:00,ES,RS,wddrb_sigma_distribution,long,2122.25,2115.0,2148.75,7.25,26.5,3.6551724137931036,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",2016-10-28
1477674300,2016-10-28 13:05:00,ES,RS,model_forward,long,2122.25,2115.0,2148.75,7.25,26.5,3.6551724137931036,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",2016-10-28
1477924200,2016-10-31 10:30:00,ES,RS,cluster_rejection_fade,long,2120.75,2117.75,2131.5,3.0,10.75,3.5833333333333335,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_darkpool']",2016-10-31
1477901400,2016-10-31 04:10:00,ES,OS,wddrb_sigma_distribution,short,2129.25,2146.625,2089.75,17.375,39.5,2.273381294964029,0.6,['wddrb_mid_sigma'],2016-10-31
1478007000,2016-11-01 09:30:00,ES,RR,wddrb_sigma_distribution,long,2123.75,2120.25,2128.25,3.5,4.5,1.2857142857142858,0.65,"['wddrb_mid_sigma', 'cluster_near_weekly']",2016-11-01
1478007000,2016-11-01 09:30:00,ES,RR,cluster_rejection_fade,long,2123.75,2120.25,2128.25,3.5,4.5,1.2857142857142858,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_weekly']",2016-11-01
1478073600,2016-11-02 04:00:00,ES,OS,wddrb_sigma_distribution,long,2097.25,2073.75,2160.0,23.5,62.75,2.6702127659574466,0.55,"['wddrb_mid_sigma', 'model_up_bias']",2016-11-02
1478073600,2016-11-02 04:00:00,ES,OS,model_forward,long,2097.25,2073.75,2160.0,23.5,62.75,2.6702127659574466,0.55,"['model_up_bias', 'model_up_bias']",2016-11-02
1478183400,2016-11-03 10:30:00,ES,RS,cluster_rejection_fade,short,2096.5,2100.875,2085.25,4.375,11.25,2.5714285714285716,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_monthly']",2016-11-03
1478181000,2016-11-03 09:50:00,ES,RR,wddrb_sigma_distribution,long,2094.25,2091.0,2102.25,3.25,8.0,2.4615384615384617,0.65,"['wddrb_mid_sigma', 'model_up_bias']",2016-11-03
1478266200,2016-11-04 09:30:00,ES,RR,range_pre_break_hold,short,2084.0,2092.5,2075.5,8.5,8.5,1.0,0.6,"['near_first_high', 'pre_break']",2016-11-04
1478532600,2016-11-07 10:30:00,ES,RS,cluster_rejection_fade,short,2116.5,2124.75,2099.25,8.25,17.25,2.090909090909091,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_weekly']",2016-11-07
1478615400,2016-11-08 09:30:00,ES,RR,wddrb_sigma_distribution,long,2120.75,2119.0,2125.75,1.75,5.0,2.857142857142857,0.65,"['wddrb_mid_sigma', 'cluster_near_weekly']",2016-11-08
1478619000,2016-11-08 10:30:00,ES,RS,wddrb_sigma_distribution,short,2123.5,2127.625,2113.25,4.125,10.25,2.484848484848485,0.7000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'cluster_near_weekly']",2016-11-08
1478705400,2016-11-09 10:30:00,ES,RS,wddrb_sigma_distribution,long,2128.0,2106.5,2165.25,21.5,37.25,1.7325581395348837,0.65,"['wddrb_mid_sigma', 'model_up_bias']",2016-11-09
1478705400,2016-11-09 10:30:00,ES,RS,model_forward,long,2128.0,2106.5,2165.25,21.5,37.25,1.7325581395348837,0.65,"['model_up_bias', 'model_up_bias']",2016-11-09
1478897400,2016-11-11 15:50:00,ES,RS,wddrb_sigma_distribution,short,2161.75,2170.75,2135.0,9.0,26.75,2.9722222222222223,0.65,"['wddrb_mid_sigma', 'model_down_bias']",2016-11-11
1478897400,2016-11-11 15:50:00,ES,RS,model_forward,short,2161.75,2170.75,2135.0,9.0,26.75,2.9722222222222223,0.65,"['model_down_bias', 'model_down_bias']",2016-11-11
1479153300,2016-11-14 14:55:00,ES,RS,wddrb_sigma_distribution,short,2163.25,2175.875,2136.5,12.625,26.75,2.118811881188119,0.65,"['wddrb_mid_sigma', 'model_down_bias']",2016-11-14
1479153300,2016-11-14 14:55:00,ES,RS,model_forward,short,2163.25,2175.875,2136.5,12.625,26.75,2.118811881188119,0.65,"['model_down_bias', 'model_down_bias']",2016-11-14
1479200400,2016-11-15 04:00:00,ES,OS,cluster_rejection_fade,short,2169.0,2175.875,2136.5,6.875,32.5,4.7272727272727275,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_weekly']",2016-11-15
1479220200,2016-11-15 09:30:00,ES,RR,wddrb_sigma_distribution,long,2165.0,2162.5,2169.25,2.5,4.25,1.7,0.55,"['wddrb_mid_sigma', 'model_up_bias']",2016-11-15
1479308100,2016-11-16 09:55:00,ES,RR,wddrb_sigma_distribution,long,2170.75,2167.375,2180.5,3.375,9.75,2.888888888888889,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",2016-11-16
1479308100,2016-11-16 09:55:00,ES,RR,cluster_rejection_fade,long,2170.75,2167.375,2180.5,3.375,9.75,2.888888888888889,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_darkpool']",2016-11-16
1479396600,2016-11-17 10:30:00,ES,RS,range_post_break_pullback,long,2177.25,2170.25,2189.0,7.0,11.75,1.6785714285714286,0.65,"['pullback_first_high', 'post_break', 'model_up_bias']",2016-11-17
1479396600,2016-11-17 10:30:00,ES,RS,wddrb_sigma_distribution,long,2177.25,2170.25,2189.0,7.0,11.75,1.6785714285714286,0.65,"['wddrb_mid_sigma', 'model_up_bias']",2016-11-17
1479479700,2016-11-18 09:35:00,ES,RR,range_post_break_pullback,short,2184.75,2189.625,2179.0,4.875,5.75,1.1794871794871795,0.6,"['pullback_first_low', 'post_break']",2016-11-18
1479741900,2016-11-21 10:25:00,ES,RR,wddrb_sigma_distribution,long,2186.5,2181.5,2197.75,5.0,11.25,2.25,0.65,"['wddrb_mid_sigma', 'model_up_bias']",2016-11-21
1479742500,2016-11-21 10:35:00,ES,RS,wddrb_sigma_distribution,long,2187.25,2181.5,2197.75,5.75,10.5,1.826086956521739,0.55,"['wddrb_mid_sigma', 'model_up_bias']",2016-11-21
1479809400,2016-11-22 05:10:00,ES,OS,wddrb_sigma_distribution,short,2199.25,2202.375,2173.0,3.125,26.25,8.4,0.55,"['wddrb_mid_sigma', 'cluster_near_weekly']",2016-11-22
1479846600,2016-11-22 15:30:00,ES,RS,wddrb_sigma_distribution,short,2200.5,2205.625,2182.5,5.125,18.0,3.5121951219512195,0.6500000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'cluster_near_weekly']",2016-11-22
1480084200,2016-11-25 09:30:00,ES,RR,wddrb_sigma_distribution,long,2205.75,2204.25,2208.0,1.5,2.25,1.5,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",2016-11-25
1480060800,2016-11-25 03:00:00,ES,OR,range_pre_break_hold,short,2204.75,2209.0,2199.0,4.25,5.75,1.3529411764705883,0.65,"['near_first_high', 'pre_break', 'cluster_near_darkpool']",2016-11-25
1480343400,2016-11-28 09:30:00,ES,RR,cluster_rejection_fade,short,2207.5,2209.5,2202.0,2.0,5.5,2.75,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']",2016-11-28
1480344000,2016-11-28 09:40:00,ES,RR,cluster_rejection_fade,long,2205.25,2202.75,2211.5,2.5,6.25,2.5,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_darkpool']",2016-11-28
1480411200,2016-11-29 04:20:00,ES,OS,cluster_rejection_fade,short,2205.0,2215.125,2187.0,10.125,18.0,1.7777777777777777,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']",2016-11-29
1480410000,2016-11-29 04:00:00,ES,OS,wddrb_sigma_distribution,long,2204.0,2192.625,2220.75,11.375,16.75,1.4725274725274726,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",2016-11-29
1480602600,2016-12-01 09:30:00,ES,RR,wddrb_sigma_distribution,long,2199.0,2196.0,2206.0,3.0,7.0,2.3333333333333335,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_monthly']",2016-12-01
1480602600,2016-12-01 09:30:00,ES,RR,model_forward,long,2199.0,2196.0,2206.0,3.0,7.0,2.3333333333333335,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_monthly']",2016-12-01
1480700100,2016-12-02 12:35:00,ES,RS,wddrb_sigma_distribution,long,2190.25,2185.25,2205.25,5.0,15.0,3.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",2016-12-02
1480700100,2016-12-02 12:35:00,ES,RS,model_forward,long,2190.25,2185.25,2205.25,5.0,15.0,3.0,0.55,"['model_up_bias', 'model_up_bias']",2016-12-02
1480948800,2016-12-05 09:40:00,ES,RR,cluster_rejection_fade,short,2201.5,2203.25,2195.75,1.75,5.75,3.2857142857142856,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_weekly']",2016-12-05
1480948200,2016-12-05 09:30:00,ES,RR,wddrb_sigma_distribution,long,2199.25,2196.0,2204.75,3.25,5.5,1.6923076923076923,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_monthly']",2016-12-05
1481034600,2016-12-06 09:30:00,ES,RR,wddrb_sigma_distribution,long,2204.75,2201.0,2209.25,3.75,4.5,1.2,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",2016-12-06
1481533200,2016-12-12 04:00:00,ES,OS,wddrb_sigma_distribution,short,2258.0,2265.75,2235.75,7.75,22.25,2.870967741935484,0.55,"['wddrb_mid_sigma', 'model_down_bias']",2016-12-12
1481533200,2016-12-12 04:00:00,ES,OS,model_forward,short,2258.0,2265.75,2235.75,7.75,22.25,2.870967741935484,0.55,"['model_down_bias', 'model_down_bias']",2016-12-12
1481643000,2016-12-13 10:30:00,ES,RS,range_post_break_pullback,long,2265.75,2260.5,2281.75,5.25,16.0,3.0476190476190474,0.7000000000000001,"['pullback_first_high', 'post_break', 'model_up_bias', 'cluster_near_darkpool']",2016-12-13
1481643000,2016-12-13 10:30:00,ES,RS,wddrb_sigma_distribution,long,2265.75,2260.5,2281.75,5.25,16.0,3.0476190476190474,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",2016-12-13
1481706000,2016-12-14 04:00:00,ES,OS,wddrb_sigma_distribution,long,2267.5,2258.0,2291.75,9.5,24.25,2.5526315789473686,0.55,"['wddrb_mid_sigma', 'model_up_bias']",2016-12-14
1481706000,2016-12-14 04:00:00,ES,OS,model_forward,long,2267.5,2258.0,2291.75,9.5,24.25,2.5526315789473686,0.55,"['model_up_bias', 'model_up_bias']",2016-12-14
1481898900,2016-12-16 09:35:00,ES,RR,cluster_rejection_fade,long,2260.5,2257.5,2266.25,3.0,5.75,1.9166666666666667,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_darkpool']",2016-12-16
1482237300,2016-12-20 07:35:00,ES,OS,cluster_rejection_fade,short,2266.0,2269.5,2244.25,3.5,21.75,6.214285714285714,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_weekly']",2016-12-20
1482251700,2016-12-20 11:35:00,ES,RS,wddrb_sigma_distribution,long,2264.75,2261.25,2275.0,3.5,10.25,2.9285714285714284,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",2016-12-20
1482420600,2016-12-22 10:30:00,ES,RS,wddrb_sigma_distribution,short,2257.25,2263.0,2248.0,5.75,9.25,1.608695652173913,0.6500000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'cluster_near_darkpool']",2016-12-22
1482420600,2016-12-22 10:30:00,ES,RS,model_forward,short,2257.25,2263.0,2248.0,5.75,9.25,1.608695652173913,0.6500000000000001,"['model_down_bias', 'model_down_bias', 'cluster_near_darkpool']",2016-12-22
1482857400,2016-12-27 11:50:00,ES,RS,range_post_break_pullback,long,2265.25,2258.25,2277.0,7.0,11.75,1.6785714285714286,0.7000000000000001,"['pullback_first_high', 'post_break', 'model_up_bias', 'cluster_near_weekly']",2016-12-27
1482857400,2016-12-27 11:50:00,ES,RS,wddrb_sigma_distribution,long,2265.25,2258.25,2277.0,7.0,11.75,1.6785714285714286,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",2016-12-27
1482915600,2016-12-28 04:00:00,ES,OS,wddrb_sigma_distribution,short,2265.5,2273.25,2254.5,7.75,11.0,1.4193548387096775,0.6,['wddrb_mid_sigma'],2016-12-28
