symbol,day_date,session,session_id,next_session_id,entry_ts,direction,entry,exit_ts,exit,exit_reason,prior_range_sd,stop_dist,tp_dist,p_up,p_dn,ev_long,ev_short,pnl_points_gross,pnl_points,pnl_R,equity_points,walk_train_start,walk_train_end,walk_test_start,walk_test_end
ES,2012-01-20,RR,ES-20120120-RR,ES-20120120-RS,2012-01-20 13:20:00-05:00,long,1309.5,2012-01-20 14:20:00-05:00,1306.9654038523704,stop,2.5345961476295984,2.5345961476295984,3.801894221444398,0.7431840717750048,0.5877950711633306,0.7593251364410942,0.3708526349119089,-2.5345961476295997,-2.7845961476295997,-1.0986350429964182,-28.76238016849834,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-01-20,TOUT,ES-20120120-TOUT,ES-20120120-TA,2012-01-22 18:00:00-05:00,short,1310.25,2012-01-22 18:00:00-05:00,1308.3864825280075,tp,1.2423449813283094,1.2423449813283094,1.863517471992464,0.4625832101160449,0.5908922768638838,-0.04477432462665651,0.2759983422429406,1.863517471992509,1.613517471992509,1.2987676500832672,-27.14886269650583,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-01-20,AR,ES-20120120-AR,ES-20120120-AS,2012-01-22 23:00:00-05:00,long,1307.5,2012-01-23 00:15:00-05:00,1306.7090146052317,stop,0.7909853947683424,0.7909853947683424,1.1864780921525135,0.748890953726214,0.5623404026894119,0.5561659226835941,0.08978954509158887,-0.7909853947683132,-1.0409853947683132,-1.316061461631904,-28.189848091274143,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-01-23,TOUT,ES-20120123-TOUT,ES-20120123-TA,2012-01-23 18:00:00-05:00,short,1310.0,2012-01-23 19:25:00-05:00,1310.25,timeout,1.2744968047285241,1.2744968047285241,1.9117452070927863,0.2511451245625143,0.8466762029622628,-0.5682930354130019,0.9205346605863693,-0.25,-0.5,-0.3923116936385754,-28.689848091274143,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-01-23,AR,ES-20120123-AR,ES-20120123-AS,2012-01-23 20:30:00-05:00,short,1308.75,2012-01-23 20:55:00-05:00,1307.5562146946527,tp,0.7958568702315292,0.7958568702315292,1.1937853053472938,0.33678658249444543,0.9395252640498899,-0.47216037906691083,1.0346863248217002,1.193785305347319,0.9437853053473191,1.1858731646970075,-27.746062785926824,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-01-24,RR,ES-20120124-RR,ES-20120124-RS,2012-01-24 10:30:00-05:00,long,1306.75,2012-01-24 15:20:00-05:00,1310.5575841905886,tp,2.5383894603924375,2.5383894603924375,3.8075841905886563,0.7617436249460238,0.5089645243970007,0.8058714173835246,0.17392366601096693,3.8075841905886136,3.5575841905886136,1.4015123550184485,-24.18847859533821,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-01-24,AR,ES-20120124-AR,ES-20120124-AS,2012-01-24 20:30:00-05:00,short,1314.0,2012-01-24 21:00:00-05:00,1314.7963733586175,stop,0.7963733586175379,0.7963733586175379,1.1945600379263068,0.5401191487985565,0.7573432400485889,0.03637476382764643,0.5794349919527275,-0.7963733586175294,-1.0463733586175294,-1.3139231081687344,-25.23485195395574,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-01-25,AR,ES-20120125-AR,ES-20120125-AS,2012-01-25 20:30:00-05:00,short,1318.75,2012-01-25 21:05:00-05:00,1319.5463733586175,stop,0.7963733586175379,0.7963733586175379,1.1945600379263068,0.6922434990936948,0.9208301156421868,0.41668563956549204,0.988152180936722,-0.7963733586175294,-1.0463733586175294,-1.3139231081687344,-26.28122531257327,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-01-26,RR,ES-20120126-RR,ES-20120126-RS,2012-01-26 10:30:00-05:00,short,1322.25,2012-01-26 10:55:00-05:00,1318.4824751598626,tp,2.511683226758257,2.511683226758257,3.7675248401373858,0.35299116951750426,0.9535571334892893,-0.2170569209416825,1.28435798898778,3.767524840137412,3.517524840137412,1.4004651552645673,-22.763700472435858,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-01-26,TOUT,ES-20120126-TOUT,ES-20120126-TA,2012-01-26 18:10:00-05:00,long,1316.75,2012-01-26 18:55:00-05:00,1315.2947463596008,stop,1.4552536403990874,1.4552536403990874,2.182880460598631,0.5939880698591216,0.1654681260100243,0.31317881604213826,-0.7581210435806048,-1.455253640399178,-1.705253640399178,-1.1717913586057278,-24.468954112835036,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-01-27,RR,ES-20120127-RR,ES-20120127-RS,2012-01-27 15:10:00-05:00,long,1314.25,2012-01-27 15:55:00-05:00,1312.75,timeout,2.2013751682933904,2.2013751682933904,3.3020627524400856,0.7969307254417664,0.38166937977529003,0.8787614370158302,-0.15939192715036052,-1.5,-1.75,-0.7949576361200996,-26.218954112835036,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-01-27,TOUT,ES-20120127-TOUT,ES-20120127-TA,2012-01-29 18:05:00-05:00,short,1312.0,2012-01-29 18:10:00-05:00,1313.45095250022,stop,1.4509525002200436,1.4509525002200436,2.176428750330065,0.23223470101451954,0.649360159571013,-0.5917138568648265,0.45109978952640717,-1.4509525002199553,-1.7009525002199553,-1.1723006094010644,-27.91990661305499,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-01-27,AR,ES-20120127-AR,ES-20120127-AS,2012-01-29 20:30:00-05:00,short,1305.0,2012-01-29 20:30:00-05:00,1305.4925430785327,stop,0.4925430785327438,0.4925430785327438,0.7388146177991157,0.2664723433236091,0.6810873059875487,-0.8413889582128843,0.19514844844696477,-0.49254307853266255,-0.7425430785326625,-1.507569816521742,-28.662449691587653,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-01-30,AR,ES-20120130-AR,ES-20120130-AS,2012-01-30 21:30:00-05:00,long,1313.0,2012-01-30 21:40:00-05:00,1312.3267322422066,stop,0.6732677577934336,0.6732677577934336,1.0099016366901505,0.8227400487317335,0.7058854945863344,0.6855268301580534,0.39339044479455587,-0.6732677577933828,-0.9232677577933828,-1.3713232916712046,-29.585717449381036,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-01-31,TOUT,ES-20120131-TOUT,ES-20120131-TA,2012-01-31 18:55:00-05:00,short,1306.0,2012-01-31 19:05:00-05:00,1307.5549158041176,stop,1.5549158041176356,1.5549158041176356,2.3323737061764533,0.2811047694914495,0.7353664361868284,-0.45801848594884226,0.6776356807896049,-1.554915804117627,-1.804915804117627,-1.1607804096774605,-31.390633253498663,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-01-31,AR,ES-20120131-AR,ES-20120131-AS,2012-01-31 21:55:00-05:00,short,1306.5,2012-01-31 21:55:00-05:00,1307.1553173196808,stop_ambiguous,0.6553173196808336,0.6553173196808336,0.9829759795212505,0.5195713087863344,0.6433019527224797,-0.08256629943014088,0.22676031041022232,-0.655317319680762,-0.905317319680762,-1.3814945713958677,-32.295950573179425,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-02-01,RR,ES-20120201-RR,ES-20120201-RS,2012-02-01 11:00:00-05:00,long,1323.5,2012-02-01 11:15:00-05:00,1321.1860335375218,stop,2.3139664624781213,2.3139664624781213,3.470949693717182,0.803784786953641,0.39989532533662075,0.9014223721462937,-0.10830128189625664,-2.31396646247822,-2.56396646247822,-1.1080395952378512,-34.859917035657645,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-02-02,AR,ES-20120202-AR,ES-20120202-AS,2012-02-02 20:35:00-05:00,short,1321.0,2012-02-02 20:45:00-05:00,1321.8833250578891,stop,0.883325057889068,0.883325057889068,1.324987586833602,0.4527031408372588,0.8496683269312625,-0.15126366729795815,0.841149297937051,-0.8833250578891239,-1.1333250578891239,-1.2830215193911685,-35.99324209354677,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-02-03,RR,ES-20120203-RR,ES-20120203-RS,2012-02-03 10:35:00-05:00,long,1339.5,2012-02-03 11:05:00-05:00,1337.1633638663557,stop,2.3366361336443573,2.3366361336443573,3.504954200466536,0.8443600495839306,0.6043492956025694,1.003908711646911,0.40388182669350814,-2.3366361336443333,-2.5866361336443333,-1.1069914123129052,-38.5798782271911,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-02-03,AR,ES-20120203-AR,ES-20120203-AS,2012-02-05 20:55:00-05:00,short,1335.0,2012-02-06 01:55:00-05:00,1334.5,timeout,0.8932311246845644,0.8932311246845644,1.3398466870268466,0.62416775142121,0.8324046071793113,0.28053661015051873,0.8011287495457722,0.5,0.25,0.2798827684025061,-38.3298782271911,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-02-06,RR,ES-20120206-RR,ES-20120206-RS,2012-02-06 11:10:00-05:00,long,1338.5,2012-02-06 15:55:00-05:00,1340.0,timeout,2.2610838109189597,2.2610838109189597,3.3916257163784396,0.7960063454579365,0.5959398366623148,0.8794494181231276,0.3792831461340732,1.5,1.25,0.5528322276085685,-37.0798782271911,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-02-06,TOUT,ES-20120206-TOUT,ES-20120206-TA,2012-02-06 18:05:00-05:00,long,1340.5,2012-02-06 19:25:00-05:00,1340.75,timeout,1.5357044500472075,1.5357044500472075,2.303556675070811,0.6511126044176175,0.21844159362134993,0.46498977075032055,-0.6166877562403483,0.25,0.0,0.0,-37.0798782271911,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-02-07,RR,ES-20120207-RR,ES-20120207-RS,2012-02-07 10:45:00-05:00,long,1338.5,2012-02-07 11:05:00-05:00,1341.9289007272548,tp,2.2859338181698163,2.2859338181698163,3.4289007272547245,0.7669570688173768,0.5379637806579811,0.8080281760056008,0.23554495560711164,3.4289007272548133,3.1789007272548133,1.3906355039621976,-33.90097749993629,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-02-07,AR,ES-20120207-AR,ES-20120207-AS,2012-02-07 20:30:00-05:00,short,1343.5,2012-02-07 22:00:00-05:00,1344.3735890880366,stop,0.8735890880367218,0.8735890880367218,1.3103836320550826,0.6132541779343739,0.880439880894731,0.24695970909976311,0.9149239665006559,-0.8735890880366242,-1.1235890880366242,-1.28617573573606,-35.02456658797291,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-02-08,AR,ES-20120208-AR,ES-20120208-AS,2012-02-08 20:30:00-05:00,short,1341.25,2012-02-08 20:30:00-05:00,1342.1849746689504,stop,0.9349746689504138,0.9349746689504138,1.4024620034256208,0.5086329398380033,0.6197426912305127,0.004195426395638913,0.28196980487691253,-0.9349746689504173,-1.1849746689504173,-1.2673869231993729,-36.20954125692333,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-02-09,RR,ES-20120209-RR,ES-20120209-RS,2012-02-09 10:30:00-05:00,short,1341.25,2012-02-09 10:40:00-05:00,1343.5443007190588,stop,2.2943007190587488,2.2943007190587488,3.4414510785881234,0.34048826886104194,0.7549237781104745,-0.25774499129475875,0.7783437818288226,-2.2943007190588105,-2.5443007190588105,-1.1089656634473906,-38.75384197598214,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-02-09,TOUT,ES-20120209-TOUT,ES-20120209-TA,2012-02-09 18:00:00-05:00,short,1347.25,2012-02-09 19:25:00-05:00,1346.25,timeout,1.519608675388453,1.519608675388453,2.2794130130826797,0.2697742861663497,0.7080136393062049,-0.4900803235150652,0.6055180593345728,1.0,0.75,0.49354811679281824,-38.00384197598214,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-02-09,AR,ES-20120209-AR,ES-20120209-AS,2012-02-09 20:30:00-05:00,short,1344.5,2012-02-09 22:30:00-05:00,1343.0631294284196,tp,0.9579137143869043,0.9579137143869043,1.4368705715803565,0.6080624080268671,0.8358683554778558,0.25917217961760475,0.8286870482450767,1.4368705715803571,1.1868705715803571,1.2390161595504379,-36.816971404401784,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-02-13,AR,ES-20120213-AR,ES-20120213-AS,2012-02-13 20:30:00-05:00,short,1346.75,2012-02-13 21:05:00-05:00,1345.2323407913223,tp,1.0117728057851256,1.0117728057851256,1.5176592086776886,0.621869331832876,0.922053348005703,0.30758228446756797,1.0580423248996358,1.5176592086777418,1.2676592086777418,1.2529089548854309,-35.54931219572404,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-02-14,AR,ES-20120214-AR,ES-20120214-AS,2012-02-14 20:30:00-05:00,short,1346.75,2012-02-14 21:20:00-05:00,1347.761772805785,stop,1.0117728057851256,1.0117728057851256,1.5176592086776886,0.5827080142969733,0.8617765430073566,0.2096789906278114,0.9073503124037697,-1.0117728057850854,-1.2617728057850854,-1.247091045114582,-36.81108500150913,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-02-15,RR,ES-20120215-RR,ES-20120215-RS,2012-02-15 12:45:00-05:00,short,1347.5,2012-02-15 12:55:00-05:00,1344.6016395287936,tp,1.9322403141376436,1.9322403141376436,2.8983604712064652,0.4137997320024248,0.7968662681568346,-0.0948841623943513,0.8627821779916732,2.898360471206388,2.648360471206388,1.3706165075995467,-34.16272453030274,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-02-15,TOUT,ES-20120215-TOUT,ES-20120215-TA,2012-02-15 18:00:00-05:00,short,1338.75,2012-02-15 19:25:00-05:00,1336.6133831464329,tp,1.4244112357114838,1.4244112357114838,2.136616853567226,0.15638207519135028,0.6785714665610921,-0.784555924074266,0.5209175543500886,2.1366168535671477,1.8866168535671477,1.3244888879473036,-32.27610767673559,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-02-15,AR,ES-20120215-AR,ES-20120215-AS,2012-02-15 20:30:00-05:00,short,1336.75,2012-02-15 21:20:00-05:00,1335.2145231539562,tp,1.023651230695911,1.023651230695911,1.5354768460438664,0.7425462730921156,0.8511155131455975,0.6121418763171986,0.8835649764509034,1.5354768460438208,1.2854768460438208,1.255776193586865,-30.99063083069177,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-02-16,RR,ES-20120216-RR,ES-20120216-RS,2012-02-16 10:30:00-05:00,long,1346.25,2012-02-16 10:55:00-05:00,1344.6336770124756,stop,1.6163229875243892,1.6163229875243892,2.4244844812865836,0.9756852848498518,0.17528685127270544,1.2845411559021862,-0.7164549280406798,-1.616322987524427,-1.866322987524427,-1.1546720562224668,-32.8569538182162,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-02-16,AR,ES-20120216-AR,ES-20120216-AS,2012-02-16 20:30:00-05:00,long,1356.5,2012-02-16 21:35:00-05:00,1355.4763487693042,stop,1.023651230695911,1.023651230695911,1.5354768460438664,0.8028165359335726,0.6324368964720124,0.762817533420841,0.3368684347669405,-1.0236512306958048,-1.2736512306958048,-1.244223806412987,-34.130605048912,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-02-21,RR,ES-20120221-RR,ES-20120221-RS,2012-02-21 10:35:00-05:00,long,1363.5,2012-02-21 14:05:00-05:00,1361.729862107661,stop,1.7701378923390387,1.7701378923390387,2.6552068385085583,0.7525632531734235,0.43405836454992136,0.7401761977933801,-0.056086023765375415,-1.7701378923391076,-2.0201378923391076,-1.1412319351402178,-36.15074294125111,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-02-22,AR,ES-20120222-AR,ES-20120222-AS,2012-02-22 20:50:00-05:00,long,1355.25,2012-02-23 01:55:00-05:00,1356.5,timeout,1.040306129033783,1.040306129033783,1.5604591935506744,0.7686116024241286,0.5262752265125658,0.6812151282288073,0.07537418844990021,1.25,1.0,0.9612555113260569,-35.15074294125111,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-02-23,RR,ES-20120223-RR,ES-20120223-RS,2012-02-23 10:30:00-05:00,long,1355.5,2012-02-23 10:50:00-05:00,1358.173540858802,tp,1.7823605725346572,1.7823605725346572,2.673540858801986,0.9341876530577514,0.5193793412035783,1.1952057067964421,0.1581849271610096,2.673540858801971,2.423540858801971,1.3597365741520555,-32.72720208244914,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-02-24,RR,ES-20120224-RR,ES-20120224-RS,2012-02-24 14:30:00-05:00,short,1362.5,2012-02-24 15:55:00-05:00,1364.2492479587104,stop,1.7492479587103646,1.7492479587103646,2.623871938065547,0.5299818915684888,0.7081850760253747,0.1820361685449603,0.627544129687175,-1.7492479587103844,-1.9992479587103844,-1.142918560376273,-34.726450041159524,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-02-24,TOUT,ES-20120224-TOUT,ES-20120224-TA,2012-02-26 19:25:00-05:00,short,1362.75,2012-02-26 19:25:00-05:00,1362.25,timeout,1.011447633735698,1.011447633735698,1.5171714506035467,0.43821271127075473,0.8386984480079878,-0.15163870466526064,0.8495756371778218,0.5,0.25,0.2471704828421475,-34.476450041159524,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-02-24,AR,ES-20120224-AR,ES-20120224-AS,2012-02-26 20:30:00-05:00,long,1362.5,2012-02-26 22:05:00-05:00,1361.4914836326773,stop,1.0085163673227548,1.0085163673227548,1.5127745509841324,0.8465226345678161,0.6162877157406097,0.8684176992380069,0.2928304021699911,-1.008516367322727,-1.258516367322727,-1.2478888871815057,-35.73496640848225,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-02-27,RR,ES-20120227-RR,ES-20120227-RS,2012-02-27 10:30:00-05:00,long,1359.75,2012-02-27 10:45:00-05:00,1362.4274137535865,tp,1.7849425023909977,1.7849425023909977,2.677413753586497,0.9669202045255141,0.22925086130562305,1.2772399773385366,-0.5669333807111913,2.6774137535865066,2.4274137535865066,1.3599394660247568,-33.307552654895744,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-02-27,AR,ES-20120227-AR,ES-20120227-AS,2012-02-27 20:30:00-05:00,long,1368.0,2012-02-27 22:05:00-05:00,1367.0496711095625,stop,0.9503288904374054,0.9503288904374054,1.4254933356561081,0.8163945498283983,0.5437332546494209,0.777919553688666,0.09626631574122263,-0.950328890437504,-1.200328890437504,-1.2630668208824334,-34.50788154533325,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-02-29,RR,ES-20120229-RR,ES-20120229-RS,2012-02-29 10:30:00-05:00,short,1372.25,2012-02-29 10:45:00-05:00,1370.0335561466027,tp,1.477629235598179,1.477629235598179,2.2164438533972683,0.4538737647233416,0.8002855173166833,-0.03450552703228765,0.8315238544510664,2.2164438533973225,1.9664438533973225,1.330810061159395,-32.541437691935926,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-03-01,AR,ES-20120301-AR,ES-20120301-AS,2012-03-01 20:30:00-05:00,short,1375.25,2012-03-01 20:45:00-05:00,1376.02999240887,stop,0.7799924088699358,0.7799924088699358,1.1699886133049038,0.37797469200031675,0.872629734153522,-0.37557920984303755,0.8610583955399755,-0.7799924088699299,-1.02999240886993,-1.320515939843822,-33.571430100805856,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-03-02,TOUT,ES-20120302-TOUT,ES-20120302-TA,2012-03-04 18:00:00-05:00,short,1368.0,2012-03-04 19:25:00-05:00,1368.5,timeout,1.54557943486375,1.54557943486375,2.3183691522956247,0.36192542250133675,0.7211386848981682,-0.25693807835095706,0.6410950776411217,-0.5,-0.75,-0.48525490381289654,-34.321430100805856,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-03-05,RR,ES-20120305-RR,ES-20120305-RS,2012-03-05 10:30:00-05:00,short,1359.25,2012-03-05 10:30:00-05:00,1360.7727982380093,stop,1.5227982380092009,1.5227982380092009,2.2841973570138014,0.13131984285287035,0.9338747428623951,-0.8358718462882275,1.1705154037355845,-1.5227982380092726,-1.7727982380092726,-1.1641714534204506,-36.09422833881513,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-03-05,AR,ES-20120305-AR,ES-20120305-AS,2012-03-05 20:35:00-05:00,short,1362.75,2012-03-05 20:45:00-05:00,1363.4972537439817,stop,0.7472537439817376,0.7472537439817376,1.1208806159726064,0.4104290782871146,0.7699792893934784,-0.3084856815582862,0.5903898462076234,-0.7472537439816733,-0.9972537439816733,-1.3345583772759866,-37.0914820827968,2008-01-01,2011-12-31,2012-01-01,2012-03-31
ES,2012-03-06,AR,ES-20120306-AR,ES-20120306-AS,2012-03-06 20:30:00-05:00,long,1346.0,2012-03-06 20:45:00-05:00,1345.2527462560183,stop,0.7472537439817376,0.7472537439817376,1.1208806159726064,0.8191462604617337,0.42885209753915493,0.7133072738782613,-0.26242813342818533,-0.7472537439816733,-0.9972537439816733,-1.3345583772759866,-38.088735826778475,2008-01-01,2011-12-31,2012-01-01,2012-03-31
