ts,timestamp_ny,session,archetype,direction,entry,stop,target,r_multiple,condition,expectation,invalidation,weekly_override,horizon,outcome,exit_price,ambiguous,rej_move_away,rej_retest_count,rej_quality
1742457600,2025-03-20T04:00:00-04:00,OS,after_formed,short,5749.5,5751.5,5732.725083377943,-1.0,perfect rejection + box down,THEN expect rotation toward 5732.73.,"IF price breaks 5751.50, THEN short thesis invalid.",False,2h,stop,5751.5,False,-1.5,0.0,dirty
1742457600,2025-03-20T04:00:00-04:00,OS,after_formed,short,5749.5,5751.5,5732.725083377943,-1.0,perfect rejection + box down,THEN expect rotation toward 5732.73.,"IF price breaks 5751.50, THEN short thesis invalid.",False,4h,stop,5751.5,False,-1.5,0.0,dirty
1742457600,2025-03-20T04:00:00-04:00,OS,after_formed,short,5749.5,5751.5,5732.725083377943,-1.0,perfect rejection + box down,THEN expect rotation toward 5732.73.,"IF price breaks 5751.50, THEN short thesis invalid.",False,session,stop,5751.5,False,-1.5,0.0,dirty
1742889600,2025-03-25T04:00:00-04:00,OS,after_formed,short,5806.5,5812.25,5780.4041967337635,0.13043478260869565,perfect rejection + box down,THEN expect rotation toward 5780.40.,"IF price breaks 5812.25, THEN short thesis invalid.",False,1h,timeout,5805.75,False,4.25,5.0,dirty
1742889600,2025-03-25T04:00:00-04:00,OS,after_formed,short,5806.5,5812.25,5780.4041967337635,-1.0,perfect rejection + box down,THEN expect rotation toward 5780.40.,"IF price breaks 5812.25, THEN short thesis invalid.",False,2h,stop,5812.25,False,4.25,5.0,dirty
1742889600,2025-03-25T04:00:00-04:00,OS,after_formed,short,5806.5,5812.25,5780.4041967337635,-1.0,perfect rejection + box down,THEN expect rotation toward 5780.40.,"IF price breaks 5812.25, THEN short thesis invalid.",False,4h,stop,5812.25,False,4.25,5.0,dirty
1742889600,2025-03-25T04:00:00-04:00,OS,after_formed,short,5806.5,5812.25,5780.4041967337635,-1.0,perfect rejection + box down,THEN expect rotation toward 5780.40.,"IF price breaks 5812.25, THEN short thesis invalid.",False,session,stop,5812.25,False,4.25,5.0,dirty
1743082200,2025-03-27T09:30:00-04:00,RR,range_start,long,5743.0,5741.0,5767.727612180519,-1.0,rejection bias + confluence,THEN expect rotation toward 5767.73.,"IF price breaks 5741.00, THEN long thesis invalid.",False,1h,stop,5741.0,False,17.75,1.0,clean
1743082200,2025-03-27T09:30:00-04:00,RR,range_start,long,5743.0,5741.0,5767.727612180519,-1.0,rejection bias + confluence,THEN expect rotation toward 5767.73.,"IF price breaks 5741.00, THEN long thesis invalid.",False,2h,stop,5741.0,False,17.75,1.0,clean
1743082200,2025-03-27T09:30:00-04:00,RR,range_start,long,5743.0,5741.0,5767.727612180519,-1.0,rejection bias + confluence,THEN expect rotation toward 5767.73.,"IF price breaks 5741.00, THEN long thesis invalid.",False,4h,stop,5741.0,False,17.75,1.0,clean
1743082200,2025-03-27T09:30:00-04:00,RR,range_start,long,5743.0,5741.0,5767.727612180519,-1.0,rejection bias + confluence,THEN expect rotation toward 5767.73.,"IF price breaks 5741.00, THEN long thesis invalid.",False,session,stop,5741.0,False,17.75,1.0,clean
1744727400,2025-04-15T10:30:00-04:00,RS,after_formed,long,5446.0,5443.75,5476.031709536548,-1.0,rejection bias + confluence,THEN expect rotation toward 5476.03.,"IF price breaks 5443.75, THEN long thesis invalid.",False,1h,stop,5443.75,False,25.25,2.0,mixed
1744727400,2025-04-15T10:30:00-04:00,RS,after_formed,long,5446.0,5443.75,5476.031709536548,-1.0,rejection bias + confluence,THEN expect rotation toward 5476.03.,"IF price breaks 5443.75, THEN long thesis invalid.",False,2h,stop,5443.75,False,25.25,2.0,mixed
1744727400,2025-04-15T10:30:00-04:00,RS,after_formed,long,5446.0,5443.75,5476.031709536548,-1.0,rejection bias + confluence,THEN expect rotation toward 5476.03.,"IF price breaks 5443.75, THEN long thesis invalid.",False,4h,stop,5443.75,False,25.25,2.0,mixed
1744727400,2025-04-15T10:30:00-04:00,RS,after_formed,long,5446.0,5443.75,5476.031709536548,-1.0,rejection bias + confluence,THEN expect rotation toward 5476.03.,"IF price breaks 5443.75, THEN long thesis invalid.",False,session,stop,5443.75,False,25.25,2.0,mixed
1745281800,2025-04-21T20:30:00-04:00,AS,after_formed,long,5205.5,5194.75,5254.938270135127,1.4883720930232558,first break true + confirm,THEN expect rotation toward 5254.94.,"IF price breaks 5194.75, THEN long thesis invalid.",False,1h,timeout,5221.5,False,3.25,5.0,dirty
1745281800,2025-04-21T20:30:00-04:00,AS,after_formed,long,5205.5,5194.75,5254.938270135127,0.5348837209302325,first break true + confirm,THEN expect rotation toward 5254.94.,"IF price breaks 5194.75, THEN long thesis invalid.",False,2h,timeout,5211.25,False,3.25,5.0,dirty
1745281800,2025-04-21T20:30:00-04:00,AS,after_formed,long,5205.5,5194.75,5254.938270135127,-0.32558139534883723,first break true + confirm,THEN expect rotation toward 5254.94.,"IF price breaks 5194.75, THEN long thesis invalid.",False,4h,timeout,5202.0,False,3.25,5.0,dirty
1745281800,2025-04-21T20:30:00-04:00,AS,after_formed,long,5205.5,5194.75,5254.938270135127,0.13953488372093023,first break true + confirm,THEN expect rotation toward 5254.94.,"IF price breaks 5194.75, THEN long thesis invalid.",False,session,timeout,5207.0,False,3.25,5.0,dirty
1746000000,2025-04-30T04:00:00-04:00,OS,after_formed,long,5574.75,5570.0,5589.831719234685,-1.0,perfect rejection + box up,THEN expect rotation toward 5589.83.,"IF price breaks 5570.00, THEN long thesis invalid.",False,1h,stop,5570.0,False,7.5,5.0,dirty
1746000000,2025-04-30T04:00:00-04:00,OS,after_formed,long,5574.75,5570.0,5589.831719234685,-1.0,perfect rejection + box up,THEN expect rotation toward 5589.83.,"IF price breaks 5570.00, THEN long thesis invalid.",False,2h,stop,5570.0,False,7.5,5.0,dirty
1746000000,2025-04-30T04:00:00-04:00,OS,after_formed,long,5574.75,5570.0,5589.831719234685,-1.0,perfect rejection + box up,THEN expect rotation toward 5589.83.,"IF price breaks 5570.00, THEN long thesis invalid.",False,4h,stop,5570.0,False,7.5,5.0,dirty
1746000000,2025-04-30T04:00:00-04:00,OS,after_formed,long,5574.75,5570.0,5589.831719234685,-1.0,perfect rejection + box up,THEN expect rotation toward 5589.83.,"IF price breaks 5570.00, THEN long thesis invalid.",False,session,stop,5570.0,False,7.5,5.0,dirty
1745937000,2025-04-29T10:30:00-04:00,RS,after_formed,long,5541.0,5527.25,5587.628452508656,1.0545454545454545,rejection bias + confluence,THEN expect rotation toward 5587.63.,"IF price breaks 5527.25, THEN long thesis invalid.",False,1h,timeout,5555.5,False,34.5,0.0,clean
1745937000,2025-04-29T10:30:00-04:00,RS,after_formed,long,5541.0,5527.25,5587.628452508656,2.3454545454545452,rejection bias + confluence,THEN expect rotation toward 5587.63.,"IF price breaks 5527.25, THEN long thesis invalid.",False,2h,timeout,5573.25,False,34.5,0.0,clean
1745937000,2025-04-29T10:30:00-04:00,RS,after_formed,long,5541.0,5527.25,5587.628452508656,3.3911601824476914,rejection bias + confluence,THEN expect rotation toward 5587.63.,"IF price breaks 5527.25, THEN long thesis invalid.",False,4h,target,5587.628452508656,False,34.5,0.0,clean
1745937000,2025-04-29T10:30:00-04:00,RS,after_formed,long,5541.0,5527.25,5587.628452508656,3.3911601824476914,rejection bias + confluence,THEN expect rotation toward 5587.63.,"IF price breaks 5527.25, THEN long thesis invalid.",False,session,target,5587.628452508656,False,34.5,0.0,clean
1747229400,2025-05-14T09:30:00-04:00,RR,range_start,long,5913.25,5908.0,5937.919670754682,-1.0,rejection bias + confluence,THEN expect rotation toward 5937.92.,"IF price breaks 5908.00, THEN long thesis invalid.",False,1h,stop,5908.0,False,11.75,2.0,mixed
1747229400,2025-05-14T09:30:00-04:00,RR,range_start,long,5913.25,5908.0,5937.919670754682,-1.0,rejection bias + confluence,THEN expect rotation toward 5937.92.,"IF price breaks 5908.00, THEN long thesis invalid.",False,2h,stop,5908.0,False,11.75,2.0,mixed
1747229400,2025-05-14T09:30:00-04:00,RR,range_start,long,5913.25,5908.0,5937.919670754682,-1.0,rejection bias + confluence,THEN expect rotation toward 5937.92.,"IF price breaks 5908.00, THEN long thesis invalid.",False,4h,stop,5908.0,False,11.75,2.0,mixed
1747229400,2025-05-14T09:30:00-04:00,RR,range_start,long,5913.25,5908.0,5937.919670754682,-1.0,rejection bias + confluence,THEN expect rotation toward 5937.92.,"IF price breaks 5908.00, THEN long thesis invalid.",False,session,stop,5908.0,False,11.75,2.0,mixed
1748010600,2025-05-23T10:30:00-04:00,RS,after_formed,long,5802.0,5780.0,5892.467594121289,0.6704545454545454,first break true + confirm,THEN expect rotation toward 5892.47.,"IF price breaks 5780.00, THEN long thesis invalid.",False,1h,timeout,5816.75,False,12.5,2.0,mixed
1748010600,2025-05-23T10:30:00-04:00,RS,after_formed,long,5802.0,5780.0,5892.467594121289,0.23863636363636365,first break true + confirm,THEN expect rotation toward 5892.47.,"IF price breaks 5780.00, THEN long thesis invalid.",False,2h,timeout,5807.25,False,12.5,2.0,mixed
1748010600,2025-05-23T10:30:00-04:00,RS,after_formed,long,5802.0,5780.0,5892.467594121289,1.5454545454545454,first break true + confirm,THEN expect rotation toward 5892.47.,"IF price breaks 5780.00, THEN long thesis invalid.",False,4h,timeout,5836.0,False,12.5,2.0,mixed
1748010600,2025-05-23T10:30:00-04:00,RS,after_formed,long,5802.0,5780.0,5892.467594121289,0.6818181818181818,first break true + confirm,THEN expect rotation toward 5892.47.,"IF price breaks 5780.00, THEN long thesis invalid.",False,session,timeout,5817.0,False,12.5,2.0,mixed
1749024000,2025-06-04T04:00:00-04:00,OS,after_formed,long,5989.0,5983.5,6011.84740421297,0.045454545454545456,first break true + confirm,THEN expect rotation toward 6011.85.,"IF price breaks 5983.50, THEN long thesis invalid.",False,1h,timeout,5989.25,False,7.0,0.0,clean
1749024000,2025-06-04T04:00:00-04:00,OS,after_formed,long,5989.0,5983.5,6011.84740421297,0.9090909090909091,first break true + confirm,THEN expect rotation toward 6011.85.,"IF price breaks 5983.50, THEN long thesis invalid.",False,2h,timeout,5994.0,False,7.0,0.0,clean
1749024000,2025-06-04T04:00:00-04:00,OS,after_formed,long,5989.0,5983.5,6011.84740421297,0.9545454545454546,first break true + confirm,THEN expect rotation toward 6011.85.,"IF price breaks 5983.50, THEN long thesis invalid.",False,4h,timeout,5994.25,False,7.0,0.0,clean
1749024000,2025-06-04T04:00:00-04:00,OS,after_formed,long,5989.0,5983.5,6011.84740421297,-1.0,first break true + confirm,THEN expect rotation toward 6011.85.,"IF price breaks 5983.50, THEN long thesis invalid.",False,session,stop,5983.5,False,7.0,0.0,clean
1749169800,2025-06-05T20:30:00-04:00,AS,after_formed,long,5952.25,5945.25,6008.327139040784,0.17857142857142858,first break true + confirm,THEN expect rotation toward 6008.33.,"IF price breaks 5945.25, THEN long thesis invalid.",False,1h,timeout,5953.5,False,2.5,6.0,dirty
1749169800,2025-06-05T20:30:00-04:00,AS,after_formed,long,5952.25,5945.25,6008.327139040784,0.39285714285714285,first break true + confirm,THEN expect rotation toward 6008.33.,"IF price breaks 5945.25, THEN long thesis invalid.",False,2h,timeout,5955.0,False,2.5,6.0,dirty
1749169800,2025-06-05T20:30:00-04:00,AS,after_formed,long,5952.25,5945.25,6008.327139040784,1.1071428571428572,first break true + confirm,THEN expect rotation toward 6008.33.,"IF price breaks 5945.25, THEN long thesis invalid.",False,4h,timeout,5960.0,False,2.5,6.0,dirty
1749169800,2025-06-05T20:30:00-04:00,AS,after_formed,long,5952.25,5945.25,6008.327139040784,2.25,first break true + confirm,THEN expect rotation toward 6008.33.,"IF price breaks 5945.25, THEN long thesis invalid.",False,session,timeout,5968.0,False,2.5,6.0,dirty
1750406400,2025-06-20T04:00:00-04:00,OS,after_formed,long,6027.5,6019.75,6054.431354379033,-1.0,perfect rejection + box up,THEN expect rotation toward 6054.43.,"IF price breaks 6019.75, THEN long thesis invalid.",False,1h,stop,6019.75,False,6.0,3.0,dirty
1750406400,2025-06-20T04:00:00-04:00,OS,after_formed,long,6027.5,6019.75,6054.431354379033,-1.0,perfect rejection + box up,THEN expect rotation toward 6054.43.,"IF price breaks 6019.75, THEN long thesis invalid.",False,2h,stop,6019.75,False,6.0,3.0,dirty
1750406400,2025-06-20T04:00:00-04:00,OS,after_formed,long,6027.5,6019.75,6054.431354379033,-1.0,perfect rejection + box up,THEN expect rotation toward 6054.43.,"IF price breaks 6019.75, THEN long thesis invalid.",False,4h,stop,6019.75,False,6.0,3.0,dirty
1750406400,2025-06-20T04:00:00-04:00,OS,after_formed,long,6027.5,6019.75,6054.431354379033,-1.0,perfect rejection + box up,THEN expect rotation toward 6054.43.,"IF price breaks 6019.75, THEN long thesis invalid.",False,session,stop,6019.75,False,6.0,3.0,dirty
1752107400,2025-07-09T20:30:00-04:00,AS,after_formed,short,6297.75,6305.25,6272.209985890802,0.2,first break true + confirm,THEN expect rotation toward 6272.21.,"IF price breaks 6305.25, THEN short thesis invalid.",False,1h,timeout,6296.25,False,1.75,6.0,dirty
1752107400,2025-07-09T20:30:00-04:00,AS,after_formed,short,6297.75,6305.25,6272.209985890802,-0.06666666666666667,first break true + confirm,THEN expect rotation toward 6272.21.,"IF price breaks 6305.25, THEN short thesis invalid.",False,2h,timeout,6298.25,False,1.75,6.0,dirty
1752107400,2025-07-09T20:30:00-04:00,AS,after_formed,short,6297.75,6305.25,6272.209985890802,0.6666666666666666,first break true + confirm,THEN expect rotation toward 6272.21.,"IF price breaks 6305.25, THEN short thesis invalid.",False,4h,timeout,6292.75,False,1.75,6.0,dirty
1752107400,2025-07-09T20:30:00-04:00,AS,after_formed,short,6297.75,6305.25,6272.209985890802,0.6,first break true + confirm,THEN expect rotation toward 6272.21.,"IF price breaks 6305.25, THEN short thesis invalid.",False,session,timeout,6293.25,False,1.75,6.0,dirty
1753191000,2025-07-22T09:30:00-04:00,RR,range_start,short,6348.0,6350.0,6329.1755030605555,9.412248469722272,rejection bias + confluence,THEN expect rotation toward 6329.18.,"IF price breaks 6350.00, THEN short thesis invalid.",False,1h,target,6329.1755030605555,False,29.25,3.0,dirty
1753191000,2025-07-22T09:30:00-04:00,RR,range_start,short,6348.0,6350.0,6329.1755030605555,9.412248469722272,rejection bias + confluence,THEN expect rotation toward 6329.18.,"IF price breaks 6350.00, THEN short thesis invalid.",False,2h,target,6329.1755030605555,False,29.25,3.0,dirty
1753191000,2025-07-22T09:30:00-04:00,RR,range_start,short,6348.0,6350.0,6329.1755030605555,9.412248469722272,rejection bias + confluence,THEN expect rotation toward 6329.18.,"IF price breaks 6350.00, THEN short thesis invalid.",False,4h,target,6329.1755030605555,False,29.25,3.0,dirty
1753191000,2025-07-22T09:30:00-04:00,RR,range_start,short,6348.0,6350.0,6329.1755030605555,9.412248469722272,rejection bias + confluence,THEN expect rotation toward 6329.18.,"IF price breaks 6350.00, THEN short thesis invalid.",False,session,target,6329.1755030605555,False,29.25,3.0,dirty
1736856600,2025-01-14T07:10:00-05:00,OS,post_breakout,long,5891.5,5881.75,5926.623059923769,-1.0,perfect rejection + box up,THEN expect rotation toward 5926.62.,"IF price breaks 5881.75, THEN long thesis invalid.",False,1h,stop,5881.75,False,1.5,4.0,dirty
1736856600,2025-01-14T07:10:00-05:00,OS,post_breakout,long,5891.5,5881.75,5926.623059923769,-1.0,perfect rejection + box up,THEN expect rotation toward 5926.62.,"IF price breaks 5881.75, THEN long thesis invalid.",False,2h,stop,5881.75,False,1.5,4.0,dirty
1736856600,2025-01-14T07:10:00-05:00,OS,post_breakout,long,5891.5,5881.75,5926.623059923769,-1.0,perfect rejection + box up,THEN expect rotation toward 5926.62.,"IF price breaks 5881.75, THEN long thesis invalid.",False,4h,stop,5881.75,False,1.5,4.0,dirty
1736856600,2025-01-14T07:10:00-05:00,OS,post_breakout,long,5891.5,5881.75,5926.623059923769,-1.0,perfect rejection + box up,THEN expect rotation toward 5926.62.,"IF price breaks 5881.75, THEN long thesis invalid.",False,session,stop,5881.75,False,1.5,4.0,dirty
1738314900,2025-01-31T04:15:00-05:00,OS,post_breakout,short,6125.25,6127.25,6094.465071072774,-1.0,perfect rejection + box down,THEN expect rotation toward 6094.47.,"IF price breaks 6127.25, THEN short thesis invalid.",False,1h,stop,6127.25,False,1.0,5.0,dirty
1738314900,2025-01-31T04:15:00-05:00,OS,post_breakout,short,6125.25,6127.25,6094.465071072774,-1.0,perfect rejection + box down,THEN expect rotation toward 6094.47.,"IF price breaks 6127.25, THEN short thesis invalid.",False,2h,stop,6127.25,False,1.0,5.0,dirty
1738314900,2025-01-31T04:15:00-05:00,OS,post_breakout,short,6125.25,6127.25,6094.465071072774,-1.0,perfect rejection + box down,THEN expect rotation toward 6094.47.,"IF price breaks 6127.25, THEN short thesis invalid.",False,4h,stop,6127.25,False,1.0,5.0,dirty
1738314900,2025-01-31T04:15:00-05:00,OS,post_breakout,short,6125.25,6127.25,6094.465071072774,-1.0,perfect rejection + box down,THEN expect rotation toward 6094.47.,"IF price breaks 6127.25, THEN short thesis invalid.",False,session,stop,6127.25,False,1.0,5.0,dirty
1739178900,2025-02-10T04:15:00-05:00,OS,post_breakout,long,6070.5,6065.875,6087.591735972706,0.4864864864864865,perfect rejection + box up,THEN expect rotation toward 6087.59.,"IF price breaks 6065.88, THEN long thesis invalid.",False,1h,timeout,6072.75,False,2.0,6.0,dirty
1739178900,2025-02-10T04:15:00-05:00,OS,post_breakout,long,6070.5,6065.875,6087.591735972706,1.2972972972972974,perfect rejection + box up,THEN expect rotation toward 6087.59.,"IF price breaks 6065.88, THEN long thesis invalid.",False,2h,timeout,6076.5,False,2.0,6.0,dirty
1739178900,2025-02-10T04:15:00-05:00,OS,post_breakout,long,6070.5,6065.875,6087.591735972706,2.27027027027027,perfect rejection + box up,THEN expect rotation toward 6087.59.,"IF price breaks 6065.88, THEN long thesis invalid.",False,4h,timeout,6081.0,False,2.0,6.0,dirty
1739178900,2025-02-10T04:15:00-05:00,OS,post_breakout,long,6070.5,6065.875,6087.591735972706,2.6486486486486487,perfect rejection + box up,THEN expect rotation toward 6087.59.,"IF price breaks 6065.88, THEN long thesis invalid.",False,session,timeout,6082.75,False,2.0,6.0,dirty
1739265000,2025-02-11T04:10:00-05:00,OS,post_breakout,long,6076.0,6070.5,6092.586008703844,-1.0,perfect rejection + box up,THEN expect rotation toward 6092.59.,"IF price breaks 6070.50, THEN long thesis invalid.",False,1h,stop,6070.5,False,0.25,1.0,dirty
1739265000,2025-02-11T04:10:00-05:00,OS,post_breakout,long,6076.0,6070.5,6092.586008703844,-1.0,perfect rejection + box up,THEN expect rotation toward 6092.59.,"IF price breaks 6070.50, THEN long thesis invalid.",False,2h,stop,6070.5,False,0.25,1.0,dirty
1739265000,2025-02-11T04:10:00-05:00,OS,post_breakout,long,6076.0,6070.5,6092.586008703844,-1.0,perfect rejection + box up,THEN expect rotation toward 6092.59.,"IF price breaks 6070.50, THEN long thesis invalid.",False,4h,stop,6070.5,False,0.25,1.0,dirty
1739265000,2025-02-11T04:10:00-05:00,OS,post_breakout,long,6076.0,6070.5,6092.586008703844,-1.0,perfect rejection + box up,THEN expect rotation toward 6092.59.,"IF price breaks 6070.50, THEN long thesis invalid.",False,session,stop,6070.5,False,0.25,1.0,dirty
1739351100,2025-02-12T04:05:00-05:00,OS,post_breakout,short,6085.25,6090.75,6060.649559799433,0.7272727272727273,first break true + confirm,THEN expect rotation toward 6060.65.,"IF price breaks 6090.75, THEN short thesis invalid.",False,1h,timeout,6081.25,False,10.0,0.0,clean
1739351100,2025-02-12T04:05:00-05:00,OS,post_breakout,short,6085.25,6090.75,6060.649559799433,0.36363636363636365,first break true + confirm,THEN expect rotation toward 6060.65.,"IF price breaks 6090.75, THEN short thesis invalid.",False,2h,timeout,6083.25,False,10.0,0.0,clean
1739351100,2025-02-12T04:05:00-05:00,OS,post_breakout,short,6085.25,6090.75,6060.649559799433,-1.0,first break true + confirm,THEN expect rotation toward 6060.65.,"IF price breaks 6090.75, THEN short thesis invalid.",False,4h,stop,6090.75,False,10.0,0.0,clean
1739351100,2025-02-12T04:05:00-05:00,OS,post_breakout,short,6085.25,6090.75,6060.649559799433,-1.0,first break true + confirm,THEN expect rotation toward 6060.65.,"IF price breaks 6090.75, THEN short thesis invalid.",False,session,stop,6090.75,False,10.0,0.0,clean
1740042600,2025-02-20T04:10:00-05:00,OS,post_breakout,long,6149.25,6144.0,6168.843672844406,0.6666666666666666,perfect rejection + box up,THEN expect rotation toward 6168.84.,"IF price breaks 6144.00, THEN long thesis invalid.",False,1h,timeout,6152.75,False,1.5,6.0,dirty
1740042600,2025-02-20T04:10:00-05:00,OS,post_breakout,long,6149.25,6144.0,6168.843672844406,0.2857142857142857,perfect rejection + box up,THEN expect rotation toward 6168.84.,"IF price breaks 6144.00, THEN long thesis invalid.",False,2h,timeout,6150.75,False,1.5,6.0,dirty
1740042600,2025-02-20T04:10:00-05:00,OS,post_breakout,long,6149.25,6144.0,6168.843672844406,-1.0,perfect rejection + box up,THEN expect rotation toward 6168.84.,"IF price breaks 6144.00, THEN long thesis invalid.",False,4h,stop,6144.0,False,1.5,6.0,dirty
1740042600,2025-02-20T04:10:00-05:00,OS,post_breakout,long,6149.25,6144.0,6168.843672844406,-1.0,perfect rejection + box up,THEN expect rotation toward 6168.84.,"IF price breaks 6144.00, THEN long thesis invalid.",False,session,stop,6144.0,False,1.5,6.0,dirty
1743062700,2025-03-27T04:05:00-04:00,OS,post_breakout,short,5752.5,5757.25,5732.891021747054,-1.0,perfect rejection + box down,THEN expect rotation toward 5732.89.,"IF price breaks 5757.25, THEN short thesis invalid.",False,1h,stop,5757.25,False,9.5,3.0,dirty
1743062700,2025-03-27T04:05:00-04:00,OS,post_breakout,short,5752.5,5757.25,5732.891021747054,-1.0,perfect rejection + box down,THEN expect rotation toward 5732.89.,"IF price breaks 5757.25, THEN short thesis invalid.",False,2h,stop,5757.25,False,9.5,3.0,dirty
1743062700,2025-03-27T04:05:00-04:00,OS,post_breakout,short,5752.5,5757.25,5732.891021747054,-1.0,perfect rejection + box down,THEN expect rotation toward 5732.89.,"IF price breaks 5757.25, THEN short thesis invalid.",False,4h,stop,5757.25,False,9.5,3.0,dirty
1743062700,2025-03-27T04:05:00-04:00,OS,post_breakout,short,5752.5,5757.25,5732.891021747054,-1.0,perfect rejection + box down,THEN expect rotation toward 5732.89.,"IF price breaks 5757.25, THEN short thesis invalid.",False,session,stop,5757.25,False,9.5,3.0,dirty
1743156900,2025-03-28T06:15:00-04:00,OS,post_breakout,short,5733.5,5738.0,5686.267543686904,-1.0,perfect rejection + box down,THEN expect rotation toward 5686.27.,"IF price breaks 5738.00, THEN short thesis invalid.",False,1h,stop,5738.0,False,-0.25,2.0,dirty
1743156900,2025-03-28T06:15:00-04:00,OS,post_breakout,short,5733.5,5738.0,5686.267543686904,-1.0,perfect rejection + box down,THEN expect rotation toward 5686.27.,"IF price breaks 5738.00, THEN short thesis invalid.",False,2h,stop,5738.0,False,-0.25,2.0,dirty
1743156900,2025-03-28T06:15:00-04:00,OS,post_breakout,short,5733.5,5738.0,5686.267543686904,-1.0,perfect rejection + box down,THEN expect rotation toward 5686.27.,"IF price breaks 5738.00, THEN short thesis invalid.",False,4h,stop,5738.0,False,-0.25,2.0,dirty
1743156900,2025-03-28T06:15:00-04:00,OS,post_breakout,short,5733.5,5738.0,5686.267543686904,-1.0,perfect rejection + box down,THEN expect rotation toward 5686.27.,"IF price breaks 5738.00, THEN short thesis invalid.",False,session,stop,5738.0,False,-0.25,2.0,dirty
1743468300,2025-03-31T20:45:00-04:00,AS,post_breakout,short,5627.25,5633.0,5594.024055040302,-0.7391304347826086,perfect rejection + box down,THEN expect rotation toward 5594.02.,"IF price breaks 5633.00, THEN short thesis invalid.",False,1h,timeout,5631.5,False,8.0,4.0,dirty
1743468300,2025-03-31T20:45:00-04:00,AS,post_breakout,short,5627.25,5633.0,5594.024055040302,-1.0,perfect rejection + box down,THEN expect rotation toward 5594.02.,"IF price breaks 5633.00, THEN short thesis invalid.",False,2h,stop,5633.0,False,8.0,4.0,dirty
1743468300,2025-03-31T20:45:00-04:00,AS,post_breakout,short,5627.25,5633.0,5594.024055040302,-1.0,perfect rejection + box down,THEN expect rotation toward 5594.02.,"IF price breaks 5633.00, THEN short thesis invalid.",False,4h,stop,5633.0,False,8.0,4.0,dirty
1743468300,2025-03-31T20:45:00-04:00,AS,post_breakout,short,5627.25,5633.0,5594.024055040302,-1.0,perfect rejection + box down,THEN expect rotation toward 5594.02.,"IF price breaks 5633.00, THEN short thesis invalid.",False,session,stop,5633.0,False,8.0,4.0,dirty
1743500700,2025-04-01T05:45:00-04:00,OS,post_breakout,short,5662.0,5664.0,5617.665260344398,11.0,perfect rejection + box down,THEN expect rotation toward 5617.67.,"IF price breaks 5664.00, THEN short thesis invalid.",False,1h,timeout,5640.0,False,23.0,2.0,mixed
1743500700,2025-04-01T05:45:00-04:00,OS,post_breakout,short,5662.0,5664.0,5617.665260344398,17.5,perfect rejection + box down,THEN expect rotation toward 5617.67.,"IF price breaks 5664.00, THEN short thesis invalid.",False,2h,timeout,5627.0,False,23.0,2.0,mixed
1743500700,2025-04-01T05:45:00-04:00,OS,post_breakout,short,5662.0,5664.0,5617.665260344398,7.0,perfect rejection + box down,THEN expect rotation toward 5617.67.,"IF price breaks 5664.00, THEN short thesis invalid.",False,4h,timeout,5648.0,False,23.0,2.0,mixed
1743500700,2025-04-01T05:45:00-04:00,OS,post_breakout,short,5662.0,5664.0,5617.665260344398,17.75,perfect rejection + box down,THEN expect rotation toward 5617.67.,"IF price breaks 5664.00, THEN short thesis invalid.",False,session,timeout,5626.5,False,23.0,2.0,mixed
1744717500,2025-04-15T07:45:00-04:00,OS,post_breakout,long,5434.5,5429.0,5476.031709536548,-1.0,perfect rejection + box up,THEN expect rotation toward 5476.03.,"IF price breaks 5429.00, THEN long thesis invalid.",False,1h,stop,5429.0,False,0.25,2.0,dirty
1744717500,2025-04-15T07:45:00-04:00,OS,post_breakout,long,5434.5,5429.0,5476.031709536548,-1.0,perfect rejection + box up,THEN expect rotation toward 5476.03.,"IF price breaks 5429.00, THEN long thesis invalid.",False,2h,stop,5429.0,False,0.25,2.0,dirty
1744717500,2025-04-15T07:45:00-04:00,OS,post_breakout,long,5434.5,5429.0,5476.031709536548,-1.0,perfect rejection + box up,THEN expect rotation toward 5476.03.,"IF price breaks 5429.00, THEN long thesis invalid.",False,4h,stop,5429.0,False,0.25,2.0,dirty
1744717500,2025-04-15T07:45:00-04:00,OS,post_breakout,long,5434.5,5429.0,5476.031709536548,-1.0,perfect rejection + box up,THEN expect rotation toward 5476.03.,"IF price breaks 5429.00, THEN long thesis invalid.",False,session,stop,5429.0,False,0.25,2.0,dirty
1745922900,2025-04-29T06:35:00-04:00,OS,post_breakout,long,5551.5,5546.0,5587.628452508656,-1.0,perfect rejection + box up,THEN expect rotation toward 5587.63.,"IF price breaks 5546.00, THEN long thesis invalid.",False,1h,stop,5546.0,False,2.25,4.0,dirty
1745922900,2025-04-29T06:35:00-04:00,OS,post_breakout,long,5551.5,5546.0,5587.628452508656,-1.0,perfect rejection + box up,THEN expect rotation toward 5587.63.,"IF price breaks 5546.00, THEN long thesis invalid.",False,2h,stop,5546.0,False,2.25,4.0,dirty
1745922900,2025-04-29T06:35:00-04:00,OS,post_breakout,long,5551.5,5546.0,5587.628452508656,-1.0,perfect rejection + box up,THEN expect rotation toward 5587.63.,"IF price breaks 5546.00, THEN long thesis invalid.",False,4h,stop,5546.0,False,2.25,4.0,dirty
