ts,timestamp,symbol,session,archetype,direction,entry,stop,target,risk,reward,r_multiple,confidence,reasons,horizon,outcome,exit_price,ambiguous,month
1484655600,2017-01-17 07:20:00,ES,OS,wddrb_sigma_distribution,short,2264.75,2266.75,2264.0,2.0,0.75,0.375,0.7000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'cluster_near_monthly']",session,target,2264.0,False,2017-01
1487088600,2017-02-14 11:10:00,ES,RS,range_post_break_pullback,long,2323.75,2319.75,2332.75,4.0,9.0,2.25,0.55,"['pullback_first_high', 'post_break', 'model_up_bias']",session,target,2332.75,False,2017-02
1488295800,2017-02-28 10:30:00,ES,RS,wddrb_sigma_distribution,short,2365.5,2367.5,2361.75,2.0,3.75,1.875,0.7000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'cluster_near_darkpool']",session,target,2361.75,False,2017-02
1488295800,2017-02-28 10:30:00,ES,RS,cluster_rejection_fade,short,2365.5,2367.5,2361.75,2.0,3.75,1.875,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_down_bias', 'cluster_near_darkpool']",session,target,2361.75,False,2017-02
1486458000,2017-02-07 04:00:00,ES,OS,wddrb_sigma_distribution,long,2288.5,2286.5,2291.5,2.0,3.0,1.5,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",session,target,2291.5,False,2017-02
1486458000,2017-02-07 04:00:00,ES,OS,model_forward,long,2288.5,2286.5,2291.5,2.0,3.0,1.5,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",session,target,2291.5,False,2017-02
1486432200,2017-02-06 20:50:00,ES,AS,range_post_break_pullback,short,2286.0,2287.25,2284.25,1.25,1.75,1.4,0.65,"['pullback_first_low', 'post_break', 'model_down_bias']",session,target,2284.25,False,2017-02
1487062800,2017-02-14 04:00:00,ES,OS,wddrb_sigma_distribution,long,2324.5,2322.5,2329.0,2.0,4.5,1.25,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",session,timeout,2327.0,False,2017-02
1486477800,2017-02-07 09:30:00,ES,RR,wddrb_sigma_distribution,long,2290.75,2288.75,2293.0,2.0,2.25,1.125,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",session,target,2293.0,False,2017-02
1486484400,2017-02-07 11:20:00,ES,RS,model_forward,long,2290.0,2292.5,2295.0,2.5,5.0,1.0,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",session,stop,2292.5,False,2017-02
1486461300,2017-02-07 04:55:00,ES,OS,cluster_rejection_fade,short,2290.5,2287.5,2279.5,3.0,11.0,1.0,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_weekly']",session,stop,2287.5,False,2017-02
1487035800,2017-02-13 20:30:00,ES,AS,range_post_break_pullback,short,2326.25,2327.5,2325.0,1.25,1.25,1.0,0.6,"['pullback_first_low', 'post_break']",session,target,2325.0,False,2017-02
1487035800,2017-02-13 20:30:00,ES,AS,wddrb_sigma_distribution,short,2326.25,2323.75,2313.25,2.5,13.0,1.0,0.6,['wddrb_mid_sigma'],session,stop,2323.75,False,2017-02
1487664000,2017-02-21 03:00:00,ES,OR,wddrb_sigma_distribution,long,2350.25,2352.5,2354.5,2.25,4.25,1.0,0.6,['wddrb_mid_sigma'],session,stop,2352.5,False,2017-02
1486484400,2017-02-07 11:20:00,ES,RS,wddrb_sigma_distribution,short,2290.0,2292.5,2287.5,2.5,2.5,1.0,0.55,"['wddrb_mid_sigma', 'cluster_near_weekly']",session,target,2287.5,False,2017-02
1488272400,2017-02-28 04:00:00,ES,OS,wddrb_sigma_distribution,short,2367.25,2369.25,2356.125,2.0,11.125,0.625,0.65,"['wddrb_mid_sigma', 'cluster_near_darkpool']",session,timeout,2366.0,False,2017-02
1487691000,2017-02-21 10:30:00,ES,RS,wddrb_sigma_distribution,long,2361.5,2358.125,2363.5,3.375,2.0,0.5925925925925926,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2363.5,False,2017-02
1487691000,2017-02-21 10:30:00,ES,RS,model_forward,long,2361.5,2358.125,2363.5,3.375,2.0,0.5925925925925926,0.6000000000000001,"['model_up_bias', 'model_up_bias']",session,target,2363.5,False,2017-02
1488246600,2017-02-27 20:50:00,ES,AS,wddrb_sigma_distribution,long,2367.25,2365.25,2370.75,2.0,3.5,0.5,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",session,timeout,2368.25,False,2017-02
1488246600,2017-02-27 20:50:00,ES,AS,cluster_rejection_fade,long,2367.25,2365.25,2370.75,2.0,3.5,0.5,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_darkpool']",session,timeout,2368.25,False,2017-02
1488292200,2017-02-28 09:30:00,ES,RR,wddrb_sigma_distribution,long,2364.75,2362.75,2365.75,2.0,1.0,0.5,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",session,target,2365.75,False,2017-02
1486431000,2017-02-06 20:30:00,ES,AS,range_post_break_pullback,short,2285.25,2287.25,2284.25,2.0,1.0,0.5,0.65,"['pullback_first_low', 'post_break', 'model_down_bias']",session,target,2284.25,False,2017-02
1486429200,2017-02-06 20:00:00,ES,AR,range_post_break_pullback,short,2286.0,2287.25,2284.25,1.25,1.75,0.4,0.65,"['pullback_first_low', 'post_break', 'model_down_bias']",session,timeout,2285.5,False,2017-02
1488242400,2017-02-27 19:40:00,ES,AR,model_forward,long,2366.5,2364.5,2370.75,2.0,4.25,0.375,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",session,timeout,2367.25,False,2017-02
1486461300,2017-02-07 04:55:00,ES,OS,wddrb_sigma_distribution,long,2290.5,2287.5,2291.5,3.0,1.0,0.3333333333333333,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",session,target,2291.5,False,2017-02
1488245400,2017-02-27 20:30:00,ES,AS,wddrb_sigma_distribution,long,2367.75,2365.75,2370.75,2.0,3.0,0.25,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",session,timeout,2368.25,False,2017-02
1488245400,2017-02-27 20:30:00,ES,AS,cluster_rejection_fade,long,2367.75,2365.75,2370.75,2.0,3.0,0.25,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_darkpool']",session,timeout,2368.25,False,2017-02
1486429200,2017-02-06 20:00:00,ES,AR,wddrb_sigma_distribution,short,2286.0,2288.0,2279.5,2.0,6.5,0.25,0.65,"['wddrb_mid_sigma', 'model_down_bias']",session,timeout,2285.5,False,2017-02
1488241800,2017-02-27 19:30:00,ES,AR,wddrb_sigma_distribution,long,2367.0,2365.0,2370.75,2.0,3.75,0.125,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",session,timeout,2367.25,False,2017-02
1487082600,2017-02-14 09:30:00,ES,RR,wddrb_sigma_distribution,long,2324.0,2322.0,2324.25,2.0,0.25,0.125,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2324.25,False,2017-02
1487637000,2017-02-20 19:30:00,ES,AR,wddrb_sigma_distribution,long,2353.5,2351.5,2354.5,2.0,1.0,0.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,timeout,2353.5,False,2017-02
1488900600,2017-03-07 10:30:00,ES,RS,model_forward,short,2373.5,2375.5,2362.125,2.0,11.375,3.125,0.7000000000000001,"['model_down_bias', 'model_down_bias', 'cluster_near_darkpool']",session,timeout,2367.25,False,2017-03
1489498500,2017-03-14 09:35:00,ES,RR,wddrb_sigma_distribution,short,2364.5,2366.5,2360.375,2.0,4.125,2.0625,0.65,"['wddrb_mid_sigma', 'cluster_near_weekly']",session,target,2360.375,False,2017-03
1490016900,2017-03-20 09:35:00,ES,RR,wddrb_sigma_distribution,long,2369.75,2367.75,2372.75,2.0,3.0,1.5,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",session,target,2372.75,False,2017-03
1488877200,2017-03-07 04:00:00,ES,OS,wddrb_sigma_distribution,short,2373.5,2375.5,2361.375,2.0,12.125,1.375,0.65,"['wddrb_mid_sigma', 'cluster_near_darkpool']",session,timeout,2370.75,False,2017-03
1488877200,2017-03-07 04:00:00,ES,OS,cluster_rejection_fade,short,2373.5,2375.5,2361.375,2.0,12.125,1.375,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']",session,timeout,2370.75,False,2017-03
1490970600,2017-03-31 10:30:00,ES,RS,wddrb_sigma_distribution,long,2362.5,2360.5,2364.75,2.0,2.25,1.125,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2364.75,False,2017-03
1490970600,2017-03-31 10:30:00,ES,RS,model_forward,long,2362.5,2360.5,2364.75,2.0,2.25,1.125,0.55,"['model_up_bias', 'model_up_bias']",session,target,2364.75,False,2017-03
1488900600,2017-03-07 10:30:00,ES,RS,cluster_rejection_fade,short,2373.5,2370.375,2362.125,3.125,11.375,1.0,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_down_bias', 'cluster_near_darkpool']",session,stop,2370.375,False,2017-03
1489478400,2017-03-14 04:00:00,ES,OS,cluster_rejection_fade,long,2369.0,2372.0,2375.0,3.0,6.0,1.0,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_darkpool']",session,stop,2372.0,False,2017-03
1489478400,2017-03-14 04:00:00,ES,OS,model_forward,long,2369.0,2372.0,2375.0,3.0,6.0,1.0,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",session,stop,2372.0,False,2017-03
1489479600,2017-03-14 04:20:00,ES,OS,cluster_rejection_fade,long,2367.75,2372.0,2375.0,4.25,7.25,1.0,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_darkpool']",session,stop,2372.0,False,2017-03
1489479600,2017-03-14 04:20:00,ES,OS,model_forward,long,2367.75,2372.0,2375.0,4.25,7.25,1.0,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",session,stop,2372.0,False,2017-03
1490032500,2017-03-20 13:55:00,ES,RS,cluster_rejection_fade,long,2369.25,2371.625,2376.0,2.375,6.75,1.0,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_darkpool']",session,stop,2371.625,False,2017-03
1490032500,2017-03-20 13:55:00,ES,RS,model_forward,long,2369.25,2371.625,2376.0,2.375,6.75,1.0,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']",session,stop,2371.625,False,2017-03
1490967300,2017-03-31 09:35:00,ES,RR,range_post_break_pullback,long,2361.0,2358.5,2363.5,2.5,2.5,1.0,0.7000000000000001,"['pullback_first_high', 'post_break', 'model_up_bias', 'cluster_near_darkpool']",session,target,2363.5,False,2017-03
1489534200,2017-03-14 19:30:00,ES,AR,cluster_rejection_fade,short,2363.75,2360.125,2349.375,3.625,14.375,1.0,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_weekly']",session,stop,2360.125,False,2017-03
1490947200,2017-03-31 04:00:00,ES,OS,wddrb_sigma_distribution,long,2358.25,2360.375,2366.75,2.125,8.5,1.0,0.65,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2360.375,False,2017-03
1490947200,2017-03-31 04:00:00,ES,OS,model_forward,long,2358.25,2360.375,2366.75,2.125,8.5,1.0,0.65,"['model_up_bias', 'model_up_bias']",session,stop,2360.375,False,2017-03
1489501800,2017-03-14 10:30:00,ES,RS,model_forward,long,2357.25,2360.5,2365.5,3.25,8.25,1.0,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",session,stop,2360.5,False,2017-03
1489998300,2017-03-20 04:25:00,ES,OS,wddrb_sigma_distribution,long,2373.0,2377.5,2382.25,4.5,9.25,1.0,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",session,stop,2377.5,False,2017-03
1489479900,2017-03-14 04:25:00,ES,OS,model_forward,long,2367.0,2372.0,2375.0,5.0,8.0,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2372.0,False,2017-03
1489968000,2017-03-19 20:00:00,ES,AR,wddrb_sigma_distribution,long,2372.75,2377.5,2382.25,4.75,9.5,1.0,0.55,"['wddrb_mid_sigma', 'cluster_near_darkpool']",session,stop,2377.5,False,2017-03
1489996800,2017-03-20 04:00:00,ES,OS,wddrb_sigma_distribution,long,2371.5,2377.5,2382.25,6.0,10.75,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2377.5,False,2017-03
1489996800,2017-03-20 04:00:00,ES,OS,model_forward,long,2371.5,2377.5,2382.25,6.0,10.75,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2377.5,False,2017-03
1490016600,2017-03-20 09:30:00,ES,RR,wddrb_sigma_distribution,long,2370.75,2368.75,2372.75,2.0,2.0,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2372.75,False,2017-03
1490016600,2017-03-20 09:30:00,ES,RR,model_forward,long,2370.75,2368.75,2372.75,2.0,2.0,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,target,2372.75,False,2017-03
1490918400,2017-03-30 20:00:00,ES,AR,wddrb_sigma_distribution,short,2363.0,2360.375,2347.625,2.625,15.375,1.0,0.5,['wddrb_mid_sigma'],session,stop,2360.375,False,2017-03
1489498200,2017-03-14 09:30:00,ES,RR,wddrb_sigma_distribution,long,2363.5,2361.5,2365.25,2.0,1.75,0.875,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",session,target,2365.25,False,2017-03
1489498200,2017-03-14 09:30:00,ES,RR,model_forward,long,2363.5,2361.5,2365.25,2.0,1.75,0.875,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",session,target,2365.25,False,2017-03
1490961600,2017-03-31 08:00:00,ES,OS,wddrb_sigma_distribution,long,2360.75,2358.75,2366.75,2.0,6.0,0.625,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",session,timeout,2362.0,False,2017-03
1492007400,2017-04-12 10:30:00,ES,RS,wddrb_sigma_distribution,short,2346.0,2348.0,2340.5,2.0,5.5,2.75,0.6000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'cluster_near_monthly']",session,target,2340.5,False,2017-04
1492612200,2017-04-19 10:30:00,ES,RS,cluster_rejection_fade,short,2346.25,2348.25,2341.75,2.0,4.5,2.25,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_monthly']",session,target,2341.75,False,2017-04
1491485400,2017-04-06 09:30:00,ES,RR,wddrb_sigma_distribution,long,2347.75,2345.75,2350.75,2.0,3.0,1.5,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",session,target,2350.75,False,2017-04
1492588800,2017-04-19 04:00:00,ES,OS,wddrb_sigma_distribution,long,2340.5,2337.375,2344.5,3.125,4.0,1.28,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2344.5,False,2017-04
1492588800,2017-04-19 04:00:00,ES,OS,model_forward,long,2340.5,2337.375,2344.5,3.125,4.0,1.28,0.55,"['model_up_bias', 'model_up_bias']",session,target,2344.5,False,2017-04
1491474600,2017-04-06 06:30:00,ES,OS,wddrb_sigma_distribution,long,2348.0,2360.625,2375.0,12.625,27.0,1.0,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",session,stop,2360.625,False,2017-04
1491474600,2017-04-06 06:30:00,ES,OS,model_forward,long,2348.0,2360.625,2375.0,12.625,27.0,1.0,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",session,stop,2360.625,False,2017-04
1491489000,2017-04-06 10:30:00,ES,RS,cluster_rejection_fade,short,2354.75,2350.25,2339.75,4.5,15.0,1.0,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_weekly']",session,stop,2350.25,False,2017-04
1491504900,2017-04-06 14:55:00,ES,RS,wddrb_sigma_distribution,long,2350.75,2353.125,2361.25,2.375,10.5,1.0,0.65,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2353.125,False,2017-04
1491955200,2017-04-11 20:00:00,ES,AR,wddrb_sigma_distribution,short,2349.75,2342.5,2324.0,7.25,25.75,1.0,0.65,"['wddrb_mid_sigma', 'cluster_near_weekly']",session,stop,2342.5,False,2017-04
1491957000,2017-04-11 20:30:00,ES,AS,wddrb_sigma_distribution,short,2347.25,2342.5,2324.0,4.75,23.25,1.0,0.65,"['wddrb_mid_sigma', 'cluster_near_monthly']",session,stop,2342.5,False,2017-04
1491957000,2017-04-11 20:30:00,ES,AS,cluster_rejection_fade,short,2347.25,2342.5,2324.0,4.75,23.25,1.0,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_monthly']",session,stop,2342.5,False,2017-04
1491469200,2017-04-06 05:00:00,ES,OS,wddrb_sigma_distribution,long,2346.0,2360.625,2375.0,14.625,29.0,1.0,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_monthly']",session,stop,2360.625,False,2017-04
1491469200,2017-04-06 05:00:00,ES,OS,model_forward,long,2346.0,2360.625,2375.0,14.625,29.0,1.0,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_monthly']",session,stop,2360.625,False,2017-04
1493107200,2017-04-25 04:00:00,ES,OS,wddrb_sigma_distribution,short,2372.5,2369.875,2361.625,2.625,10.875,1.0,0.6,['wddrb_mid_sigma'],session,stop,2369.875,False,2017-04
1491462000,2017-04-06 03:00:00,ES,OR,wddrb_sigma_distribution,long,2344.0,2360.625,2375.0,16.625,31.0,1.0,0.55,"['wddrb_mid_sigma', 'cluster_near_monthly']",session,stop,2360.625,False,2017-04
1492008000,2017-04-12 10:40:00,ES,RS,wddrb_sigma_distribution,short,2343.25,2346.375,2340.125,3.125,3.125,1.0,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,target,2340.125,False,2017-04
1493596800,2017-04-30 20:00:00,ES,AR,wddrb_sigma_distribution,long,2379.25,2383.25,2388.25,4.0,9.0,1.0,0.55,"['wddrb_mid_sigma', 'cluster_near_darkpool']",session,stop,2383.25,False,2017-04
1491504900,2017-04-06 14:55:00,ES,RS,range_post_break_pullback,long,2350.75,2345.0,2377.5,5.75,26.75,0.6521739130434783,0.65,"['pullback_first_high', 'post_break', 'model_up_bias']",session,timeout,2354.5,False,2017-04
1493107200,2017-04-25 04:00:00,ES,OS,model_forward,long,2372.5,2369.875,2374.0,2.625,1.5,0.5714285714285714,0.55,"['model_up_bias', 'model_up_bias']",session,target,2374.0,False,2017-04
1492008000,2017-04-12 10:40:00,ES,RS,model_forward,short,2343.25,2349.5,2340.125,6.25,3.125,0.5,0.55,"['model_down_bias', 'model_down_bias']",session,target,2340.125,False,2017-04
1493080200,2017-04-24 20:30:00,ES,AS,range_post_break_pullback,short,2369.25,2371.0,2368.75,1.75,0.5,0.2857142857142857,0.6000000000000001,"['pullback_first_low', 'post_break', 'model_down_bias', 'cluster_near_darkpool']",session,target,2368.75,False,2017-04
1493127000,2017-04-25 09:30:00,ES,RR,wddrb_sigma_distribution,long,2380.5,2378.5,2381.0,2.0,0.5,0.25,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",session,target,2381.0,False,2017-04
1493127000,2017-04-25 09:30:00,ES,RR,model_forward,long,2380.5,2378.5,2381.0,2.0,0.5,0.25,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",session,target,2381.0,False,2017-04
1491955200,2017-04-11 20:00:00,ES,AR,range_post_break_pullback,short,2349.75,2352.0,2349.25,2.25,0.5,0.2222222222222222,0.65,"['pullback_first_low', 'post_break', 'cluster_near_weekly']",session,target,2349.25,False,2017-04
1493103600,2017-04-25 03:00:00,ES,OR,wddrb_sigma_distribution,long,2373.25,2369.875,2374.0,3.375,0.75,0.2222222222222222,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2374.0,False,2017-04
1493103600,2017-04-25 03:00:00,ES,OR,model_forward,long,2373.25,2369.875,2374.0,3.375,0.75,0.2222222222222222,0.55,"['model_up_bias', 'model_up_bias']",session,target,2374.0,False,2017-04
