session_id,day_date,session,end,action,pred_mu,pred_sigma,pred_R_mu,score,pred_pnl,pnl_points_net,entered,outcome_code,equity_points,risk_pts,pnl_R,equity_R,qty,pnl_dollars,equity_dollars,walk_train_start,walk_train_end,walk_test_start,walk_test_end
ES-20141030-RR,2014-10-30,RR,2014-10-30 10:25:00-04:00,breakout_long,1.0952664613723755,4.6100941242530675,0.15393021192882633,-1.2097806007541583,1.0952664613723755,10.75,1.0,1,10.75,7.115344334605351,1.510819363683858,1.510819363683858,0.5621653446265518,302.16387273677157,302.16387273677157,2010-10-01,2014-09-30,2014-10-01,2014-12-31
ES-20141105-RR,2014-11-05,RR,2014-11-05 10:25:00-05:00,breakout_long,0.9027307033538818,4.00496484671987,0.12798068860344763,-1.0997517200060534,0.9027307033538818,0.0,0.0,-1,10.75,7.053647805810941,,1.510819363683858,,,302.16387273677157,2010-10-01,2014-09-30,2014-10-01,2014-12-31
ES-20141112-RR,2014-11-12,RR,2014-11-12 10:25:00-05:00,breakout_long,2.999051570892334,4.830507746006471,0.4276500328266384,0.5837976978890986,2.999051570892334,0.25,1.0,1,11.0,7.01286411945184,0.0356487728468267,1.5464681365306847,0.5703803655492272,7.12975456936534,309.2936273061369,2010-10-01,2014-09-30,2014-10-01,2014-12-31
ES-20150123-RR,2015-01-23,RR,2015-01-23 10:25:00-05:00,breakout_long,2.222961902618408,3.391693649996958,0.31511943046830276,0.5271150776199292,2.222961902618408,-7.304347297197182,1.0,0,3.6956527028028177,7.05434729719725,-1.035439139791042,0.5110289967396426,0.5670262366568248,-207.0878279582084,102.20579934792849,2011-01-01,2014-12-31,2015-01-01,2015-03-31
ES-20150825-RR,2015-08-25,RR,2015-08-25 10:25:00-04:00,breakout_long,2.080106019973755,4.155741725044799,0.10547573021023615,0.002235157451355274,2.080106019973755,0.0,0.0,-1,3.6956527028028177,19.721181506187722,,0.5110289967396426,,,102.20579934792849,2011-07-01,2015-06-30,2015-07-01,2015-09-30
ES-20150827-RR,2015-08-27,RR,2015-08-27 10:25:00-04:00,breakout_long,1.4820191860198975,4.57382156120088,0.07403202775781462,-0.8048915945805426,1.4820191860198975,-20.268622087025733,1.0,0,-16.572969384222915,20.018622087025836,-1.0124883720224642,-0.5014593752828216,0.19981395235950924,-202.49767440449284,-100.29187505656435,2011-07-01,2015-06-30,2015-07-01,2015-09-30
ES-20150901-RR,2015-09-01,RR,2015-09-01 10:25:00-04:00,breakout_long,2.1143264770507812,3.014785887041093,0.10634735962154025,0.6069335335302348,2.1143264770507812,0.0,0.0,-1,-16.572969384222915,19.88132554089789,,-0.5014593752828216,,,-100.29187505656435,2011-07-01,2015-06-30,2015-07-01,2015-09-30
ES-20150908-RR,2015-09-08,RR,2015-09-08 10:25:00-04:00,breakout_long,1.2331573963165283,2.8039972417548484,0.06250481423401594,-0.1688412245608959,1.2331573963165283,8.25,1.0,1,-8.322969384222915,19.728998660801203,0.4181661797358024,-0.0832931955470192,0.20274723865978297,83.63323594716047,-16.65863910940388,2011-07-01,2015-06-30,2015-07-01,2015-09-30
ES-20150918-RR,2015-09-18,RR,2015-09-18 10:25:00-04:00,breakout_long,1.644599199295044,4.580493093208275,0.08345395979516879,-0.6456473473090933,1.644599199295044,-19.95666464876672,1.0,0,-28.279634032989634,19.706664648766626,-1.0126860635452961,-1.0959792590923154,0.20297701672466156,-202.53721270905922,-219.1958518184631,2011-07-01,2015-06-30,2015-07-01,2015-09-30
ES-20150921-RR,2015-09-21,RR,2015-09-21 10:25:00-04:00,breakout_long,1.9784008264541626,3.6412756342563393,0.10046329899458521,0.15776300932599296,1.9784008264541626,-6.0,1.0,1,-34.279634032989634,19.69277185055206,-0.30468031852163047,-1.4006595776139459,0.20312021234775365,-60.936063704326095,-280.1319155227892,2011-07-01,2015-06-30,2015-07-01,2015-09-30
