feature,importance
f_current_time_idx,0.09392139319432113
p_weekly_current_day_high_percentile_reached,0.09378201346104192
p_modeldb_p_odr_mid_broken,0.09259318307138885
p_seq_intraday_p_day_high_in_OS,0.09213109657166123
p_seq_asia_p_high_holds_reg,0.09019889271182262
rej_close_wddrb_low,0.09012574396325583
bars_since_trade_norm,0.08861556768520003
p_modeldb_p_model_d,0.08848661488540456
f_week_high_day_number,0.08670325536077865
p_wddrb_p_break_long,0.08547965365446546
p_seq_asia_p_asia_high_in_AS,0.08492250097652461
p_wddrb_p_full_high_holds,0.08464967290957791
p_seq_intraday_p_low_holds_reg,0.08429038308234975
f_wddrb_rr_hi,0.0833898500926082
rej_asia_low,0.08336270522955543
p_range_p_max_ext_time,0.08280554724517865
p_seq_asia_p_low_holds_reg,0.08201289770444166
rej_wick_prior_day_low,0.08173447706780713
p_modeldb_p_model_rx,0.0814085489096516
f_wddrb_full_high_sd,0.07977734830174621
f_low_ar_sd,0.07802484536750422
rej_wick_odr_mid,0.07778900550340405
rej_close_weekly_high,0.07742037070369732
p_box_daily_session_high_percentiles_RR,0.07692767259548465
p_seq_intraday_p_cycle_pair,0.07648221152085827
rej_wick_weekly_high,0.07645238585307251
rej_wddrb_low,0.0764310291339974
p_seq_asia_p_high_holds_bucketed,0.07423771206101519
p_modeldb_p_box_up,0.0722444139977265
f_current_session_time_idx_retracement,0.07162750185823658
p_seq_asia_p_low_holds_bucketed,0.07137351495471918
p_box_daily_session_high_percentiles_RS,0.07121451447545357
rej_close_odr_mid,0.07091610719052212
p_modeldb_p_model_u,0.06994279221033624
rej_wick_asia_low,0.0686449566813503
p_range_p_m7_ret_sd,0.06813496500897558
p_range_p_max_ret_sd,0.0679781126638601
p_box_daily_session_low_percentiles_RR,0.06794922721622126
p_modeldb_p_first_mid_break_asia,0.06750680826905714
p_seq_intraday_p_day_high_in_RR,0.06659913787226285
f_week_low_pct_vs_tue_mid,0.0660188958621983
p_wddrb_post_high_percentile,0.06528085844092196
f_wddrb_post_low_sd,0.0647425378474397
p_wddrb_model_p_model_u,0.06463001725330186
rej_wick_prior_day_high,0.06421142004915754
rej_adr_mid,0.06402965698629583
rej_wick_asia_mid,0.06391623095492788
f_current_session_box_dir,0.06341821103402663
rej_wick_session_low,0.06324130505577717
rej_wick_wddrb_low,0.06240254931119584
f_wddrb_post_high_index_30m,0.061230778409672566
f_asia_range_high_quarters,0.059961561762014386
p_range_p_confirm_short,0.058565976123068166
f_first_body_dir,0.05833072670738365
p_modeldb_p_confirm_short_forward,0.05717284834552818
f_first_break_dir_range_only,0.056337158095394635
rej_wick_session_mid,0.055207060846090526
f_wddrb_mid,0.0549649978442191
p_weekly_week_high_percentile_reached,0.05475346236455344
p_seq_intraday_p_low_holds,0.053767946507596524
rej_close_weekly_low,0.0525424075664385
p_weekly_p_week_high_holds,0.05247738453310093
f_adr_mid_break,0.05149159477739045
rej_close_session_high,0.05143732193352532
f_low_time_idx,0.05077292687066046
p_wddrb_p_post_high_holds,0.04860743445408469
rej_wick_asia_high,0.047067865645846335
p_modeldb_p_model_dx,0.04578884783223434
f_current_session_true,0.04472820771485928
f_asia_range_low_quarters,0.043959496121579865
p_seq_daycycle_lo_pct_percentile,0.04318014485104318
p_seq_intraday_p_day_low_in_OS,0.0423666632675252
p_wddrb_model_p_model_dg,0.04221110331046651
p_seq_asia_p_asia_low_in_AS,0.04047282655921019
rej_close_prior_day_high,0.040198810436895945
position_dir,0.038813040591799707
p_seq_asia_p_low_holds,0.0380188096750497
rej_close_session_low,0.0344330840218715
p_box_daily_session_high_percentiles_TR,0.03356242892365666
p_seq_asia_p_asia_low_in_OR,0.032681941955821844
rej_wick_session_high,0.031645286617319884
rej_odr_mid,0.031492016710006135
f_wddrb_preopen_price,0.030988440936930223
p_range_p_max_ext_sd,0.02879700916394566
rej_close_asia_low,0.028314188472681256
f_prior_session_true,0.027071067790779956
rej_close_prior_day_low,0.01995451160591028
f_first_break_true_range_only,0.01781628625783661
p_seq_daycycle_p_cycle_pair_low_hold,0.0178123275636672
rej_wick_adr_mid,0.016810991932209102
p_first_range_candle_p_touched_rbc,0.016120710779945157
f_first_break_dir,0.014076418156278364
f_prior_session_box_dir,0.012943933601829287
p_range_p_confirm_long,0.011647358172084038
p_modeldb_p_confirm_long_forward,0.011609877998341643
