entry_time,exit_time,direction,entry_price,exit_price,stop_price,target_price,pnl_points,pnl_r,bars_held,exit_reason,entry_phase,stop_reason,target_reason
2016-09-08 08:50:00+00:00,2016-09-08 13:05:00+00:00,LONG,2188.0,2177.5,2177.5,2219.5,-10.5,-1.0,51,stop,range_forming,wddrb_low,min_rr
2016-09-08 15:20:00+00:00,2016-11-16 00:20:00+00:00,SHORT,2182.0,2184.0,2184.0,0.0,-2.0,-1.0,13173,stop,breakout,wddrb_high,asia_low
2016-11-16 06:35:00+00:00,2016-11-17 14:55:00+00:00,SHORT,2180.75,2181.25,2181.25,0.0,-0.5,-1.0,373,stop,breakout,intraday_high,prior_day_low
2016-11-17 18:50:00+00:00,2016-11-17 23:05:00+00:00,SHORT,2183.25,2185.5,2185.5,0.0,-2.25,-1.0,36,stop,breakout,wddrb_high,asia_low
2016-11-18 01:00:00+00:00,2016-11-18 12:30:00+00:00,SHORT,2182.0,2185.5,2185.5,0.0,-3.5,-1.0,138,stop,range_forming,wddrb_high,asia_low
2016-11-18 16:55:00+00:00,2016-11-18 20:55:00+00:00,LONG,2178.25,2177.5,2177.5,2187.5,-0.75,-1.0,48,stop,breakout,wddrb_low,wddrb_high
2016-11-21 00:50:00+00:00,2016-11-21 14:00:00+00:00,SHORT,2182.0,2187.5,2187.5,0.0,-5.5,-1.0,158,stop,range_forming,wddrb_high,asia_low
2016-11-21 16:05:00+00:00,2016-11-21 16:10:00+00:00,SHORT,2189.0,2191.25,2191.25,0.0,-2.25,-1.0,1,stop,range_forming,wddrb_high,asia_low
2016-11-21 20:25:00+00:00,2016-11-21 20:50:00+00:00,SHORT,2193.25,2195.25,2195.25,0.0,-2.0,-1.0,5,stop,breakout,wddrb_high,asia_low
2016-11-22 01:25:00+00:00,2016-11-22 01:30:00+00:00,SHORT,2197.25,2197.5,2197.5,0.0,-0.25,-1.0,1,stop,breakout,intraday_high,asia_low
2016-11-22 04:00:00+00:00,2016-11-22 04:05:00+00:00,SHORT,2201.25,2201.75,2201.75,0.0,-0.5,-1.0,1,stop,breakout,intraday_high,prior_day_low
2016-11-22 06:25:00+00:00,2016-11-22 06:30:00+00:00,SHORT,2201.0,2201.25,2201.25,0.0,-0.25,-1.0,1,stop,breakout,intraday_high,prior_day_low
2016-11-22 11:05:00+00:00,2016-11-22 12:00:00+00:00,SHORT,2199.25,2199.5,2199.5,0.0,-0.25,-1.0,11,stop,breakout,intraday_high,prior_day_low
2016-11-22 15:15:00+00:00,2016-11-22 20:40:00+00:00,SHORT,2200.25,2201.0,2201.0,0.0,-0.75,-1.0,65,stop,range_forming,wddrb_high,asia_low
2016-11-23 01:40:00+00:00,2016-11-23 02:35:00+00:00,SHORT,2201.25,2202.75,2202.75,0.0,-1.5,-1.0,11,stop,breakout,wddrb_high,prior_day_low
2016-11-23 05:25:00+00:00,2016-11-23 08:25:00+00:00,SHORT,2201.0,2202.75,2202.75,2191.75,-1.75,-1.0,36,stop,breakout,wddrb_high,wddrb_low
2016-11-23 11:05:00+00:00,2016-11-24 14:00:00+00:00,SHORT,2199.25,2202.75,2202.75,0.0,-3.5,-1.0,308,stop,breakout,wddrb_high,prior_day_low
2016-11-24 16:10:00+00:00,2016-11-24 16:15:00+00:00,SHORT,2205.75,2206.0,2206.0,0.0,-0.25,-1.0,1,stop,breakout,wddrb_high,asia_low
2016-11-25 02:00:00+00:00,2016-11-25 14:40:00+00:00,SHORT,2206.75,2207.0,2207.0,0.0,-0.25,-1.0,152,stop,breakout,wddrb_high,prior_day_low
2016-11-25 17:05:00+00:00,2016-11-25 17:20:00+00:00,SHORT,2207.5,2208.25,2208.25,0.0,-0.75,-1.0,3,stop,breakout,wddrb_high,asia_low
2016-11-28 01:00:00+00:00,2016-11-30 14:00:00+00:00,SHORT,2205.5,2211.75,2211.75,0.0,-6.25,-1.0,702,stop,range_forming,wddrb_high,asia_low
2016-11-30 17:10:00+00:00,2016-12-07 07:40:00+00:00,SHORT,2203.75,2213.0,2213.0,0.0,-9.25,-1.0,1251,stop,breakout,wddrb_high,asia_low
2016-12-07 09:50:00+00:00,2016-12-07 10:15:00+00:00,SHORT,2211.25,2212.0,2212.0,0.0,-0.75,-1.0,5,stop,range_forming,wddrb_high,prior_day_low
2016-12-07 12:50:00+00:00,2016-12-07 20:20:00+00:00,LONG,2209.75,2236.75,2200.75,2236.75,27.0,3.0,90,target,breakout,wddrb_low,min_rr
2016-12-08 07:05:00+00:00,2016-12-08 13:40:00+00:00,SHORT,2237.5,2241.25,2241.25,0.0,-3.75,-1.0,79,stop,range_forming,wddrb_high,prior_day_low
2016-12-09 01:00:00+00:00,2016-12-09 14:45:00+00:00,SHORT,2247.75,2251.5,2251.5,0.0,-3.75,-1.0,165,stop,range_forming,wddrb_high,asia_low
2016-12-09 17:30:00+00:00,2016-12-09 19:00:00+00:00,SHORT,2253.5,2254.5,2254.5,0.0,-1.0,-1.0,18,stop,breakout,wddrb_high,asia_low
2016-12-11 23:10:00+00:00,2016-12-14 20:05:00+00:00,LONG,2270.25,2247.75,2247.75,2337.75,-22.5,-1.0,797,stop,range_forming,wddrb_low,min_rr
2016-12-15 00:00:00+00:00,2017-01-06 16:45:00+00:00,SHORT,2254.0,2272.5,2272.5,0.0,-18.5,-1.0,4023,stop,range_forming,wddrb_high,asia_low
2017-01-06 21:30:00+00:00,2017-01-24 18:40:00+00:00,SHORT,2271.75,2277.0,2277.0,0.0,-5.25,-1.0,3200,stop,range_forming,wddrb_high,asia_low
2017-01-25 02:50:00+00:00,2017-01-25 08:30:00+00:00,SHORT,2276.0,2280.5,2280.5,2262.0,-4.5,-1.0,68,stop,range_forming,wddrb_high,wddrb_low
2017-01-25 13:20:00+00:00,2017-02-15 19:35:00+00:00,LONG,2283.0,2346.0,2262.0,2346.0,63.0,3.0,4170,target,breakout,wddrb_low,min_rr
2017-02-16 02:30:00+00:00,2017-02-16 08:10:00+00:00,SHORT,2348.0,2349.75,2349.75,0.0,-1.75,-1.0,68,stop,breakout,wddrb_high,prior_day_low
2017-02-16 10:45:00+00:00,2017-02-16 14:30:00+00:00,SHORT,2346.25,2349.75,2349.75,0.0,-3.5,-1.0,45,stop,breakout,wddrb_high,prior_day_low
2017-02-16 21:50:00+00:00,2017-02-20 04:10:00+00:00,SHORT,2345.5,2349.75,2349.75,0.0,-4.25,-1.0,337,stop,range_forming,wddrb_high,asia_low
2017-02-20 14:40:00+00:00,2017-02-20 16:25:00+00:00,SHORT,2351.25,2353.5,2353.5,0.0,-2.25,-1.0,21,stop,range_forming,wddrb_high,asia_low
2017-02-21 01:55:00+00:00,2017-02-21 14:15:00+00:00,SHORT,2352.0,2354.5,2354.5,0.0,-2.5,-1.0,148,stop,breakout,wddrb_high,prior_day_low
2017-02-21 16:15:00+00:00,2017-02-21 20:40:00+00:00,SHORT,2362.25,2364.75,2364.75,0.0,-2.5,-1.0,53,stop,breakout,wddrb_high,asia_low
2017-02-22 00:05:00+00:00,2017-02-23 13:45:00+00:00,SHORT,2360.0,2365.0,2365.0,0.0,-5.0,-1.0,437,stop,range_forming,wddrb_high,asia_low
2017-02-23 19:20:00+00:00,2017-02-26 23:00:00+00:00,SHORT,2362.25,2366.75,2366.75,0.0,-4.5,-1.0,302,stop,breakout,wddrb_high,asia_low
2017-02-27 03:20:00+00:00,2017-03-21 15:15:00+00:00,LONG,2367.0,2351.5,2351.5,2413.5,-15.5,-1.0,4510,stop,breakout,wddrb_low,min_rr
2017-03-21 17:45:00+00:00,2017-04-25 13:00:00+00:00,SHORT,2344.5,2378.75,2378.75,0.0,-34.25,-1.0,6495,stop,breakout,wddrb_high,asia_low
2017-04-25 17:05:00+00:00,2017-04-25 18:05:00+00:00,SHORT,2385.25,2387.0,2387.0,0.0,-1.75,-1.0,12,stop,range_forming,wddrb_high,asia_low
2017-04-25 20:55:00+00:00,2017-04-26 14:50:00+00:00,SHORT,2383.75,2389.25,2389.25,0.0,-5.5,-1.0,203,stop,range_forming,wddrb_high,asia_low
2017-04-27 02:30:00+00:00,2017-05-05 19:55:00+00:00,SHORT,2384.0,2394.75,2394.75,0.0,-10.75,-1.0,1848,stop,breakout,wddrb_high,prior_day_low
2017-05-08 00:00:00+00:00,2017-05-11 13:50:00+00:00,LONG,2396.25,2385.0,2385.0,2430.0,-11.25,-1.0,985,stop,range_forming,wddrb_low,min_rr
2017-05-11 17:45:00+00:00,2017-05-11 18:15:00+00:00,SHORT,2390.25,2392.25,2392.25,0.0,-2.0,-1.0,6,stop,range_forming,wddrb_high,asia_low
2017-05-12 06:50:00+00:00,2017-05-15 06:55:00+00:00,SHORT,2386.75,2393.5,2393.5,0.0,-6.75,-1.0,274,stop,range_forming,wddrb_high,prior_day_low
2017-05-15 10:30:00+00:00,2017-05-15 10:35:00+00:00,SHORT,2390.0,2390.5,2390.5,0.0,-0.5,-1.0,1,stop,breakout,intraday_high,prior_day_low
2017-05-15 13:00:00+00:00,2017-05-15 13:05:00+00:00,SHORT,2392.0,2392.5,2392.5,0.0,-0.5,-1.0,1,stop,range_forming,intraday_high,asia_low
2017-05-15 15:40:00+00:00,2017-05-16 12:40:00+00:00,SHORT,2399.75,2402.25,2402.25,0.0,-2.5,-1.0,237,stop,breakout,wddrb_high,asia_low
2017-05-16 22:45:00+00:00,2017-05-25 01:20:00+00:00,SHORT,2390.25,2404.5,2404.5,0.0,-14.25,-1.0,1669,stop,range_forming,wddrb_high,asia_low
2017-05-25 05:10:00+00:00,2017-05-25 05:15:00+00:00,SHORT,2409.25,2409.5,2409.5,0.0,-0.25,-1.0,1,stop,breakout,intraday_high,prior_day_low
2017-05-25 09:35:00+00:00,2017-05-25 13:50:00+00:00,SHORT,2409.75,2410.5,2410.5,0.0,-0.75,-1.0,51,stop,breakout,intraday_high,prior_day_low
2017-05-25 16:00:00+00:00,2017-05-25 18:35:00+00:00,SHORT,2412.0,2416.5,2416.5,0.0,-4.5,-1.0,31,stop,breakout,wddrb_high,asia_low
2017-05-26 10:05:00+00:00,2017-06-01 15:50:00+00:00,SHORT,2411.0,2417.75,2417.75,0.0,-6.75,-1.0,1116,stop,breakout,wddrb_high,prior_day_low
2017-06-02 10:05:00+00:00,2017-06-02 10:15:00+00:00,SHORT,2435.0,2435.25,2435.25,0.0,-0.25,-1.0,2,stop,breakout,intraday_high,prior_day_low
2017-06-02 14:45:00+00:00,2017-06-02 14:50:00+00:00,SHORT,2432.0,2433.25,2433.25,0.0,-1.25,-1.0,1,stop,range_forming,wddrb_high,asia_low
2017-06-04 23:05:00+00:00,2017-06-06 11:20:00+00:00,LONG,2435.0,2427.0,2427.0,2459.0,-8.0,-1.0,420,stop,range_forming,wddrb_low,min_rr
2017-06-06 14:00:00+00:00,2017-06-06 14:10:00+00:00,SHORT,2431.25,2432.75,2432.75,0.0,-1.5,-1.0,2,stop,range_forming,wddrb_high,asia_low
2017-06-07 06:30:00+00:00,2017-06-08 10:45:00+00:00,SHORT,2430.75,2435.75,2435.75,0.0,-5.0,-1.0,324,stop,range_forming,wddrb_high,prior_day_low
2017-06-08 13:00:00+00:00,2017-06-08 13:40:00+00:00,SHORT,2433.75,2435.0,2435.0,0.0,-1.25,-1.0,8,stop,range_forming,wddrb_high,asia_low
2017-06-08 18:30:00+00:00,2017-06-09 13:30:00+00:00,SHORT,2431.75,2439.0,2439.0,0.0,-7.25,-1.0,213,stop,breakout,wddrb_high,asia_low
2017-06-09 19:20:00+00:00,2017-06-19 14:00:00+00:00,SHORT,2429.5,2445.75,2445.75,0.0,-16.25,-1.0,1574,stop,breakout,wddrb_high,asia_low
2017-06-19 16:20:00+00:00,2017-06-19 17:30:00+00:00,SHORT,2448.5,2450.0,2450.0,0.0,-1.5,-1.0,14,stop,breakout,wddrb_high,asia_low
2017-06-20 05:45:00+00:00,2017-07-14 16:35:00+00:00,SHORT,2449.75,2451.5,2451.5,0.0,-1.75,-1.0,4957,stop,range_forming,wddrb_high,prior_day_low
2017-07-16 22:35:00+00:00,2017-08-10 16:30:00+00:00,LONG,2458.25,2444.25,2444.25,2500.25,-14.0,-1.0,5129,stop,range_forming,wddrb_low,min_rr
2017-08-10 19:20:00+00:00,2017-08-10 19:25:00+00:00,LONG,2441.75,2440.0,2440.0,2463.0,-1.75,-1.0,1,stop,breakout,wddrb_low,wddrb_high
2017-08-11 04:45:00+00:00,2017-08-14 14:35:00+00:00,SHORT,2435.25,2463.0,2463.0,0.0,-27.75,-1.0,391,stop,breakout,wddrb_high,prior_day_low
2017-08-14 18:30:00+00:00,2017-08-14 23:50:00+00:00,SHORT,2464.5,2466.5,2466.5,0.0,-2.0,-1.0,49,stop,breakout,wddrb_high,asia_low
2017-08-15 04:55:00+00:00,2017-08-15 05:30:00+00:00,SHORT,2469.25,2469.5,2469.5,0.0,-0.25,-1.0,7,stop,breakout,intraday_high,prior_day_low
2017-08-15 07:55:00+00:00,2017-08-15 08:00:00+00:00,SHORT,2466.5,2466.75,2466.75,0.0,-0.25,-1.0,1,stop,range_forming,intraday_high,prior_day_low
2017-08-15 10:30:00+00:00,2017-08-17 14:10:00+00:00,LONG,2467.25,2454.0,2454.0,2507.0,-13.25,-1.0,590,stop,breakout,wddrb_low,min_rr
2017-08-17 16:55:00+00:00,2017-08-17 17:00:00+00:00,LONG,2444.0,2442.25,2442.25,2464.0,-1.75,-1.0,1,stop,breakout,wddrb_low,wddrb_high
2017-08-17 23:40:00+00:00,2017-08-31 09:55:00+00:00,SHORT,2428.0,2464.0,2464.0,0.0,-36.0,-1.0,2580,stop,range_forming,wddrb_high,asia_low
2017-08-31 13:05:00+00:00,2017-10-01 22:10:00+00:00,LONG,2462.5,2521.75,2442.75,2521.75,59.25,3.0,5780,target,range_forming,wddrb_low,min_rr
2017-10-02 04:00:00+00:00,2017-10-18 12:20:00+00:00,LONG,2519.0,2561.75,2504.75,2561.75,42.75,3.0,3376,target,breakout,wddrb_low,min_rr
2017-10-18 22:55:00+00:00,2017-10-20 01:40:00+00:00,SHORT,2560.0,2562.0,2562.0,0.0,-2.0,-1.0,306,stop,range_forming,wddrb_high,asia_low
2017-10-20 04:30:00+00:00,2017-10-20 06:30:00+00:00,SHORT,2567.0,2567.75,2567.75,0.0,-0.75,-1.0,24,stop,breakout,intraday_high,prior_day_low
2017-10-20 13:20:00+00:00,2017-10-25 16:15:00+00:00,LONG,2569.5,2545.25,2545.25,2642.25,-24.25,-1.0,854,stop,range_forming,wddrb_low,min_rr
2017-10-26 03:15:00+00:00,2017-10-26 15:00:00+00:00,SHORT,2558.75,2565.0,2565.0,0.0,-6.25,-1.0,141,stop,range_forming,wddrb_high,prior_day_low
2017-10-26 19:15:00+00:00,2017-10-26 19:55:00+00:00,LONG,2558.5,2557.25,2557.25,2565.0,-1.25,-1.0,8,stop,range_forming,wddrb_low,wddrb_high
2017-10-26 23:15:00+00:00,2017-10-27 07:30:00+00:00,SHORT,2561.0,2565.0,2565.0,0.0,-4.0,-1.0,99,stop,range_forming,wddrb_high,asia_low
2017-10-27 16:05:00+00:00,2017-10-27 16:40:00+00:00,SHORT,2578.25,2578.75,2578.75,0.0,-0.5,-1.0,7,stop,breakout,wddrb_high,asia_low
2017-10-29 22:05:00+00:00,2017-11-02 14:10:00+00:00,LONG,2576.75,2563.25,2563.25,2617.25,-13.5,-1.0,1012,stop,range_forming,wddrb_low,min_rr
2017-11-02 17:45:00+00:00,2017-11-02 19:35:00+00:00,SHORT,2572.25,2576.0,2576.0,0.0,-3.75,-1.0,22,stop,range_forming,wddrb_high,asia_low
2017-11-03 08:20:00+00:00,2017-11-03 08:35:00+00:00,SHORT,2577.0,2578.25,2578.25,0.0,-1.25,-1.0,3,stop,breakout,wddrb_high,prior_day_low
2017-11-03 13:20:00+00:00,2017-11-15 10:25:00+00:00,LONG,2578.75,2562.25,2562.25,2628.25,-16.5,-1.0,2125,stop,range_forming,wddrb_low,min_rr
2017-11-15 12:35:00+00:00,2017-11-16 15:05:00+00:00,SHORT,2566.75,2578.25,2578.25,0.0,-11.5,-1.0,303,stop,breakout,wddrb_high,prior_day_low
2017-11-17 04:50:00+00:00,2017-11-21 12:10:00+00:00,SHORT,2583.0,2589.5,2589.5,0.0,-6.5,-1.0,634,stop,breakout,wddrb_high,prior_day_low
2017-11-21 15:35:00+00:00,2017-11-21 15:40:00+00:00,SHORT,2598.0,2598.5,2598.5,0.0,-0.5,-1.0,1,stop,range_forming,wddrb_high,asia_low
2017-11-22 13:55:00+00:00,2017-11-28 20:10:00+00:00,LONG,2598.0,2624.25,2589.25,2624.25,26.25,3.0,1080,target,range_forming,wddrb_low,min_rr
2017-11-29 08:35:00+00:00,2017-11-29 09:30:00+00:00,SHORT,2625.75,2627.0,2627.0,0.0,-1.25,-1.0,11,stop,range_forming,wddrb_high,prior_day_low
2017-11-29 15:25:00+00:00,2017-11-30 14:05:00+00:00,SHORT,2626.75,2634.25,2634.25,0.0,-7.5,-1.0,257,stop,breakout,wddrb_high,asia_low
