feature,importance
rej_wick_odr_mid,0.06392653349848798
rej_wick_session_high,0.06358206447732972
p_seq_asia_p_high_holds,0.06322563495797649
p_wddrb_model_p_model_i,0.06279382530879728
rej_close_wddrb_high,0.06152454239477959
p_seq_intraday_lo_pct_percentile,0.0602939296496473
p_modeldb_p_model_rc,0.0597034528484616
p_modeldb_p_model_ux,0.059514433634716084
f_prior_session_break_out,0.05848710432962655
p_seq_intraday_p_day_low_in_TR,0.05832795080421363
rej_close_adr_mid,0.05829151954173029
p_modeldb_p_confirm_short_forward,0.05807397928660716
rej_odr_mid,0.05793306809317752
rej_wick_adr_mid,0.05761743820970655
f_wddrb_post_low_index_30m,0.05686290204613007
p_range_p_m7_time,0.05667753650513321
f_wddrb_break_side,0.056091650700841135
rej_close_prior_day_high,0.05595590149738694
rej_close_session_low,0.055654436889810116
p_box_daily_session_high_percentiles_RR,0.05405997591356787
f_wddrb_sigma,0.0535223861348737
f_current_session_box_std,0.05299273584101316
p_seq_asia_p_low_holds_reg,0.0517644516742863
f_odr_mid_break,0.051461518892834464
rej_close_prior_day_low,0.051439379799270914
f_week_high_pct_vs_tue_mid,0.050894069860199675
p_box_daily_session_high_percentiles_OS,0.050511410894732656
f_low_time_idx,0.0502237384971461
rej_wick_session_low,0.049965691888128265
f_current_session_break_out_idx,0.04970308143657756
f_current_wdr_time_idx,0.04860770361782173
f_wdr_high_time_idx,0.04843523796017141
p_seq_daycycle_lo_pct_percentile,0.048050212572135396
p_weekly_week_low_percentile_reached,0.047351926527768505
p_wddrb_post_low_percentile,0.04706607010412162
f_wddrb_post_total_index_30m,0.04675113200564413
f_wddrb_post_low_sd,0.0462136653308912
p_wddrb_model_p_model_ux,0.04618228685069081
p_weekly_current_day_low_percentile_reached,0.0457395544230579
rej_asia_mid,0.0454941858888512
rej_weekly_high,0.04528870357367373
f_prior_session_box_dir,0.04432274610879014
f_wddrb_post_high_index_30m,0.04408269158149336
p_box_daily_session_high_percentiles_TO,0.04378823606152529
rej_close_weekly_low,0.04352020036970953
f_current_session_time_idx_retracement,0.04337808765938564
p_range_p_false_session,0.04317598096663187
p_box_daily_session_low_percentiles_RS,0.04305261283281157
f_first_break_true_via_wick_range_only,0.043024249720447556
p_modeldb_p_confirm_long_forward,0.042701730928000885
rej_wick_wddrb_mid,0.042642050370930246
p_box_daily_session_low_percentiles_TR,0.042441922256573415
p_wddrb_model_p_model_o,0.04243249146266622
rej_close_wddrb_mid,0.04206163244798227
p_wddrb_full_high_percentile,0.04116403738891846
f_first_body_dir,0.040727154797766306
f_first_break_true_range_only,0.04018673268333487
p_wddrb_model_p_model_dx,0.037929109947201244
f_wddrb_current_post_index_30m,0.03634268061175805
rej_prior_day_high,0.03568992634049898
rej_session_low,0.03423700662511705
f_current_session_time_idx_extension,0.034032574458563336
p_range_p_max_ext_sd,0.03360039586507923
p_wddrb_model_p_model_u,0.033357960516348976
p_wddrb_model_p_model_ug,0.03335558740657684
rej_session_high,0.03284520312189132
p_modeldb_p_first_mid_break_overnight,0.03162690656676796
p_seq_daycycle_p_cycle_pair_high_hold,0.031151019290775756
f_first_break_dir_via_wick,0.029970873061161443
f_low_ar_sd,0.02853165525670019
rej_wick_session_mid,0.027973333972978312
p_modeldb_p_model_d,0.025604985796622324
p_box_daily_day_high_percentile,0.0252401546274281
p_range_p_max_ret_sd,0.025095320037422725
p_box_daily_session_high_percentiles_OR,0.024191255735734284
rej_close_weekly_high,0.022904746365467174
p_seq_asia_p_high_holds_reg,0.022662342479854727
p_box_daily_day_low_percentile,0.021119697796521033
f_first_break_dir_range_only,0.020729450592678614
p_seq_daycycle_p_cycle_pair_24h,0.020357708947503966
p_seq_intraday_p_cycle_pair,0.019303671390210997
p_box_daily_session_low_percentiles_RR,0.01881178895136131
p_weekly_current_day_high_percentile_reached,0.018809932599229282
p_box_daily_session_high_percentiles_RS,0.018665775297877146
f_high_pct,0.016218961749759394
p_modeldb_p_session_true,0.01573570168229796
rej_wick_wddrb_high,0.015335956399511368
p_modeldb_p_adr_mid_broken,0.014566035433300548
p_box_daily_session_low_percentiles_OS,0.01391930024145345
rej_wddrb_mid,0.013630601750762894
p_wddrb_model_p_model_dg,0.012887728455767097
f_high_ar_sd,0.012656098635918808
p_modeldb_p_box_up,0.007251928742842389
p_wddrb_p_full_high_holds,0.005359630952359436
