entry_time,exit_time,direction,entry_price,exit_price,stop_price,target_price,pnl_points,pnl_r,bars_held,exit_reason,entry_phase,stop_reason,target_reason
2016-01-14 13:00:00+00:00,2016-01-14 14:55:00+00:00,LONG,1887.5,1878.0,1878.0,1906.5,-9.5,-1.0,23,stop,breakout,wddrb_low,min_rr
2016-01-14 17:00:00+00:00,2016-01-14 17:05:00+00:00,LONG,1905.25,1904.0,1904.0,1911.25,-1.25,-1.0,1,stop,breakout,intraday_low,wddrb_high
2016-01-14 19:35:00+00:00,2016-01-14 19:40:00+00:00,LONG,1916.25,1920.0,1915.5,1920.0,3.75,5.0,1,target,breakout,intraday_low,wddrb_high
2016-01-14 23:00:00+00:00,2016-01-15 13:45:00+00:00,SHORT,1915.75,1871.0,1927.5,1871.0,44.75,3.8085106382978724,177,target,range_forming,wddrb_high,wddrb_low
2016-01-15 16:50:00+00:00,2016-01-15 16:55:00+00:00,LONG,1865.25,1865.0,1865.0,1882.0,-0.25,-1.0,1,stop,range_forming,intraday_low,wddrb_high
2016-01-15 18:55:00+00:00,2016-01-15 19:05:00+00:00,LONG,1866.0,1863.5,1863.5,1882.0,-2.5,-1.0,2,stop,breakout,intraday_low,wddrb_high
2016-01-15 21:45:00+00:00,2016-01-15 21:50:00+00:00,LONG,1877.5,1877.25,1877.25,1882.0,-0.25,-1.0,1,stop,range_forming,intraday_low,wddrb_high
2016-01-18 01:00:00+00:00,2016-01-20 03:45:00+00:00,LONG,1869.5,1849.25,1849.25,1910.0,-20.25,-1.0,534,stop,range_forming,wddrb_low,min_rr
2016-01-20 06:10:00+00:00,2016-01-20 07:00:00+00:00,LONG,1840.25,1838.75,1838.75,1895.5,-1.5,-1.0,10,stop,breakout,intraday_low,wddrb_high
2016-01-20 14:50:00+00:00,2016-01-20 14:55:00+00:00,LONG,1839.0,1838.75,1838.75,1852.5,-0.25,-1.0,1,stop,range_forming,wddrb_low,wddrb_high
2016-01-20 16:55:00+00:00,2016-01-20 17:05:00+00:00,LONG,1819.0,1816.5,1816.5,1852.5,-2.5,-1.0,2,stop,breakout,wddrb_low,wddrb_high
2016-01-20 19:20:00+00:00,2016-01-20 19:25:00+00:00,LONG,1837.0,1834.25,1834.25,1852.5,-2.75,-1.0,1,stop,breakout,intraday_low,wddrb_high
2016-01-20 23:05:00+00:00,2016-01-21 01:50:00+00:00,LONG,1856.25,1869.25,1856.0,1869.25,13.0,52.0,33,target,range_forming,intraday_low,wddrb_high
2016-01-21 03:45:00+00:00,2016-01-21 03:50:00+00:00,LONG,1866.5,1865.75,1865.75,1869.25,-0.75,-1.0,1,stop,breakout,intraday_low,wddrb_high
2016-01-21 13:00:00+00:00,2016-02-11 12:00:00+00:00,LONG,1853.75,1804.25,1804.25,1952.75,-49.5,-1.0,4083,stop,breakout,wddrb_low,min_rr
2016-02-11 15:35:00+00:00,2016-02-11 15:40:00+00:00,LONG,1819.25,1818.5,1818.5,1833.5,-0.75,-1.0,1,stop,range_forming,intraday_low,wddrb_high
2016-02-11 17:45:00+00:00,2016-02-11 18:40:00+00:00,LONG,1814.25,1812.25,1812.25,1833.5,-2.0,-1.0,11,stop,breakout,intraday_low,wddrb_high
2016-02-11 21:30:00+00:00,2016-02-12 03:55:00+00:00,LONG,1825.0,1834.75,1823.75,1834.75,9.75,7.8,65,target,range_forming,intraday_low,wddrb_high
2016-02-12 05:50:00+00:00,2016-02-12 05:55:00+00:00,SHORT,1826.5,1827.25,1827.25,1805.0,-0.75,-1.0,1,stop,breakout,intraday_high,wddrb_low
2016-02-12 11:40:00+00:00,2016-02-17 15:10:00+00:00,LONG,1841.5,1914.5,1805.0,1914.5,73.0,2.0,816,target,breakout,wddrb_low,min_rr
2016-02-17 17:55:00+00:00,2016-02-17 18:00:00+00:00,LONG,1922.75,1922.25,1922.25,1924.5,-0.5,-1.0,1,stop,breakout,intraday_low,wddrb_high
2016-02-17 20:10:00+00:00,2016-02-17 20:20:00+00:00,LONG,1923.5,1921.75,1921.75,1927.25,-1.75,-1.0,2,stop,breakout,intraday_low,wddrb_high
2016-02-18 01:50:00+00:00,2016-02-18 01:55:00+00:00,LONG,1926.25,1926.0,1926.0,1927.25,-0.25,-1.0,1,stop,range_forming,intraday_low,wddrb_high
2016-02-18 08:20:00+00:00,2016-02-18 08:25:00+00:00,LONG,1920.0,1919.75,1919.75,1927.25,-0.25,-1.0,1,stop,range_forming,intraday_low,wddrb_high
2016-02-18 12:30:00+00:00,2016-02-19 13:50:00+00:00,LONG,1927.75,1904.0,1904.0,1975.25,-23.75,-1.0,289,stop,breakout,wddrb_low,min_rr
2016-02-19 18:25:00+00:00,2016-02-19 18:40:00+00:00,LONG,1911.5,1910.75,1910.75,1916.0,-0.75,-1.0,3,stop,breakout,intraday_low,wddrb_high
2016-02-19 21:10:00+00:00,2016-02-19 21:30:00+00:00,LONG,1914.25,1914.0,1914.0,1916.0,-0.25,-1.0,1,stop,range_forming,intraday_low,wddrb_high
2016-02-22 00:50:00+00:00,2016-02-24 12:15:00+00:00,LONG,1914.0,1898.5,1898.5,1945.0,-15.5,-1.0,683,stop,range_forming,wddrb_low,min_rr
2016-02-24 14:55:00+00:00,2016-02-24 15:00:00+00:00,LONG,1891.5,1889.25,1889.25,1900.5,-2.25,-1.0,1,stop,range_forming,wddrb_low,wddrb_high
2016-02-24 17:30:00+00:00,2016-02-24 17:35:00+00:00,LONG,1900.5,1900.0,1900.0,1908.25,-0.5,-1.0,1,stop,breakout,intraday_low,wddrb_high
2016-02-24 19:55:00+00:00,2016-02-24 20:05:00+00:00,LONG,1917.0,1920.75,1916.5,1920.75,3.75,7.5,2,target,breakout,intraday_low,wddrb_high
2016-02-24 23:35:00+00:00,2016-02-24 23:45:00+00:00,SHORT,1931.0,1932.25,1932.25,1886.75,-1.25,-1.0,2,stop,range_forming,intraday_high,wddrb_low
2016-02-25 06:15:00+00:00,2016-02-25 06:20:00+00:00,LONG,1927.75,1927.5,1927.5,1929.25,-0.25,-1.0,1,stop,breakout,intraday_low,wddrb_high
2016-02-25 08:15:00+00:00,2016-02-25 08:20:00+00:00,LONG,1923.0,1922.75,1922.75,1929.25,-0.25,-1.0,1,stop,range_forming,intraday_low,wddrb_high
2016-02-25 10:15:00+00:00,2016-02-25 10:35:00+00:00,LONG,1925.0,1929.25,1924.25,1929.25,4.25,5.666666666666667,4,target,range_forming,intraday_low,wddrb_high
2016-02-25 13:05:00+00:00,2016-03-11 16:15:00+00:00,LONG,1929.75,2015.75,1886.75,2015.75,86.0,2.0,3041,target,breakout,wddrb_low,min_rr
2016-03-11 20:35:00+00:00,2016-03-11 20:45:00+00:00,LONG,2019.5,2021.5,2018.5,2021.5,2.0,2.0,2,target,breakout,intraday_low,min_rr
2016-03-14 00:40:00+00:00,2016-03-14 10:10:00+00:00,LONG,2017.75,2005.25,2005.25,2042.75,-12.5,-1.0,114,stop,breakout,wddrb_low,min_rr
2016-03-14 12:50:00+00:00,2016-03-14 12:55:00+00:00,LONG,2005.75,2005.25,2005.25,2022.25,-0.5,-1.0,1,stop,breakout,wddrb_low,wddrb_high
2016-03-14 15:50:00+00:00,2016-03-14 15:55:00+00:00,LONG,2007.75,2007.25,2007.25,2009.75,-0.5,-1.0,1,stop,range_forming,intraday_low,wddrb_high
2016-03-14 19:15:00+00:00,2016-03-14 19:20:00+00:00,LONG,2011.5,2011.25,2011.25,2013.75,-0.25,-1.0,1,stop,breakout,intraday_low,wddrb_high
2016-03-14 23:00:00+00:00,2016-03-15 07:25:00+00:00,LONG,2009.75,2002.0,2002.0,2025.25,-7.75,-1.0,101,stop,range_forming,wddrb_low,min_rr
2016-03-15 19:30:00+00:00,2016-03-15 19:35:00+00:00,LONG,2004.5,2003.5,2003.5,2006.5,-1.0,-1.0,1,stop,breakout,intraday_low,min_rr
2016-03-16 05:50:00+00:00,2016-03-17 18:15:00+00:00,LONG,2008.75,2036.25,1995.0,2036.25,27.5,2.0,422,target,breakout,wddrb_low,min_rr
2016-03-17 22:05:00+00:00,2016-03-17 22:10:00+00:00,SHORT,2031.75,2032.0,2032.0,2012.0,-0.25,-1.0,1,stop,range_forming,intraday_high,wddrb_low
2016-03-18 00:30:00+00:00,2016-03-18 10:45:00+00:00,SHORT,2031.75,2036.75,2036.75,2012.0,-5.0,-1.0,123,stop,breakout,wddrb_high,wddrb_low
2016-03-18 13:25:00+00:00,2016-04-18 16:30:00+00:00,LONG,2036.5,2085.5,2012.0,2085.5,49.0,2.0,5497,target,range_forming,wddrb_low,min_rr
2016-04-18 18:55:00+00:00,2016-04-18 19:00:00+00:00,LONG,2086.75,2086.25,2086.25,2088.25,-0.5,-1.0,1,stop,breakout,intraday_low,wddrb_high
2016-04-18 22:10:00+00:00,2016-04-19 01:15:00+00:00,SHORT,2085.25,2088.75,2088.75,2065.25,-3.5,-1.0,37,stop,range_forming,wddrb_high,wddrb_low
2016-04-19 04:25:00+00:00,2016-04-19 04:30:00+00:00,LONG,2087.0,2086.75,2086.75,2088.75,-0.25,-1.0,1,stop,breakout,intraday_low,wddrb_high
2016-04-19 06:35:00+00:00,2016-04-28 19:55:00+00:00,LONG,2090.5,2065.25,2065.25,2141.0,-25.25,-1.0,2071,stop,range_forming,wddrb_low,min_rr
2016-04-28 23:05:00+00:00,2016-04-29 12:45:00+00:00,LONG,2073.5,2065.25,2065.25,2090.0,-8.25,-1.0,164,stop,range_forming,wddrb_low,min_rr
2016-04-29 14:40:00+00:00,2016-04-29 14:45:00+00:00,LONG,2059.75,2059.25,2059.25,2067.0,-0.5,-1.0,1,stop,range_forming,intraday_low,wddrb_high
2016-04-29 17:30:00+00:00,2016-04-29 17:35:00+00:00,LONG,2054.25,2053.75,2053.75,2067.0,-0.5,-1.0,1,stop,breakout,intraday_low,wddrb_high
2016-04-29 19:35:00+00:00,2016-05-01 23:50:00+00:00,LONG,2056.5,2055.75,2055.75,2067.0,-0.75,-1.0,36,stop,breakout,intraday_low,wddrb_high
2016-05-02 02:40:00+00:00,2016-05-04 09:35:00+00:00,LONG,2057.5,2045.75,2045.75,2081.0,-11.75,-1.0,629,stop,range_forming,wddrb_low,min_rr
2016-05-04 13:35:00+00:00,2016-05-04 13:40:00+00:00,LONG,2043.75,2043.5,2043.5,2047.75,-0.25,-1.0,1,stop,range_forming,wddrb_low,wddrb_high
2016-05-04 15:40:00+00:00,2016-05-04 17:10:00+00:00,LONG,2043.5,2041.0,2041.0,2053.5,-2.5,-1.0,18,stop,range_forming,wddrb_low,wddrb_high
2016-05-04 19:10:00+00:00,2016-05-05 01:55:00+00:00,LONG,2044.75,2053.5,2042.0,2053.5,8.75,3.1818181818181817,66,target,breakout,intraday_low,wddrb_high
2016-05-05 05:05:00+00:00,2016-05-05 05:25:00+00:00,LONG,2052.75,2052.5,2052.5,2053.5,-0.25,-1.0,4,stop,breakout,intraday_low,wddrb_high
2016-05-05 07:30:00+00:00,2016-05-05 22:50:00+00:00,LONG,2054.0,2039.0,2039.0,2084.0,-15.0,-1.0,169,stop,range_forming,wddrb_low,min_rr
2016-05-06 00:50:00+00:00,2016-05-06 01:40:00+00:00,LONG,2044.75,2043.0,2043.0,2055.0,-1.75,-1.0,10,stop,range_forming,intraday_low,wddrb_high
2016-05-06 05:00:00+00:00,2016-05-06 05:05:00+00:00,SHORT,2041.5,2041.75,2041.75,2039.5,-0.25,-1.0,1,stop,breakout,intraday_high,wddrb_low
2016-05-06 09:45:00+00:00,2016-05-06 10:15:00+00:00,LONG,2041.25,2039.5,2039.5,2044.75,-1.75,-1.0,6,stop,breakout,wddrb_low,min_rr
2016-05-06 14:35:00+00:00,2016-05-06 14:40:00+00:00,LONG,2036.75,2036.0,2036.0,2046.75,-0.75,-1.0,1,stop,range_forming,intraday_low,wddrb_high
2016-05-06 17:35:00+00:00,2016-05-06 17:40:00+00:00,LONG,2044.5,2044.0,2044.0,2046.75,-0.5,-1.0,1,stop,range_forming,intraday_low,wddrb_high
2016-05-08 22:55:00+00:00,2016-05-18 18:25:00+00:00,LONG,2056.75,2033.75,2033.75,2102.75,-23.0,-1.0,2145,stop,range_forming,wddrb_low,min_rr
2016-05-18 20:50:00+00:00,2016-05-18 22:35:00+00:00,LONG,2043.25,2041.75,2041.75,2057.75,-1.5,-1.0,9,stop,range_forming,intraday_low,wddrb_high
2016-05-19 00:30:00+00:00,2016-05-19 00:35:00+00:00,LONG,2041.75,2041.25,2041.25,2057.75,-0.5,-1.0,1,stop,range_forming,intraday_low,wddrb_high
2016-05-19 02:30:00+00:00,2016-05-19 03:20:00+00:00,LONG,2037.75,2036.25,2036.25,2057.75,-1.5,-1.0,10,stop,breakout,intraday_low,wddrb_high
2016-05-19 05:20:00+00:00,2016-05-19 13:55:00+00:00,LONG,2036.75,2030.75,2030.75,2057.75,-6.0,-1.0,103,stop,breakout,wddrb_low,wddrb_high
2016-05-19 15:50:00+00:00,2016-05-19 23:10:00+00:00,LONG,2023.5,2039.75,2023.0,2039.75,16.25,32.5,73,target,breakout,intraday_low,wddrb_high
2016-05-20 05:40:00+00:00,2016-05-25 19:25:00+00:00,LONG,2045.5,2092.5,2022.0,2092.5,47.0,2.0,984,target,breakout,wddrb_low,min_rr
2016-05-25 23:10:00+00:00,2016-05-25 23:15:00+00:00,LONG,2087.25,2087.0,2087.0,2092.5,-0.25,-1.0,1,stop,range_forming,intraday_low,wddrb_high
2016-05-26 02:00:00+00:00,2016-05-27 00:55:00+00:00,LONG,2083.25,2092.5,2082.5,2092.5,9.25,12.333333333333334,260,target,breakout,intraday_low,wddrb_high
2016-05-27 03:05:00+00:00,2016-05-27 05:55:00+00:00,LONG,2089.5,2091.75,2089.25,2091.75,2.25,9.0,34,target,breakout,intraday_low,wddrb_high
2016-05-27 08:35:00+00:00,2016-05-29 22:00:00+00:00,LONG,2089.5,2100.0,2084.25,2100.0,10.5,2.0,146,target,range_forming,wddrb_low,min_rr
2016-05-29 23:55:00+00:00,2016-05-31 18:00:00+00:00,LONG,2101.25,2089.25,2089.25,2125.25,-12.0,-1.0,445,stop,range_forming,wddrb_low,min_rr
2016-05-31 20:55:00+00:00,2016-05-31 22:00:00+00:00,LONG,2094.5,2094.25,2094.25,2101.5,-0.25,-1.0,1,stop,range_forming,intraday_low,wddrb_high
2016-06-01 00:30:00+00:00,2016-06-01 01:30:00+00:00,SHORT,2094.75,2095.25,2095.25,2086.0,-0.5,-1.0,12,stop,range_forming,intraday_high,wddrb_low
2016-06-01 03:25:00+00:00,2016-06-01 03:30:00+00:00,LONG,2097.5,2097.0,2097.0,2101.5,-0.5,-1.0,1,stop,breakout,intraday_low,wddrb_high
2016-06-01 09:10:00+00:00,2016-06-01 13:05:00+00:00,LONG,2090.0,2086.0,2086.0,2098.0,-4.0,-1.0,47,stop,breakout,wddrb_low,min_rr
2016-06-01 15:40:00+00:00,2016-06-01 15:45:00+00:00,LONG,2091.5,2090.5,2090.5,2095.0,-1.0,-1.0,1,stop,breakout,intraday_low,wddrb_high
2016-06-01 17:40:00+00:00,2016-06-01 18:15:00+00:00,LONG,2092.25,2096.5,2091.25,2096.5,4.25,4.25,7,target,breakout,intraday_low,wddrb_high
2016-06-01 22:15:00+00:00,2016-06-01 22:25:00+00:00,SHORT,2097.0,2097.25,2097.25,2083.25,-0.25,-1.0,2,stop,range_forming,intraday_high,wddrb_low
2016-06-02 00:35:00+00:00,2016-06-02 18:00:00+00:00,SHORT,2096.5,2099.25,2099.25,2083.25,-2.75,-1.0,209,stop,breakout,wddrb_high,wddrb_low
2016-06-02 22:45:00+00:00,2016-06-02 23:30:00+00:00,SHORT,2103.0,2103.5,2103.5,2086.75,-0.5,-1.0,9,stop,range_forming,wddrb_high,wddrb_low
2016-06-03 08:15:00+00:00,2016-06-03 14:00:00+00:00,LONG,2102.25,2086.75,2086.75,2133.25,-15.5,-1.0,69,stop,range_forming,wddrb_low,min_rr
2016-06-03 16:00:00+00:00,2016-06-03 16:05:00+00:00,LONG,2095.0,2094.75,2094.75,2098.0,-0.25,-1.0,1,stop,range_forming,intraday_low,wddrb_high
2016-06-03 19:35:00+00:00,2016-06-03 19:45:00+00:00,LONG,2100.0,2099.0,2099.0,2102.0,-1.0,-1.0,2,stop,breakout,intraday_low,min_rr
2016-06-05 23:00:00+00:00,2016-06-13 19:05:00+00:00,LONG,2098.5,2082.75,2082.75,2130.0,-15.75,-1.0,1606,stop,range_forming,wddrb_low,min_rr
2016-06-13 22:15:00+00:00,2016-06-13 22:20:00+00:00,LONG,2075.25,2075.0,2075.0,2098.25,-0.25,-1.0,1,stop,range_forming,intraday_low,wddrb_high
2016-06-14 00:30:00+00:00,2016-06-14 00:50:00+00:00,SHORT,2079.25,2077.75,2079.5,2077.75,1.5,6.0,4,target,breakout,intraday_high,wddrb_low
2016-06-14 03:25:00+00:00,2016-06-14 03:35:00+00:00,LONG,2077.75,2077.5,2077.5,2098.25,-0.25,-1.0,2,stop,breakout,intraday_low,wddrb_high
2016-06-14 06:00:00+00:00,2016-06-14 06:05:00+00:00,LONG,2071.5,2071.0,2071.0,2098.25,-0.5,-1.0,1,stop,range_forming,intraday_low,wddrb_high
2016-06-14 14:05:00+00:00,2016-06-14 14:10:00+00:00,LONG,2066.75,2066.25,2066.25,2072.75,-0.5,-1.0,1,stop,range_forming,intraday_low,wddrb_high
2016-06-14 17:15:00+00:00,2016-06-14 17:50:00+00:00,LONG,2060.25,2058.75,2058.75,2072.75,-1.5,-1.0,7,stop,breakout,intraday_low,wddrb_high
2016-06-14 22:15:00+00:00,2016-06-15 00:00:00+00:00,SHORT,2062.75,2063.75,2063.75,2054.75,-1.0,-1.0,21,stop,range_forming,intraday_high,wddrb_low
2016-06-15 02:05:00+00:00,2016-06-15 03:40:00+00:00,LONG,2066.5,2064.75,2064.75,2072.75,-1.75,-1.0,19,stop,breakout,intraday_low,wddrb_high
2016-06-15 05:35:00+00:00,2016-06-15 05:40:00+00:00,SHORT,2064.0,2064.25,2064.25,2054.75,-0.25,-1.0,1,stop,breakout,intraday_high,wddrb_low
2016-06-15 14:25:00+00:00,2016-06-15 14:50:00+00:00,LONG,2072.0,2075.5,2071.75,2075.5,3.5,14.0,5,target,breakout,intraday_low,wddrb_high
2016-06-15 17:00:00+00:00,2016-06-15 18:00:00+00:00,LONG,2070.75,2075.5,2069.0,2075.5,4.75,2.7142857142857144,12,target,range_forming,wddrb_low,wddrb_high
2016-06-15 20:00:00+00:00,2016-06-15 22:05:00+00:00,LONG,2062.5,2061.0,2061.0,2079.5,-1.5,-1.0,10,stop,range_forming,wddrb_low,wddrb_high
2016-06-16 00:25:00+00:00,2016-06-16 00:30:00+00:00,LONG,2064.0,2063.5,2063.5,2079.5,-0.5,-1.0,1,stop,breakout,intraday_low,wddrb_high
2016-06-16 02:25:00+00:00,2016-06-16 02:40:00+00:00,LONG,2062.0,2061.0,2061.0,2079.5,-1.0,-1.0,3,stop,breakout,wddrb_low,wddrb_high
2016-06-16 04:40:00+00:00,2016-06-16 04:45:00+00:00,LONG,2055.75,2055.5,2055.5,2079.5,-0.25,-1.0,1,stop,breakout,intraday_low,wddrb_high
2016-06-16 07:45:00+00:00,2016-06-16 07:55:00+00:00,LONG,2056.0,2055.5,2055.5,2079.5,-0.5,-1.0,2,stop,range_forming,intraday_low,wddrb_high
2016-06-16 13:45:00+00:00,2016-06-16 13:50:00+00:00,LONG,2048.0,2046.75,2046.75,2054.0,-1.25,-1.0,1,stop,range_forming,wddrb_low,wddrb_high
2016-06-16 19:45:00+00:00,2016-06-16 19:50:00+00:00,LONG,2070.0,2069.0,2069.0,2072.0,-1.0,-1.0,1,stop,breakout,intraday_low,min_rr
2016-06-17 06:40:00+00:00,2016-06-17 06:45:00+00:00,LONG,2068.25,2067.75,2067.75,2071.5,-0.5,-1.0,1,stop,range_forming,intraday_low,wddrb_high
2016-06-17 08:45:00+00:00,2016-06-17 08:50:00+00:00,LONG,2068.75,2068.5,2068.5,2071.5,-0.25,-1.0,1,stop,range_forming,intraday_low,wddrb_high
2016-06-17 11:35:00+00:00,2016-06-23 22:15:00+00:00,LONG,2066.5,2118.0,2040.75,2118.0,51.5,2.0,1205,target,breakout,wddrb_low,min_rr
2016-06-24 00:25:00+00:00,2016-06-24 00:30:00+00:00,LONG,2094.75,2094.5,2094.5,2105.0,-0.25,-1.0,1,stop,breakout,intraday_low,wddrb_high
2016-06-24 03:10:00+00:00,2016-06-24 03:15:00+00:00,LONG,2036.75,2029.0,2029.0,2105.0,-7.75,-1.0,1,stop,breakout,intraday_low,wddrb_high
2016-06-24 05:55:00+00:00,2016-06-24 06:00:00+00:00,LONG,2003.0,2002.0,2002.0,2105.0,-1.0,-1.0,1,stop,breakout,intraday_low,wddrb_high
2016-06-24 08:20:00+00:00,2016-06-24 08:30:00+00:00,LONG,2038.75,2037.25,2037.25,2105.0,-1.5,-1.0,2,stop,range_forming,intraday_low,wddrb_high
2016-06-24 14:30:00+00:00,2016-06-24 14:35:00+00:00,LONG,2052.5,2052.25,2052.25,2064.75,-0.25,-1.0,1,stop,range_forming,intraday_low,wddrb_high
2016-06-24 17:05:00+00:00,2016-06-24 17:10:00+00:00,LONG,2036.75,2036.25,2036.25,2064.75,-0.5,-1.0,1,stop,range_forming,intraday_low,wddrb_high
2016-06-24 19:05:00+00:00,2016-06-24 19:10:00+00:00,LONG,2033.0,2032.25,2032.25,2064.75,-0.75,-1.0,1,stop,range_forming,intraday_low,wddrb_high
2016-06-27 13:40:00+00:00,2016-06-27 13:45:00+00:00,LONG,2001.0,2000.25,2000.25,2010.75,-0.75,-1.0,1,stop,range_forming,wddrb_low,wddrb_high
2016-06-27 17:30:00+00:00,2016-06-27 17:35:00+00:00,LONG,1992.5,1992.0,1992.0,2010.75,-0.5,-1.0,1,stop,breakout,intraday_low,wddrb_high
2016-06-27 20:10:00+00:00,2016-06-27 20:30:00+00:00,LONG,1985.0,1984.25,1984.25,2010.75,-0.75,-1.0,1,stop,range_forming,intraday_low,wddrb_high
2016-06-27 23:45:00+00:00,2016-06-28 12:40:00+00:00,LONG,1991.0,2010.75,1981.5,2010.75,19.75,2.0789473684210527,155,target,range_forming,wddrb_low,wddrb_high
2016-06-28 14:35:00+00:00,2016-06-28 14:40:00+00:00,LONG,2011.0,2010.75,2010.75,2018.25,-0.25,-1.0,1,stop,range_forming,intraday_low,wddrb_high
2016-06-28 17:10:00+00:00,2016-06-28 17:15:00+00:00,LONG,2013.75,2012.0,2012.0,2018.25,-1.75,-1.0,1,stop,breakout,intraday_low,wddrb_high
2016-06-28 19:35:00+00:00,2016-06-28 20:10:00+00:00,LONG,2022.5,2029.0,2019.25,2029.0,6.5,2.0,7,target,breakout,intraday_low,min_rr
2016-06-29 05:40:00+00:00,2016-06-30 16:20:00+00:00,LONG,2031.5,2082.5,2006.0,2082.5,51.0,2.0,401,target,breakout,wddrb_low,min_rr
