entry_time,exit_time,direction,entry_price,exit_price,stop_price,target_price,pnl_points,pnl_r,bars_held,exit_reason,entry_phase,stop_reason,target_reason
2017-02-22 00:25:00+00:00,2017-02-23 13:45:00+00:00,SHORT,2359.0,2365.0,2365.0,0.0,-6.0,-1.0,433,stop,range_forming,wddrb_high,asia_low
2017-02-23 15:55:00+00:00,2017-02-23 16:05:00+00:00,LONG,2356.5,2355.0,2355.0,2366.75,-1.5,-1.0,2,stop,breakout,wddrb_low,wddrb_high
2017-02-23 20:50:00+00:00,2017-02-26 23:00:00+00:00,SHORT,2360.75,2366.75,2366.75,0.0,-6.0,-1.0,284,stop,breakout,wddrb_high,asia_low
2017-02-27 01:15:00+00:00,2017-02-27 02:10:00+00:00,SHORT,2364.25,2365.75,2365.75,0.0,-1.5,-1.0,11,stop,range_forming,wddrb_high,asia_low
2017-02-27 08:20:00+00:00,2017-03-21 15:15:00+00:00,LONG,2369.5,2351.5,2351.5,2423.5,-18.0,-1.0,4450,stop,range_forming,wddrb_low,min_rr
2017-03-21 19:05:00+00:00,2017-03-21 19:40:00+00:00,LONG,2347.0,2340.25,2340.25,2378.75,-6.75,-1.0,7,stop,breakout,wddrb_low,wddrb_high
2017-03-21 23:45:00+00:00,2017-04-25 13:00:00+00:00,SHORT,2338.5,2378.75,2378.75,0.0,-40.25,-1.0,6438,stop,range_forming,wddrb_high,asia_low
2017-04-26 00:25:00+00:00,2017-04-26 14:50:00+00:00,SHORT,2384.5,2389.25,2389.25,0.0,-4.75,-1.0,173,stop,breakout,wddrb_high,asia_low
2017-04-26 18:40:00+00:00,2017-05-05 19:55:00+00:00,SHORT,2391.25,2394.75,2394.75,0.0,-3.5,-1.0,1927,stop,breakout,wddrb_high,asia_low
2017-05-07 23:10:00+00:00,2017-05-09 12:20:00+00:00,SHORT,2397.75,2398.25,2398.25,0.0,-0.5,-1.0,431,stop,range_forming,intraday_high,asia_low
2017-05-09 15:15:00+00:00,2017-05-09 15:20:00+00:00,LONG,2395.75,2395.5,2395.5,2400.0,-0.25,-1.0,1,stop,breakout,wddrb_low,wddrb_high
2017-05-09 17:20:00+00:00,2017-05-09 17:25:00+00:00,LONG,2394.5,2394.25,2394.25,2400.0,-0.25,-1.0,1,stop,breakout,wddrb_low,wddrb_high
2017-05-09 19:30:00+00:00,2017-05-15 14:15:00+00:00,SHORT,2393.0,2400.0,2400.0,0.0,-7.0,-1.0,1029,stop,breakout,wddrb_high,asia_low
2017-05-16 12:10:00+00:00,2017-05-16 22:25:00+00:00,LONG,2400.25,2392.25,2392.25,2424.25,-8.0,-1.0,108,stop,breakout,wddrb_low,min_rr
2017-05-17 00:30:00+00:00,2017-05-25 01:20:00+00:00,SHORT,2382.0,2404.5,2404.5,0.0,-22.5,-1.0,1648,stop,range_forming,wddrb_high,prior_day_low
2017-05-25 04:40:00+00:00,2017-05-25 04:45:00+00:00,SHORT,2409.0,2409.25,2409.25,0.0,-0.25,-1.0,1,stop,breakout,intraday_high,prior_day_low
2017-05-25 07:50:00+00:00,2017-05-25 09:30:00+00:00,SHORT,2409.75,2410.25,2410.25,0.0,-0.5,-1.0,20,stop,range_forming,intraday_high,prior_day_low
2017-05-25 12:40:00+00:00,2017-05-25 12:45:00+00:00,SHORT,2408.0,2408.25,2408.25,0.0,-0.25,-1.0,1,stop,range_forming,intraday_high,asia_low
2017-05-25 14:40:00+00:00,2017-05-25 14:45:00+00:00,SHORT,2413.25,2414.5,2414.5,0.0,-1.25,-1.0,1,stop,breakout,wddrb_high,asia_low
2017-05-25 16:40:00+00:00,2017-05-25 18:35:00+00:00,SHORT,2414.75,2416.5,2416.5,0.0,-1.75,-1.0,23,stop,breakout,wddrb_high,asia_low
2017-05-26 00:50:00+00:00,2017-06-01 15:50:00+00:00,SHORT,2411.75,2417.75,2417.75,0.0,-6.0,-1.0,1227,stop,range_forming,wddrb_high,prior_day_low
2017-06-02 05:20:00+00:00,2017-06-02 05:35:00+00:00,SHORT,2435.25,2435.5,2435.5,0.0,-0.25,-1.0,3,stop,breakout,intraday_high,prior_day_low
2017-06-02 12:30:00+00:00,2017-06-02 15:35:00+00:00,SHORT,2431.75,2434.75,2434.75,0.0,-3.0,-1.0,37,stop,range_forming,intraday_high,asia_low
2017-06-02 17:55:00+00:00,2017-06-02 19:35:00+00:00,SHORT,2438.0,2439.0,2439.0,0.0,-1.0,-1.0,20,stop,breakout,wddrb_high,asia_low
2017-06-05 11:55:00+00:00,2017-06-09 13:45:00+00:00,SHORT,2434.5,2439.75,2439.75,0.0,-5.25,-1.0,1114,stop,breakout,wddrb_high,prior_day_low
2017-06-09 16:30:00+00:00,2017-06-09 16:35:00+00:00,LONG,2437.0,2436.25,2436.25,2445.75,-0.75,-1.0,1,stop,breakout,wddrb_low,wddrb_high
2017-06-11 23:00:00+00:00,2017-06-28 08:15:00+00:00,LONG,2428.75,2414.75,2414.75,2470.75,-14.0,-1.0,3387,stop,range_forming,wddrb_low,min_rr
2017-06-28 11:35:00+00:00,2017-06-28 15:50:00+00:00,SHORT,2423.75,2437.0,2437.0,0.0,-13.25,-1.0,51,stop,breakout,wddrb_high,prior_day_low
2017-06-28 19:45:00+00:00,2017-06-28 20:45:00+00:00,SHORT,2438.5,2440.5,2440.5,0.0,-2.0,-1.0,9,stop,breakout,wddrb_high,asia_low
2017-06-29 13:30:00+00:00,2017-06-29 13:35:00+00:00,LONG,2436.5,2435.75,2435.75,2440.5,-0.75,-1.0,1,stop,range_forming,wddrb_low,wddrb_high
2017-06-29 15:30:00+00:00,2017-06-29 15:55:00+00:00,LONG,2420.75,2416.0,2416.0,2440.5,-4.75,-1.0,5,stop,breakout,wddrb_low,wddrb_high
2017-06-29 18:55:00+00:00,2017-07-12 13:45:00+00:00,SHORT,2417.25,2440.5,2440.5,0.0,-23.25,-1.0,2308,stop,breakout,wddrb_high,asia_low
2017-07-12 15:40:00+00:00,2017-07-12 18:15:00+00:00,SHORT,2439.0,2442.75,2442.75,0.0,-3.75,-1.0,31,stop,range_forming,wddrb_high,asia_low
2017-07-12 22:25:00+00:00,2017-07-13 07:05:00+00:00,SHORT,2441.0,2443.75,2443.75,0.0,-2.75,-1.0,104,stop,range_forming,wddrb_high,asia_low
2017-07-13 12:40:00+00:00,2017-07-13 13:35:00+00:00,SHORT,2442.25,2443.75,2443.75,0.0,-1.5,-1.0,11,stop,range_forming,wddrb_high,asia_low
2017-07-14 04:50:00+00:00,2017-07-14 12:30:00+00:00,SHORT,2445.25,2447.0,2447.0,0.0,-1.75,-1.0,92,stop,breakout,wddrb_high,prior_day_low
2017-07-17 02:10:00+00:00,2017-08-10 16:30:00+00:00,LONG,2457.0,2444.25,2444.25,2495.25,-12.75,-1.0,5086,stop,breakout,wddrb_low,min_rr
2017-08-10 18:45:00+00:00,2017-08-14 14:35:00+00:00,SHORT,2450.25,2463.0,2463.0,0.0,-12.75,-1.0,496,stop,breakout,wddrb_high,asia_low
2017-08-14 20:30:00+00:00,2017-08-14 23:50:00+00:00,SHORT,2464.25,2466.5,2466.5,2454.0,-2.25,-1.0,28,stop,range_forming,wddrb_high,wddrb_low
2017-08-15 10:00:00+00:00,2017-08-15 10:10:00+00:00,SHORT,2468.0,2468.25,2468.25,0.0,-0.25,-1.0,2,stop,breakout,intraday_high,prior_day_low
2017-08-15 12:45:00+00:00,2017-08-17 14:10:00+00:00,LONG,2467.75,2454.0,2454.0,2509.0,-13.75,-1.0,563,stop,range_forming,wddrb_low,min_rr
2017-08-17 19:00:00+00:00,2017-08-31 09:55:00+00:00,SHORT,2437.75,2464.0,2464.0,0.0,-26.25,-1.0,2621,stop,breakout,wddrb_high,asia_low
2017-08-31 12:30:00+00:00,2017-09-29 19:55:00+00:00,LONG,2461.25,2516.75,2442.75,2516.75,55.5,3.0,5775,target,range_forming,wddrb_low,min_rr
2017-10-02 02:35:00+00:00,2017-10-02 02:40:00+00:00,SHORT,2518.5,2518.75,2518.75,0.0,-0.25,-1.0,1,stop,breakout,intraday_high,prior_day_low
2017-10-02 04:50:00+00:00,2017-10-18 10:50:00+00:00,LONG,2518.75,2560.75,2504.75,2560.75,42.0,3.0,3348,target,breakout,wddrb_low,min_rr
2017-10-18 17:50:00+00:00,2017-10-18 18:00:00+00:00,SHORT,2561.25,2561.75,2561.75,0.0,-0.5,-1.0,2,stop,range_forming,wddrb_high,asia_low
2017-10-18 22:30:00+00:00,2017-10-20 01:40:00+00:00,SHORT,2559.5,2562.0,2562.0,0.0,-2.5,-1.0,311,stop,range_forming,wddrb_high,asia_low
2017-10-20 03:35:00+00:00,2017-10-20 03:40:00+00:00,SHORT,2568.25,2568.5,2568.5,0.0,-0.25,-1.0,1,stop,breakout,intraday_high,prior_day_low
2017-10-20 05:35:00+00:00,2017-10-20 05:45:00+00:00,SHORT,2566.75,2567.25,2567.25,0.0,-0.5,-1.0,2,stop,breakout,intraday_high,prior_day_low
2017-10-20 07:55:00+00:00,2017-10-20 08:00:00+00:00,SHORT,2566.75,2567.0,2567.0,0.0,-0.25,-1.0,1,stop,range_forming,intraday_high,prior_day_low
2017-10-20 12:25:00+00:00,2017-10-20 12:30:00+00:00,SHORT,2565.75,2566.0,2566.0,0.0,-0.25,-1.0,1,stop,breakout,intraday_high,prior_day_low
2017-10-20 15:20:00+00:00,2017-10-20 16:20:00+00:00,SHORT,2567.25,2569.5,2569.5,0.0,-2.25,-1.0,12,stop,range_forming,wddrb_high,asia_low
2017-10-20 18:55:00+00:00,2017-10-20 19:00:00+00:00,SHORT,2571.25,2571.75,2571.75,0.0,-0.5,-1.0,1,stop,breakout,intraday_high,asia_low
2017-10-22 22:30:00+00:00,2017-10-23 19:15:00+00:00,LONG,2575.5,2566.0,2566.0,2604.0,-9.5,-1.0,249,stop,range_forming,wddrb_low,min_rr
2017-10-23 23:30:00+00:00,2017-10-27 15:45:00+00:00,SHORT,2565.0,2576.75,2576.75,0.0,-11.75,-1.0,1014,stop,range_forming,wddrb_high,asia_low
2017-10-29 22:55:00+00:00,2017-11-01 07:10:00+00:00,SHORT,2575.75,2580.75,2580.75,0.0,-5.0,-1.0,645,stop,range_forming,wddrb_high,asia_low
2017-11-01 10:30:00+00:00,2017-11-02 00:15:00+00:00,LONG,2583.75,2569.0,2569.0,2628.0,-14.75,-1.0,150,stop,breakout,wddrb_low,min_rr
2017-11-02 02:30:00+00:00,2017-11-02 14:05:00+00:00,LONG,2570.25,2568.5,2568.5,2585.5,-1.75,-1.0,139,stop,breakout,intraday_low,wddrb_high
2017-11-03 12:00:00+00:00,2017-11-03 12:15:00+00:00,SHORT,2578.25,2578.5,2578.5,0.0,-0.25,-1.0,3,stop,breakout,intraday_high,prior_day_low
2017-11-03 16:45:00+00:00,2017-11-03 17:00:00+00:00,SHORT,2582.0,2582.5,2582.5,0.0,-0.5,-1.0,3,stop,breakout,wddrb_high,asia_low
2017-11-05 23:35:00+00:00,2017-11-09 16:45:00+00:00,LONG,2583.75,2573.5,2573.5,2614.5,-10.25,-1.0,1013,stop,range_forming,wddrb_low,min_rr
2017-11-09 19:15:00+00:00,2017-11-09 20:55:00+00:00,SHORT,2578.0,2583.75,2583.75,0.0,-5.75,-1.0,20,stop,breakout,wddrb_high,asia_low
2017-11-10 01:30:00+00:00,2017-11-10 01:35:00+00:00,SHORT,2583.75,2584.0,2584.0,0.0,-0.25,-1.0,1,stop,breakout,intraday_high,prior_day_low
2017-11-10 13:05:00+00:00,2017-11-15 10:20:00+00:00,LONG,2576.5,2563.25,2563.25,2616.25,-13.25,-1.0,786,stop,breakout,wddrb_low,min_rr
2017-11-16 13:55:00+00:00,2017-11-29 10:55:00+00:00,LONG,2573.5,2627.5,2555.5,2627.5,54.0,3.0,2334,target,range_forming,wddrb_low,min_rr
2017-11-29 14:30:00+00:00,2017-11-29 14:40:00+00:00,SHORT,2627.5,2629.25,2629.25,0.0,-1.75,-1.0,2,stop,range_forming,wddrb_high,asia_low
2017-11-29 17:05:00+00:00,2017-11-30 14:05:00+00:00,SHORT,2622.0,2634.25,2634.25,0.0,-12.25,-1.0,237,stop,breakout,wddrb_high,asia_low
2017-12-01 06:45:00+00:00,2017-12-03 23:00:00+00:00,SHORT,2642.25,2658.5,2658.5,0.0,-16.25,-1.0,180,stop,breakout,wddrb_high,prior_day_low
2017-12-04 01:30:00+00:00,2017-12-04 01:35:00+00:00,SHORT,2659.5,2660.0,2660.0,0.0,-0.5,-1.0,1,stop,range_forming,intraday_high,prior_day_low
2017-12-04 17:55:00+00:00,2017-12-12 15:50:00+00:00,SHORT,2655.5,2665.25,2665.25,0.0,-9.75,-1.0,1613,stop,breakout,wddrb_high,asia_low
2017-12-13 05:05:00+00:00,2017-12-13 05:10:00+00:00,LONG,2660.75,2660.5,2660.5,2670.25,-0.25,-1.0,1,stop,breakout,wddrb_low,wddrb_high
2017-12-13 16:55:00+00:00,2017-12-14 08:00:00+00:00,SHORT,2671.75,2672.5,2672.5,0.0,-0.75,-1.0,166,stop,breakout,wddrb_high,asia_low
2017-12-14 10:40:00+00:00,2017-12-15 15:15:00+00:00,SHORT,2672.0,2672.5,2672.5,0.0,-0.5,-1.0,328,stop,breakout,wddrb_high,prior_day_low
2017-12-15 17:10:00+00:00,2017-12-15 17:25:00+00:00,SHORT,2676.25,2678.25,2678.25,0.0,-2.0,-1.0,3,stop,breakout,wddrb_high,asia_low
2017-12-15 19:45:00+00:00,2017-12-15 19:50:00+00:00,SHORT,2681.25,2681.5,2681.5,0.0,-0.25,-1.0,1,stop,breakout,intraday_high,asia_low
2017-12-18 07:05:00+00:00,2017-12-18 07:10:00+00:00,SHORT,2689.25,2689.5,2689.5,0.0,-0.25,-1.0,1,stop,range_forming,intraday_high,prior_day_low
2017-12-18 17:10:00+00:00,2017-12-19 08:45:00+00:00,SHORT,2697.75,2698.0,2698.0,0.0,-0.25,-1.0,172,stop,range_forming,wddrb_high,asia_low
2017-12-19 11:45:00+00:00,2017-12-19 14:45:00+00:00,LONG,2696.0,2691.5,2691.5,2709.5,-4.5,-1.0,36,stop,range_forming,wddrb_low,min_rr
2017-12-19 17:55:00+00:00,2017-12-29 12:20:00+00:00,SHORT,2688.25,2697.5,2697.5,0.0,-9.25,-1.0,1844,stop,breakout,wddrb_high,asia_low
2017-12-29 16:15:00+00:00,2018-01-02 20:45:00+00:00,SHORT,2683.75,2694.0,2694.0,0.0,-10.25,-1.0,327,stop,breakout,wddrb_high,asia_low
2018-01-03 04:00:00+00:00,2018-01-03 04:05:00+00:00,SHORT,2696.0,2696.25,2696.25,0.0,-0.25,-1.0,1,stop,breakout,intraday_high,prior_day_low
2018-01-03 17:25:00+00:00,2018-01-03 17:30:00+00:00,SHORT,2708.25,2708.5,2708.5,0.0,-0.25,-1.0,1,stop,breakout,wddrb_high,asia_low
2018-01-03 20:20:00+00:00,2018-01-03 20:30:00+00:00,SHORT,2711.25,2712.5,2712.5,0.0,-1.25,-1.0,2,stop,breakout,wddrb_high,asia_low
2018-01-03 23:50:00+00:00,2018-01-04 05:50:00+00:00,SHORT,2710.0,2714.25,2714.25,0.0,-4.25,-1.0,72,stop,range_forming,wddrb_high,asia_low
2018-01-04 08:25:00+00:00,2018-01-04 08:30:00+00:00,SHORT,2714.0,2714.25,2714.25,0.0,-0.25,-1.0,1,stop,range_forming,wddrb_high,prior_day_low
2018-01-04 19:15:00+00:00,2018-01-05 09:30:00+00:00,SHORT,2726.75,2729.0,2729.0,0.0,-2.25,-1.0,156,stop,breakout,wddrb_high,asia_low
2018-01-05 16:25:00+00:00,2018-01-05 18:45:00+00:00,SHORT,2733.75,2734.75,2734.75,0.0,-1.0,-1.0,28,stop,breakout,wddrb_high,asia_low
2018-01-08 01:25:00+00:00,2018-01-08 01:30:00+00:00,SHORT,2745.75,2746.25,2746.25,0.0,-0.5,-1.0,1,stop,breakout,intraday_high,asia_low
2018-01-08 05:25:00+00:00,2018-01-08 05:30:00+00:00,SHORT,2744.5,2744.75,2744.75,0.0,-0.25,-1.0,1,stop,breakout,intraday_high,prior_day_low
2018-01-09 08:05:00+00:00,2018-01-09 08:35:00+00:00,SHORT,2747.25,2748.5,2748.5,0.0,-1.25,-1.0,6,stop,range_forming,wddrb_high,prior_day_low
2018-01-09 13:40:00+00:00,2018-01-10 14:50:00+00:00,LONG,2751.0,2737.0,2737.0,2793.0,-14.0,-1.0,287,stop,range_forming,wddrb_low,min_rr
2018-01-10 23:50:00+00:00,2018-01-11 00:35:00+00:00,SHORT,2750.25,2751.75,2751.75,0.0,-1.5,-1.0,9,stop,range_forming,wddrb_high,asia_low
2018-01-11 07:00:00+00:00,2018-01-11 07:35:00+00:00,SHORT,2753.25,2753.75,2753.75,0.0,-0.5,-1.0,7,stop,range_forming,intraday_high,prior_day_low
2018-01-11 19:35:00+00:00,2018-01-11 20:20:00+00:00,SHORT,2762.5,2765.5,2765.5,0.0,-3.0,-1.0,9,stop,breakout,wddrb_high,asia_low
